timestamp,legacy_ne20001,legacy_ne20009,legacy_ne20004,legacy_ne20003,legacy_ne20005,legacy_ne20006,legacy_ne20007,legacy_ne20008,legacy_ne20000,legacy_ne20002,max,min,avg
4459,0.3045,0.4091,0.4955,0.5455,0.1227,0.5455,0.3818,0.2773,0.6091,0.4818,0.6091,0.1227,0.4173
4460,0.3045,0.4091,0.4955,0.5455,0.1227,0.4091,0.3818,0.2773,0.6091,0.4818,0.6091,0.1227,0.4036
4462,0.3045,0.4091,0.4955,0.55,0.4273,0.4091,0.3818,0.2773,0.6091,0.4818,0.6091,0.2773,0.4345
4464,0.3045,0.4091,0.4955,0.55,0.2545,0.4091,0.3818,0.2773,0.6091,0.4818,0.6091,0.2545,0.4173
4465,0.3045,0.4091,0.5636,0.55,0.2545,0.4091,0.3818,0.2773,0.6091,0.4818,0.6091,0.2545,0.4241
4467,0.3045,0.4091,0.2182,0.55,0.2545,0.4091,0.3818,0.2773,0.6091,0.4818,0.6091,0.2182,0.3895
4473,0.3045,0.4091,0.2182,0.55,0.2545,0.3136,0.3818,0.2773,0.6091,0.4818,0.6091,0.2182,0.38
4474,0.3045,0.4091,0.5545,0.55,0.2545,0.3136,0.3818,0.2773,0.6091,0.4818,0.6091,0.2545,0.4136
4475,0.3045,0.4091,0.5545,0.55,0.2545,0.3136,0.3818,0.2773,0.6091,0.5773,0.6091,0.2545,0.4232
4476,0.3045,0.4091,0.5545,0.55,0.2545,0.3136,0.45,0.2773,0.6091,0.5773,0.6091,0.2545,0.43
4480,0.3045,0.5136,0.5545,0.55,0.2545,0.55,0.45,0.2773,0.6091,0.5773,0.6091,0.2545,0.4641
4483,0.4682,0.5136,0.5545,0.55,0.2545,0.55,0.45,0.2773,0.6091,0.5773,0.6091,0.2545,0.4805
4484,0.4682,0.5136,0.5545,0.55,0.2545,0.55,0.45,0.55,0.6091,0.5773,0.6091,0.2545,0.5077
4485,0.4682,0.5136,0.5545,0.55,0.5864,0.55,0.45,0.55,0.5045,0.5773,0.5864,0.45,0.5304
4486,0.4682,0.3727,0.2636,0.55,0.5864,0.55,0.45,0.55,0.5045,0.5773,0.5864,0.2636,0.4873
4489,0.4545,0.3727,0.2636,0.55,0.5864,0.55,0.45,0.4682,0.5045,0.5773,0.5864,0.2636,0.4777
4492,0.4545,0.3727,0.2636,0.55,0.5864,0.55,0.2545,0.4682,0.5045,0.5773,0.5864,0.2545,0.4582
4493,0.4545,0.3727,0.5591,0.55,0.5864,0.55,0.2545,0.4682,0.5045,0.5773,0.5864,0.2545,0.4877
4494,0.4545,0.3727,0.5591,0.4409,0.5864,0.55,0.2545,0.4682,0.5045,0.5591,0.5864,0.2545,0.475
4497,0.4545,0.3727,0.5591,0.4409,0.5864,0.55,0.2545,0.5409,0.5591,0.5591,0.5864,0.2545,0.4877
4501,0.5182,0.3727,0.5591,0.4409,0.5864,0.55,0.2545,0.5409,0.5591,0.5591,0.5864,0.2545,0.4941
4502,0.5182,0.3727,0.5636,0.4409,0.5864,0.55,0.2545,0.5409,0.5591,0.5591,0.5864,0.2545,0.4945
4503,0.5182,0.3727,0.3727,0.4409,0.5864,0.55,0.2545,0.5409,0.5591,0.5591,0.5864,0.2545,0.4755
4506,0.5182,0.3727,0.3727,0.4409,0.5864,0.55,0.2545,0.5409,0.6091,0.45,0.6091,0.2545,0.4695
4507,0.5182,0.3727,0.3727,0.4409,0.5818,0.55,0.2545,0.5409,0.6091,0.45,0.6091,0.2545,0.4691
4508,0.6227,0.3727,0.3727,0.4409,0.5818,0.55,0.2545,0.5409,0.6091,0.45,0.6227,0.2545,0.4795
4519,0.6227,0.3727,0.3727,0.4409,0.5818,0.55,0.2545,0.5409,0.3455,0.45,0.6227,0.2545,0.4532
4520,0.6227,0.3727,0.4955,0.4409,0.5818,0.55,0.5409,0.5409,0.3455,0.45,0.6227,0.3455,0.4941
4523,0.4864,0.3727,0.4955,0.4409,0.5818,0.55,0.5409,0.5409,0.3455,0.45,0.5818,0.3455,0.4805
4525,0.4864,0.3727,0.4682,0.3955,0.5818,0.55,0.5409,0.5409,0.3455,0.45,0.5818,0.3455,0.4732
4527,0.4864,0.3727,0.4682,0.3955,0.5818,0.55,0.5409,0.55,0.3455,0.45,0.5818,0.3455,0.4741
4531,0.4864,0.3727,0.4682,0.3955,0.5818,0.5318,0.5409,0.55,0.4227,0.45,0.5818,0.3727,0.48
4533,0.4864,0.5682,0.4682,0.3955,0.5273,0.5318,0.5409,0.55,0.4227,0.45,0.5682,0.3955,0.4941
4534,0.4864,0.5682,0.4682,0.3955,0.5273,0.5318,0.5409,0.55,0.4227,0.5909,0.5909,0.3955,0.5082
4537,0.4864,0.5682,0.4682,0.3955,0.5273,0.5318,0.5409,0.5318,0.4227,0.5909,0.5909,0.3955,0.5064
4539,0.4864,0.5682,0.4682,0.3955,0.5273,0.5318,0.3864,0.5318,0.4227,0.5909,0.5909,0.3864,0.4909
4541,0.4864,0.5682,0.1909,0.3955,0.5273,0.5318,0.3864,0.5318,0.4227,0.5909,0.5909,0.1909,0.4632
4544,0.4864,0.5136,0.1909,0.3955,0.5273,0.5318,0.3864,0.5318,0.4227,0.5909,0.5909,0.1909,0.4577
4545,0.4864,0.5136,0.1909,0.3955,0.5273,0.5318,0.3864,0.5227,0.4227,0.5909,0.5909,0.1909,0.4568
4547,0.4864,0.4409,0.1909,0.4682,0.5318,0.5318,0.3864,0.5227,0.4227,0.5909,0.5909,0.1909,0.4573
4556,0.4864,0.5045,0.1909,0.4682,0.5318,0.5318,0.3909,0.5227,0.4227,0.5909,0.5909,0.1909,0.4641
4557,0.4864,0.5045,0.1909,0.4682,0.5227,0.5318,0.3909,0.5227,0.4227,0.5909,0.5909,0.1909,0.4632
4558,0.4864,0.5045,0.1909,0.4682,0.5227,0.5318,0.3909,0.55,0.4227,0.5909,0.5909,0.1909,0.4659
4564,0.4773,0.5045,0.6,0.4682,0.5227,0.5318,0.3909,0.55,0.4227,0.5909,0.6,0.3909,0.5059
4567,0.4773,0.5091,0.6,0.4682,0.5227,0.5318,0.3909,0.55,0.4227,0.5909,0.6,0.3909,0.5064
4572,0.4773,0.5091,0.6,0.4682,0.5227,0.5318,0.3909,0.55,0.4227,0.4273,0.6,0.3909,0.49
4580,0.5773,0.5091,0.4636,0.4682,0.5227,0.5318,0.3909,0.55,0.4227,0.4273,0.5773,0.3909,0.4864
4581,0.5773,0.5591,0.4636,0.4682,0.5227,0.5318,0.3909,0.55,0.4227,0.4273,0.5773,0.3909,0.4914
4585,0.5773,0.5591,0.4636,0.4682,0.5227,0.5318,0.0636,0.55,0.4227,0.4273,0.5773,0.0636,0.4586
4586,0.5773,0.5591,0.4636,0.4682,0.5227,0.5545,0.0636,0.55,0.4227,0.4273,0.5773,0.0636,0.4609
4588,0.5773,0.5591,0.5227,0.4682,0.5227,0.5545,0.0636,0.5636,0.4227,0.4273,0.5773,0.0636,0.4682
4590,0.5773,0.5591,0.5227,0.4682,0.5227,0.2727,0.0636,0.5636,0.4227,0.4273,0.5773,0.0636,0.44
4597,0.5773,0.5636,0.5227,0.4682,0.5227,0.2727,0.0636,0.5636,0.4227,0.4273,0.5773,0.0636,0.4404
4598,0.5773,0.5636,0.5227,0.4682,0.5227,0.2727,0.0636,0.5636,0.4227,0.5455,0.5773,0.0636,0.4523
4601,0.5773,0.5636,0.5227,0.4682,0.5227,0.2727,0.3818,0.5636,0.4227,0.5455,0.5773,0.2727,0.4841
4603,0.5773,0.5636,0.5227,0.4682,0.5227,0.2727,0.3818,0.5636,0.4227,0.5455,0.5773,0.2727,0.4841
4606,0.5773,0.5636,0.5227,0.4682,0.5227,0.4273,0.3818,0.5636,0.4227,0.5455,0.5773,0.3818,0.4995
4610,0.5773,0.5636,0.5227,0.4682,0.5227,0.4273,0.4545,0.5636,0.4227,0.5455,0.5773,0.4227,0.5068
4611,0.5773,0.5636,0.5227,0.4682,0.5227,0.4273,0.4545,0.6136,0.4227,0.5455,0.6136,0.4227,0.5118
4622,0.5773,0.5636,0.5227,0.4682,0.5227,0.4273,0.4545,0.6136,0.4227,0.5955,0.6136,0.4227,0.5168
4623,0.5773,0.5636,0.5227,0.4682,0.5227,0.4273,0.4545,0.6136,0.5091,0.5955,0.6136,0.4273,0.5255
4626,0.4909,0.5636,0.5227,0.4682,0.5682,0.4273,0.4545,0.6136,0.5091,0.5955,0.6136,0.4273,0.5214
4630,0.4909,0.5636,0.5227,0.4682,0.5682,0.4273,0.4545,0.3545,0.5091,0.5955,0.5955,0.3545,0.4954
4631,0.4909,0.5727,0.5227,0.4682,0.5682,0.4273,0.4545,0.3545,0.5091,0.5955,0.5955,0.3545,0.4964
4635,0.4909,0.5727,0.55,0.4682,0.5682,0.4273,0.4545,0.3545,0.5091,0.5955,0.5955,0.3545,0.4991
4636,0.4909,0.5727,0.55,0.4682,0.5682,0.4273,0.4545,0.4182,0.5091,0.5955,0.5955,0.4182,0.5055
4637,0.4909,0.5727,0.55,0.4682,0.5682,0.4273,0.4727,0.4182,0.5091,0.5955,0.5955,0.4182,0.5073
4638,0.4909,0.5727,0.55,0.5591,0.5682,0.4273,0.4727,0.4182,0.5091,0.5955,0.5955,0.4182,0.5164
4642,0.4909,0.5409,0.55,0.5591,0.5682,0.4273,0.4727,0.4182,0.5091,0.5955,0.5955,0.4182,0.5132
4644,0.4909,0.5409,0.55,0.5591,0.5682,0.4,0.4727,0.4182,0.5091,0.5955,0.5955,0.4,0.5105
4646,0.5136,0.5409,0.55,0.5591,0.5682,0.4,0.4727,0.4182,0.5091,0.5955,0.5955,0.4,0.5127
4648,0.5136,0.35,0.55,0.5591,0.5682,0.4,0.4727,0.4182,0.5091,0.5955,0.5955,0.35,0.4936
4651,0.5136,0.35,0.55,0.5591,0.5682,0.4,0.4727,0.4818,0.5091,0.5955,0.5955,0.35,0.5
4653,0.5136,0.35,0.55,0.5591,0.5318,0.4,0.4727,0.4818,0.5091,0.5955,0.5955,0.35,0.4964
4656,0.5136,0.35,0.55,0.5591,0.5318,0.4,0.4727,0.4818,0.5091,0.5955,0.5955,0.35,0.4964
4657,0.5136,0.35,0.55,0.5591,0.5318,0.4,0.4727,0.4818,0.5091,0.4591,0.5591,0.35,0.4827
4660,0.5136,0.35,0.4727,0.5591,0.5318,0.4,0.4727,0.4818,0.5091,0.4591,0.5591,0.35,0.475
4664,0.5136,0.35,0.4727,0.5455,0.5318,0.4,0.4727,0.4818,0.5091,0.4591,0.5455,0.35,0.4736
4665,0.5682,0.35,0.4727,0.5455,0.5318,0.4,0.4727,0.4818,0.5091,0.4591,0.5682,0.35,0.4791
4666,0.5682,0.5409,0.4727,0.5455,0.5318,0.4,0.4727,0.4818,0.5091,0.4591,0.5682,0.4,0.4982
4668,0.5682,0.5409,0.4727,0.5455,0.5318,0.4,0.4727,0.4818,0.5091,0.4591,0.5682,0.4,0.4982
4669,0.5682,0.5409,0.5318,0.5455,0.5318,0.4,0.4727,0.4818,0.5091,0.4591,0.5682,0.4,0.5041
4670,0.5682,0.5409,0.5318,0.5455,0.5318,0.4,0.4455,0.4818,0.5091,0.4591,0.5682,0.4,0.5014
4674,0.5682,0.5773,0.5318,0.5455,0.5318,0.4,0.4455,0.4818,0.5091,0.4591,0.5773,0.4,0.505
4675,0.3682,0.5773,0.5318,0.5455,0.5318,0.4,0.4455,0.2227,0.5091,0.4591,0.5773,0.2227,0.4591
4676,0.3682,0.5773,0.1864,0.5455,0.5318,0.4,0.4455,0.2227,0.5091,0.4591,0.5773,0.1864,0.4246
4679,0.2545,0.5773,0.1864,0.5455,0.5318,0.4,0.4455,0.2227,0.5091,0.4591,0.5773,0.1864,0.4132
4681,0.2545,0.5773,0.1864,0.5455,0.5318,0.4,0.4455,0.2227,0.5091,0.6364,0.6364,0.1864,0.4309
4683,0.2545,0.5773,0.1864,0.5455,0.4818,0.4,0.4455,0.2227,0.5091,0.6364,0.6364,0.1864,0.4259
4684,0.2545,0.5773,0.1864,0.5455,0.4818,0.4,0.4455,0.2591,0.5091,0.6364,0.6364,0.1864,0.4296
4685,0.2545,0.5773,0.1864,0.5455,0.4818,0.4818,0.4455,0.2591,0.5091,0.6364,0.6364,0.1864,0.4377
4689,0.2545,0.5773,0.5091,0.1955,0.4818,0.4818,0.4455,0.2591,0.5091,0.6364,0.6364,0.1955,0.435
4690,0.2545,0.5773,0.1727,0.1955,0.4818,0.4818,0.4455,0.2591,0.5091,0.6364,0.6364,0.1727,0.4014
4693,0.2545,0.5773,0.1727,0.1955,0.4818,0.4818,0.4455,0.5682,0.5091,0.6364,0.6364,0.1727,0.4323
4697,0.2545,0.5773,0.4773,0.1955,0.4818,0.4818,0.4455,0.5682,0.5091,0.6364,0.6364,0.1955,0.4627
4700,0.2545,0.5773,0.4773,0.1955,0.4818,0.4818,0.4455,0.3545,0.5091,0.6364,0.6364,0.1955,0.4414
4702,0.2545,0.5773,0.4773,0.1955,0.4818,0.4818,0.55,0.3545,0.5091,0.6364,0.6364,0.1955,0.4518
4704,0.2545,0.5773,0.4773,0.1955,0.4818,0.5909,0.55,0.3545,0.5091,0.6455,0.6455,0.1955,0.4636
4709,0.2545,0.5773,0.4773,0.4773,0.4818,0.5909,0.55,0.3545,0.5091,0.6455,0.6455,0.2545,0.4918
4710,0.2545,0.5364,0.4773,0.4773,0.4818,0.5909,0.55,0.3545,0.5091,0.6455,0.6455,0.2545,0.4877
4723,0.5682,0.5364,0.4773,0.4773,0.4818,0.5909,0.55,0.3545,0.5091,0.6455,0.6455,0.3545,0.5191
4725,0.5682,0.5364,0.4773,0.6045,0.4818,0.5909,0.55,0.3545,0.5091,0.6455,0.6455,0.3545,0.5318
4726,0.5682,0.5364,0.4773,0.6045,0.4818,0.5909,0.55,0.3545,0.5455,0.6455,0.6455,0.3545,0.5355
4729,0.5682,0.5364,0.4773,0.6045,0.4818,0.5909,0.55,0.3545,0.5455,0.3091,0.6045,0.3091,0.5018
4735,0.5682,0.5364,0.5136,0.6045,0.4818,0.5909,0.55,0.3545,0.5455,0.3091,0.6045,0.3091,0.5054
4737,0.5682,0.5364,0.5136,0.6045,0.3909,0.5909,0.55,0.3545,0.5455,0.3091,0.6045,0.3091,0.4964
4738,0.5682,0.5364,0.5136,0.6045,0.3909,0.5136,0.55,0.3545,0.5455,0.3091,0.6045,0.3091,0.4886
4739,0.5682,0.5364,0.5136,0.6045,0.3909,0.5136,0.55,0.3545,0.5455,0.4909,0.6045,0.3545,0.5068
4742,0.5682,0.5364,0.5136,0.5455,0.3909,0.5136,0.55,0.3545,0.5455,0.4909,0.5682,0.3545,0.5009
4749,0.5682,0.5364,0.6,0.5455,0.3909,0.5136,0.55,0.3545,0.5455,0.4909,0.6,0.3545,0.5095
4753,0.5682,0.5364,0.6,0.5455,0.3909,0.5136,0.55,0.5136,0.5455,0.4909,0.6,0.3909,0.5255
4755,0.5682,0.5364,0.6,0.5455,0.3909,0.5727,0.55,0.5136,0.5455,0.3182,0.6,0.3182,0.5141
4758,0.5682,0.4727,0.6,0.5455,0.3909,0.5727,0.55,0.5136,0.5455,0.3182,0.6,0.3182,0.5077
4764,0.5682,0.4727,0.6,0.5455,0.3909,0.5727,0.55,0.3682,0.5455,0.3182,0.6,0.3182,0.4932
4768,0.5682,0.5682,0.6,0.5455,0.3909,0.5727,0.55,0.3682,0.55,0.3182,0.6,0.3182,0.5032
4769,0.5682,0.5682,0.6,0.5455,0.3909,0.5727,0.55,0.3682,0.55,0.4818,0.6,0.3682,0.5195
4770,0.5682,0.5682,0.6,0.3136,0.3909,0.5727,0.55,0.3682,0.55,0.4818,0.6,0.3136,0.4964
4774,0.5273,0.5682,0.6,0.3136,0.3909,0.5727,0.55,0.3682,0.55,0.4818,0.6,0.3136,0.4923
4775,0.2909,0.5682,0.6,0.3136,0.3909,0.5727,0.55,0.3682,0.55,0.4818,0.6,0.2909,0.4686
4776,0.2909,0.5682,0.6,0.3136,0.3909,0.5727,0.55,0.5864,0.55,0.4818,0.6,0.2909,0.4904
4786,0.2909,0.5682,0.6,0.5545,0.3909,0.5727,0.55,0.4364,0.55,0.4818,0.6,0.2909,0.4995
4787,0.5591,0.5682,0.6,0.5545,0.3909,0.5727,0.55,0.4364,0.55,0.55,0.6,0.3909,0.5332
4795,0.5591,0.5682,0.3818,0.5545,0.3909,0.5727,0.4773,0.4364,0.55,0.55,0.5727,0.3818,0.5041
4796,0.5591,0.2864,0.3818,0.5545,0.3909,0.5727,0.4773,0.4364,0.55,0.55,0.5727,0.2864,0.4759
4799,0.5591,0.2864,0.3818,0.5545,0.5136,0.5727,0.4773,0.4364,0.55,0.55,0.5727,0.2864,0.4882
4801,0.5591,0.2864,0.3818,0.5545,0.5136,0.5727,0.4773,0.3636,0.5636,0.55,0.5727,0.2864,0.4823
4812,0.5591,0.2864,0.3818,0.5545,0.4727,0.5727,0.4773,0.3636,0.5636,0.55,0.5727,0.2864,0.4782
4813,0.5773,0.2864,0.3818,0.5545,0.4727,0.5727,0.5591,0.3636,0.5636,0.55,0.5773,0.2864,0.4882
4814,0.5773,0.2864,0.3818,0.5545,0.2636,0.5727,0.5591,0.3636,0.5636,0.55,0.5773,0.2636,0.4673
4816,0.5773,0.2864,0.3818,0.5273,0.2636,0.5727,0.5591,0.3636,0.5636,0.55,0.5773,0.2636,0.4645
4818,0.5773,0.2864,0.3818,0.5273,0.2636,0.5727,0.5591,0.3636,0.4409,0.55,0.5773,0.2636,0.4523
4819,0.5773,0.2864,0.5545,0.5273,0.2636,0.5727,0.5591,0.3636,0.4409,0.55,0.5773,0.2636,0.4695
4822,0.5773,0.2864,0.5545,0.5273,0.2636,0.5727,0.5591,0.5773,0.4409,0.55,0.5773,0.2636,0.4909
4824,0.5773,0.2864,0.5545,0.5273,0.4227,0.5727,0.5591,0.5773,0.4409,0.55,0.5773,0.2864,0.5068
4826,0.5773,0.2864,0.5545,0.5273,0.4227,0.5727,0.5591,0.4182,0.5091,0.55,0.5773,0.2864,0.4977
4837,0.5773,0.2864,0.5545,0.5273,0.4227,0.5727,0.5591,0.4182,0.5591,0.55,0.5773,0.2864,0.5027
4839,0.5773,0.2864,0.5545,0.5273,0.4591,0.5727,0.5591,0.4182,0.5591,0.1682,0.5773,0.1682,0.4682
4840,0.5136,0.2864,0.5545,0.5273,0.4591,0.5727,0.5591,0.4182,0.5591,0.1682,0.5727,0.1682,0.4618
4841,0.5136,0.2864,0.5545,0.5273,0.4591,0.5727,0.5591,0.4773,0.2864,0.1682,0.5727,0.1682,0.4405
4849,0.5136,0.2864,0.5545,0.4773,0.4591,0.5727,0.5591,0.4773,0.2864,0.1682,0.5727,0.1682,0.4355
4851,0.5136,0.2864,0.5545,0.4773,0.4591,0.5727,0.5591,0.4773,0.4545,0.4955,0.5727,0.2864,0.485
4852,0.4545,0.2864,0.5545,0.4773,0.4591,0.5727,0.5591,0.4773,0.4545,0.4955,0.5727,0.2864,0.4791
4853,0.4545,0.2864,0.5545,0.4773,0.4591,0.5727,0.5591,0.2636,0.4545,0.4955,0.5727,0.2636,0.4577
4860,0.4545,0.2864,0.5545,0.4773,0.4591,0.5727,0.4227,0.2636,0.5682,0.4955,0.5727,0.2636,0.4554
4862,0.4545,0.2864,0.5545,0.4773,0.1864,0.5727,0.4227,0.2636,0.5682,0.4955,0.5727,0.1864,0.4282
4872,0.4545,0.2864,0.5545,0.4773,0.1864,0.5727,0.5091,0.1318,0.5682,0.4955,0.5727,0.1318,0.4236
4873,0.4545,0.2864,0.5545,0.4773,0.1864,0.5727,0.5091,0.1318,0.5682,0.1636,0.5727,0.1318,0.3905
4878,0.5364,0.2864,0.5545,0.4773,0.1864,0.5727,0.5091,0.1318,0.5682,0.1636,0.5727,0.1318,0.3986
4881,0.5364,0.2864,0.5545,0.4773,0.1864,0.5727,0.5091,0.1318,0.3955,0.1636,0.5727,0.1318,0.3814
4882,0.5364,0.2864,0.5545,0.4773,0.1864,0.4273,0.5091,0.1318,0.3955,0.1636,0.5545,0.1318,0.3668
4885,0.5364,0.2864,0.5545,0.5455,0.1864,0.4273,0.5091,0.1318,0.3955,0.6045,0.6045,0.1318,0.4177
4889,0.5364,0.2864,0.5545,0.5455,0.1864,0.4273,0.5091,0.1318,0.5455,0.6045,0.6045,0.1318,0.4327
4895,0.5273,0.2864,0.5545,0.5455,0.1864,0.4273,0.5091,0.1318,0.5455,0.6045,0.6045,0.1318,0.4318
4896,0.5273,0.3545,0.5545,0.5455,0.1864,0.4273,0.5091,0.1318,0.5455,0.6045,0.6045,0.1318,0.4386
4899,0.5273,0.3545,0.5409,0.5455,0.1864,0.4273,0.5091,0.1318,0.5455,0.6045,0.6045,0.1318,0.4373
4903,0.4727,0.3545,0.5409,0.5455,0.1864,0.4273,0.5091,0.1318,0.5455,0.6045,0.6045,0.1318,0.4318
4905,0.4727,0.3545,0.5409,0.5455,0.1864,0.4273,0.35,0.1318,0.5455,0.6045,0.6045,0.1318,0.4159
4913,0.4727,0.3545,0.5409,0.5455,0.1864,0.4273,0.35,0.6045,0.5455,0.6045,0.6045,0.1864,0.4632
4917,0.4727,0.3545,0.5409,0.5455,0.1864,0.4273,0.5409,0.6045,0.5455,0.5409,0.6045,0.1864,0.4759
4927,0.4727,0.3545,0.5409,0.5455,0.1864,0.4273,0.5409,0.6045,0.4682,0.5409,0.6045,0.1864,0.4682
4929,0.4727,0.5364,0.5409,0.5455,0.1864,0.4273,0.5409,0.6045,0.4682,0.5409,0.6045,0.1864,0.4864
4937,0.4727,0.5364,0.5409,0.5455,0.1864,0.4273,0.5409,0.6045,0.4682,0.5409,0.6045,0.1864,0.4864
4938,0.4727,0.5364,0.5409,0.5455,0.1864,0.4273,0.5409,0.5545,0.4682,0.5409,0.5545,0.1864,0.4814
4939,0.4727,0.5364,0.5409,0.4773,0.1864,0.4273,0.5409,0.5545,0.4682,0.5409,0.5545,0.1864,0.4745
4940,0.4727,0.5364,0.5409,0.4773,0.1864,0.4273,0.5409,0.5545,0.4682,0.3136,0.5545,0.1864,0.4518
4944,0.4727,0.5364,0.5409,0.4773,0.4636,0.4273,0.5409,0.5545,0.4682,0.3136,0.5545,0.3136,0.4795
4946,0.4727,0.5364,0.5409,0.4773,0.4636,0.4273,0.5409,0.5545,0.5136,0.3136,0.5545,0.3136,0.4841
4950,0.4727,0.5182,0.5409,0.4773,0.4636,0.5409,0.5409,0.5545,0.5136,0.3136,0.5545,0.3136,0.4936
4951,0.4727,0.5182,0.5409,0.55,0.4636,0.5409,0.5409,0.2773,0.5136,0.3136,0.55,0.2773,0.4732
4952,0.4727,0.5182,0.2773,0.55,0.4636,0.5409,0.5409,0.2773,0.5136,0.3136,0.55,0.2773,0.4468
4953,0.4727,0.5182,0.2773,0.55,0.4636,0.5409,0.5773,0.2773,0.5136,0.3136,0.5773,0.2773,0.4505
4954,0.4727,0.5182,0.2773,0.55,0.4636,0.5409,0.5773,0.2727,0.5136,0.3136,0.5773,0.2727,0.45
4957,0.4545,0.5182,0.2773,0.55,0.4636,0.5409,0.5773,0.2727,0.5136,0.6,0.6,0.2727,0.4768
4964,0.4545,0.5182,0.2773,0.55,0.4636,0.4318,0.5773,0.2727,0.5136,0.6,0.6,0.2727,0.4659
4965,0.4545,0.5182,0.2773,0.55,0.4636,0.4318,0.5773,0.5545,0.5136,0.6,0.6,0.2773,0.4941
4967,0.4545,0.5182,0.6091,0.55,0.4636,0.4318,0.5773,0.5545,0.5682,0.6,0.6091,0.4318,0.5327
4970,0.4545,0.5182,0.6091,0.55,0.4636,0.4318,0.5773,0.5545,0.5682,0.1364,0.6091,0.1364,0.4864
4972,0.4545,0.5182,0.6091,0.55,0.4636,0.4636,0.5773,0.5545,0.5682,0.1364,0.6091,0.1364,0.4895
4973,0.4545,0.5182,0.6091,0.55,0.5591,0.4636,0.5773,0.5545,0.5682,0.1364,0.6091,0.1364,0.4991
4977,0.4545,0.5182,0.6091,0.55,0.5591,0.4636,0.5773,0.5409,0.5682,0.1364,0.6091,0.1364,0.4977
4980,0.4545,0.5182,0.6091,0.55,0.5682,0.4636,0.5773,0.5409,0.5682,0.1364,0.6091,0.1364,0.4986
4983,0.4545,0.5182,0.6091,0.55,0.5682,0.4636,0.5773,0.5409,0.5682,0.1364,0.6091,0.1364,0.4986
4986,0.4545,0.5182,0.6091,0.5409,0.5682,0.4636,0.5773,0.5409,0.5682,0.1364,0.6091,0.1364,0.4977
4988,0.4545,0.5182,0.6091,0.5409,0.5682,0.4636,0.5773,0.5409,0.0455,0.1364,0.6091,0.0455,0.4455
4989,0.4545,0.4227,0.6091,0.5409,0.5682,0.4636,0.5773,0.5409,0.0455,0.1364,0.6091,0.0455,0.4359
4993,0.4545,0.4227,0.6091,0.5409,0.5682,0.4636,0.5773,0.45,0.0455,0.1364,0.6091,0.0455,0.4268
4995,0.5545,0.4227,0.6091,0.5409,0.5682,0.4636,0.5773,0.45,0.0455,0.1364,0.6091,0.0455,0.4368
4999,0.5545,0.4227,0.6091,0.2136,0.5682,0.4636,0.5773,0.45,0.0455,0.1364,0.6091,0.0455,0.4041
5008,0.5545,0.4227,0.4864,0.2136,0.5682,0.4636,0.5773,0.45,0.0455,0.1364,0.5773,0.0455,0.3918
5015,0.3227,0.4227,0.4864,0.2136,0.5682,0.4636,0.5773,0.45,0.0455,0.1364,0.5773,0.0455,0.3686
5016,0.3227,0.4227,0.4864,0.2136,0.5682,0.4636,0.5773,0.5955,0.0455,0.1364,0.5955,0.0455,0.3832
5018,0.3227,0.4227,0.4864,0.2136,0.5682,0.4591,0.5773,0.5955,0.0455,0.1364,0.5955,0.0455,0.3827
5025,0.3227,0.4227,0.4864,0.2136,0.5682,0.4591,0.3864,0.5955,0.0455,0.1364,0.5955,0.0455,0.3637
5026,0.3227,0.4909,0.4864,0.2136,0.5682,0.4591,0.3864,0.5955,0.0455,0.1364,0.5955,0.0455,0.3705
5029,0.3455,0.4909,0.5091,0.2136,0.5682,0.4591,0.3864,0.5955,0.0455,0.1364,0.5955,0.0455,0.375
5031,0.3455,0.4909,0.5091,0.2136,0.1818,0.4591,0.3864,0.5955,0.0455,0.1364,0.5955,0.0455,0.3364
5032,0.3455,0.4955,0.5091,0.2136,0.1773,0.4591,0.3864,0.5955,0.0455,0.1364,0.5955,0.0455,0.3364
5033,0.3455,0.4955,0.5091,0.2136,0.1773,0.4591,0.3864,0.5273,0.0455,0.1364,0.5273,0.0455,0.3296
5035,0.3455,0.4955,0.5091,0.5318,0.1773,0.4591,0.3864,0.5273,0.0455,0.1364,0.5318,0.0455,0.3614
5043,0.3455,0.5409,0.5091,0.5318,0.1773,0.4591,0.3864,0.5273,0.0455,0.5364,0.5409,0.0455,0.4059
5054,0.3455,0.5409,0.5091,0.5318,0.1773,0.4591,0.3864,0.5273,0.0455,0.5636,0.5636,0.0455,0.4087
5055,0.3455,0.5409,0.5091,0.5318,0.5045,0.4591,0.3864,0.5273,0.0455,0.5636,0.5636,0.0455,0.4414
5056,0.3455,0.5909,0.5091,0.5318,0.5045,0.4591,0.3864,0.2636,0.0455,0.5636,0.5909,0.0455,0.42
5057,0.3455,0.1545,0.5091,0.5318,0.5045,0.4591,0.3864,0.2636,0.0455,0.5636,0.5636,0.0455,0.3764
5061,0.3455,0.1545,0.5091,0.5318,0.5045,0.4591,0.4455,0.2636,0.0455,0.5636,0.5636,0.0455,0.3823
5065,0.3455,0.1545,0.5136,0.5318,0.5045,0.4591,0.4455,0.2636,0.0455,0.5636,0.5636,0.0455,0.3827
5067,0.3455,0.1545,0.5136,0.5318,0.5045,0.5182,0.4455,0.2636,0.0455,0.5636,0.5636,0.0455,0.3886
5068,0.3455,0.1545,0.5136,0.5318,0.5045,0.5182,0.4455,0.2636,0.5045,0.5636,0.5636,0.1545,0.4345
