timestamp,ohci2,ohci4,ohci1,ohci7,ohci3,ohci8,ohci6,ohci5,ohci9,max,min,avg
450,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
451,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
452,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
453,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
454,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
455,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
456,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
457,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
458,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
459,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
460,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
461,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
462,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
463,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
464,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
465,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
466,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
467,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
468,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
469,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
470,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
471,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
472,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
473,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
474,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
475,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
476,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
477,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
478,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
479,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
480,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
481,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
482,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
483,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
484,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
485,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
486,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
487,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
488,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
489,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
490,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
491,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
492,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
493,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
494,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
495,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
496,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
497,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
498,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
499,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
500,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
501,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7308,0.6667,0.7747,0.7967,0.6667,0.7501
502,0.7967,0.7491,0.7546,0.7766,0.7564,0.7454,0.7381,0.6667,0.7747,0.7967,0.6667,0.7509
503,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7381,0.6667,0.7747,0.7967,0.6667,0.7511
504,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
505,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
506,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
507,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
508,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
509,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
510,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
511,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
512,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
513,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
514,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
515,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
516,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
517,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
518,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
519,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
520,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
521,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
522,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
523,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
524,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
525,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
526,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
527,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
528,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
529,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
530,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
531,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
532,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
533,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
534,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
535,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
536,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
537,0.7967,0.7491,0.7564,0.7766,0.7564,0.7454,0.7436,0.6667,0.7747,0.7967,0.6667,0.7517
538,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
539,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
540,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
541,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
542,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
543,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
544,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
545,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
546,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
547,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
548,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
549,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
550,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
551,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
552,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
553,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
554,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
555,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
556,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
557,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
558,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
559,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
560,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
561,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
562,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
563,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
564,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
565,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
566,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
567,0.7967,0.7491,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7548
568,0.7967,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7552
569,0.7967,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7552
570,0.7967,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7552
571,0.7967,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7552
572,0.7967,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7552
573,0.7967,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7552
574,0.7967,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.7967,0.6667,0.7552
575,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
576,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
577,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
578,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
579,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
580,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
581,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
582,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
583,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
584,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
585,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
586,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
587,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
588,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
589,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
590,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
591,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
592,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
593,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
594,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
595,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
596,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
597,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
598,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
599,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
600,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
601,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
602,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
603,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
604,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
605,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
606,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
607,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
608,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
609,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.6667,0.7747,0.8022,0.6667,0.7558
610,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7615
611,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7615
612,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7615
613,0.8022,0.7527,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7615
614,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
615,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
616,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
617,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
618,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
619,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
620,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
621,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
622,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
623,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
624,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
625,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
626,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
627,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
628,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
629,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
630,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
631,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
632,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
633,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
634,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
635,0.8022,0.7546,0.7564,0.7766,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7617
636,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
637,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
638,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
639,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
640,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
641,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
642,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
643,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
644,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
645,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
646,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
647,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
648,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
649,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
650,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
651,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
652,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
653,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
654,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
655,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
656,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
657,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
658,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
659,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
660,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
661,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
662,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
663,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
664,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
665,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
666,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
667,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
668,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
669,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
670,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
671,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
672,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
673,0.8022,0.7546,0.7564,0.7802,0.7564,0.7729,0.7436,0.7179,0.7747,0.8022,0.7179,0.7621
