timestamp,legacy_sb169,legacy_sb161,legacy_sb162,legacy_sb160,legacy_sb167,legacy_sb165,legacy_sb163,legacy_sb168,legacy_sb164,max,min,avg
13035,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13036,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13037,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13038,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13043,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13045,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13046,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13047,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13054,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13055,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13058,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13059,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13060,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13062,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13064,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13065,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13066,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13074,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13076,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13077,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13079,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13082,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13084,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13085,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13086,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13087,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13088,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13089,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13091,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13094,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13098,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13099,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13103,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13105,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13108,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13110,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13112,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13114,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13115,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13125,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13126,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13128,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13134,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13135,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13141,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13142,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13143,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13151,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13153,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13154,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13159,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13163,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13164,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13168,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13170,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13172,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13173,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13177,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13178,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13179,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13180,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13182,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13185,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13186,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13188,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13190,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13191,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13195,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13196,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13200,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13201,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13202,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13203,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13204,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13207,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13208,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13209,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13211,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13212,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13213,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13214,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13215,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13217,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13218,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13219,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13226,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13227,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13228,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13230,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13232,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13234,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13236,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13237,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13238,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13241,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13242,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13243,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13244,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13246,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13247,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13250,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13251,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13252,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13254,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13256,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13258,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13261,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13263,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13266,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13268,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13272,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13273,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13277,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13280,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13284,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13288,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13290,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13292,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13296,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13302,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13303,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13304,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13306,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13308,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13313,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13315,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13316,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13320,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13321,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13325,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13331,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13335,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13336,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13338,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13340,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13341,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13343,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13347,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13351,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13352,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13353,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13354,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13355,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13357,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13358,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13366,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13367,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13370,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13371,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13372,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13377,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13378,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13379,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13380,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13381,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13387,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13390,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13391,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13392,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13393,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13396,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13398,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13399,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13400,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13406,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13410,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13411,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13414,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13416,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13423,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13424,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13425,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13426,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13428,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13429,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13432,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13433,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13434,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13439,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13440,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13446,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13447,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13449,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13451,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13453,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13454,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13455,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13459,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13460,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13462,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13464,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13467,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13468,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13470,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13472,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13474,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13475,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13477,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13483,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13486,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13487,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13489,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13490,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13493,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13494,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13495,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13497,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13501,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13502,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13503,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13504,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13507,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13508,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13509,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13511,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13515,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13516,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13517,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13521,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
13524,0.8528,0.9078,0.9122,0.9184,0.8475,0.9034,0.9158,0.8484,0.8502,0.9184,0.8475,0.8841
