timestamp,i825502,i825500,i825506,i825503,i825509,i825505,i825501,i825507,i825508,i825504,max,min,avg
416,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.8981,0.8981,0.8935,0.9028,0.9028,0.8843,0.8956
417,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.8981,0.8981,0.8935,0.9028,0.9028,0.8843,0.8956
418,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.8981,0.8981,0.8935,0.9028,0.9028,0.8843,0.8956
419,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.8981,0.8981,0.8935,0.9028,0.9028,0.8843,0.8956
420,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.8981,0.8935,0.9028,0.9028,0.8843,0.8961
421,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.8981,0.8935,0.9028,0.9028,0.8843,0.8961
422,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.8981,0.8935,0.9028,0.9028,0.8843,0.8961
423,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.8981,0.8935,0.9028,0.9028,0.8843,0.8961
424,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.8981,0.8935,0.9028,0.9028,0.8843,0.8961
425,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.8981,0.8935,0.9028,0.9028,0.8843,0.8961
426,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
427,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
428,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
429,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
430,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
431,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
432,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
433,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
434,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
435,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
436,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
437,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
438,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
439,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
440,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
441,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
442,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
443,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
444,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
445,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
446,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
447,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
448,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
449,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
450,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
451,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
452,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
453,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9005,0.8935,0.9028,0.9028,0.8843,0.8963
454,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9028,0.8935,0.9028,0.9028,0.8843,0.8965
455,0.8843,0.8981,0.9005,0.8866,0.8935,0.9005,0.9028,0.9028,0.8935,0.9028,0.9028,0.8843,0.8965
456,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9028,0.9028,0.8935,0.9028,0.9028,0.8843,0.8968
457,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9028,0.9028,0.8935,0.9028,0.9028,0.8843,0.8968
458,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
459,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
460,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
461,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
462,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
463,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
464,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
465,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
466,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
467,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
468,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
469,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
470,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
471,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
472,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
473,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
474,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
475,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
476,0.8843,0.8981,0.9005,0.8889,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.897
477,0.8843,0.8981,0.9005,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8972
478,0.8843,0.8981,0.9005,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8972
479,0.8843,0.8981,0.9005,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8972
480,0.8843,0.8981,0.9005,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8972
481,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
482,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
483,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
484,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
485,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
486,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
487,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
488,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
489,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
490,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
491,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
492,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
493,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
494,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
495,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
496,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
497,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
498,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
499,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
500,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
501,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
502,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
503,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
504,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
505,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
506,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
507,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
508,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
509,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
510,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
511,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
512,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
513,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
514,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
515,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
516,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
517,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
518,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
519,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
520,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
521,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
522,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
523,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
524,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
525,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
526,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
527,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
528,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
529,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
530,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
531,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
532,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
533,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
534,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
535,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
536,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
537,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
538,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
539,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
540,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
541,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
542,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
543,0.8843,0.8981,0.9028,0.8912,0.8935,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8975
544,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
545,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
546,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
547,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
548,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
549,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
550,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
551,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
552,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
553,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
554,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
555,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
556,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
557,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
558,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
559,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
560,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
561,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
562,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
563,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
564,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
565,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
566,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
567,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
568,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
569,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
570,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
571,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
572,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
573,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
574,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
575,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
576,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
577,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
578,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
579,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
580,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
581,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
582,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
583,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
584,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
585,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
586,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
587,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
588,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
589,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
590,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
591,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
592,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
593,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
594,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
595,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
596,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
597,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
598,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
599,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
600,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
601,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
602,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
603,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
604,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
605,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
606,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
607,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
608,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
1207,0.8843,0.8981,0.9028,0.8912,0.8958,0.9005,0.9051,0.9028,0.8935,0.9028,0.9051,0.8843,0.8977
1208,0.8889,0.8981,0.9028,0.9005,0.8981,0.9028,0.9051,0.9028,0.8935,0.9051,0.9051,0.8889,0.8998
1807,0.8889,0.9028,0.9028,0.9005,0.8981,0.9028,0.9051,0.9028,0.8935,0.9051,0.9051,0.8889,0.9002
1808,0.8912,0.9028,0.9028,0.9028,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8912,0.9014
2407,0.8912,0.9028,0.9028,0.9028,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8912,0.9014
2408,0.8958,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9021
3007,0.8958,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9021
3008,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
3607,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
3608,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
4207,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
4208,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
4807,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
4808,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
5407,0.8981,0.9028,0.9028,0.9051,0.9028,0.9028,0.9051,0.9028,0.8958,0.9051,0.9051,0.8958,0.9023
