timestamp,vmxnet31,vmxnet36,vmxnet37,vmxnet39,vmxnet35,vmxnet30,vmxnet33,vmxnet32,vmxnet38,vmxnet34,max,min,avg
353,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
354,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
355,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
356,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
357,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
358,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
359,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
360,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
361,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
362,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
363,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
364,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
365,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
366,0.1477,0.0955,0.1477,0.0864,0.0909,0.1295,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1173
367,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
368,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
369,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
370,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
371,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
372,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
373,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
374,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
375,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
376,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
377,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
378,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
379,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
380,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
381,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
382,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
383,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
384,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
385,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
386,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
387,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
388,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
389,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
390,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
391,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
392,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
393,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
394,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
395,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0909,0.0909,0.0955,0.1977,0.1977,0.0864,0.1175
396,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
397,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
398,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
399,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
400,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
401,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
402,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
403,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
404,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
405,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
406,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
407,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
408,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
409,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
410,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
411,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
412,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
413,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
414,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
415,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
416,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
417,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
418,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
419,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
420,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
421,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
422,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
423,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
424,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
425,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
426,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
427,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
428,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
429,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
430,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
431,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
432,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
433,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
434,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
435,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
436,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
437,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
438,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.1977,0.1977,0.0864,0.1177
439,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
440,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
441,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
442,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
443,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
444,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
445,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
446,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
447,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
448,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
449,0.1477,0.0955,0.1477,0.0864,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0864,0.118
450,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0909,0.1184
451,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0909,0.0955,0.2,0.2,0.0909,0.1184
452,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
453,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
454,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
455,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
456,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
457,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
458,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
459,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
460,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
461,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
462,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
463,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
464,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
465,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
466,0.1477,0.0955,0.1477,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1189
467,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
468,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
469,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
470,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
471,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
472,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
473,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
474,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
475,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
476,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2,0.2,0.0909,0.1191
477,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
478,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
479,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
480,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
481,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
482,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
483,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
484,0.1477,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1193
485,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
486,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
487,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
488,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
489,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
490,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
491,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
492,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
493,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
494,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
495,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
496,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
497,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
498,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
499,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
500,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
501,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
502,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
503,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
504,0.1818,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1227
505,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
506,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
507,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
508,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
509,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
510,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
511,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
512,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
513,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
514,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
515,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
516,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
517,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
518,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
519,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
520,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
521,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
522,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
523,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
524,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
525,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2136,0.2136,0.0909,0.1243
526,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
527,0.1864,0.0955,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1232
528,0.1864,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1266
529,0.1864,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1266
530,0.1864,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1266
531,0.1864,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1266
532,0.1864,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1266
533,0.1864,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1266
534,0.1864,0.1295,0.15,0.0909,0.0909,0.1318,0.0932,0.0955,0.0955,0.2023,0.2023,0.0909,0.1266
