timestamp,legacy_floppy5,legacy_floppy1,legacy_floppy7,legacy_floppy4,legacy_floppy8,legacy_floppy0,legacy_floppy9,legacy_floppy3,legacy_floppy2,legacy_floppy6,max,min,avg
10996,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11010,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11019,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11021,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11022,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11025,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11027,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11042,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11049,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11051,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11061,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11064,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11068,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11071,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11075,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11078,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11088,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11091,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11097,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11101,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11104,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11107,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11118,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11122,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11124,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11126,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11127,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11128,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11131,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11140,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11144,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11149,0.7012,0.6972,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6935
11174,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11176,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11179,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11180,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11186,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11192,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11199,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11202,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11205,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11206,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11207,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11208,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11224,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11238,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11242,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11245,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11259,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11265,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11270,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11278,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11281,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11287,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11300,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11302,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11307,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11320,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11326,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11328,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11331,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11338,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11341,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11348,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11355,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11371,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11374,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11377,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11379,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11383,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11391,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11393,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11398,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11404,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11410,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11412,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11418,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11445,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11488,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11498,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11503,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11504,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11510,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11516,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11521,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11527,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11541,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11559,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11564,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11565,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11572,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11580,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11592,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11597,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11598,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11600,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11601,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11607,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11617,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11618,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11626,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11631,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11647,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11649,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11664,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11672,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11673,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11682,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11690,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11694,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11695,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11707,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11723,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11724,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11732,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11747,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11751,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11755,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11790,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11792,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11799,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11808,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11811,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11822,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11828,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11841,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11844,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11848,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11855,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11858,0.7012,0.6992,0.6789,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6789,0.6937
11869,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11873,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11880,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11882,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11889,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11892,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11905,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11908,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11923,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11952,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11960,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11967,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11969,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11970,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11977,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
11994,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12000,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12001,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12002,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12016,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12020,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12023,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12037,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12041,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12043,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12064,0.7012,0.6992,0.6809,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.6809,0.6939
12066,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12067,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12075,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12089,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12090,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12093,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12096,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12099,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12102,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12107,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12118,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12120,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12136,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12140,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12148,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12152,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12157,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12158,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12167,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12172,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12183,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12185,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12195,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12200,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12207,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12210,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12225,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12231,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12237,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12247,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12253,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12256,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12264,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12269,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12275,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12280,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12284,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12287,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12295,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12297,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12300,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12319,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12323,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12324,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12335,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12337,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12342,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12346,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
12351,0.7012,0.6992,0.687,0.6911,0.685,0.6972,0.6972,0.6992,0.6992,0.689,0.7012,0.685,0.6945
