timestamp,legacy_ee100pro4,legacy_ee100pro2,legacy_ee100pro7,legacy_ee100pro0,legacy_ee100pro5,legacy_ee100pro3,legacy_ee100pro6,legacy_ee100pro9,max,min,avg
701,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
702,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
705,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
707,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
708,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
709,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
710,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
711,0.6852,0.7315,0.713,0.625,0.6412,0.6551,0.6782,0.6481,0.7315,0.625,0.6722
712,0.6852,0.7315,0.713,0.625,0.6435,0.6551,0.6782,0.6481,0.7315,0.625,0.6725
713,0.6852,0.7315,0.713,0.625,0.6435,0.6551,0.6782,0.6481,0.7315,0.625,0.6725
714,0.7106,0.7315,0.713,0.625,0.6435,0.6551,0.6782,0.6481,0.7315,0.625,0.6756
715,0.7106,0.7315,0.713,0.625,0.6435,0.6551,0.6782,0.6481,0.7315,0.625,0.6756
716,0.7106,0.7315,0.713,0.625,0.6435,0.6551,0.6782,0.6481,0.7315,0.625,0.6756
717,0.7106,0.7315,0.713,0.625,0.6458,0.6551,0.6782,0.6481,0.7315,0.625,0.6759
718,0.7106,0.7315,0.713,0.625,0.6458,0.6551,0.6782,0.6481,0.7315,0.625,0.6759
719,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
720,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
723,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
724,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
725,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
726,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
730,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
731,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
734,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
735,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
736,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
737,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
739,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
740,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
741,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
742,0.7106,0.7315,0.713,0.6296,0.6458,0.6551,0.6782,0.6481,0.7315,0.6296,0.6765
743,0.7106,0.7315,0.713,0.6435,0.6458,0.6551,0.6782,0.6481,0.7315,0.6435,0.6782
744,0.7106,0.7315,0.713,0.6435,0.6458,0.6551,0.6782,0.6481,0.7315,0.6435,0.6782
745,0.7106,0.7315,0.713,0.6435,0.6458,0.6551,0.6782,0.6481,0.7315,0.6435,0.6782
747,0.7106,0.7315,0.713,0.6435,0.6458,0.6551,0.6782,0.6481,0.7315,0.6435,0.6782
748,0.7106,0.7315,0.713,0.6435,0.6458,0.6551,0.6782,0.6481,0.7315,0.6435,0.6782
749,0.7106,0.7315,0.713,0.6458,0.6458,0.6551,0.6782,0.6481,0.7315,0.6458,0.6785
750,0.7106,0.7315,0.713,0.6458,0.6458,0.6551,0.6782,0.6481,0.7315,0.6458,0.6785
751,0.7106,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6481,0.7315,0.6458,0.6788
753,0.7106,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6481,0.7315,0.6458,0.6788
754,0.7106,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6481,0.7315,0.6458,0.6788
755,0.7106,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6481,0.7315,0.6458,0.6788
757,0.713,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6481,0.7315,0.6458,0.6791
758,0.713,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6481,0.7315,0.6458,0.6791
760,0.713,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6528,0.7315,0.6458,0.6797
761,0.713,0.7315,0.713,0.6458,0.6458,0.6574,0.6782,0.6528,0.7315,0.6458,0.6797
762,0.713,0.7315,0.713,0.6458,0.6481,0.6574,0.6782,0.6528,0.7315,0.6458,0.68
763,0.713,0.7315,0.713,0.6458,0.6481,0.6574,0.6782,0.6528,0.7315,0.6458,0.68
765,0.713,0.7315,0.713,0.6458,0.6481,0.6574,0.6782,0.6528,0.7315,0.6458,0.68
766,0.713,0.7315,0.713,0.6458,0.6481,0.6574,0.6782,0.6528,0.7315,0.6458,0.68
767,0.713,0.7315,0.713,0.6458,0.6481,0.662,0.6782,0.6528,0.7315,0.6458,0.6806
768,0.713,0.7315,0.713,0.6458,0.6528,0.662,0.6782,0.6528,0.7315,0.6458,0.6811
769,0.713,0.7315,0.713,0.6458,0.6528,0.662,0.6782,0.6528,0.7315,0.6458,0.6811
770,0.713,0.7315,0.713,0.6458,0.6528,0.662,0.6782,0.6528,0.7315,0.6458,0.6811
771,0.713,0.7315,0.713,0.6458,0.6528,0.662,0.6782,0.6528,0.7315,0.6458,0.6811
772,0.713,0.7315,0.713,0.6458,0.6528,0.662,0.6782,0.6528,0.7315,0.6458,0.6811
773,0.713,0.7315,0.713,0.6458,0.6528,0.662,0.6782,0.6528,0.7315,0.6458,0.6811
774,0.7222,0.7315,0.713,0.6458,0.6528,0.662,0.6782,0.6528,0.7315,0.6458,0.6823
776,0.7222,0.7315,0.713,0.6458,0.6528,0.6644,0.6782,0.6528,0.7315,0.6458,0.6826
777,0.7222,0.7315,0.713,0.6458,0.6528,0.6644,0.6782,0.6528,0.7315,0.6458,0.6826
778,0.7222,0.7315,0.713,0.6458,0.6528,0.6644,0.6782,0.6528,0.7315,0.6458,0.6826
779,0.7222,0.7315,0.7153,0.6458,0.6528,0.6644,0.6782,0.6528,0.7315,0.6458,0.6829
780,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
781,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
782,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
783,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
784,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
785,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
786,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
787,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
789,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
790,0.7222,0.7315,0.7153,0.6736,0.6528,0.6644,0.6782,0.6528,0.7315,0.6528,0.6864
791,0.7222,0.7315,0.7153,0.6736,0.6551,0.6644,0.6782,0.6528,0.7315,0.6528,0.6866
792,0.7222,0.7315,0.7153,0.6736,0.6551,0.6644,0.6782,0.6528,0.7315,0.6528,0.6866
793,0.7222,0.7315,0.7153,0.6736,0.6551,0.6644,0.6782,0.6528,0.7315,0.6528,0.6866
795,0.7245,0.7315,0.7153,0.6736,0.6551,0.6644,0.6782,0.6644,0.7315,0.6551,0.6884
796,0.7245,0.7315,0.7153,0.6759,0.6551,0.6644,0.6782,0.6644,0.7315,0.6551,0.6887
797,0.7245,0.7315,0.7153,0.6759,0.6551,0.6644,0.6782,0.6644,0.7315,0.6551,0.6887
798,0.7245,0.7315,0.7153,0.6759,0.6551,0.6644,0.6782,0.6644,0.7315,0.6551,0.6887
799,0.7245,0.7315,0.7153,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6889
800,0.7269,0.7315,0.7153,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6893
801,0.7269,0.7315,0.7153,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6893
802,0.7269,0.7315,0.7153,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6893
803,0.7269,0.7315,0.7153,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6893
804,0.7269,0.7315,0.7153,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6893
805,0.7269,0.7315,0.7153,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6893
806,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
807,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
808,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
809,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
810,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
811,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
812,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
813,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
814,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
815,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
816,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
817,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6644,0.7315,0.6574,0.6895
819,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
820,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
822,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
823,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
824,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
825,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
826,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
827,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
828,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
829,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
830,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
831,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
832,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
833,0.7269,0.7315,0.7176,0.6759,0.6574,0.6644,0.6782,0.6667,0.7315,0.6574,0.6898
834,0.7269,0.7315,0.7176,0.6759,0.6574,0.669,0.6782,0.6667,0.7315,0.6574,0.6904
835,0.7269,0.7315,0.7176,0.6759,0.6574,0.669,0.6782,0.6667,0.7315,0.6574,0.6904
836,0.7269,0.7315,0.7176,0.6759,0.6574,0.669,0.6782,0.6667,0.7315,0.6574,0.6904
837,0.7269,0.7315,0.7176,0.6759,0.6574,0.669,0.6782,0.6667,0.7315,0.6574,0.6904
838,0.7269,0.7315,0.7176,0.6759,0.6574,0.669,0.6782,0.6667,0.7315,0.6574,0.6904
839,0.7269,0.7315,0.7176,0.6759,0.6574,0.669,0.6782,0.6667,0.7315,0.6574,0.6904
840,0.7269,0.7315,0.7176,0.6759,0.6574,0.669,0.6782,0.6667,0.7315,0.6574,0.6904
841,0.7269,0.7315,0.7176,0.6759,0.6597,0.669,0.6782,0.6667,0.7315,0.6597,0.6907
842,0.7269,0.7315,0.7176,0.6759,0.6898,0.669,0.6782,0.6667,0.7315,0.6667,0.6945
843,0.7269,0.7315,0.7176,0.6759,0.6898,0.669,0.6782,0.6667,0.7315,0.6667,0.6945
844,0.7269,0.7315,0.7176,0.6759,0.6898,0.669,0.6782,0.6667,0.7315,0.6667,0.6945
845,0.7269,0.7315,0.7176,0.6759,0.6898,0.669,0.6782,0.6667,0.7315,0.6667,0.6945
847,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6782,0.6667,0.7338,0.6667,0.6959
848,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6782,0.6667,0.7338,0.6667,0.6959
850,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6667,0.7338,0.6667,0.6962
851,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6667,0.7338,0.6667,0.6962
852,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6667,0.7338,0.6667,0.6962
854,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6667,0.7338,0.6667,0.6962
855,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6944,0.7338,0.669,0.6997
856,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6944,0.7338,0.669,0.6997
858,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6944,0.7338,0.669,0.6997
859,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6944,0.7338,0.669,0.6997
861,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6806,0.6944,0.7338,0.669,0.6997
862,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7
863,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7
864,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7
865,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7
866,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7
867,0.7269,0.7338,0.7176,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7
868,0.7269,0.7338,0.7222,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7005
869,0.7269,0.7338,0.7222,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7005
870,0.7269,0.7338,0.7222,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7005
871,0.7269,0.7338,0.7222,0.6759,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7005
872,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
873,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
874,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
877,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
878,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
879,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
880,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
881,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
884,0.7269,0.7338,0.7222,0.6782,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7008
885,0.7269,0.7338,0.7222,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7011
886,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
887,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
888,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
890,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
891,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
892,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
893,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
894,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
895,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
896,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
897,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
898,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
899,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
900,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
901,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
903,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
904,0.7269,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7014
905,0.7292,0.7338,0.7245,0.6806,0.6991,0.669,0.6829,0.6944,0.7338,0.669,0.7017
906,0.7292,0.7338,0.7245,0.6806,0.6991,0.669,0.6875,0.6944,0.7338,0.669,0.7023
907,0.7292,0.7338,0.7245,0.6806,0.6991,0.669,0.6875,0.6944,0.7338,0.669,0.7023
908,0.7292,0.7338,0.7245,0.6806,0.6991,0.669,0.6875,0.6944,0.7338,0.669,0.7023
910,0.7292,0.7361,0.7245,0.6806,0.6991,0.669,0.6875,0.6944,0.7361,0.669,0.7026
911,0.7292,0.7361,0.7245,0.6806,0.6991,0.669,0.6875,0.6944,0.7361,0.669,0.7026
912,0.7292,0.7361,0.7245,0.6806,0.6991,0.669,0.6875,0.6944,0.7361,0.669,0.7026
913,0.7292,0.7361,0.7523,0.6806,0.6991,0.669,0.6875,0.6944,0.7523,0.669,0.706
914,0.7292,0.7361,0.7523,0.6806,0.6991,0.669,0.6875,0.6944,0.7523,0.669,0.706
918,0.7292,0.7361,0.7523,0.6806,0.6991,0.669,0.6875,0.6944,0.7523,0.669,0.706
919,0.7292,0.7361,0.7523,0.6806,0.6991,0.669,0.6875,0.6944,0.7523,0.669,0.706
920,0.7292,0.7361,0.7523,0.6806,0.6991,0.669,0.6875,0.6944,0.7523,0.669,0.706
921,0.7292,0.7361,0.7523,0.6806,0.6991,0.6898,0.6875,0.6944,0.7523,0.6806,0.7086
922,0.7292,0.7361,0.7523,0.6806,0.6991,0.6898,0.6875,0.6944,0.7523,0.6806,0.7086
923,0.7292,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7095
925,0.7292,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7095
926,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
928,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
929,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
931,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
933,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
935,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
936,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
937,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
938,0.7315,0.7361,0.7523,0.6806,0.6991,0.6898,0.6944,0.6944,0.7523,0.6806,0.7098
939,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.6944,0.7546,0.6806,0.7101
940,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.6944,0.7546,0.6806,0.7101
941,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.6968,0.7546,0.6806,0.7104
942,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.6968,0.7546,0.6806,0.7104
943,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
944,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
945,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
946,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
947,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
948,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
950,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
952,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
953,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
954,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
955,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
956,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
957,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
960,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
961,0.7315,0.7361,0.7546,0.6806,0.6991,0.6898,0.6944,0.7014,0.7546,0.6806,0.7109
962,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
964,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
965,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
966,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
967,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
968,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
969,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
971,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
972,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
973,0.7315,0.7361,0.7546,0.6806,0.6991,0.6921,0.6944,0.7014,0.7546,0.6806,0.7112
974,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
975,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
976,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
977,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
978,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
979,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
980,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
981,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
982,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
983,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
985,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
986,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
987,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
988,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
991,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
992,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
993,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
994,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
995,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
997,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
998,0.7315,0.7384,0.7546,0.6829,0.6991,0.6921,0.6944,0.7014,0.7546,0.6829,0.7118
999,0.7315,0.7384,0.7593,0.6829,0.6991,0.6921,0.6944,0.7014,0.7593,0.6829,0.7124
