timestamp,legacy_ne20007,legacy_ne20004,legacy_ne20001,legacy_ne20002,legacy_ne20003,legacy_ne20009,legacy_ne20006,legacy_ne20008,legacy_ne20000,legacy_ne20005,max,min,avg
10212,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10213,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10220,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10222,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10228,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10229,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10235,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10240,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10246,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10252,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10255,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10258,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10259,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10260,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10268,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10282,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10286,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10289,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10290,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10297,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10301,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10305,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10309,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10312,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10314,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10316,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10321,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10325,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10326,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10330,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10331,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10332,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10335,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10336,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10341,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10346,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10348,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10353,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10357,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10359,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10365,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10367,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10371,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10374,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10379,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10381,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10387,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10393,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10397,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10398,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10399,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10401,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10402,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10408,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10411,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10412,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10415,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10420,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10425,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10427,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10431,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10434,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10447,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10450,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10455,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10457,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10463,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10468,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10472,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10474,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10486,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10493,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10494,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10500,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10508,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10510,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10513,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10514,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10515,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10519,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10531,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10542,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10549,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10551,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10558,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10563,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10567,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10574,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10580,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10582,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10584,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10587,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10589,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10590,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10599,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10602,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10605,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10610,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10615,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10617,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10621,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10622,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10624,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10625,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10630,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10642,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10645,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10656,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10658,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10662,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10670,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10672,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10679,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10683,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10684,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10685,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10686,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10693,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10702,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10703,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10716,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10723,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10729,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10731,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10734,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10735,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10741,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10744,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10745,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10748,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10750,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10753,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10756,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10757,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10760,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10762,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10770,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10774,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10781,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10782,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10786,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10793,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10805,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10809,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10812,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10813,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10814,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10817,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10824,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10826,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10831,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10837,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10847,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10851,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10853,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10856,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10864,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10871,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10878,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10890,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10897,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10899,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10905,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10906,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10919,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10920,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10925,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10929,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10936,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10938,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10940,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10942,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10952,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10960,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10965,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10966,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10970,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10973,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10974,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10980,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10990,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10994,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
10998,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11018,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11022,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11041,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11043,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11052,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11054,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11060,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11068,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11069,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11082,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11088,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11090,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11091,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11098,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11102,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11106,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11107,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11108,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11116,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11118,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
11119,0.7414,0.7414,0.7414,0.7435,0.7435,0.7435,0.7435,0.7435,0.7414,0.7414,0.7435,0.7414,0.7424
