timestamp,legacy_ac972,legacy_ac975,legacy_ac976,legacy_ac971,legacy_ac970,legacy_ac973,max,min,avg
19327,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19330,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19335,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19342,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19351,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19367,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19370,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19371,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19375,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19376,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19377,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19391,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19408,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19412,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19422,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19425,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19450,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19456,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19458,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19463,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19467,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19468,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19478,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19481,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19495,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19507,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19511,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19512,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19535,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19540,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19543,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19555,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19575,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19602,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19605,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19614,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19615,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19623,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19624,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19633,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19640,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19641,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19647,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19651,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19654,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19661,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19663,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19674,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19680,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19687,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19697,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19698,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19699,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19709,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19731,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19754,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19755,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19756,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19763,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19781,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19782,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19790,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19800,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19812,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19822,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19829,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19831,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19836,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19838,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19841,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19843,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19844,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19849,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19851,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19870,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19882,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19886,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19899,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19904,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19923,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19924,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19932,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19933,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19935,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19936,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19937,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19951,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19959,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19962,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19974,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19987,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
19998,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20008,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20011,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20025,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20039,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20050,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20055,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20057,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20059,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20069,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20084,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20088,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20098,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20112,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20136,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20137,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20139,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20142,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20167,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20187,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20214,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20216,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20218,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20245,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20250,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20253,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20270,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20282,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20295,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20338,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20345,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20355,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20362,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20365,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20375,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20377,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20390,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20391,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20401,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20421,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20433,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20434,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20438,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20439,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20453,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20457,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20476,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20483,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20489,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20500,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20505,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20511,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20517,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20525,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20532,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20536,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20574,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20580,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20590,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20593,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20604,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20632,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20653,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20656,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20695,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20703,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20709,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20717,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20734,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20737,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20745,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20754,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20755,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20761,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20782,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20797,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20804,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20814,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20833,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20835,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20837,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20849,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20859,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20874,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20885,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20890,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20891,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20900,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20913,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20914,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20933,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20939,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20947,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20948,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20953,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20955,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20964,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20980,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20994,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
20997,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21001,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21020,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21024,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21029,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21032,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21033,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21046,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21047,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21049,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21057,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21059,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21063,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21072,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21075,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21082,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21087,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21088,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21091,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21093,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21101,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21109,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21111,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21115,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21123,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21151,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21152,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21166,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21171,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21195,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21206,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21211,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21219,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21235,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21246,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21258,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21266,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21270,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21279,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21281,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21296,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21326,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21334,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21335,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21337,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21350,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21355,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21364,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21367,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21371,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21376,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21378,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21381,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21383,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21388,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21396,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21408,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21414,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21421,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21423,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21460,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21461,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21480,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21485,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21492,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21507,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21518,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21520,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21529,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21536,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21541,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21560,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21562,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21566,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21580,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21591,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21598,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21620,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21621,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21637,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21654,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21658,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21660,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21668,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21677,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21684,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21691,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21695,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21699,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21701,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21713,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21718,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21721,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21745,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21779,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21822,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21826,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21828,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21834,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21835,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21869,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21878,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21880,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21881,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21889,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
21896,0.9298,0.921,0.9288,0.9073,0.8771,0.8985,0.9298,0.8771,0.9104
