timestamp,legacy_ee100pro4,legacy_ee100pro6,legacy_ee100pro2,legacy_ee100pro9,legacy_ee100pro7,legacy_ee100pro3,legacy_ee100pro5,legacy_ee100pro1,legacy_ee100pro8,legacy_ee100pro0,max,min,avg
24276,0.5,0.4907,0.4745,0.4745,0.5718,0.2639,0.0,0.3588,0.1528,0.3866,0.5718,0.1528,0.4082
24277,0.5,0.4907,0.4745,0.4745,0.5718,0.2639,0.0,0.3588,0.1528,0.3866,0.5718,0.1528,0.4082
24282,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.1528,0.3866,0.5718,0.1528,0.4367
24288,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.1528,0.3866,0.5718,0.1528,0.4367
24294,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.1528,0.3866,0.5718,0.1528,0.4367
24297,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.1528,0.0,0.5718,0.1528,0.443
24299,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.1528,0.0,0.5718,0.1528,0.443
24305,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.1528,0.0,0.5718,0.1528,0.443
24310,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.1528,0.0,0.5718,0.1528,0.443
24314,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.4676,0.0,0.5718,0.3588,0.4823
24315,0.5,0.4907,0.4745,0.4745,0.5718,0.5208,0.0,0.3588,0.4676,0.0,0.5718,0.3588,0.4823
24319,0.5,0.4907,0.4745,0.4745,0.5764,0.5208,0.0,0.3588,0.4676,0.0,0.5764,0.3588,0.4829
24321,0.5,0.4907,0.4745,0.4745,0.5764,0.6412,0.0,0.3588,0.4676,0.0,0.6412,0.3588,0.498
24326,0.5,0.4907,0.4745,0.4745,0.5764,0.6412,0.0,0.3588,0.4676,0.0,0.6412,0.3588,0.498
24330,0.5,0.4907,0.4306,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6412,0.4306,0.5095
24331,0.5,0.4907,0.4306,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6412,0.4306,0.5095
24335,0.5,0.4907,0.4306,0.4745,0.5764,0.6412,0.1713,0.4954,0.4676,0.0,0.6412,0.1713,0.472
24336,0.5,0.4907,0.4306,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6412,0.4306,0.5095
24339,0.5,0.4907,0.4306,0.4745,0.5764,0.6412,0.0116,0.4954,0.4676,0.0,0.6412,0.0116,0.4542
24348,0.5,0.4907,0.5162,0.4745,0.5764,0.6412,0.0116,0.4954,0.4676,0.0,0.6412,0.0116,0.4637
24351,0.5,0.4907,0.5162,0.4745,0.5764,0.6412,0.2986,0.4954,0.4676,0.0,0.6412,0.2986,0.4956
24361,0.5,0.2477,0.5162,0.4745,0.5764,0.6412,0.2986,0.4954,0.4676,0.0,0.6412,0.2477,0.4686
24372,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.2986,0.4954,0.4676,0.0,0.6921,0.2477,0.4882
24373,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6921,0.2477,0.5119
24378,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6921,0.2477,0.5119
24384,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6921,0.2477,0.5119
24389,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6921,0.2477,0.5119
24395,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6921,0.2477,0.5119
24400,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.4954,0.6921,0.2477,0.51
24401,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.4954,0.6921,0.2477,0.51
24407,0.5,0.2477,0.6921,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.4954,0.6921,0.2477,0.51
24410,0.5,0.2477,0.6713,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.5093
24412,0.5,0.2477,0.6713,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.5093
24418,0.5,0.2477,0.6713,0.4745,0.5764,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.5093
24419,0.5,0.2477,0.6713,0.4745,0.5764,0.6412,0.0741,0.4954,0.4676,0.0,0.6713,0.0741,0.4609
24420,0.5,0.2477,0.6713,0.4745,0.5764,0.6412,0.0741,0.4954,0.4676,0.0,0.6713,0.0741,0.4609
24426,0.5,0.2477,0.6713,0.4745,0.5764,0.6412,0.3657,0.4954,0.4676,0.0,0.6713,0.2477,0.4933
24427,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.3657,0.4954,0.4676,0.0,0.6713,0.2477,0.4887
24433,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24443,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.2986,0.4954,0.4676,0.0,0.6713,0.2477,0.4812
24450,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24456,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24461,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24466,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24471,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24476,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24479,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.1389,0.4954,0.4676,0.0,0.6713,0.1389,0.4635
24480,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.1921,0.4954,0.4676,0.0,0.6713,0.1921,0.4694
24481,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.1921,0.4954,0.4676,0.0,0.6713,0.1921,0.4694
24489,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4676,0.0,0.6713,0.2477,0.504
24492,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.5231,0.0,0.6713,0.2477,0.511
24496,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.5231,0.0,0.6713,0.2477,0.511
24507,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.0,0.4954,0.4213,0.0,0.6713,0.2477,0.4983
24515,0.5,0.2477,0.6713,0.4745,0.5347,0.6412,0.3819,0.4954,0.4213,0.0,0.6713,0.2477,0.4853
24516,0.5,0.3634,0.6713,0.4745,0.5347,0.6412,0.3819,0.4954,0.4213,0.0,0.6713,0.3634,0.4982
24519,0.5,0.3634,0.6713,0.4745,0.5347,0.0116,0.3819,0.4954,0.4213,0.0,0.6713,0.0116,0.4282
24531,0.5,0.3634,0.1898,0.4745,0.5347,0.0116,0.3819,0.4954,0.4213,0.0,0.5347,0.0116,0.3747
24535,0.5,0.3634,0.1898,0.4745,0.5347,0.0116,0.3819,0.4954,0.4213,0.0,0.5347,0.0116,0.3747
24540,0.3681,0.3634,0.1898,0.4745,0.5347,0.0116,0.3819,0.4954,0.4213,0.0,0.5347,0.0116,0.3601
24542,0.3681,0.3634,0.1898,0.4745,0.5347,0.0116,0.3819,0.4954,0.4213,0.0,0.5347,0.0116,0.3601
24544,0.3681,0.3634,0.1898,0.4745,0.4838,0.0116,0.3819,0.4954,0.4213,0.0,0.4954,0.0116,0.3544
24547,0.3681,0.3634,0.1898,0.4745,0.4838,0.0116,0.3819,0.2153,0.4213,0.0,0.4838,0.0116,0.3233
24551,0.3681,0.3634,0.1898,0.4745,0.4838,0.0116,0.5972,0.2153,0.4213,0.0,0.5972,0.0116,0.3472
24570,0.3681,0.3634,0.1898,0.4745,0.4838,0.0116,0.0,0.2153,0.4213,0.0,0.4838,0.0116,0.316
24576,0.3681,0.3634,0.1898,0.4745,0.4838,0.0116,0.0,0.2153,0.4213,0.0,0.4838,0.0116,0.316
24577,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.0,0.5278,0.1898,0.3805
24582,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.0,0.5278,0.1898,0.3805
24585,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.4144,0.5278,0.1898,0.3843
24587,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.4144,0.5278,0.1898,0.3843
24592,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.4144,0.5278,0.1898,0.3843
24593,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.1134,0.2153,0.4213,0.4144,0.5278,0.1134,0.3572
24599,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.1134,0.2153,0.4213,0.4398,0.5278,0.1134,0.3597
24601,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.1134,0.2153,0.4213,0.3981,0.5278,0.1134,0.3555
24604,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.3981,0.5278,0.1898,0.3825
24609,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.0,0.5278,0.1898,0.3805
24610,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.0,0.5278,0.1898,0.3805
24613,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.5347,0.5347,0.1898,0.3976
24615,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.5347,0.5347,0.1898,0.3976
24628,0.3681,0.3634,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.5347,0.5347,0.1898,0.3976
24632,0.3681,0.1481,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.5347,0.5347,0.1481,0.3737
24633,0.3681,0.1481,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.5347,0.5347,0.1481,0.3737
24638,0.3681,0.1481,0.1898,0.4745,0.4838,0.5278,0.0,0.2153,0.4213,0.5347,0.5347,0.1481,0.3737
24640,0.3681,0.1481,0.1898,0.4745,0.2824,0.5278,0.0,0.2153,0.4213,0.5347,0.5347,0.1481,0.3513
24643,0.3681,0.1481,0.1898,0.4745,0.2824,0.5278,0.0116,0.2153,0.4213,0.5347,0.5347,0.0116,0.3174
24653,0.3681,0.6319,0.1898,0.4745,0.2824,0.5278,0.0116,0.2153,0.4213,0.5347,0.6319,0.0116,0.3657
24667,0.3681,0.6319,0.1898,0.4745,0.2824,0.5278,0.0,0.2153,0.4213,0.5347,0.6319,0.1898,0.4051
24672,0.3681,0.6319,0.1898,0.4745,0.2824,0.5278,0.0,0.2153,0.4213,0.5347,0.6319,0.1898,0.4051
24677,0.3681,0.6319,0.1898,0.4745,0.2824,0.5278,0.0,0.4282,0.4213,0.5347,0.6319,0.1898,0.4287
24681,0.3681,0.6319,0.1898,0.4745,0.2824,0.5278,0.2824,0.4282,0.4213,0.5347,0.6319,0.1898,0.4141
24684,0.3681,0.6319,0.1898,0.4745,0.2824,0.4606,0.2824,0.4282,0.4213,0.5347,0.6319,0.1898,0.4074
24696,0.3681,0.6319,0.5093,0.4745,0.2824,0.4606,0.0,0.4282,0.4213,0.5347,0.6319,0.2824,0.4568
24701,0.3681,0.6319,0.5093,0.4745,0.2824,0.4606,0.0,0.4282,0.4213,0.5347,0.6319,0.2824,0.4568
24705,0.3681,0.6319,0.6389,0.4745,0.2824,0.4606,0.0,0.4282,0.4213,0.5347,0.6389,0.2824,0.4712
24707,0.3681,0.6319,0.6389,0.4745,0.2824,0.4606,0.0,0.4282,0.4213,0.5347,0.6389,0.2824,0.4712
24710,0.3681,0.6319,0.6389,0.4745,0.2824,0.2569,0.0,0.4282,0.4213,0.5347,0.6389,0.2569,0.4485
24711,0.3681,0.6319,0.6389,0.4745,0.2824,0.2569,0.0,0.3218,0.4213,0.5347,0.6389,0.2569,0.4367
24713,0.3681,0.6319,0.6389,0.4745,0.2824,0.2569,0.0,0.3218,0.4213,0.5347,0.6389,0.2569,0.4367
24718,0.3681,0.6319,0.6389,0.4745,0.2824,0.2569,0.0,0.3218,0.4213,0.5347,0.6389,0.2569,0.4367
24723,0.3681,0.6319,0.6389,0.4745,0.2824,0.2569,0.0,0.3218,0.4213,0.5347,0.6389,0.2569,0.4367
24726,0.2407,0.6319,0.6389,0.4745,0.2824,0.2569,0.0,0.3218,0.4213,0.5347,0.6389,0.2407,0.4226
24729,0.2407,0.6319,0.6389,0.4745,0.2824,0.2569,0.0,0.3218,0.4213,0.5347,0.6389,0.2407,0.4226
24730,0.2407,0.6319,0.6389,0.4745,0.2824,0.2569,0.125,0.3218,0.4213,0.5347,0.6389,0.125,0.3928
24732,0.2407,0.6319,0.287,0.4745,0.2824,0.2569,0.125,0.1435,0.4213,0.5347,0.6319,0.125,0.3398
24733,0.2407,0.6319,0.287,0.4745,0.2824,0.2569,0.2986,0.1435,0.4213,0.5347,0.6319,0.1435,0.3571
24739,0.2407,0.6319,0.287,0.4745,0.2824,0.2569,0.0,0.1435,0.4213,0.5347,0.6319,0.1435,0.3637
24744,0.2407,0.6319,0.287,0.4745,0.2824,0.2569,0.0116,0.1435,0.4213,0.5347,0.6319,0.0116,0.3285
24749,0.2407,0.6319,0.287,0.4745,0.2824,0.2569,0.0,0.1435,0.4213,0.5347,0.6319,0.1435,0.3637
24755,0.2407,0.6319,0.287,0.4745,0.2824,0.2569,0.0,0.1435,0.4213,0.5347,0.6319,0.1435,0.3637
24760,0.2407,0.6319,0.287,0.4745,0.2824,0.2569,0.0,0.1435,0.4213,0.5347,0.6319,0.1435,0.3637
24766,0.2407,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.5347,0.6319,0.1435,0.3835
24768,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.5347,0.6319,0.1435,0.4051
24769,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.0116,0.6319,0.0116,0.347
24781,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.0116,0.6319,0.0116,0.347
24783,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.4097,0.1435,0.4213,0.0116,0.6319,0.0116,0.3532
24786,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.1435,0.1435,0.4213,0.0116,0.6319,0.0116,0.3266
24791,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.0116,0.6319,0.0116,0.347
24792,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.6065,0.6319,0.1435,0.4131
24796,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.6065,0.6319,0.1435,0.4131
24802,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.6065,0.6319,0.1435,0.4131
24807,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0116,0.1435,0.4213,0.6065,0.6319,0.0116,0.3729
24808,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.1759,0.1435,0.4213,0.6065,0.6319,0.1435,0.3893
24818,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.6065,0.6319,0.1435,0.4131
24821,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.0,0.6319,0.1435,0.3889
24824,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.0,0.6319,0.1435,0.3889
24829,0.4352,0.6319,0.287,0.4745,0.2824,0.4352,0.0,0.1435,0.4213,0.0,0.6319,0.1435,0.3889
24834,0.4352,0.6319,0.287,0.4745,0.2824,0.5023,0.0,0.1435,0.4213,0.0,0.6319,0.1435,0.3973
24837,0.4352,0.6319,0.287,0.4745,0.5417,0.5023,0.1204,0.1435,0.4213,0.0,0.6319,0.1204,0.3953
24838,0.4352,0.3912,0.287,0.4745,0.5417,0.5023,0.1204,0.1435,0.4213,0.0,0.5417,0.1204,0.3686
24844,0.4352,0.3912,0.287,0.4745,0.5417,0.5023,0.1204,0.1435,0.4213,0.0,0.5417,0.1204,0.3686
24845,0.4352,0.3912,0.287,0.4745,0.5648,0.5023,0.1204,0.1435,0.4213,0.0,0.5648,0.1204,0.3711
24847,0.4375,0.3912,0.287,0.4745,0.5648,0.5023,0.1204,0.1435,0.4213,0.0,0.5648,0.1204,0.3714
24852,0.4375,0.3912,0.4236,0.4745,0.5648,0.5023,0.1204,0.1435,0.4213,0.0,0.5648,0.1204,0.3866
24854,0.4375,0.3912,0.4236,0.4745,0.0116,0.5023,0.1204,0.1435,0.4213,0.0,0.5023,0.0116,0.3251
24864,0.4375,0.3912,0.4236,0.4745,0.0116,0.5023,0.1204,0.1435,0.4213,0.0,0.5023,0.0116,0.3251
24867,0.4375,0.3912,0.4606,0.4745,0.0116,0.5023,0.1204,0.1435,0.4213,0.0,0.5023,0.0116,0.3292
24868,0.4375,0.3912,0.4606,0.4745,0.0116,0.5023,0.1204,0.1736,0.4213,0.0,0.5023,0.0116,0.3326
24870,0.4375,0.3912,0.4606,0.4745,0.0116,0.5023,0.0,0.1736,0.4213,0.0,0.5023,0.0116,0.3591
24872,0.4375,0.3912,0.4606,0.4745,0.0116,0.5023,0.0,0.1736,0.4213,0.0,0.5023,0.0116,0.3591
24874,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.0,0.1736,0.4213,0.0,0.5949,0.0116,0.3787
24876,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.0,0.1736,0.4213,0.0,0.5949,0.0116,0.3787
24883,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.0,0.1736,0.4213,0.0,0.5949,0.0116,0.3787
24887,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.5995,0.1736,0.4213,0.0,0.5995,0.0116,0.4033
24896,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.5995,0.5255,0.4213,0.0,0.5995,0.0116,0.4424
24904,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.5856,0.5255,0.4213,0.0,0.5949,0.0116,0.4408
24912,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.0,0.5255,0.4213,0.0,0.5949,0.0116,0.4227
24917,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.0,0.5255,0.4213,0.0,0.5949,0.0116,0.4227
24919,0.5949,0.3912,0.4606,0.4745,0.0116,0.5023,0.1435,0.5255,0.4213,0.0,0.5949,0.0116,0.3917
24920,0.5949,0.3912,0.4606,0.4745,0.3981,0.5023,0.1435,0.5255,0.4213,0.0,0.5949,0.1435,0.4347
24921,0.5949,0.3912,0.4606,0.4745,0.3981,0.5023,0.1435,0.5278,0.4213,0.0,0.5949,0.1435,0.4349
24929,0.5949,0.3912,0.4606,0.4745,0.3981,0.2639,0.1435,0.5278,0.4213,0.0,0.5949,0.1435,0.4084
24931,0.5949,0.3912,0.4606,0.4745,0.3981,0.2639,0.1435,0.4352,0.4213,0.0,0.5949,0.1435,0.3981
24933,0.5949,0.3912,0.4606,0.4745,0.3981,0.4537,0.1435,0.4352,0.4213,0.0,0.5949,0.1435,0.4192
24939,0.5949,0.3912,0.3611,0.4745,0.3981,0.4537,0.1435,0.4352,0.4213,0.0,0.5949,0.1435,0.4082
24943,0.5949,0.3912,0.3611,0.4745,0.3981,0.4537,0.4838,0.4352,0.4213,0.0,0.5949,0.3611,0.446
24953,0.5949,0.4907,0.3611,0.4745,0.3981,0.4537,0.0,0.4352,0.4213,0.0,0.5949,0.3611,0.4537
24968,0.5949,0.4907,0.3611,0.4745,0.3981,0.4537,0.4074,0.4352,0.4213,0.0,0.5949,0.3611,0.4485
24969,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.4074,0.4352,0.4213,0.0,0.5949,0.375,0.4501
24981,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.4074,0.4745,0.4213,0.0,0.5949,0.375,0.4545
24987,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.2523,0.4745,0.4213,0.0,0.5949,0.2523,0.4372
25010,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.2523,0.3981,0.4213,0.0,0.5949,0.2523,0.4287
25014,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.6204,0.3981,0.4213,0.0,0.6204,0.375,0.4696
25021,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.3981,0.4213,0.0,0.5949,0.375,0.4508
25027,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.3981,0.4213,0.0,0.5949,0.375,0.4508
25047,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.4398,0.4213,0.0,0.5949,0.375,0.456
25061,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.4398,0.3241,0.0,0.5949,0.3241,0.4438
25065,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.4398,0.3241,0.0,0.5949,0.3241,0.4438
25071,0.5949,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.4398,0.3241,0.0,0.5949,0.3241,0.4438
25074,0.3981,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.4398,0.3241,0.0,0.4907,0.3241,0.4193
25078,0.3981,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.4398,0.3241,0.0,0.4907,0.3241,0.4193
25083,0.3981,0.4907,0.375,0.4745,0.3981,0.4537,0.0,0.4398,0.3241,0.0,0.4907,0.3241,0.4193
25084,0.3981,0.4907,0.375,0.4745,0.3981,0.5579,0.0,0.4398,0.3241,0.0,0.5579,0.3241,0.4323
25089,0.3981,0.4907,0.375,0.4745,0.3981,0.5579,0.0,0.4398,0.3241,0.0,0.5579,0.3241,0.4323
25090,0.3981,0.4907,0.375,0.3704,0.3981,0.5579,0.0,0.4398,0.3241,0.0,0.5579,0.3241,0.4193
25097,0.3981,0.4907,0.375,0.3704,0.3981,0.5579,0.0,0.4398,0.3241,0.5972,0.5972,0.3241,0.439
25099,0.3981,0.4907,0.375,0.3704,0.3981,0.2546,0.0,0.4398,0.3241,0.5972,0.5972,0.2546,0.4053
25101,0.3981,0.4907,0.375,0.3102,0.3981,0.2546,0.0,0.4398,0.3241,0.5972,0.5972,0.2546,0.3986
25103,0.3981,0.4907,0.375,0.3102,0.5833,0.2546,0.0,0.4398,0.3241,0.5972,0.5972,0.2546,0.4192
25105,0.3981,0.4907,0.375,0.3102,0.5833,0.2546,0.0,0.4398,0.3241,0.5972,0.5972,0.2546,0.4192
25108,0.3981,0.4907,0.375,0.3102,0.5602,0.2546,0.0,0.4398,0.3241,0.5972,0.5972,0.2546,0.4167
25111,0.3981,0.4907,0.375,0.3102,0.5602,0.2546,0.0,0.4398,0.3241,0.5972,0.5972,0.2546,0.4167
25115,0.3981,0.4907,0.375,0.3102,0.5602,0.2546,0.1597,0.4398,0.3241,0.5972,0.5972,0.1597,0.391
25118,0.3981,0.4907,0.5185,0.3102,0.5602,0.2546,0.1597,0.4398,0.3241,0.5972,0.5972,0.1597,0.4053
25123,0.3981,0.4907,0.5185,0.3102,0.5602,0.2546,0.5231,0.4398,0.3241,0.5972,0.5972,0.2546,0.4416
25126,0.3981,0.4907,0.5185,0.3102,0.5602,0.2546,0.5231,0.4398,0.3241,0.5972,0.5972,0.2546,0.4416
25128,0.3981,0.4907,0.5185,0.3102,0.5602,0.2917,0.5231,0.4398,0.3241,0.5972,0.5972,0.2917,0.4454
25145,0.3981,0.4907,0.5185,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2917,0.4367
25151,0.3981,0.3565,0.5185,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2917,0.4218
25158,0.3981,0.3565,0.5185,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2917,0.4218
25165,0.3981,0.3565,0.5185,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2917,0.4218
25184,0.3981,0.3565,0.5185,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2917,0.4218
25189,0.3981,0.3565,0.5185,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2917,0.4218
25195,0.3981,0.3565,0.5185,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2917,0.4218
25197,0.3981,0.3565,0.2894,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2894,0.3964
25201,0.3981,0.3565,0.2106,0.3102,0.5602,0.2917,0.0,0.4398,0.3241,0.5972,0.5972,0.2106,0.3876
25203,0.3981,0.3565,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.3241,0.5972,0.5972,0.2106,0.394
25204,0.3981,0.3565,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.3241,0.5972,0.5972,0.2106,0.394
25206,0.3981,0.3565,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.3241,0.4931,0.5602,0.2106,0.3825
25207,0.3981,0.5324,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.3241,0.4931,0.5602,0.2106,0.402
25210,0.3981,0.5324,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.3241,0.4931,0.5602,0.2106,0.402
25214,0.3981,0.1481,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.3241,0.4931,0.5602,0.1481,0.3593
25219,0.3981,0.1481,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.5509,0.4931,0.5602,0.1481,0.3845
25229,0.3981,0.1481,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.5509,0.4931,0.5602,0.1481,0.3845
25231,0.4236,0.1481,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.5509,0.4931,0.5602,0.1481,0.3873
25235,0.4236,0.6667,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.5509,0.4931,0.6667,0.2106,0.445
25238,0.4722,0.6667,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.5509,0.4931,0.6667,0.2106,0.4504
25240,0.2176,0.6667,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.5509,0.4931,0.6667,0.2106,0.4221
25241,0.2176,0.6667,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.5509,0.4931,0.6667,0.2106,0.4221
25242,0.2176,0.6667,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.0116,0.4931,0.6667,0.0116,0.3621
25247,0.2176,0.6667,0.2106,0.3102,0.5602,0.3495,0.0,0.4398,0.0116,0.4931,0.6667,0.0116,0.3621
25250,0.2176,0.6667,0.2106,0.3241,0.5602,0.3495,0.0,0.4398,0.0116,0.4931,0.6667,0.0116,0.3637
