timestamp,legacy_intelhda7,legacy_intelhda6,legacy_intelhda0,legacy_intelhda4,legacy_intelhda8,legacy_intelhda3,legacy_intelhda5,legacy_intelhda2,legacy_intelhda1,legacy_intelhda9,max,min,avg
8166,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8170,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8171,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8174,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8175,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8176,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8187,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8188,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8189,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8196,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8199,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8201,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8202,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8209,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8210,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8213,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8214,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8223,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8225,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8228,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8229,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8233,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8235,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8238,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8239,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8241,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8242,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8244,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8246,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8250,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8259,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8260,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8268,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8276,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8278,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8281,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8283,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8285,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8286,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8293,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8294,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8298,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8302,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8310,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8311,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8317,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8322,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8323,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8325,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8329,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8333,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8336,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8338,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8341,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8344,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8350,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8351,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8360,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8361,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8362,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8365,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8366,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8367,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8370,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8371,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8372,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8373,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8376,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8378,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8379,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8380,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8384,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8385,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8390,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8391,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8398,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8400,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8403,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8406,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8407,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8408,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8409,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8414,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8425,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8428,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8430,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8432,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8433,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8435,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8436,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8437,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8440,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8444,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8445,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8447,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8448,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8455,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8464,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8466,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8467,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8468,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8474,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8476,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8477,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8479,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8480,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8481,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8486,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8495,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8496,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8498,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8501,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8502,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8505,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8507,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8510,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8516,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8517,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8520,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8523,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8525,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8531,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8533,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8534,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8537,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8545,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8548,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8552,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8555,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8556,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8558,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8559,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8568,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8572,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8574,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8581,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8582,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8586,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8588,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8589,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8591,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8592,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8595,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8596,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8598,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8599,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8602,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8603,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8607,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8610,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8618,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8619,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8622,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8625,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8633,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8635,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8638,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8641,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8642,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8643,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8653,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8655,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8659,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8660,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8661,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8670,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8679,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8680,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8681,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8683,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8684,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8685,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8690,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8692,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8693,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8694,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8697,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8700,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8701,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8705,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8713,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8716,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8718,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8721,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8722,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8724,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8726,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8732,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8735,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8738,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8743,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8744,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8747,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8749,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8750,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8763,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8765,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8770,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8776,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8778,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8781,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8782,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8784,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
8789,0.8423,0.8423,0.8423,0.8529,0.8423,0.8423,0.8423,0.8423,0.8423,0.8393,0.8529,0.8393,0.8431
