timestamp,uhci9,uhci2,uhci4,uhci1,uhci0,uhci5,uhci3,uhci8,uhci7,uhci6,max,min,avg
185,0.6792,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6705,0.6734,0.6705,0.6821,0.6676,0.6746
186,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6676,0.6705,0.6705,0.6821,0.6676,0.6737
187,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6676,0.6705,0.6705,0.6821,0.6676,0.6737
188,0.6763,0.6705,0.6821,0.6821,0.6705,0.6705,0.6821,0.6734,0.6705,0.6705,0.6821,0.6705,0.6748
189,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.6821,0.6676,0.6743
190,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6821,0.6763,0.6705,0.6705,0.6821,0.6676,0.6748
191,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.6821,0.6676,0.6743
192,0.6763,0.6705,0.6821,0.6821,0.6705,0.6705,0.6792,0.6734,0.6734,0.6705,0.6821,0.6705,0.6748
193,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.6821,0.6676,0.6743
194,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.6821,0.6676,0.6743
195,0.6763,0.6705,0.6821,0.6821,0.6705,0.6705,0.6821,0.6734,0.6705,0.6705,0.6821,0.6705,0.6748
196,0.6792,0.6734,0.685,0.6821,0.6734,0.6705,0.6792,0.6763,0.6705,0.6705,0.685,0.6705,0.676
197,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.6821,0.6676,0.6743
198,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6734,0.6705,0.6821,0.6676,0.6746
199,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.6821,0.6676,0.6743
200,0.6763,0.6705,0.685,0.6821,0.6734,0.6676,0.6792,0.6734,0.6734,0.6705,0.685,0.6676,0.6751
201,0.6763,0.6705,0.6821,0.685,0.6705,0.6676,0.6821,0.6734,0.6705,0.6705,0.685,0.6676,0.6748
202,0.6763,0.6705,0.685,0.6821,0.6705,0.6705,0.6792,0.6734,0.6705,0.6705,0.685,0.6705,0.6748
203,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6763,0.6705,0.6705,0.6821,0.6676,0.6746
204,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6734,0.6705,0.6821,0.6676,0.6746
205,0.6763,0.6705,0.685,0.685,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.685,0.6676,0.6748
206,0.6763,0.6705,0.685,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.685,0.6676,0.6746
207,0.6763,0.6734,0.6821,0.6821,0.6705,0.6705,0.6821,0.6734,0.6705,0.6705,0.6821,0.6705,0.6751
208,0.6763,0.6705,0.6821,0.6821,0.6705,0.6676,0.6792,0.6734,0.6705,0.6705,0.6821,0.6676,0.6743
