timestamp,legacy_ac970,legacy_ac971,legacy_ac975,legacy_ac976,legacy_ac973,legacy_ac972,max,min,avg
16368,0.918,0.9034,0.9239,0.8946,0.8985,0.9298,0.9298,0.8946,0.9114
16373,0.918,0.9034,0.8839,0.8946,0.8985,0.9298,0.9298,0.8839,0.9047
16374,0.918,0.9034,0.8839,0.8946,0.8985,0.8985,0.918,0.8839,0.8995
16382,0.918,0.9034,0.8839,0.9288,0.8985,0.8985,0.9288,0.8839,0.9052
16385,0.918,0.9063,0.8839,0.9288,0.8985,0.8985,0.9288,0.8839,0.9057
16402,0.918,0.9063,0.8839,0.9034,0.8985,0.8985,0.918,0.8839,0.9014
16410,0.918,0.9063,0.8839,0.9034,0.8985,0.8985,0.918,0.8839,0.9014
16430,0.918,0.9063,0.8839,0.9034,0.8985,0.8985,0.918,0.8839,0.9014
16433,0.918,0.9063,0.8839,0.9034,0.8985,0.9298,0.9298,0.8839,0.9067
16434,0.918,0.9063,0.8839,0.9034,0.8985,0.9298,0.9298,0.8839,0.9067
16436,0.918,0.9063,0.8839,0.9034,0.8985,0.9298,0.9298,0.8839,0.9067
16437,0.918,0.9063,0.8839,0.882,0.8985,0.9298,0.9298,0.882,0.9031
16438,0.918,0.9063,0.8839,0.882,0.8985,0.9298,0.9298,0.882,0.9031
16443,0.918,0.9063,0.919,0.882,0.8985,0.9298,0.9298,0.882,0.9089
16444,0.918,0.9063,0.919,0.882,0.8985,0.9298,0.9298,0.882,0.9089
16446,0.918,0.9141,0.919,0.882,0.8985,0.9298,0.9298,0.882,0.9102
16453,0.918,0.9141,0.919,0.882,0.8985,0.9034,0.919,0.882,0.9058
16472,0.918,0.9141,0.9239,0.882,0.8985,0.9034,0.9239,0.882,0.9066
16478,0.918,0.9141,0.9239,0.882,0.8985,0.9034,0.9239,0.882,0.9066
16492,0.918,0.9141,0.9239,0.8985,0.8985,0.9034,0.9239,0.8985,0.9094
16497,0.918,0.9141,0.9239,0.8985,0.8771,0.9034,0.9239,0.8771,0.9058
16503,0.918,0.9141,0.9239,0.8985,0.8771,0.9034,0.9239,0.8771,0.9058
16509,0.918,0.9141,0.9239,0.8985,0.8771,0.9034,0.9239,0.8771,0.9058
16520,0.918,0.9141,0.9239,0.8985,0.8771,0.9034,0.9239,0.8771,0.9058
16533,0.918,0.9015,0.9239,0.8985,0.8771,0.9034,0.9239,0.8771,0.9037
16559,0.918,0.9015,0.9239,0.9288,0.8771,0.9034,0.9288,0.8771,0.9088
16571,0.918,0.802,0.9239,0.9288,0.8771,0.9034,0.9288,0.802,0.8922
16577,0.918,0.802,0.9239,0.9288,0.8771,0.9034,0.9288,0.802,0.8922
16584,0.918,0.802,0.919,0.9288,0.8771,0.9034,0.9288,0.802,0.8914
16592,0.918,0.802,0.919,0.9288,0.8741,0.9298,0.9298,0.802,0.8953
16602,0.918,0.802,0.919,0.9288,0.8985,0.9298,0.9298,0.802,0.8994
16626,0.918,0.802,0.919,0.9288,0.8293,0.9298,0.9298,0.802,0.8878
16634,0.918,0.9093,0.919,0.9288,0.8293,0.9298,0.9298,0.8293,0.9057
16637,0.918,0.9093,0.919,0.9288,0.8293,0.9298,0.9298,0.8293,0.9057
16643,0.918,0.9093,0.919,0.9288,0.8293,0.8546,0.9288,0.8293,0.8932
16645,0.918,0.9093,0.919,0.9288,0.8293,0.9278,0.9288,0.8293,0.9054
16648,0.918,0.9093,0.919,0.9288,0.8293,0.9278,0.9288,0.8293,0.9054
16653,0.918,0.9093,0.919,0.9288,0.8293,0.9278,0.9288,0.8293,0.9054
16657,0.918,0.9093,0.919,0.9288,0.8293,0.8985,0.9288,0.8293,0.9005
16673,0.918,0.9093,0.919,0.9034,0.8293,0.8985,0.919,0.8293,0.8963
16675,0.918,0.9093,0.8605,0.9034,0.8293,0.8985,0.918,0.8293,0.8865
16685,0.918,0.9093,0.8605,0.9034,0.8293,0.8985,0.918,0.8293,0.8865
16687,0.918,0.9093,0.8605,0.9288,0.8293,0.8985,0.9288,0.8293,0.8907
16695,0.918,0.9093,0.8605,0.9288,0.8985,0.8985,0.9288,0.8605,0.9023
16714,0.918,0.9093,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.912
16717,0.918,0.9093,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.912
16718,0.918,0.9093,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.912
16738,0.918,0.9063,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9115
16772,0.918,0.9063,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9115
16780,0.918,0.9063,0.919,0.9288,0.8985,0.8985,0.9288,0.8985,0.9115
16792,0.918,0.9063,0.919,0.879,0.8985,0.8985,0.919,0.879,0.9032
16794,0.918,0.9141,0.919,0.879,0.8985,0.8985,0.919,0.879,0.9045
16809,0.918,0.9141,0.919,0.879,0.8985,0.8985,0.919,0.879,0.9045
16810,0.918,0.9141,0.9239,0.879,0.8985,0.8985,0.9239,0.879,0.9053
16834,0.918,0.9141,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9094
16835,0.918,0.9141,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9094
16836,0.918,0.9093,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9086
16843,0.918,0.9141,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9094
16855,0.918,0.9141,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9094
16877,0.918,0.9141,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9094
16882,0.918,0.9141,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9058
16884,0.918,0.9141,0.9239,0.9034,0.8771,0.8985,0.9239,0.8771,0.9058
16903,0.918,0.9141,0.9239,0.9288,0.8771,0.8985,0.9288,0.8771,0.9101
16904,0.918,0.9063,0.9239,0.9288,0.8771,0.8985,0.9288,0.8771,0.9088
16919,0.918,0.9063,0.9239,0.9288,0.8771,0.8985,0.9288,0.8771,0.9088
16922,0.918,0.9063,0.919,0.9288,0.8771,0.8985,0.9288,0.8771,0.908
16923,0.918,0.9063,0.878,0.9288,0.8771,0.8985,0.9288,0.8771,0.9011
16924,0.918,0.9063,0.878,0.9288,0.8771,0.9298,0.9298,0.8771,0.9063
16927,0.918,0.9063,0.878,0.9288,0.8771,0.9298,0.9298,0.8771,0.9063
16928,0.918,0.9063,0.878,0.9288,0.8771,0.9298,0.9298,0.8771,0.9063
16937,0.8644,0.9063,0.878,0.9288,0.8059,0.9298,0.9298,0.8059,0.8855
16938,0.8644,0.9063,0.878,0.9288,0.8059,0.9298,0.9298,0.8059,0.8855
16940,0.8517,0.9063,0.878,0.9288,0.8059,0.9298,0.9298,0.8059,0.8834
16955,0.8517,0.9141,0.878,0.9288,0.8059,0.9298,0.9298,0.8059,0.8847
16967,0.8517,0.9141,0.878,0.8693,0.8059,0.9298,0.9298,0.8059,0.8748
16968,0.8517,0.9093,0.878,0.882,0.8059,0.9298,0.9298,0.8059,0.8761
16969,0.8517,0.9093,0.9239,0.882,0.8059,0.9298,0.9298,0.8059,0.8838
16971,0.918,0.9093,0.9239,0.882,0.8059,0.9298,0.9298,0.8059,0.8948
16984,0.918,0.9093,0.8839,0.882,0.8059,0.9298,0.9298,0.8059,0.8882
16993,0.918,0.9093,0.9239,0.882,0.8059,0.9298,0.9298,0.8059,0.8948
16999,0.918,0.9093,0.9239,0.882,0.8059,0.9298,0.9298,0.8059,0.8948
17000,0.918,0.9141,0.9239,0.882,0.8059,0.9298,0.9298,0.8059,0.8956
17006,0.918,0.9141,0.9239,0.882,0.8059,0.9298,0.9298,0.8059,0.8956
17012,0.918,0.9141,0.919,0.882,0.8059,0.9298,0.9298,0.8059,0.8948
17014,0.918,0.9141,0.919,0.882,0.8059,0.9298,0.9298,0.8059,0.8948
17019,0.918,0.9141,0.919,0.882,0.8985,0.9298,0.9298,0.882,0.9102
17023,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
17028,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17037,0.918,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9127
17063,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17071,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17072,0.918,0.9093,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9181
17084,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17088,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17097,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17100,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17118,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17121,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17127,0.918,0.9093,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
17134,0.918,0.9093,0.9239,0.9288,0.8615,0.9298,0.9298,0.8615,0.9119
17145,0.918,0.9093,0.9239,0.9034,0.8615,0.9298,0.9298,0.8615,0.9077
17160,0.918,0.9093,0.9239,0.9034,0.8615,0.9298,0.9298,0.8615,0.9077
17179,0.918,0.9093,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9103
17182,0.918,0.9093,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
17193,0.918,0.9093,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
17196,0.918,0.9063,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.914
17216,0.918,0.9063,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.914
17227,0.918,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9091
17235,0.918,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.9127
17247,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17251,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17252,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17255,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17257,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17259,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17270,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
17274,0.918,0.9141,0.9239,0.9288,0.8615,0.9298,0.9298,0.8615,0.9127
17276,0.918,0.9141,0.9239,0.9288,0.8615,0.9298,0.9298,0.8615,0.9127
17292,0.918,0.9141,0.9239,0.9288,0.8615,0.9298,0.9298,0.8615,0.9127
17296,0.918,0.9141,0.8741,0.9288,0.8615,0.9298,0.9298,0.8615,0.9044
17299,0.918,0.9093,0.8741,0.9288,0.8615,0.9298,0.9298,0.8615,0.9036
17301,0.918,0.9093,0.8741,0.9288,0.8615,0.9298,0.9298,0.8615,0.9036
17318,0.918,0.9093,0.8741,0.9034,0.8615,0.9298,0.9298,0.8615,0.8994
17333,0.918,0.9093,0.8741,0.9034,0.8615,0.8985,0.918,0.8615,0.8941
17339,0.918,0.9093,0.8741,0.9288,0.8615,0.8985,0.9288,0.8615,0.8984
17342,0.918,0.9093,0.8741,0.9288,0.8615,0.8985,0.9288,0.8615,0.8984
17357,0.918,0.9093,0.919,0.9288,0.8615,0.8985,0.9288,0.8615,0.9059
17361,0.918,0.9093,0.8868,0.9288,0.8615,0.8985,0.9288,0.8615,0.9005
17366,0.918,0.9093,0.8868,0.9288,0.8615,0.9298,0.9298,0.8615,0.9057
17388,0.918,0.9093,0.8868,0.9288,0.8615,0.8546,0.9288,0.8546,0.8932
17399,0.918,0.9093,0.8868,0.9288,0.8771,0.8546,0.9288,0.8546,0.8958
17404,0.918,0.9093,0.8868,0.9288,0.8771,0.8546,0.9288,0.8546,0.8958
17410,0.918,0.9093,0.8868,0.9288,0.8771,0.8546,0.9288,0.8546,0.8958
17411,0.918,0.9093,0.8868,0.9288,0.8985,0.8546,0.9288,0.8546,0.8993
17413,0.918,0.9093,0.8868,0.9288,0.8985,0.8546,0.9288,0.8546,0.8993
17414,0.918,0.9093,0.8868,0.9288,0.8985,0.8429,0.9288,0.8429,0.8974
17417,0.918,0.9093,0.8868,0.9288,0.8985,0.8429,0.9288,0.8429,0.8974
17419,0.9171,0.9093,0.8868,0.9288,0.8985,0.8429,0.9288,0.8429,0.8972
17422,0.9171,0.9093,0.8868,0.9288,0.8985,0.8702,0.9288,0.8702,0.9018
17447,0.9171,0.9093,0.919,0.9288,0.8985,0.8702,0.9288,0.8702,0.9072
17461,0.9171,0.9093,0.919,0.9288,0.8985,0.8702,0.9288,0.8702,0.9072
17478,0.9171,0.9141,0.919,0.9288,0.8985,0.8702,0.9288,0.8702,0.9079
17485,0.9171,0.9141,0.9239,0.9288,0.8985,0.8702,0.9288,0.8702,0.9088
17487,0.9171,0.9141,0.9239,0.9288,0.8985,0.8702,0.9288,0.8702,0.9088
17507,0.9171,0.9141,0.9239,0.9288,0.8985,0.8702,0.9288,0.8702,0.9088
17512,0.9171,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9187
17517,0.918,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9189
17525,0.8644,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8644,0.9099
17526,0.8644,0.9141,0.9239,0.9288,0.8741,0.9298,0.9298,0.8644,0.9059
17528,0.8644,0.9141,0.9239,0.9288,0.8741,0.9298,0.9298,0.8644,0.9059
17539,0.8644,0.9141,0.7405,0.9288,0.8741,0.9298,0.9298,0.7405,0.8753
17561,0.918,0.9141,0.7405,0.9288,0.8741,0.9298,0.9298,0.7405,0.8842
17562,0.918,0.9141,0.7405,0.9034,0.8741,0.9298,0.9298,0.7405,0.88
17563,0.918,0.9141,0.9239,0.9034,0.8741,0.9298,0.9298,0.8741,0.9106
17565,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
17566,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
17575,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
17579,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
17580,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
17583,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
17586,0.918,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9102
17594,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
17596,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
17600,0.918,0.9141,0.9239,0.9229,0.8985,0.9298,0.9298,0.8985,0.9179
17601,0.918,0.9141,0.8868,0.9229,0.8985,0.9298,0.9298,0.8868,0.9117
17608,0.918,0.9141,0.8868,0.9229,0.8985,0.9298,0.9298,0.8868,0.9117
17614,0.918,0.9141,0.919,0.9229,0.8985,0.9298,0.9298,0.8985,0.9171
17631,0.918,0.9141,0.919,0.9229,0.8985,0.9298,0.9298,0.8985,0.9171
17645,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
17648,0.918,0.9063,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9167
17652,0.918,0.9063,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9167
17671,0.918,0.9063,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.9167
17696,0.918,0.9063,0.919,0.9288,0.8985,0.8702,0.9288,0.8702,0.9068
17731,0.918,0.9063,0.919,0.9288,0.8985,0.8702,0.9288,0.8702,0.9068
17748,0.918,0.9141,0.919,0.9288,0.8985,0.8702,0.9288,0.8702,0.9081
17751,0.918,0.9141,0.919,0.9288,0.8771,0.8702,0.9288,0.8702,0.9045
17783,0.918,0.9141,0.919,0.9288,0.8771,0.8702,0.9288,0.8702,0.9045
17806,0.918,0.9141,0.919,0.9288,0.8771,0.8702,0.9288,0.8702,0.9045
17808,0.918,0.9141,0.919,0.9288,0.8771,0.8702,0.9288,0.8702,0.9045
17816,0.918,0.9141,0.919,0.9288,0.8478,0.8702,0.9288,0.8478,0.8996
17828,0.918,0.9141,0.919,0.9034,0.8478,0.8702,0.919,0.8478,0.8954
17832,0.918,0.9141,0.919,0.9034,0.8478,0.8702,0.919,0.8478,0.8954
17844,0.918,0.9141,0.919,0.9034,0.8478,0.8702,0.919,0.8478,0.8954
17851,0.918,0.9141,0.919,0.9288,0.8478,0.8702,0.9288,0.8478,0.8996
17858,0.918,0.9141,0.919,0.9288,0.8478,0.8702,0.9288,0.8478,0.8996
17865,0.918,0.9141,0.919,0.9288,0.8478,0.8702,0.9288,0.8478,0.8996
17878,0.918,0.9141,0.919,0.9288,0.8478,0.8702,0.9288,0.8478,0.8996
17887,0.918,0.9141,0.919,0.9288,0.8478,0.9298,0.9298,0.8478,0.9096
17891,0.918,0.9141,0.919,0.9288,0.8478,0.9298,0.9298,0.8478,0.9096
17901,0.918,0.9141,0.919,0.9288,0.8478,0.9298,0.9298,0.8478,0.9096
17936,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
17963,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
17964,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
17966,0.918,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9138
17968,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
17971,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
17972,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
17980,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
17981,0.9141,0.9141,0.919,0.9034,0.8985,0.9034,0.919,0.8985,0.9088
18013,0.9141,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9096
18031,0.9141,0.9141,0.9239,0.9034,0.8771,0.9034,0.9239,0.8771,0.906
18050,0.9141,0.9141,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9096
18053,0.9141,0.9141,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.9088
18056,0.9141,0.9034,0.9239,0.9034,0.8985,0.8985,0.9239,0.8985,0.907
18085,0.9141,0.9034,0.9239,0.9288,0.8985,0.8985,0.9288,0.8985,0.9112
18090,0.9141,0.9034,0.9239,0.9288,0.8771,0.8985,0.9288,0.8771,0.9076
18094,0.9141,0.9034,0.9239,0.9288,0.8771,0.8702,0.9288,0.8702,0.9029
18105,0.9141,0.9034,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9129
18115,0.9141,0.9034,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9129
18124,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
18135,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
18144,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
18149,0.9141,0.9141,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9104
18155,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
18169,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
18173,0.8322,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8322,0.901
18174,0.9141,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9146
18175,0.9141,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9084
18201,0.9141,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9084
18215,0.9141,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9084
18218,0.9141,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9084
18227,0.9141,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9084
18228,0.9141,0.9141,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.9081
18230,0.9141,0.9141,0.8868,0.9288,0.8771,0.9278,0.9288,0.8771,0.9081
18244,0.9141,0.9141,0.8868,0.9288,0.8985,0.9278,0.9288,0.8868,0.9117
18256,0.9141,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.912
18258,0.9141,0.9141,0.8868,0.9288,0.8985,0.9298,0.9298,0.8868,0.912
18265,0.9141,0.9141,0.8868,0.9288,0.8985,0.9278,0.9288,0.8868,0.9117
18271,0.9141,0.9141,0.8868,0.9288,0.8985,0.9278,0.9288,0.8868,0.9117
18280,0.9141,0.9141,0.919,0.9288,0.8985,0.9278,0.9288,0.8985,0.9171
18296,0.918,0.9141,0.919,0.9288,0.8985,0.9278,0.9288,0.8985,0.9177
18310,0.918,0.8605,0.919,0.9288,0.8985,0.9278,0.9288,0.8605,0.9088
18315,0.918,0.8605,0.9239,0.9288,0.8985,0.9278,0.9288,0.8605,0.9096
18324,0.918,0.9141,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9185
18329,0.918,0.9141,0.9239,0.9288,0.8985,0.9278,0.9288,0.8985,0.9185
18335,0.918,0.9141,0.919,0.9288,0.8985,0.9278,0.9288,0.8985,0.9177
18336,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
18337,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
18338,0.918,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8985,0.918
18342,0.8956,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8956,0.9143
18343,0.8956,0.9141,0.919,0.9288,0.8985,0.9298,0.9298,0.8956,0.9143
18359,0.8956,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9107
18363,0.918,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
18381,0.918,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
18382,0.918,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9145
18386,0.918,0.8829,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9093
18394,0.918,0.8829,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9039
18405,0.918,0.9063,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9078
18414,0.918,0.9063,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9078
18429,0.918,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9091
18433,0.918,0.9141,0.8868,0.9288,0.8771,0.9298,0.9298,0.8771,0.9091
18439,0.918,0.9141,0.9239,0.9288,0.8771,0.9298,0.9298,0.8771,0.9153
18441,0.918,0.9141,0.9239,0.8693,0.8771,0.9298,0.9298,0.8693,0.9054
18448,0.918,0.9141,0.9239,0.8693,0.8985,0.9298,0.9298,0.8693,0.9089
18460,0.918,0.9141,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9146
18473,0.918,0.9063,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9133
18475,0.918,0.9063,0.9239,0.9034,0.8985,0.9298,0.9298,0.8985,0.9133
18490,0.918,0.9063,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9071
18491,0.918,0.9063,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9071
18501,0.918,0.9063,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9071
18528,0.918,0.9063,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9071
18540,0.918,0.9063,0.8868,0.9034,0.8985,0.9298,0.9298,0.8868,0.9071
18542,0.918,0.9063,0.8868,0.9034,0.8985,0.9034,0.918,0.8868,0.9027
18555,0.9141,0.9063,0.8868,0.9034,0.8985,0.9034,0.9141,0.8868,0.9021
18564,0.9141,0.9063,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9083
18567,0.9141,0.9063,0.9239,0.9034,0.8771,0.9034,0.9239,0.8771,0.9047
18568,0.9141,0.9141,0.9239,0.9034,0.8771,0.9034,0.9239,0.8771,0.906
18595,0.9141,0.9093,0.9239,0.9034,0.8771,0.9034,0.9239,0.8771,0.9052
18606,0.9141,0.9093,0.9239,0.9034,0.8985,0.9034,0.9239,0.8985,0.9088
18607,0.9141,0.9093,0.9239,0.8946,0.8771,0.9034,0.9239,0.8771,0.9037
18612,0.9141,0.9093,0.9239,0.8946,0.8771,0.9278,0.9278,0.8771,0.9078
18615,0.9141,0.9093,0.9239,0.8946,0.8771,0.9278,0.9278,0.8771,0.9078
18621,0.9141,0.9093,0.9239,0.8946,0.8771,0.8985,0.9239,0.8771,0.9029
18622,0.9141,0.9093,0.9239,0.8946,0.8771,0.9278,0.9278,0.8771,0.9078
18623,0.9141,0.9093,0.9239,0.8946,0.8771,0.9278,0.9278,0.8771,0.9078
18630,0.9141,0.9093,0.9239,0.8946,0.8771,0.9278,0.9278,0.8771,0.9078
18631,0.9141,0.9093,0.9239,0.8946,0.8771,0.9278,0.9278,0.8771,0.9078
18640,0.9141,0.9093,0.9239,0.9034,0.8771,0.9278,0.9278,0.8771,0.9093
18649,0.9141,0.9093,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9096
18654,0.9141,0.9093,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9096
18660,0.9141,0.9093,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9096
18675,0.9141,0.9093,0.9239,0.9034,0.8771,0.9298,0.9298,0.8771,0.9096
18693,0.9141,0.9093,0.919,0.9034,0.8771,0.9298,0.9298,0.8771,0.9088
18694,0.9141,0.9093,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.913
18711,0.9141,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9138
18714,0.9141,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9138
18715,0.9141,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9138
18723,0.9141,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9138
18738,0.9141,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9138
18746,0.9141,0.9141,0.919,0.9288,0.8771,0.9298,0.9298,0.8771,0.9138
18751,0.9141,0.9141,0.919,0.8985,0.8771,0.9298,0.9298,0.8771,0.9088
18760,0.9141,0.9141,0.919,0.9034,0.8771,0.9298,0.9298,0.8771,0.9096
18782,0.9141,0.9141,0.919,0.9034,0.8771,0.9298,0.9298,0.8771,0.9096
18801,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
18810,0.9141,0.9141,0.919,0.9034,0.8985,0.9298,0.9298,0.8985,0.9132
18822,0.9141,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8985,0.9182
18825,0.8078,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8078,0.9005
18827,0.8673,0.9141,0.9239,0.9288,0.8985,0.9298,0.9298,0.8673,0.9104
