timestamp,fdc1,fdc4,fdc3,fdc6,fdc8,fdc9,fdc7,fdc5,fdc2,fdc0,max,min,avg
424,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
425,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
426,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
427,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
428,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
429,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
430,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
431,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
432,0.6016,0.5793,0.5549,0.498,0.5711,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5524
433,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
434,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
435,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
436,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
437,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
438,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
439,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
440,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
441,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
442,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
443,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
444,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
445,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
446,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
447,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
448,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
449,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
450,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
451,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
452,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
453,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
454,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
455,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
456,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
457,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
458,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
459,0.6016,0.5793,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5535
460,0.6016,0.5955,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5551
461,0.6016,0.5955,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5551
462,0.6016,0.5955,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5551
463,0.6016,0.5955,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5551
464,0.6016,0.5955,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5551
465,0.6016,0.5955,0.5549,0.498,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6016,0.498,0.5551
466,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
467,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
468,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
469,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
470,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
471,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
472,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
473,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
474,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5142,0.5813,0.5061,0.6098,0.5,0.5561
475,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
476,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
477,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
478,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
479,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
480,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
481,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
482,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
483,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
484,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
485,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
486,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
487,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
488,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
489,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
490,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
491,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5427,0.5813,0.5061,0.6098,0.5,0.559
492,0.6098,0.5955,0.5549,0.5,0.5813,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5,0.5594
493,0.6098,0.5955,0.5549,0.5061,0.5813,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.56
494,0.6098,0.5955,0.5549,0.5061,0.5813,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.56
495,0.6098,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.5602
496,0.6098,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.5602
497,0.6098,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.5602
498,0.6098,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.5602
499,0.6098,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.5602
500,0.6098,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.5602
501,0.6098,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5467,0.5813,0.5061,0.6098,0.5061,0.5602
502,0.6159,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5488,0.5813,0.5061,0.6159,0.5061,0.561
503,0.6159,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5488,0.5813,0.5061,0.6159,0.5061,0.561
504,0.6159,0.5955,0.5549,0.5061,0.5833,0.5894,0.5285,0.5488,0.5813,0.5061,0.6159,0.5061,0.561
505,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5285,0.5488,0.5813,0.5061,0.6159,0.5061,0.5648
506,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5285,0.5488,0.5813,0.5061,0.6159,0.5061,0.5648
507,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
508,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
509,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
510,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
511,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
512,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
513,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
514,0.6159,0.5955,0.5549,0.5447,0.5833,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5679
515,0.6159,0.5955,0.5549,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5683
516,0.6159,0.5955,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5687
517,0.6159,0.5955,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5687
518,0.6159,0.5955,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5687
519,0.6159,0.5976,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5689
520,0.6159,0.5976,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.6159,0.5061,0.5689
521,0.6159,0.624,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.624,0.5061,0.5715
522,0.6159,0.624,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.624,0.5061,0.5715
523,0.6159,0.624,0.5589,0.5447,0.5874,0.5894,0.5589,0.5488,0.5813,0.5061,0.624,0.5061,0.5715
524,0.6159,0.624,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.624,0.5061,0.5732
525,0.6159,0.624,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.624,0.5061,0.5732
526,0.6159,0.624,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.624,0.5061,0.5732
527,0.6159,0.624,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.624,0.5061,0.5732
528,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
529,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
530,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
531,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
532,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
533,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
534,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
535,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5488,0.5813,0.5061,0.626,0.5061,0.5734
536,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.626,0.5061,0.5758
537,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.626,0.5061,0.5758
538,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.626,0.5061,0.5758
539,0.6159,0.626,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.626,0.5061,0.5758
540,0.6159,0.6402,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6402,0.5061,0.5772
541,0.6159,0.6402,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6402,0.5061,0.5772
542,0.6179,0.6402,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6402,0.5061,0.5774
543,0.6179,0.6402,0.5589,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6402,0.5061,0.5774
544,0.6179,0.6443,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6443,0.5061,0.5784
545,0.6179,0.6443,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6443,0.5061,0.5784
546,0.6179,0.6443,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6443,0.5061,0.5784
547,0.6179,0.6443,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6443,0.5061,0.5784
548,0.6179,0.6443,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5813,0.5061,0.6443,0.5061,0.5784
549,0.6179,0.6443,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5874,0.5061,0.6443,0.5061,0.5791
550,0.6179,0.6443,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5874,0.5061,0.6443,0.5061,0.5791
551,0.6179,0.6484,0.565,0.5447,0.5874,0.5894,0.5752,0.5732,0.5874,0.5061,0.6484,0.5061,0.5795
552,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
553,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
554,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
555,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
556,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
557,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
558,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
559,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
560,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
561,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
562,0.6179,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5799
563,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
564,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
565,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
566,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
567,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
568,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
569,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
570,0.6321,0.6504,0.565,0.5447,0.5874,0.5894,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5813
571,0.6321,0.6504,0.565,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6504,0.5061,0.5817
572,0.6321,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5823
573,0.6321,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5823
574,0.6321,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5823
575,0.6321,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5823
576,0.6321,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5823
577,0.6402,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5831
578,0.6402,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5831
579,0.6402,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5831
580,0.6402,0.6524,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6524,0.5061,0.5831
581,0.6402,0.6545,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5833
582,0.6402,0.6545,0.5691,0.5447,0.5874,0.5935,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5833
583,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
584,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
585,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
586,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
587,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
588,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
589,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
590,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
591,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
592,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
593,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
594,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5752,0.5752,0.5874,0.5061,0.6545,0.5061,0.5835
595,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5793,0.5752,0.5874,0.5061,0.6545,0.5061,0.5839
596,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5793,0.5752,0.5874,0.5061,0.6545,0.5061,0.5839
597,0.6402,0.6545,0.5691,0.5447,0.5874,0.5955,0.5813,0.5752,0.5874,0.5061,0.6545,0.5061,0.5841
598,0.6402,0.6565,0.5691,0.5447,0.5874,0.5955,0.5813,0.5752,0.5874,0.5061,0.6565,0.5061,0.5843
599,0.6402,0.6565,0.5691,0.5447,0.5874,0.5955,0.5813,0.5752,0.5874,0.5061,0.6565,0.5061,0.5843
600,0.6402,0.6565,0.5691,0.5447,0.5874,0.5955,0.5813,0.5752,0.5874,0.5061,0.6565,0.5061,0.5843
601,0.6402,0.6565,0.5691,0.5447,0.5874,0.5955,0.5813,0.5752,0.5874,0.5061,0.6565,0.5061,0.5843
602,0.6402,0.6565,0.5691,0.5447,0.5874,0.5955,0.5813,0.5752,0.5874,0.5061,0.6565,0.5061,0.5843
603,0.6402,0.6565,0.5691,0.5447,0.5874,0.5955,0.5894,0.5752,0.5874,0.5061,0.6565,0.5061,0.5851
604,0.6402,0.6565,0.5691,0.5447,0.5874,0.5955,0.5894,0.5752,0.5874,0.5061,0.6565,0.5061,0.5851
605,0.6402,0.6565,0.5691,0.5833,0.5874,0.5955,0.5894,0.5752,0.5874,0.5061,0.6565,0.5061,0.589
606,0.6402,0.6565,0.5691,0.5833,0.5874,0.5955,0.5894,0.5793,0.5874,0.5061,0.6565,0.5061,0.5894
607,0.6402,0.6565,0.5691,0.5854,0.5874,0.5955,0.5894,0.5793,0.5874,0.5061,0.6565,0.5061,0.5896
608,0.6402,0.6565,0.5691,0.5854,0.5874,0.5955,0.5894,0.5793,0.5874,0.5061,0.6565,0.5061,0.5896
1206,0.6524,0.6707,0.6057,0.5854,0.5874,0.5955,0.5894,0.5793,0.5874,0.5061,0.6707,0.5061,0.5959
1207,0.6524,0.6707,0.6057,0.6585,0.6545,0.626,0.5894,0.6423,0.6585,0.563,0.6707,0.563,0.6321
1208,0.6524,0.6707,0.6057,0.6585,0.6545,0.626,0.6504,0.6423,0.6585,0.563,0.6707,0.563,0.6382
1806,0.6606,0.6748,0.6301,0.6585,0.6545,0.626,0.6504,0.6423,0.6585,0.563,0.6748,0.563,0.6419
1807,0.6606,0.6748,0.6301,0.6687,0.6728,0.6301,0.6504,0.6626,0.6809,0.6118,0.6809,0.6118,0.6543
1808,0.6606,0.6748,0.6301,0.6687,0.6728,0.6301,0.6626,0.6626,0.6809,0.6118,0.6809,0.6118,0.6555
2406,0.6667,0.6748,0.6626,0.6687,0.6728,0.6301,0.6626,0.6626,0.6809,0.6118,0.6809,0.6118,0.6594
2407,0.6667,0.6748,0.6626,0.6707,0.6768,0.6707,0.6626,0.6687,0.6809,0.6199,0.6809,0.6199,0.6654
2408,0.6667,0.6748,0.6626,0.6707,0.6768,0.6707,0.6789,0.6687,0.6809,0.6199,0.6809,0.6199,0.6671
3006,0.6667,0.6748,0.6707,0.6707,0.6768,0.6707,0.6789,0.6687,0.6809,0.6199,0.6809,0.6199,0.6679
3007,0.6667,0.6748,0.6707,0.6728,0.6768,0.6707,0.6789,0.6687,0.6829,0.6423,0.6829,0.6423,0.6705
3008,0.6667,0.6748,0.6707,0.6728,0.6768,0.6707,0.6809,0.6687,0.6829,0.6423,0.6829,0.6423,0.6707
3606,0.6707,0.6789,0.6707,0.6728,0.6768,0.6707,0.6809,0.6687,0.6829,0.6423,0.6829,0.6423,0.6715
3607,0.6707,0.6789,0.6707,0.6748,0.6789,0.6728,0.6809,0.6707,0.687,0.6524,0.687,0.6524,0.6738
3608,0.6707,0.6789,0.6707,0.6748,0.6789,0.6728,0.6809,0.6707,0.687,0.6524,0.687,0.6524,0.6738
4206,0.6707,0.6789,0.6707,0.6748,0.6789,0.6728,0.6809,0.6707,0.687,0.6524,0.687,0.6524,0.6738
4207,0.6707,0.6789,0.6707,0.6748,0.6789,0.6768,0.6809,0.6728,0.687,0.6606,0.687,0.6606,0.6752
4208,0.6707,0.6789,0.6707,0.6748,0.6789,0.6768,0.6829,0.6728,0.687,0.6606,0.687,0.6606,0.6754
4806,0.6707,0.6789,0.6707,0.6748,0.6789,0.6768,0.6829,0.6728,0.687,0.6606,0.687,0.6606,0.6754
4807,0.6707,0.6789,0.6707,0.6748,0.6789,0.6768,0.6829,0.6728,0.687,0.6626,0.687,0.6626,0.6756
4808,0.6707,0.6789,0.6707,0.6748,0.6789,0.6768,0.6829,0.6728,0.687,0.6626,0.687,0.6626,0.6756
5406,0.6707,0.6789,0.6728,0.6748,0.6789,0.6768,0.6829,0.6728,0.687,0.6626,0.687,0.6626,0.6758
5407,0.6707,0.6789,0.6728,0.6789,0.6789,0.6809,0.6829,0.6728,0.687,0.6626,0.687,0.6626,0.6766
5408,0.6707,0.6789,0.6728,0.6789,0.6789,0.6809,0.6829,0.6728,0.687,0.6626,0.687,0.6626,0.6766
6006,0.6707,0.6809,0.6728,0.6789,0.6789,0.6809,0.6829,0.6728,0.687,0.6626,0.687,0.6626,0.6768
6007,0.6707,0.6809,0.6728,0.6789,0.6789,0.6809,0.6829,0.6728,0.687,0.6626,0.687,0.6626,0.6768
