timestamp,uhci5,uhci8,uhci3,uhci6,uhci0,uhci1,uhci9,uhci4,uhci7,uhci2,max,min,avg
138,0.4162,0.4017,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3939
139,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
140,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
141,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
142,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
143,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
144,0.4191,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4191,0.3786,0.3939
145,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
146,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
147,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
148,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
149,0.4191,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4191,0.3786,0.3939
150,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
151,0.4162,0.3988,0.396,0.3988,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3939
152,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
153,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
154,0.4162,0.3988,0.396,0.396,0.3786,0.3786,0.4162,0.3786,0.3988,0.3786,0.4162,0.3786,0.3936
