timestamp,ohci5,ohci7,ohci2,ohci0,ohci4,ohci8,ohci9,ohci6,ohci1,max,min,avg
30060,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30094,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30103,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30136,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30170,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30639,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30663,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30697,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30703,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30736,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
30770,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31239,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31263,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31297,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31303,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31336,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31370,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31839,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31863,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31897,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31903,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31936,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
31971,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
32439,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
32463,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
32497,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
32503,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
32536,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
32571,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33039,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33063,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33097,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33104,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33136,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33171,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33639,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33666,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33698,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33704,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33736,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
33771,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34240,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34266,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34298,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34312,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34337,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34372,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34840,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34866,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34898,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34912,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34937,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
34973,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
35440,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
35498,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
35512,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
35537,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
35573,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36040,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36099,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36112,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36137,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36173,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36642,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36699,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36712,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36741,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
36774,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37242,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37304,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37313,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37342,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37375,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37842,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37904,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37914,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37942,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
37975,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
38442,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
38504,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
38514,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
38543,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
38575,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39042,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39104,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39114,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39143,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39175,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39642,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39714,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39718,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39743,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
39799,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40242,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40315,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40319,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40343,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40399,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40842,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40915,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40920,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40946,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
40999,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
41442,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
41516,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
41520,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
41546,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
41605,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42042,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42116,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42120,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42147,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42209,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42642,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42716,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42720,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42748,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
42809,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43243,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43316,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43321,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43352,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43409,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43843,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43916,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43921,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
43952,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
44012,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
44443,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
44516,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
44521,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
44552,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
44613,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45043,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45117,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45121,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45152,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45220,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45643,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45720,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45721,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45752,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
45820,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46243,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46320,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46321,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46353,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46422,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46920,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46921,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
46956,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
47023,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
47521,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
47522,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
47556,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
47629,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48121,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48122,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48156,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48229,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48722,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48726,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48756,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
48832,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
49322,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
49328,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
49356,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
49432,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
49922,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
49928,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
49958,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
50032,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
50523,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
50528,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
50559,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
50634,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51123,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51133,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51160,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51234,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51723,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51733,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51768,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
51834,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
52323,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
52333,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
52368,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
52434,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
52923,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
52933,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
52968,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
53034,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
53523,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
53570,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
53573,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
53634,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54123,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54170,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54175,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54234,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54727,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54770,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54786,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
54834,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
55327,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
55370,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
55388,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
55456,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
55927,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
55970,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
55988,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
56056,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
56527,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
56570,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
56589,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
56656,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57127,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57172,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57190,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57256,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57727,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57773,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57790,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
57856,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
58328,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
58384,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
58391,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
58456,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
58928,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
58985,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
58991,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
59057,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
59528,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
59586,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
59598,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
59657,0.8077,0.815,0.815,0.815,0.8168,0.8114,0.804,0.8114,0.8022,0.8168,0.8022,0.8109
