timestamp,legacy_floppy7,legacy_floppy2,legacy_floppy0,legacy_floppy5,legacy_floppy8,legacy_floppy1,legacy_floppy4,legacy_floppy6,legacy_floppy3,max,min,avg
226,0.4211,0.413,0.5081,0.4636,0.4028,0.4555,0.4575,0.4251,0.4615,0.5081,0.4028,0.4454
227,0.4211,0.413,0.4251,0.4636,0.4028,0.4534,0.4575,0.4231,0.4615,0.4636,0.4028,0.4357
228,0.4474,0.413,0.4474,0.4636,0.4028,0.4534,0.4575,0.4231,0.4615,0.4636,0.4028,0.4411
229,0.4595,0.4595,0.4453,0.4636,0.4028,0.4534,0.4575,0.4231,0.4615,0.4636,0.4028,0.4474
230,0.4595,0.4595,0.4372,0.4636,0.4028,0.4514,0.4575,0.4231,0.4615,0.4636,0.4028,0.4462
231,0.4595,0.4595,0.4453,0.4534,0.4028,0.4514,0.4575,0.4231,0.4636,0.4636,0.4028,0.4462
232,0.4595,0.4534,0.4514,0.4534,0.4028,0.4534,0.4575,0.4231,0.4636,0.4636,0.4028,0.4465
233,0.4595,0.4534,0.4312,0.4534,0.4028,0.4494,0.4575,0.4717,0.4636,0.4717,0.4028,0.4492
234,0.4595,0.4595,0.4312,0.4534,0.4028,0.4534,0.4575,0.4717,0.4595,0.4717,0.4028,0.4498
235,0.4595,0.4595,0.4312,0.4534,0.4028,0.4534,0.4575,0.4717,0.4595,0.4717,0.4028,0.4498
236,0.4534,0.4595,0.4231,0.4534,0.4028,0.4595,0.4575,0.4717,0.4595,0.4717,0.4028,0.4489
237,0.4534,0.4595,0.4393,0.4555,0.4028,0.4595,0.4575,0.4717,0.4595,0.4717,0.4028,0.451
238,0.4514,0.4595,0.4393,0.4555,0.4028,0.4595,0.4575,0.4717,0.4555,0.4717,0.4028,0.4503
239,0.4514,0.4595,0.4514,0.4555,0.4028,0.4595,0.4575,0.4717,0.4453,0.4717,0.4028,0.4505
240,0.4514,0.4109,0.4514,0.4575,0.4028,0.4595,0.4575,0.4717,0.4393,0.4717,0.4028,0.4447
241,0.4514,0.4109,0.4514,0.4575,0.4028,0.4453,0.4656,0.4717,0.4352,0.4717,0.4028,0.4435
242,0.4514,0.4251,0.4636,0.4575,0.4028,0.4453,0.4656,0.4717,0.4352,0.4717,0.4028,0.4465
243,0.4514,0.4251,0.4251,0.4575,0.4028,0.4453,0.4656,0.4717,0.4352,0.4717,0.4028,0.4422
244,0.4352,0.4251,0.4251,0.4575,0.4028,0.4453,0.4656,0.4717,0.4352,0.4717,0.4028,0.4404
245,0.4352,0.4251,0.4413,0.4575,0.4028,0.4453,0.4656,0.4717,0.4393,0.4717,0.4028,0.4426
246,0.4028,0.4069,0.4109,0.4575,0.4028,0.4453,0.4656,0.4717,0.4352,0.4717,0.4028,0.4332
247,0.413,0.4069,0.4251,0.4575,0.4028,0.4291,0.4656,0.4717,0.4352,0.4717,0.4028,0.4341
248,0.417,0.4069,0.4595,0.4575,0.4028,0.4291,0.4656,0.4717,0.4352,0.4717,0.4028,0.4384
249,0.4393,0.4069,0.4595,0.4575,0.4028,0.4534,0.4656,0.4717,0.4352,0.4717,0.4028,0.4435
250,0.4393,0.4069,0.4656,0.4555,0.4028,0.4534,0.4656,0.4717,0.4615,0.4717,0.4028,0.4469
251,0.4393,0.4696,0.4656,0.4555,0.4028,0.4474,0.4656,0.4717,0.4615,0.4717,0.4028,0.4532
252,0.4089,0.4696,0.4656,0.4555,0.4028,0.4474,0.4575,0.4717,0.4615,0.4717,0.4028,0.4489
253,0.4089,0.4696,0.4211,0.4494,0.4028,0.415,0.4575,0.4717,0.4615,0.4717,0.4028,0.4397
254,0.4089,0.4696,0.4514,0.4494,0.4028,0.4069,0.4575,0.4717,0.4615,0.4717,0.4028,0.4422
255,0.4089,0.4717,0.4413,0.4494,0.4028,0.4534,0.4595,0.4717,0.4595,0.4717,0.4028,0.4465
256,0.4089,0.4717,0.4413,0.4494,0.4028,0.4433,0.4514,0.4777,0.4575,0.4777,0.4028,0.4449
257,0.4089,0.4717,0.4615,0.4514,0.4028,0.4332,0.4534,0.4777,0.4575,0.4777,0.4028,0.4465
258,0.4089,0.4717,0.4615,0.4514,0.4028,0.4332,0.4534,0.4777,0.4575,0.4777,0.4028,0.4465
259,0.413,0.4717,0.4615,0.4534,0.4028,0.4332,0.4534,0.4777,0.4575,0.4777,0.4028,0.4471
260,0.4312,0.4656,0.4615,0.4534,0.4028,0.4332,0.4231,0.4777,0.4575,0.4777,0.4028,0.4451
261,0.4312,0.4656,0.4615,0.4534,0.4028,0.417,0.4231,0.4777,0.4555,0.4777,0.4028,0.4431
262,0.4453,0.4494,0.4615,0.4534,0.4028,0.419,0.4231,0.4777,0.4514,0.4777,0.4028,0.4426
263,0.4453,0.4494,0.4615,0.4534,0.4028,0.4534,0.4615,0.4777,0.4514,0.4777,0.4028,0.4507
264,0.4453,0.4494,0.496,0.4534,0.4028,0.4534,0.4615,0.4777,0.4514,0.496,0.4028,0.4545
265,0.4372,0.4494,0.496,0.4534,0.4028,0.4534,0.4615,0.4777,0.4494,0.496,0.4028,0.4534
266,0.4453,0.4372,0.4352,0.4494,0.4028,0.4534,0.4615,0.4777,0.4494,0.4777,0.4028,0.4458
267,0.4453,0.4372,0.4575,0.4474,0.4028,0.4555,0.4615,0.4696,0.4494,0.4696,0.4028,0.4474
268,0.4453,0.4372,0.4231,0.4474,0.4028,0.4474,0.4615,0.4696,0.4656,0.4696,0.4028,0.4444
269,0.4352,0.4291,0.4393,0.4575,0.4028,0.4474,0.4615,0.4696,0.4656,0.4696,0.4028,0.4453
270,0.4271,0.4291,0.4231,0.419,0.4028,0.4028,0.4615,0.4696,0.4656,0.4696,0.4028,0.4334
271,0.4271,0.4069,0.4575,0.419,0.4028,0.4028,0.4615,0.4696,0.4656,0.4696,0.4028,0.4348
272,0.419,0.4069,0.4494,0.419,0.4028,0.4028,0.4615,0.4696,0.4595,0.4696,0.4028,0.4323
273,0.419,0.417,0.4494,0.419,0.4028,0.4028,0.4615,0.4696,0.4534,0.4696,0.4028,0.4327
274,0.4474,0.417,0.4494,0.419,0.4028,0.4028,0.4615,0.4696,0.4534,0.4696,0.4028,0.4359
275,0.4433,0.417,0.4615,0.419,0.4028,0.4028,0.4615,0.4696,0.4595,0.4696,0.4028,0.4374
276,0.4413,0.413,0.4413,0.419,0.4028,0.4028,0.4615,0.4696,0.4595,0.4696,0.4028,0.4345
277,0.4433,0.4433,0.4251,0.419,0.4028,0.4028,0.4615,0.4696,0.4595,0.4696,0.4028,0.4363
278,0.4413,0.4433,0.4595,0.419,0.4028,0.4028,0.4615,0.4696,0.4474,0.4696,0.4028,0.4386
279,0.4413,0.4312,0.4595,0.419,0.4028,0.4575,0.4615,0.4737,0.4474,0.4737,0.4028,0.4438
280,0.4372,0.419,0.4595,0.419,0.4028,0.4575,0.4514,0.4737,0.4453,0.4737,0.4028,0.4406
281,0.4312,0.4312,0.4595,0.419,0.4028,0.4575,0.4514,0.4737,0.4453,0.4737,0.4028,0.4413
282,0.4312,0.4312,0.4595,0.419,0.4028,0.4575,0.4514,0.4737,0.4393,0.4737,0.4028,0.4406
283,0.4312,0.4372,0.4595,0.4231,0.4028,0.4575,0.4575,0.4737,0.4393,0.4737,0.4028,0.4424
284,0.4312,0.4615,0.4757,0.4231,0.4028,0.4575,0.4555,0.4737,0.4393,0.4757,0.4028,0.4467
285,0.4312,0.4372,0.4211,0.4231,0.4028,0.4595,0.4555,0.4737,0.4615,0.4737,0.4028,0.4406
286,0.4312,0.4534,0.4798,0.4231,0.4028,0.4595,0.4555,0.4696,0.4615,0.4798,0.4028,0.4485
287,0.4109,0.4615,0.4798,0.4231,0.4028,0.4595,0.4555,0.4696,0.4615,0.4798,0.4028,0.4471
288,0.4312,0.4615,0.4615,0.4555,0.4028,0.4595,0.4555,0.4696,0.4453,0.4696,0.4028,0.4492
289,0.4312,0.4615,0.4615,0.4555,0.4028,0.4595,0.4291,0.4696,0.4453,0.4696,0.4028,0.4462
291,0.4312,0.4615,0.4332,0.4555,0.4028,0.4595,0.4291,0.4717,0.4453,0.4717,0.4028,0.4433
292,0.4312,0.4534,0.4332,0.4555,0.4028,0.4595,0.4291,0.4717,0.4028,0.4717,0.4028,0.4377
293,0.4312,0.4534,0.4393,0.4555,0.4028,0.4595,0.4291,0.4717,0.4089,0.4717,0.4028,0.439
294,0.4312,0.4534,0.4372,0.4555,0.4028,0.4595,0.4291,0.4717,0.4534,0.4717,0.4028,0.4438
295,0.4312,0.4534,0.4372,0.4555,0.4028,0.4575,0.4291,0.4717,0.419,0.4717,0.4028,0.4397
296,0.4312,0.4534,0.4372,0.4514,0.4028,0.4575,0.4291,0.4717,0.419,0.4717,0.4028,0.4393
297,0.4312,0.4534,0.4372,0.4514,0.4028,0.4575,0.4291,0.4717,0.419,0.4717,0.4028,0.4393
298,0.4312,0.4534,0.4372,0.4514,0.4028,0.4575,0.4291,0.4717,0.419,0.4717,0.4028,0.4393
299,0.4211,0.4474,0.4372,0.4514,0.4028,0.4575,0.4291,0.4717,0.419,0.4717,0.4028,0.4375
300,0.4211,0.4474,0.4372,0.4453,0.4028,0.4575,0.4291,0.4717,0.4109,0.4717,0.4028,0.4359
301,0.4211,0.4494,0.4514,0.4453,0.4028,0.4291,0.4291,0.4717,0.4049,0.4717,0.4028,0.4339
302,0.4615,0.4534,0.4514,0.4453,0.4028,0.4291,0.4818,0.4717,0.4049,0.4818,0.4028,0.4447
303,0.4615,0.4534,0.4514,0.4211,0.4028,0.4291,0.4818,0.4717,0.4595,0.4818,0.4028,0.448
305,0.4534,0.4534,0.4514,0.4211,0.4028,0.419,0.4818,0.4696,0.4615,0.4818,0.4028,0.446
306,0.4615,0.4534,0.4514,0.4211,0.4028,0.4474,0.4818,0.4696,0.4615,0.4818,0.4028,0.4501
307,0.4514,0.4534,0.4514,0.4211,0.4028,0.4474,0.4818,0.4696,0.4575,0.4818,0.4028,0.4485
308,0.4534,0.4514,0.4514,0.4211,0.4028,0.4595,0.4777,0.4696,0.4575,0.4777,0.4028,0.4494
309,0.4534,0.4514,0.4514,0.4211,0.4028,0.4595,0.4777,0.4696,0.4575,0.4777,0.4028,0.4494
310,0.4595,0.4514,0.4514,0.4211,0.4028,0.4595,0.4777,0.4656,0.4555,0.4777,0.4028,0.4494
311,0.4595,0.4514,0.4514,0.4211,0.4028,0.4615,0.4777,0.4656,0.4413,0.4777,0.4028,0.448
312,0.4595,0.4514,0.4514,0.4211,0.4028,0.4615,0.4777,0.4656,0.4372,0.4777,0.4028,0.4476
313,0.4595,0.4251,0.4514,0.4211,0.4028,0.4615,0.4777,0.4656,0.4474,0.4777,0.4028,0.4458
314,0.4211,0.4251,0.4514,0.4211,0.4028,0.4615,0.4777,0.4656,0.4474,0.4777,0.4028,0.4415
315,0.4211,0.4251,0.4514,0.4211,0.4028,0.4615,0.4777,0.4595,0.4474,0.4777,0.4028,0.4408
317,0.4211,0.4251,0.4514,0.4211,0.4028,0.4575,0.4777,0.4595,0.4474,0.4777,0.4028,0.4404
318,0.4211,0.4251,0.4676,0.4211,0.4028,0.4575,0.4777,0.4615,0.4474,0.4777,0.4028,0.4424
319,0.4211,0.4251,0.4676,0.4211,0.4028,0.4575,0.4777,0.4615,0.4474,0.4777,0.4028,0.4424
320,0.4211,0.4251,0.4676,0.4211,0.4028,0.4555,0.4757,0.4615,0.4474,0.4757,0.4028,0.442
321,0.4211,0.4696,0.4676,0.4211,0.4028,0.4555,0.4757,0.4615,0.4474,0.4757,0.4028,0.4469
323,0.4211,0.4696,0.4676,0.4211,0.4028,0.4555,0.4757,0.4595,0.4474,0.4757,0.4028,0.4467
326,0.4211,0.4696,0.4676,0.4615,0.4028,0.4555,0.4757,0.4595,0.4474,0.4757,0.4028,0.4512
327,0.4211,0.4696,0.4676,0.4615,0.4028,0.4474,0.4757,0.4595,0.4474,0.4757,0.4028,0.4503
328,0.4211,0.4615,0.4676,0.4615,0.4028,0.4474,0.4818,0.4595,0.4474,0.4818,0.4028,0.4501
329,0.4211,0.4615,0.4676,0.4534,0.4028,0.4352,0.4818,0.4615,0.4474,0.4818,0.4028,0.448
330,0.4211,0.4615,0.4676,0.4534,0.4028,0.4352,0.4818,0.4615,0.4474,0.4818,0.4028,0.448
332,0.4231,0.4615,0.4676,0.4534,0.4028,0.4352,0.4818,0.4615,0.4474,0.4818,0.4028,0.4483
333,0.4696,0.4615,0.4676,0.4534,0.4028,0.4352,0.4818,0.4656,0.4474,0.4818,0.4028,0.4539
334,0.4231,0.4555,0.4676,0.4575,0.4028,0.4352,0.4818,0.4656,0.4291,0.4818,0.4028,0.4465
335,0.4271,0.4555,0.4676,0.4211,0.4028,0.4291,0.4818,0.4656,0.4433,0.4818,0.4028,0.4438
336,0.4271,0.4615,0.4676,0.4211,0.4028,0.4211,0.4818,0.4615,0.4433,0.4818,0.4028,0.4431
337,0.4271,0.4615,0.4676,0.4211,0.4028,0.4332,0.4818,0.4615,0.4231,0.4818,0.4028,0.4422
338,0.0,0.4575,0.4676,0.4211,0.4028,0.4271,0.4798,0.4615,0.4514,0.4798,0.4028,0.4461
339,0.4028,0.4575,0.4676,0.4211,0.4028,0.4271,0.4798,0.4615,0.4514,0.4798,0.4028,0.4413
340,0.4534,0.4676,0.4676,0.4636,0.4028,0.4615,0.4798,0.4615,0.4575,0.4798,0.4028,0.4573
341,0.4534,0.4676,0.4676,0.4636,0.4534,0.4534,0.4798,0.4615,0.4575,0.4798,0.4534,0.462
342,0.4514,0.4676,0.4676,0.4636,0.4028,0.4534,0.4798,0.4615,0.4291,0.4798,0.4028,0.453
343,0.4514,0.4291,0.4676,0.4636,0.4028,0.4534,0.4798,0.4615,0.4291,0.4798,0.4028,0.4487
344,0.4514,0.4271,0.4676,0.4636,0.4615,0.4534,0.4798,0.4615,0.4291,0.4798,0.4271,0.455
345,0.4514,0.4271,0.4676,0.4696,0.4615,0.4534,0.4798,0.4615,0.4595,0.4798,0.4271,0.459
346,0.4514,0.4271,0.4676,0.4696,0.4615,0.4534,0.4798,0.4615,0.4555,0.4798,0.4271,0.4586
347,0.4514,0.4271,0.4676,0.4696,0.4615,0.4534,0.4798,0.4615,0.4453,0.4798,0.4271,0.4575
348,0.4514,0.4717,0.4676,0.4696,0.4615,0.4534,0.4798,0.4615,0.4453,0.4798,0.4453,0.4624
349,0.4514,0.4109,0.4676,0.4696,0.4615,0.4231,0.4798,0.4615,0.4453,0.4798,0.4109,0.4523
350,0.4615,0.4109,0.4676,0.4696,0.419,0.4231,0.4798,0.4615,0.4453,0.4798,0.4109,0.4487
351,0.4615,0.4109,0.4676,0.4696,0.415,0.4231,0.4777,0.4615,0.4453,0.4777,0.4109,0.448
352,0.4615,0.4737,0.4676,0.4696,0.4109,0.4231,0.4777,0.4615,0.4453,0.4777,0.4109,0.4545
353,0.4899,0.4737,0.4676,0.4696,0.4109,0.4231,0.4777,0.4636,0.4453,0.4899,0.4109,0.4579
354,0.4899,0.4737,0.4676,0.4696,0.4109,0.4231,0.4777,0.4636,0.4291,0.4899,0.4109,0.4561
355,0.4899,0.4737,0.4676,0.4696,0.4798,0.4231,0.4676,0.4575,0.4231,0.4899,0.4231,0.4613
356,0.4899,0.4676,0.4676,0.4696,0.4798,0.4231,0.4676,0.4575,0.4372,0.4899,0.4231,0.4622
357,0.4899,0.4676,0.4676,0.4696,0.4798,0.4291,0.4676,0.4636,0.4312,0.4899,0.4291,0.4629
358,0.4899,0.4676,0.4676,0.4676,0.4798,0.4291,0.4676,0.4636,0.4696,0.4899,0.4291,0.4669
359,0.4595,0.4676,0.4615,0.4676,0.4798,0.4291,0.4676,0.4636,0.4696,0.4798,0.4291,0.4629
360,0.4595,0.4696,0.4615,0.4676,0.4717,0.4291,0.4676,0.4636,0.4696,0.4717,0.4291,0.4622
361,0.4595,0.4696,0.4615,0.4676,0.4717,0.4291,0.4676,0.4534,0.4696,0.4717,0.4291,0.4611
362,0.4595,0.4696,0.4615,0.4676,0.4777,0.4514,0.4676,0.4534,0.4696,0.4777,0.4514,0.4642
364,0.4595,0.4696,0.4615,0.4676,0.4777,0.4514,0.4676,0.4494,0.4696,0.4777,0.4494,0.4638
365,0.4595,0.4696,0.4615,0.4737,0.4777,0.4251,0.4676,0.4494,0.4656,0.4777,0.4251,0.4611
366,0.4595,0.417,0.4615,0.4737,0.4696,0.4251,0.4676,0.4494,0.4656,0.4737,0.417,0.4543
367,0.4595,0.417,0.4615,0.4737,0.4696,0.4615,0.4676,0.4514,0.4656,0.4737,0.417,0.4586
368,0.4838,0.4312,0.4615,0.4737,0.4717,0.4615,0.4676,0.4514,0.4656,0.4838,0.4312,0.4631
369,0.4838,0.4312,0.4615,0.4737,0.4717,0.4615,0.4676,0.4514,0.4393,0.4838,0.4312,0.4602
370,0.4838,0.4312,0.4615,0.4737,0.4717,0.4615,0.4676,0.4514,0.4393,0.4838,0.4312,0.4602
371,0.4534,0.4312,0.4615,0.4737,0.4717,0.4615,0.4676,0.4514,0.4393,0.4737,0.4312,0.4568
372,0.4534,0.4312,0.4615,0.4737,0.4717,0.4615,0.4636,0.4676,0.4393,0.4737,0.4312,0.4582
373,0.4534,0.4595,0.4615,0.4656,0.4615,0.4615,0.4636,0.4676,0.4393,0.4676,0.4393,0.4593
374,0.4534,0.4595,0.4615,0.4656,0.4615,0.4636,0.4636,0.4676,0.4393,0.4676,0.4393,0.4595
375,0.4838,0.4737,0.4615,0.4656,0.4615,0.4636,0.4636,0.4676,0.4393,0.4838,0.4393,0.4645
376,0.4838,0.4737,0.4615,0.4656,0.4615,0.4636,0.4636,0.4676,0.4393,0.4838,0.4393,0.4645
377,0.4838,0.4737,0.4615,0.4656,0.4575,0.4636,0.4636,0.4676,0.4393,0.4838,0.4393,0.464
378,0.4534,0.4737,0.4615,0.4656,0.4575,0.4636,0.4636,0.4676,0.4393,0.4737,0.4393,0.4606
379,0.4534,0.4798,0.4615,0.4656,0.4575,0.4636,0.4636,0.4676,0.4393,0.4798,0.4393,0.4613
380,0.4534,0.4798,0.4615,0.4656,0.4575,0.4636,0.4636,0.4838,0.4393,0.4838,0.4393,0.4631
382,0.4534,0.4798,0.4615,0.4656,0.4636,0.4636,0.4676,0.4838,0.4393,0.4838,0.4393,0.4642
383,0.4858,0.4798,0.4615,0.4656,0.4636,0.4636,0.4676,0.4696,0.4393,0.4858,0.4393,0.4663
384,0.4858,0.4798,0.4615,0.4717,0.4636,0.4352,0.4676,0.4696,0.4393,0.4858,0.4352,0.4638
385,0.4858,0.4696,0.4615,0.4717,0.4636,0.4251,0.4676,0.4696,0.4393,0.4858,0.4251,0.4615
386,0.4858,0.4251,0.4615,0.4717,0.4636,0.4393,0.4676,0.4696,0.4251,0.4858,0.4251,0.4566
387,0.4858,0.417,0.4615,0.4717,0.4575,0.4413,0.4089,0.4879,0.4251,0.4879,0.4089,0.4507
388,0.4858,0.417,0.4615,0.4717,0.4575,0.4413,0.4291,0.4879,0.4251,0.4879,0.417,0.453
389,0.4858,0.417,0.4615,0.4717,0.4575,0.415,0.0,0.4879,0.4251,0.4879,0.415,0.4527
390,0.4858,0.4656,0.4615,0.4717,0.4575,0.4393,0.0,0.4737,0.4251,0.4858,0.4251,0.46
391,0.4858,0.4656,0.4575,0.4717,0.4575,0.417,0.0,0.4737,0.4251,0.4858,0.417,0.4567
392,0.4858,0.4534,0.4575,0.4717,0.4575,0.4291,0.0,0.4737,0.4251,0.4858,0.4251,0.4567
393,0.4858,0.4595,0.4575,0.4717,0.4575,0.4291,0.4271,0.4696,0.4251,0.4858,0.4251,0.4537
394,0.4858,0.4595,0.4575,0.4717,0.4575,0.4291,0.4211,0.4696,0.4231,0.4858,0.4211,0.4528
395,0.4858,0.4595,0.4575,0.4717,0.4575,0.4291,0.4211,0.4696,0.4291,0.4858,0.4211,0.4534
396,0.4858,0.4595,0.4575,0.4615,0.4575,0.4291,0.4211,0.4696,0.4474,0.4858,0.4211,0.4543
397,0.4858,0.4595,0.4575,0.4615,0.4575,0.4291,0.4211,0.4777,0.4514,0.4858,0.4211,0.4557
398,0.4858,0.4555,0.4575,0.4615,0.4575,0.4291,0.417,0.4777,0.4211,0.4858,0.417,0.4514
399,0.4858,0.4555,0.4575,0.4615,0.4575,0.4291,0.4231,0.4737,0.4211,0.4858,0.4211,0.4516
400,0.4534,0.4555,0.4575,0.4717,0.4332,0.4575,0.4231,0.4737,0.4211,0.4737,0.4211,0.4496
401,0.4534,0.4555,0.4615,0.4717,0.4332,0.4636,0.4231,0.4737,0.4211,0.4737,0.4211,0.4508
402,0.4534,0.4555,0.4615,0.4717,0.4615,0.4636,0.4231,0.4737,0.4211,0.4737,0.4211,0.4539
403,0.4534,0.4555,0.4615,0.4717,0.4555,0.4352,0.4231,0.4737,0.4818,0.4818,0.4231,0.4568
404,0.4534,0.4555,0.4615,0.4737,0.4555,0.4251,0.4231,0.4737,0.4818,0.4818,0.4231,0.4559
405,0.4534,0.4555,0.4615,0.4737,0.4514,0.4251,0.4231,0.4737,0.4818,0.4818,0.4231,0.4555
406,0.4534,0.4514,0.4615,0.4737,0.4514,0.4555,0.4231,0.4737,0.4818,0.4818,0.4231,0.4584
407,0.4534,0.4494,0.4615,0.4737,0.419,0.4555,0.4231,0.4737,0.4676,0.4737,0.419,0.453
408,0.4534,0.4494,0.4615,0.4737,0.419,0.4555,0.4352,0.4615,0.4676,0.4737,0.419,0.453
409,0.4534,0.4494,0.4615,0.4737,0.419,0.4555,0.4352,0.4615,0.4494,0.4737,0.419,0.451
410,0.4534,0.4494,0.4615,0.4737,0.4777,0.4555,0.4595,0.4615,0.4534,0.4777,0.4494,0.4606
411,0.4534,0.4494,0.4615,0.4737,0.4777,0.4555,0.4291,0.4615,0.4636,0.4777,0.4291,0.4584
412,0.4534,0.4494,0.4615,0.4737,0.4777,0.4636,0.4291,0.4656,0.4636,0.4777,0.4291,0.4597
413,0.4534,0.4494,0.4615,0.4737,0.4777,0.4636,0.4291,0.4656,0.4636,0.4777,0.4291,0.4597
416,0.4534,0.4494,0.4615,0.4737,0.4555,0.4636,0.4291,0.4534,0.4636,0.4737,0.4291,0.4559
417,0.4534,0.4231,0.4615,0.4737,0.4555,0.4636,0.4291,0.4534,0.4636,0.4737,0.4231,0.453
418,0.4534,0.4312,0.4615,0.4737,0.4494,0.4636,0.4879,0.4534,0.4636,0.4879,0.4312,0.4597
419,0.4534,0.4656,0.4615,0.4737,0.4494,0.4656,0.4879,0.4534,0.4636,0.4879,0.4494,0.4638
420,0.4534,0.4109,0.4615,0.4737,0.4494,0.4656,0.4879,0.4615,0.4636,0.4879,0.4109,0.4586
422,0.4534,0.4109,0.4615,0.4737,0.4555,0.4656,0.4879,0.4615,0.4636,0.4879,0.4109,0.4593
423,0.4534,0.4109,0.4615,0.4717,0.4555,0.4656,0.4879,0.4615,0.4636,0.4879,0.4109,0.4591
424,0.4534,0.4109,0.4615,0.4717,0.4555,0.4656,0.4615,0.4615,0.4636,0.4717,0.4109,0.4561
425,0.4534,0.4109,0.4615,0.4717,0.4555,0.4757,0.4615,0.4615,0.4615,0.4757,0.4109,0.457
426,0.4534,0.4696,0.4615,0.4717,0.4555,0.4757,0.4615,0.4615,0.4615,0.4757,0.4534,0.4635
427,0.4534,0.4696,0.4636,0.4615,0.4555,0.4757,0.4615,0.4231,0.4615,0.4757,0.4231,0.4584
430,0.4534,0.4696,0.4636,0.4615,0.4555,0.4757,0.4676,0.4231,0.4615,0.4757,0.4231,0.4591
431,0.4534,0.4696,0.4636,0.4615,0.4676,0.4777,0.4676,0.4231,0.4615,0.4777,0.4231,0.4606
432,0.4534,0.4696,0.4636,0.4615,0.4676,0.4777,0.4676,0.4231,0.4615,0.4777,0.4231,0.4606
434,0.4534,0.4696,0.4636,0.4636,0.4676,0.4777,0.4676,0.4231,0.4615,0.4777,0.4231,0.4609
435,0.4534,0.4696,0.4636,0.4636,0.4676,0.4777,0.4676,0.4858,0.4615,0.4858,0.4534,0.4678
436,0.4534,0.4717,0.4636,0.4636,0.4676,0.4777,0.4676,0.4858,0.4615,0.4858,0.4534,0.4681
437,0.4534,0.4717,0.4636,0.4636,0.4534,0.4777,0.4676,0.4858,0.4636,0.4858,0.4534,0.4667
439,0.4534,0.4717,0.4636,0.4636,0.4534,0.0,0.4676,0.4858,0.4636,0.4858,0.4534,0.4653
440,0.4534,0.4717,0.4636,0.4636,0.4534,0.4474,0.4676,0.4858,0.4636,0.4858,0.4474,0.4633
441,0.4534,0.4696,0.4636,0.4636,0.4534,0.4474,0.4676,0.4858,0.4636,0.4858,0.4474,0.4631
442,0.4534,0.4696,0.4636,0.4636,0.4534,0.4393,0.4676,0.4858,0.4636,0.4858,0.4393,0.4622
443,0.4534,0.4696,0.4636,0.4717,0.4534,0.4372,0.4879,0.4858,0.4636,0.4879,0.4372,0.4651
444,0.4534,0.4696,0.4636,0.4717,0.4534,0.4595,0.4433,0.4858,0.4636,0.4858,0.4433,0.4627
445,0.4534,0.4696,0.4636,0.4717,0.4534,0.4595,0.4433,0.4696,0.4636,0.4717,0.4433,0.4609
446,0.4534,0.4696,0.4636,0.4717,0.4534,0.4595,0.4332,0.4696,0.4656,0.4717,0.4332,0.46
447,0.4534,0.4696,0.4636,0.4717,0.4534,0.4595,0.4271,0.4696,0.4656,0.4717,0.4271,0.4593
448,0.4534,0.4696,0.4636,0.4636,0.4534,0.4595,0.4271,0.4696,0.4656,0.4696,0.4271,0.4584
449,0.4534,0.4696,0.4636,0.4636,0.4534,0.4595,0.4474,0.4696,0.4656,0.4696,0.4474,0.4606
450,0.4534,0.4696,0.4636,0.4636,0.4534,0.4595,0.4028,0.4696,0.4656,0.4696,0.4028,0.4557
451,0.4534,0.4696,0.4636,0.4636,0.4534,0.4352,0.4453,0.4696,0.4676,0.4696,0.4352,0.4579
452,0.4534,0.4696,0.4636,0.4636,0.4534,0.4352,0.4251,0.4696,0.4676,0.4696,0.4251,0.4557
454,0.4534,0.4696,0.4636,0.4595,0.4534,0.4352,0.4251,0.4696,0.4676,0.4696,0.4251,0.4552
456,0.4534,0.4696,0.4636,0.4595,0.4291,0.4372,0.4251,0.4696,0.4676,0.4696,0.4251,0.4527
458,0.4534,0.4777,0.4636,0.4595,0.4291,0.4372,0.4251,0.4696,0.4676,0.4777,0.4251,0.4536
459,0.4534,0.4777,0.4636,0.4595,0.4312,0.4372,0.4251,0.502,0.4676,0.502,0.4251,0.4575
460,0.4534,0.4777,0.4636,0.4717,0.4332,0.4372,0.4251,0.502,0.4656,0.502,0.4251,0.4588
461,0.4534,0.4777,0.4636,0.4717,0.4453,0.4372,0.4251,0.502,0.4656,0.502,0.4251,0.4602
462,0.4534,0.4777,0.4636,0.4717,0.4453,0.4372,0.4372,0.502,0.4656,0.502,0.4372,0.4615
463,0.4534,0.4777,0.4636,0.4717,0.4453,0.4737,0.415,0.502,0.4656,0.502,0.415,0.4631
464,0.4534,0.4777,0.4636,0.4717,0.4453,0.4575,0.415,0.502,0.4656,0.502,0.415,0.4613
465,0.4534,0.4777,0.4636,0.4474,0.4453,0.4453,0.415,0.502,0.4656,0.502,0.415,0.4573
466,0.4534,0.4777,0.4636,0.4474,0.4453,0.4514,0.4555,0.502,0.4656,0.502,0.4453,0.4624
467,0.4534,0.4777,0.4636,0.4474,0.4453,0.4514,0.4555,0.4696,0.4656,0.4777,0.4453,0.4588
468,0.4534,0.4696,0.4636,0.4474,0.4717,0.4514,0.4555,0.4696,0.4656,0.4717,0.4474,0.4609
469,0.4534,0.4696,0.4636,0.4696,0.4555,0.4514,0.4555,0.4696,0.4656,0.4696,0.4514,0.4615
471,0.4534,0.4696,0.4636,0.4696,0.4656,0.4514,0.4555,0.4696,0.4656,0.4696,0.4514,0.4627
