timestamp,sb168,sb165,sb160,sb166,sb163,sb161,sb162,sb164,sb169,sb167,max,min,avg
417,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8512,0.8537,0.8366,0.8485
418,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8512,0.8537,0.8366,0.8485
419,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8512,0.8537,0.8366,0.8485
420,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8512,0.8537,0.8366,0.8485
421,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8512,0.8537,0.8366,0.8485
422,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8512,0.8537,0.8366,0.8485
423,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
424,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
425,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
426,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
427,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
428,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
429,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
430,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
431,0.8512,0.8512,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.8488
432,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
433,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
434,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
435,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
436,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
437,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
438,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
439,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
440,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
441,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
442,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
443,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
444,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
445,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
446,0.8512,0.8537,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8537,0.8366,0.849
447,0.8512,0.8561,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8493
448,0.8512,0.8561,0.8512,0.8366,0.8512,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8493
449,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
450,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
451,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
452,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
453,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
454,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
455,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
456,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
457,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
458,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
459,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
460,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
461,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
462,0.8512,0.8561,0.8512,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8495
463,0.8512,0.8561,0.8537,0.8366,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.8366,0.8498
464,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.839,0.8505
465,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8537,0.8561,0.839,0.8505
466,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.8507
467,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.8507
468,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.8507
469,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.8507
470,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.8507
471,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.8507
472,0.8512,0.8561,0.8537,0.8439,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.8507
473,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.851
474,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.851
475,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.851
476,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.851
477,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.851
478,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.839,0.8488,0.8537,0.8561,0.8561,0.839,0.851
479,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
480,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
481,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
482,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
483,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
484,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
485,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
486,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
487,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
488,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
489,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
490,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
491,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
492,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
493,0.8512,0.8561,0.8537,0.8463,0.8537,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8512
494,0.8512,0.8561,0.8537,0.8463,0.8561,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8515
495,0.8512,0.8561,0.8537,0.8463,0.8561,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8515
496,0.8512,0.8561,0.8537,0.8463,0.8561,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8515
497,0.8512,0.8561,0.8537,0.8463,0.8561,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8515
498,0.8512,0.8561,0.8537,0.8463,0.8561,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8515
499,0.8512,0.8561,0.8537,0.8463,0.8561,0.8512,0.8415,0.8488,0.8537,0.8561,0.8561,0.8415,0.8515
500,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
501,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
502,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
503,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
504,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
505,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
506,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
507,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
508,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
509,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
510,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
511,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
512,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
513,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
514,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
515,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
516,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
517,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
518,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
519,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
520,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
521,0.8512,0.8561,0.8537,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8517
522,0.8512,0.8585,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8522
523,0.8512,0.8585,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8522
524,0.8512,0.8585,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8522
525,0.8512,0.8585,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8585,0.8415,0.8522
526,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
527,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
528,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
529,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
530,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
531,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
532,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
533,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
534,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
535,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
536,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
537,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
538,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
539,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
540,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
541,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
542,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
543,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
544,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
545,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
546,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
547,0.8512,0.861,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.861,0.8415,0.8524
548,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
549,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
550,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
551,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
552,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
553,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
554,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
555,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
556,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
557,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
558,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
559,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
560,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
561,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
562,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
563,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
564,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
565,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
566,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
567,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
568,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
569,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
570,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
571,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
572,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
573,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
574,0.8512,0.8634,0.8561,0.8463,0.8585,0.8512,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8527
575,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
576,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
577,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
578,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
579,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
580,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
581,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
582,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
583,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
584,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
585,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
586,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
587,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
588,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
589,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
590,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
591,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
592,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
593,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
594,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8415,0.8488,0.8537,0.8561,0.8634,0.8415,0.8529
595,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
596,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
597,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
598,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
599,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
600,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
601,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
602,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
603,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
604,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
605,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
606,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
607,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8488,0.8488,0.8537,0.8561,0.8634,0.8463,0.8537
1203,0.8512,0.8634,0.8561,0.8463,0.8585,0.8537,0.8537,0.8488,0.8537,0.8561,0.8634,0.8463,0.8541
1204,0.8512,0.8634,0.8561,0.8463,0.8585,0.861,0.8537,0.8488,0.8537,0.8561,0.8634,0.8463,0.8549
1206,0.8537,0.8659,0.8561,0.8488,0.8585,0.861,0.8537,0.8488,0.861,0.8561,0.8659,0.8488,0.8564
1207,0.8537,0.8659,0.8561,0.8488,0.8634,0.861,0.8537,0.8537,0.861,0.8561,0.8659,0.8488,0.8573
1759,0.8537,0.8659,0.8561,0.8488,0.8634,0.861,0.8537,0.8537,0.861,0.8634,0.8659,0.8488,0.8581
1803,0.8537,0.8659,0.8561,0.8488,0.8634,0.861,0.8585,0.8537,0.861,0.8634,0.8659,0.8488,0.8585
1804,0.8537,0.8659,0.8561,0.8488,0.8634,0.8634,0.8585,0.8537,0.861,0.8634,0.8659,0.8488,0.8588
1806,0.861,0.8659,0.8561,0.8561,0.8634,0.8634,0.8585,0.8537,0.861,0.8634,0.8659,0.8537,0.8603
1807,0.861,0.8659,0.8561,0.8561,0.8634,0.8634,0.8585,0.8561,0.861,0.8634,0.8659,0.8561,0.8605
1809,0.861,0.8659,0.8561,0.8561,0.8634,0.8634,0.8585,0.8561,0.861,0.8634,0.8659,0.8561,0.8605
2403,0.861,0.8659,0.8561,0.8561,0.8634,0.8634,0.861,0.8561,0.861,0.8634,0.8659,0.8561,0.8607
2404,0.861,0.8659,0.8561,0.8561,0.8634,0.8634,0.861,0.8561,0.861,0.8634,0.8659,0.8561,0.8607
2406,0.861,0.8707,0.8561,0.8634,0.8634,0.8634,0.861,0.8561,0.8634,0.8634,0.8707,0.8561,0.8622
2407,0.861,0.8707,0.8561,0.8634,0.8659,0.8634,0.861,0.8561,0.8634,0.8634,0.8707,0.8561,0.8624
2409,0.861,0.8707,0.8585,0.8634,0.8659,0.8634,0.861,0.8561,0.8634,0.8634,0.8707,0.8561,0.8627
2958,0.861,0.8707,0.8585,0.8634,0.8659,0.8634,0.861,0.8561,0.8634,0.8659,0.8707,0.8561,0.8629
3003,0.861,0.8707,0.8585,0.8634,0.8659,0.8634,0.8634,0.8561,0.8634,0.8659,0.8707,0.8561,0.8632
3004,0.861,0.8707,0.8585,0.8634,0.8659,0.8683,0.8634,0.8561,0.8634,0.8659,0.8707,0.8561,0.8637
3006,0.8634,0.8707,0.8585,0.8634,0.8659,0.8683,0.8634,0.8561,0.8659,0.8659,0.8707,0.8561,0.8641
