timestamp,legacy_xhci2,legacy_xhci6,legacy_xhci5,legacy_xhci1,legacy_xhci7,legacy_xhci0,legacy_xhci9,legacy_xhci8,legacy_xhci4,max,min,avg
19589,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19595,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19609,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19610,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19638,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19640,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19648,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19650,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19657,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19685,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19693,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19701,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19703,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19710,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19728,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19734,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19758,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19768,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19826,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19836,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19844,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19850,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19865,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19874,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19889,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19893,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19920,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19924,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19936,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19957,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19974,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19981,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19982,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19989,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19992,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
19997,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20016,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20017,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20037,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20039,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20059,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20061,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20062,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20068,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20073,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20078,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20080,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20096,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20097,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20098,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20104,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20106,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20118,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20122,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20128,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20132,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20133,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20137,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20143,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20144,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20152,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20159,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20170,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20177,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20179,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20207,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20212,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20221,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20228,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20232,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20241,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20250,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20260,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20264,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20270,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20276,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20277,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20284,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20292,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20302,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20305,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20308,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20311,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20317,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20331,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20333,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20336,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20339,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20343,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20345,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20346,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20349,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20350,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20360,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20382,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20394,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20396,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20399,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20416,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20424,0.6533,0.5772,0.5783,0.587,0.5772,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5988
20445,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20458,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20462,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20471,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20484,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20492,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20502,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20511,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20514,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20524,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20531,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20538,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20545,0.6533,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5991
20553,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20566,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20576,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20582,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20585,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20595,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20598,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20599,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20601,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20602,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20604,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20608,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20616,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20635,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20641,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20643,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20649,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20680,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20683,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20685,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20690,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20706,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20713,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20719,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20720,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20727,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20751,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20759,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20762,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20771,0.6543,0.5772,0.5783,0.587,0.5793,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5992
20780,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20786,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20791,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20792,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20795,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20798,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20802,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20837,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20844,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20887,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20913,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20917,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20926,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20937,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20940,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20941,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20949,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20954,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20967,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20968,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20969,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20984,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20985,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20988,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20990,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20995,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
20999,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21000,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21016,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21019,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21026,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21032,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21033,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21049,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21059,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21090,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21091,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21092,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21093,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21098,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21099,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21106,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21109,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21110,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21112,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21119,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21122,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21124,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21133,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21135,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21139,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21143,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21147,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21160,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21161,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21163,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21172,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21191,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21202,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21211,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21223,0.6543,0.5772,0.5783,0.587,0.5837,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5997
21230,0.6543,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5998
21249,0.6543,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5998
21252,0.6543,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5998
21260,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21275,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21284,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21285,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21286,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21314,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21319,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21320,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21337,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21341,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21358,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21366,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21400,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21405,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21409,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21413,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21426,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21437,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21441,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21450,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21454,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21477,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21492,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21499,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21501,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21506,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21508,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21512,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21517,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21527,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21533,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
21534,0.6554,0.5772,0.5783,0.587,0.5848,0.587,0.662,0.5804,0.587,0.662,0.5772,0.5999
