timestamp,hd1,hd9,hd2,hd0,hd5,hd6,hd4,hd8,hd3,hd7,max,min,avg
333,0.2023,0.3818,0.2523,0.1409,0.2159,0.2045,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2443
334,0.2023,0.3818,0.2523,0.1409,0.2159,0.2068,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2445
335,0.2023,0.3818,0.2523,0.1409,0.2159,0.2068,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2445
336,0.2023,0.3818,0.2523,0.1409,0.2159,0.2068,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2445
337,0.2023,0.3818,0.2523,0.1409,0.2159,0.2068,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2445
338,0.2023,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2452
339,0.2023,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2452
340,0.2023,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2452
341,0.2023,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2452
342,0.2091,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2459
343,0.2091,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2459
344,0.2091,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2459
345,0.2091,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2459
346,0.2091,0.3818,0.2523,0.1409,0.2159,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2459
347,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
348,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
349,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
350,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
351,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
352,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
353,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
354,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
355,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
356,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
357,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
358,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
359,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
360,0.2091,0.3818,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3818,0.1409,0.2468
361,0.2091,0.3841,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1409,0.247
362,0.2136,0.3841,0.2545,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1409,0.2475
363,0.2136,0.3841,0.2568,0.1409,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1409,0.2477
364,0.2136,0.3841,0.2568,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2479
365,0.2136,0.3841,0.2568,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2479
366,0.2136,0.3841,0.2568,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2479
367,0.2136,0.3841,0.2568,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2479
368,0.2136,0.3841,0.2886,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2511
369,0.2136,0.3841,0.2886,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2511
370,0.2136,0.3841,0.2909,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2514
371,0.2136,0.3841,0.2909,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2514
372,0.2136,0.3841,0.2909,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3841,0.1432,0.2514
373,0.2136,0.3864,0.2909,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3864,0.1432,0.2516
374,0.2136,0.3864,0.2909,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3864,0.1432,0.2516
375,0.2136,0.3864,0.2909,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3864,0.1432,0.2516
376,0.2136,0.3864,0.2909,0.1432,0.2227,0.2136,0.3227,0.2432,0.25,0.2295,0.3864,0.1432,0.2516
377,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3227,0.2432,0.25,0.2295,0.3864,0.1432,0.2518
378,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3227,0.2432,0.25,0.2295,0.3864,0.1432,0.2518
379,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3273,0.2432,0.25,0.2295,0.3864,0.1432,0.2523
380,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3273,0.2432,0.25,0.2295,0.3864,0.1432,0.2523
381,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3273,0.2432,0.25,0.2295,0.3864,0.1432,0.2523
382,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2525
383,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2525
384,0.2136,0.3864,0.2909,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2525
385,0.2136,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.253
386,0.2136,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.253
387,0.2136,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.253
388,0.2136,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.253
389,0.2136,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.253
390,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2545
391,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2545
392,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2545
393,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2545
394,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2545
395,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3273,0.2455,0.25,0.2295,0.3864,0.1432,0.2545
396,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2455,0.25,0.2295,0.3864,0.1432,0.255
397,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2455,0.25,0.2295,0.3864,0.1432,0.255
398,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2455,0.25,0.2295,0.3864,0.1432,0.255
399,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2455,0.25,0.2295,0.3864,0.1432,0.255
400,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2523,0.25,0.2295,0.3864,0.1432,0.2557
401,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2523,0.25,0.2295,0.3864,0.1432,0.2557
402,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2523,0.25,0.2295,0.3864,0.1432,0.2557
403,0.2295,0.3886,0.2955,0.1432,0.225,0.2136,0.3318,0.2523,0.25,0.2295,0.3886,0.1432,0.2559
404,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2523,0.25,0.2295,0.3864,0.1432,0.2557
405,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3318,0.2523,0.25,0.2295,0.3864,0.1432,0.2557
406,0.2295,0.3864,0.2955,0.1432,0.225,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1432,0.2593
407,0.2295,0.3864,0.2955,0.1432,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1432,0.2598
408,0.2295,0.3864,0.2955,0.1432,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1432,0.2598
409,0.2295,0.3864,0.2955,0.1432,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1432,0.2598
410,0.2295,0.3864,0.2955,0.1432,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1432,0.2598
411,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1455,0.26
412,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1455,0.26
413,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1455,0.26
414,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1455,0.26
415,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1455,0.26
416,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1455,0.26
417,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2523,0.25,0.2295,0.3864,0.1455,0.26
418,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3864,0.1455,0.2602
419,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3864,0.1455,0.2602
420,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3864,0.1455,0.2602
421,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3864,0.1455,0.2602
422,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3864,0.1455,0.2602
423,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3864,0.1455,0.2602
424,0.2295,0.3864,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3864,0.1455,0.2602
425,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
426,0.2295,0.3909,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3909,0.1455,0.2607
427,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
428,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
429,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
430,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
431,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
432,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
433,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
434,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2295,0.3886,0.1455,0.2604
435,0.2295,0.3886,0.2955,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2455,0.3886,0.1455,0.262
436,0.2295,0.3886,0.2977,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2455,0.3886,0.1455,0.2623
437,0.2295,0.3886,0.2977,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2455,0.3886,0.1455,0.2623
438,0.2295,0.3886,0.2977,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2455,0.3886,0.1455,0.2623
439,0.2295,0.3886,0.2977,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2455,0.3886,0.1455,0.2623
440,0.2295,0.3886,0.2977,0.1455,0.2295,0.2136,0.3682,0.2545,0.25,0.2455,0.3886,0.1455,0.2623
441,0.2295,0.3886,0.2977,0.1477,0.2295,0.2136,0.3682,0.2545,0.25,0.2455,0.3886,0.1477,0.2625
442,0.2295,0.3886,0.3,0.1477,0.2295,0.2136,0.3682,0.2591,0.25,0.2455,0.3886,0.1477,0.2632
443,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.25,0.2455,0.3886,0.1477,0.2636
444,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.25,0.2455,0.3886,0.1477,0.2636
445,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2639
446,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2639
447,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2639
448,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2639
449,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2639
450,0.2295,0.3886,0.3,0.1477,0.2295,0.2182,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2639
451,0.2295,0.3886,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2641
452,0.2295,0.3886,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2641
453,0.2295,0.3886,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2641
454,0.2295,0.3886,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2641
455,0.2295,0.3886,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2641
456,0.2295,0.3886,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2641
457,0.2295,0.3886,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3886,0.1477,0.2641
458,0.2295,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.2648
459,0.2295,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.2648
460,0.2295,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.2648
461,0.2295,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.2648
462,0.2295,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.2648
463,0.2295,0.3977,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3977,0.1477,0.265
464,0.2295,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.2648
465,0.2295,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.2648
466,0.2318,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.265
467,0.2318,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.265
468,0.2318,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2523,0.2455,0.3955,0.1477,0.265
469,0.2318,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1477,0.2657
470,0.2318,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1477,0.2657
471,0.2318,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1477,0.2657
472,0.2318,0.3955,0.3,0.1477,0.2295,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1477,0.2657
473,0.2318,0.3955,0.3,0.1477,0.2318,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1477,0.2659
474,0.2318,0.3955,0.3,0.1477,0.2318,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1477,0.2659
475,0.2318,0.3955,0.3,0.1477,0.2318,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1477,0.2659
476,0.2318,0.3955,0.3,0.1841,0.2318,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1841,0.2696
477,0.2318,0.3955,0.3,0.1841,0.2318,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1841,0.2696
478,0.2318,0.3955,0.3,0.1841,0.2341,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1841,0.2698
479,0.2318,0.3955,0.3,0.1841,0.2341,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1841,0.2698
480,0.2318,0.3955,0.3,0.1841,0.2341,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1841,0.2698
481,0.2318,0.3955,0.3,0.1841,0.2341,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1841,0.2698
482,0.2318,0.3955,0.3,0.1886,0.2341,0.2205,0.3682,0.2591,0.2591,0.2455,0.3955,0.1886,0.2702
483,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2591,0.2591,0.2455,0.3955,0.1886,0.2705
484,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2614,0.2591,0.2455,0.3955,0.1886,0.2707
485,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2659,0.2591,0.2455,0.3955,0.1886,0.2711
486,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2659,0.2591,0.2455,0.3955,0.1886,0.2711
487,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2659,0.2591,0.2455,0.3955,0.1886,0.2711
488,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
489,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
490,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
491,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
492,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
493,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
494,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
495,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2591,0.2455,0.3955,0.1886,0.2714
496,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2636,0.2455,0.3955,0.1886,0.2718
497,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2636,0.2455,0.3955,0.1886,0.2718
498,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2636,0.2455,0.3955,0.1886,0.2718
499,0.2318,0.3955,0.3,0.1886,0.2341,0.2227,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.272
500,0.2318,0.3955,0.3,0.1886,0.2341,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2725
501,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
502,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
503,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
504,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
505,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
506,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
507,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
508,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
509,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
510,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
511,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2659,0.2455,0.3955,0.1886,0.2732
512,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.2455,0.3955,0.1886,0.2737
513,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.2455,0.3955,0.1886,0.2737
514,0.2318,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.2455,0.3955,0.1886,0.2737
515,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.2455,0.3955,0.1886,0.2739
516,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.2455,0.3955,0.1886,0.2739
517,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.2455,0.3955,0.1886,0.2739
518,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.25,0.3955,0.1886,0.2743
519,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.25,0.3955,0.1886,0.2743
520,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2705,0.25,0.3955,0.1886,0.2743
521,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2909,0.25,0.3955,0.1886,0.2764
522,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3682,0.2682,0.2909,0.25,0.3955,0.1886,0.2764
523,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3955,0.1886,0.2766
524,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3955,0.1886,0.2766
525,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3955,0.1886,0.2766
526,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3955,0.1886,0.2766
527,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3955,0.1886,0.2766
528,0.2341,0.3955,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3955,0.1886,0.2766
529,0.2341,0.3977,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.1886,0.2768
530,0.2341,0.3977,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.1886,0.2768
531,0.2341,0.3977,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.1886,0.2768
532,0.2341,0.3977,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.1886,0.2768
533,0.2341,0.3977,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.1886,0.2768
534,0.2341,0.3977,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.1886,0.2768
535,0.2341,0.3977,0.3,0.1886,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.1886,0.2768
536,0.2341,0.3977,0.3,0.2295,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.2273,0.2809
537,0.2341,0.3977,0.3,0.2295,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.2273,0.2809
538,0.2364,0.3977,0.3,0.2295,0.2409,0.2273,0.3705,0.2682,0.2909,0.25,0.3977,0.2273,0.2811
539,0.2364,0.3977,0.3,0.2295,0.2409,0.2477,0.3705,0.2682,0.2909,0.25,0.3977,0.2295,0.2832
540,0.2364,0.3977,0.3,0.2295,0.2409,0.2477,0.3705,0.2682,0.2932,0.25,0.3977,0.2295,0.2834
541,0.2364,0.3977,0.3,0.2295,0.2409,0.2477,0.3705,0.2682,0.2932,0.25,0.3977,0.2295,0.2834
542,0.2364,0.3977,0.3,0.2295,0.2409,0.2477,0.3705,0.2682,0.2932,0.25,0.3977,0.2295,0.2834
543,0.2364,0.3977,0.3,0.2295,0.2409,0.2477,0.3705,0.2682,0.2932,0.25,0.3977,0.2295,0.2834
544,0.2364,0.3977,0.3,0.2295,0.2409,0.2477,0.3705,0.2682,0.2932,0.25,0.3977,0.2295,0.2834
