timestamp,megasas5,megasas3,megasas0,megasas6,megasas2,megasas8,megasas4,megasas1,megasas7,megasas9,max,min,avg
250,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6324,0.6366,0.6597,0.5966,0.6315
251,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6324,0.6366,0.6597,0.5966,0.6315
252,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6324,0.6366,0.6597,0.5966,0.6315
253,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
254,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
255,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
256,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
257,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
258,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
259,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
260,0.6218,0.6218,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6317
261,0.6218,0.6387,0.645,0.6303,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6334
262,0.6218,0.6387,0.645,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6336
263,0.6218,0.6387,0.645,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6336
264,0.6218,0.6387,0.645,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6336
265,0.6218,0.6387,0.645,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6336
266,0.6218,0.6387,0.6471,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6339
267,0.6218,0.6387,0.6471,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6339
268,0.6218,0.6387,0.6471,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6339
269,0.6218,0.6387,0.6471,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6339
270,0.6218,0.6387,0.6576,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6349
271,0.6218,0.6387,0.6576,0.6324,0.6282,0.6597,0.6429,0.5966,0.6345,0.6366,0.6597,0.5966,0.6349
272,0.6218,0.6387,0.6576,0.6324,0.6282,0.6597,0.6429,0.5966,0.6387,0.6366,0.6597,0.5966,0.6353
273,0.6218,0.6387,0.6576,0.6324,0.6282,0.6597,0.6429,0.5966,0.6387,0.6366,0.6597,0.5966,0.6353
274,0.6218,0.6387,0.6576,0.6324,0.6282,0.6597,0.6429,0.5966,0.6387,0.6366,0.6597,0.5966,0.6353
275,0.6218,0.6387,0.6639,0.6324,0.6282,0.6597,0.6429,0.5966,0.6387,0.6366,0.6639,0.5966,0.636
276,0.6218,0.6387,0.6639,0.6324,0.6282,0.6597,0.6429,0.5966,0.6387,0.6366,0.6639,0.5966,0.636
277,0.6218,0.6387,0.6639,0.6324,0.6282,0.6597,0.6429,0.5966,0.6387,0.6366,0.6639,0.5966,0.636
278,0.6218,0.6387,0.6639,0.6324,0.6282,0.6597,0.6429,0.6029,0.6387,0.6366,0.6639,0.6029,0.6366
279,0.6218,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.637
280,0.6218,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.637
281,0.6218,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.637
282,0.6218,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.637
283,0.6218,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.637
284,0.6218,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.637
285,0.6218,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.637
286,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.6379
287,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.6379
288,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.6379
289,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.6379
290,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.6379
291,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.6429,0.605,0.6387,0.6366,0.666,0.605,0.6379
292,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.645,0.605,0.6387,0.6366,0.666,0.605,0.6381
293,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.645,0.605,0.6387,0.6366,0.666,0.605,0.6381
294,0.6303,0.6387,0.666,0.6324,0.6282,0.6597,0.645,0.605,0.6387,0.6366,0.666,0.605,0.6381
295,0.6303,0.6387,0.666,0.6324,0.6303,0.6597,0.645,0.605,0.6387,0.6366,0.666,0.605,0.6383
296,0.6303,0.6387,0.666,0.6324,0.6303,0.6597,0.645,0.605,0.6387,0.6366,0.666,0.605,0.6383
297,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
298,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
299,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
300,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
301,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
302,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
303,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
304,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
305,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
306,0.6303,0.6387,0.666,0.6324,0.6324,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6389
307,0.6303,0.6387,0.666,0.6324,0.6345,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6391
308,0.6303,0.6387,0.666,0.6324,0.6345,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6391
309,0.6303,0.6387,0.666,0.6324,0.6345,0.6597,0.645,0.605,0.6387,0.6408,0.666,0.605,0.6391
310,0.6303,0.6387,0.666,0.6324,0.6345,0.6597,0.645,0.6092,0.6387,0.6408,0.666,0.6092,0.6395
311,0.6303,0.6387,0.666,0.6324,0.6345,0.6597,0.645,0.6092,0.6387,0.6408,0.666,0.6092,0.6395
312,0.6303,0.6387,0.666,0.6324,0.6345,0.6597,0.645,0.6092,0.6387,0.6408,0.666,0.6092,0.6395
313,0.6303,0.6387,0.666,0.6324,0.6345,0.6597,0.645,0.6092,0.6387,0.6429,0.666,0.6092,0.6397
314,0.6303,0.6387,0.666,0.6324,0.6387,0.6597,0.645,0.6092,0.6387,0.6429,0.666,0.6092,0.6402
315,0.6303,0.6387,0.666,0.6324,0.6387,0.6597,0.645,0.6092,0.6387,0.6429,0.666,0.6092,0.6402
316,0.6303,0.6387,0.666,0.6324,0.6408,0.6597,0.645,0.6092,0.6387,0.6429,0.666,0.6092,0.6404
317,0.6303,0.6387,0.666,0.6324,0.6408,0.6597,0.645,0.6092,0.6387,0.6429,0.666,0.6092,0.6404
318,0.6303,0.6387,0.666,0.6324,0.6408,0.6597,0.645,0.6092,0.6387,0.6429,0.666,0.6092,0.6404
319,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6387,0.6471,0.666,0.6092,0.6412
320,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6387,0.6471,0.666,0.6092,0.6412
321,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6387,0.6471,0.666,0.6092,0.6412
322,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6387,0.6471,0.666,0.6092,0.6412
323,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6387,0.6471,0.666,0.6092,0.6412
324,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6387,0.6471,0.666,0.6092,0.6412
325,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
326,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
327,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
328,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
329,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
330,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
331,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
332,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
333,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
334,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
335,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
336,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
337,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
338,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
339,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
340,0.6303,0.6387,0.666,0.6324,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6414
341,0.6303,0.6387,0.666,0.6387,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6421
342,0.6303,0.6387,0.666,0.6387,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6421
343,0.6303,0.6387,0.666,0.6387,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6421
344,0.6303,0.6387,0.666,0.6387,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6421
345,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
346,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
347,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
348,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
349,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
350,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
351,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
352,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
353,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
354,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
355,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
356,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
357,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
358,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
359,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
360,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
361,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
362,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
363,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6408,0.6471,0.666,0.6092,0.6433
364,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
365,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
366,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
367,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
368,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
369,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
370,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
371,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
372,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
373,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
374,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
375,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
376,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
377,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
378,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
379,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
380,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
381,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
382,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
383,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
384,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
385,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
386,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
387,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
388,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
389,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
390,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
391,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
392,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
393,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
394,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
395,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
396,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
397,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
398,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
399,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
400,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
401,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
402,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
403,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
404,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
405,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
406,0.6303,0.6387,0.666,0.6513,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6435
407,0.6303,0.6387,0.666,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6439
408,0.6303,0.6387,0.666,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6439
409,0.6303,0.6387,0.666,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6439
410,0.6303,0.6387,0.666,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.666,0.6092,0.6439
411,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.6828,0.6092,0.6456
412,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.6828,0.6092,0.6456
413,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.6828,0.6092,0.6456
414,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.6828,0.6092,0.6456
415,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.6828,0.6092,0.6456
416,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6092,0.6429,0.6471,0.6828,0.6092,0.6456
417,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6113,0.6429,0.6639,0.6828,0.6113,0.6475
418,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6113,0.6429,0.6639,0.6828,0.6113,0.6475
419,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6113,0.6429,0.6639,0.6828,0.6113,0.6475
420,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6239,0.6429,0.6639,0.6828,0.6239,0.6488
421,0.6303,0.6387,0.6828,0.6555,0.6408,0.6639,0.645,0.6239,0.6429,0.6639,0.6828,0.6239,0.6488
422,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6239,0.6429,0.6639,0.6828,0.6239,0.649
423,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6239,0.6429,0.6639,0.6828,0.6239,0.649
424,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6239,0.6429,0.6639,0.6828,0.6239,0.649
425,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6282,0.6429,0.6639,0.6828,0.6282,0.6494
426,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6282,0.6429,0.6639,0.6828,0.6282,0.6494
427,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6282,0.6429,0.6639,0.6828,0.6282,0.6494
428,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6282,0.6429,0.6639,0.6828,0.6282,0.6494
429,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6282,0.6429,0.6639,0.6828,0.6282,0.6494
430,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6324,0.6429,0.6639,0.6828,0.6303,0.6498
431,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6324,0.6429,0.6639,0.6828,0.6303,0.6498
432,0.6303,0.6387,0.6828,0.6555,0.6408,0.666,0.645,0.6324,0.6429,0.6639,0.6828,0.6303,0.6498
433,0.6303,0.6387,0.6828,0.6555,0.6408,0.6681,0.645,0.6324,0.6429,0.6639,0.6828,0.6303,0.65
434,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6429,0.6639,0.6828,0.6303,0.6505
435,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6429,0.6639,0.6828,0.6303,0.6505
436,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6429,0.6639,0.6828,0.6303,0.6505
437,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6828,0.6303,0.6511
438,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6828,0.6303,0.6511
439,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6828,0.6303,0.6511
440,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6828,0.6303,0.6511
441,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6828,0.6303,0.6511
442,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6828,0.6303,0.6511
443,0.6303,0.6387,0.6828,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6828,0.6303,0.6511
444,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
445,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
446,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
447,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
448,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
449,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
450,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
451,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
452,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6324,0.6492,0.6639,0.6849,0.6303,0.6513
453,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
454,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
455,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
456,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
457,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
458,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
459,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
460,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
461,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
462,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
463,0.6303,0.6387,0.6849,0.6597,0.6408,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6515
464,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6517
465,0.6303,0.6387,0.6849,0.6597,0.6429,0.6681,0.645,0.6345,0.6492,0.6639,0.6849,0.6303,0.6517
