timestamp,legacy_sb160,legacy_sb167,legacy_sb166,legacy_sb163,legacy_sb165,legacy_sb168,legacy_sb169,legacy_sb162,legacy_sb161,max,min,avg
27790,0.3439,0.2317,0.4683,0.1049,0.1829,0.1049,0.3561,0.2707,0.2317,0.4683,0.1049,0.255
27792,0.3439,0.2317,0.4683,0.1049,0.1829,0.1049,0.3561,0.2707,0.2317,0.4683,0.1049,0.255
27793,0.3439,0.2317,0.4683,0.3317,0.1829,0.1049,0.3561,0.2707,0.2317,0.4683,0.1049,0.2802
27797,0.3439,0.2317,0.4683,0.3317,0.1829,0.0244,0.3561,0.2707,0.2317,0.4683,0.0244,0.2713
27799,0.3439,0.2317,0.4683,0.3317,0.1829,0.0244,0.3561,0.2707,0.0244,0.4683,0.0244,0.2482
27800,0.3439,0.2317,0.4683,0.3317,0.1829,0.0244,0.3561,0.2707,0.0244,0.4683,0.0244,0.2482
27801,0.3439,0.2317,0.4683,0.439,0.1829,0.0244,0.3561,0.2707,0.0244,0.4683,0.0244,0.2602
27803,0.3439,0.2317,0.4683,0.2829,0.1829,0.0244,0.3561,0.2707,0.1049,0.4683,0.0244,0.2518
27804,0.3439,0.2317,0.4683,0.2829,0.1829,0.1049,0.3561,0.2707,0.1049,0.4683,0.1049,0.2607
27805,0.3439,0.2317,0.4683,0.2829,0.1829,0.1049,0.3561,0.2707,0.1049,0.4683,0.1049,0.2607
27807,0.3439,0.2317,0.4683,0.2829,0.1829,0.3244,0.3561,0.2707,0.1049,0.4683,0.1049,0.2851
27808,0.3439,0.2317,0.4683,0.2829,0.1829,0.3244,0.3561,0.2707,0.1049,0.4683,0.1049,0.2851
27809,0.3439,0.2317,0.4683,0.2829,0.1829,0.1732,0.3561,0.2707,0.1049,0.4683,0.1049,0.2683
27811,0.3439,0.2317,0.4683,0.2951,0.1829,0.1488,0.3561,0.2707,0.1049,0.4683,0.1049,0.2669
27812,0.3439,0.2317,0.4683,0.2951,0.1829,0.0244,0.3561,0.2707,0.1049,0.4683,0.0244,0.2531
27813,0.3439,0.2317,0.4683,0.2951,0.1829,0.0244,0.3561,0.2707,0.1049,0.4683,0.0244,0.2531
27815,0.3439,0.2317,0.4683,0.2951,0.1829,0.1146,0.3561,0.2707,0.1049,0.4683,0.1049,0.2631
27816,0.3439,0.2317,0.4683,0.2951,0.1829,0.1341,0.3561,0.2707,0.1049,0.4683,0.1049,0.2653
27817,0.3439,0.2317,0.4683,0.2951,0.1829,0.3439,0.3561,0.2707,0.1049,0.4683,0.1049,0.2886
27818,0.3439,0.2317,0.4683,0.2951,0.1829,0.1049,0.3561,0.2707,0.1049,0.4683,0.1049,0.2621
27819,0.3439,0.2317,0.4683,0.2951,0.1829,0.1049,0.3561,0.2707,0.1049,0.4683,0.1049,0.2621
27822,0.3439,0.2317,0.4683,0.2951,0.1829,0.1049,0.3561,0.2707,0.2415,0.4683,0.1049,0.2772
27823,0.3439,0.2317,0.4683,0.2951,0.1829,0.1049,0.3561,0.2707,0.1049,0.4683,0.1049,0.2621
27826,0.3439,0.2317,0.4683,0.2951,0.1829,0.1049,0.3561,0.2707,0.1049,0.4683,0.1049,0.2621
27827,0.3439,0.2317,0.4683,0.2951,0.1829,0.1049,0.3561,0.2707,0.1049,0.4683,0.1049,0.2621
27830,0.3439,0.2317,0.4683,0.2951,0.1829,0.2976,0.3561,0.2707,0.139,0.4683,0.139,0.2873
27832,0.3439,0.2317,0.4683,0.2951,0.1829,0.2976,0.4854,0.2707,0.139,0.4854,0.139,0.3016
27838,0.3439,0.2317,0.4683,0.2951,0.1829,0.2976,0.4854,0.2707,0.4439,0.4854,0.1829,0.3355
27843,0.3439,0.2317,0.4683,0.2951,0.1829,0.2976,0.0244,0.2707,0.4439,0.4683,0.0244,0.2843
27844,0.3439,0.2317,0.4683,0.2951,0.1829,0.4829,0.0244,0.2707,0.4439,0.4829,0.0244,0.3049
27846,0.3439,0.2317,0.4683,0.2512,0.1829,0.4829,0.0244,0.2707,0.4439,0.4829,0.0244,0.3
27847,0.3439,0.2317,0.4683,0.261,0.1829,0.4829,0.0244,0.2707,0.4439,0.4829,0.0244,0.3011
27848,0.3439,0.2317,0.4683,0.261,0.1829,0.4829,0.0244,0.2707,0.2341,0.4829,0.0244,0.2778
27849,0.3439,0.2317,0.4683,0.2512,0.1829,0.4829,0.0244,0.2707,0.2341,0.4829,0.0244,0.2767
27850,0.3439,0.2317,0.4683,0.2512,0.1829,0.4829,0.0244,0.2707,0.2341,0.4829,0.0244,0.2767
27851,0.3439,0.2317,0.4683,0.261,0.1829,0.4829,0.0244,0.2707,0.2341,0.4829,0.0244,0.2778
27852,0.3439,0.2317,0.4683,0.2512,0.1829,0.4488,0.0244,0.2707,0.2341,0.4683,0.0244,0.2729
27853,0.3439,0.2317,0.4683,0.2512,0.1829,0.4488,0.0244,0.2707,0.1049,0.4683,0.0244,0.2585
27854,0.3439,0.2317,0.4683,0.2512,0.1829,0.1463,0.0244,0.2707,0.1049,0.4683,0.0244,0.2249
27855,0.3439,0.2317,0.4683,0.2512,0.1829,0.161,0.0244,0.2707,0.1049,0.4683,0.0244,0.2266
27856,0.3439,0.2317,0.4683,0.2512,0.1829,0.1171,0.0244,0.2707,0.1049,0.4683,0.0244,0.2217
27857,0.3439,0.2317,0.4683,0.2512,0.1829,0.1805,0.0244,0.2707,0.1049,0.4683,0.0244,0.2287
27859,0.3439,0.2317,0.4683,0.2512,0.1829,0.1049,0.0244,0.2707,0.1049,0.4683,0.0244,0.2203
27861,0.3439,0.2317,0.4683,0.4463,0.1829,0.1049,0.0244,0.2707,0.1049,0.4683,0.0244,0.242
27862,0.3439,0.2317,0.4683,0.4463,0.1829,0.1049,0.0244,0.2707,0.1049,0.4683,0.0244,0.242
27866,0.3439,0.2317,0.4683,0.4463,0.1829,0.1049,0.0244,0.2707,0.422,0.4683,0.0244,0.2772
27867,0.3439,0.2317,0.4683,0.4463,0.1829,0.3244,0.0244,0.2707,0.422,0.4683,0.0244,0.3016
27874,0.3439,0.2317,0.4683,0.4463,0.1829,0.4878,0.0244,0.2707,0.422,0.4878,0.0244,0.3198
27875,0.3439,0.2317,0.4683,0.4463,0.1829,0.1317,0.0244,0.2707,0.422,0.4683,0.0244,0.2802
27876,0.3439,0.2317,0.4683,0.4463,0.1829,0.1317,0.0244,0.2707,0.422,0.4683,0.0244,0.2802
27877,0.3439,0.2317,0.4683,0.4463,0.1829,0.1293,0.0244,0.2707,0.422,0.4683,0.0244,0.2799
27878,0.3439,0.2317,0.4683,0.4463,0.1829,0.1293,0.0244,0.2707,0.5,0.5,0.0244,0.2886
27879,0.3439,0.2317,0.4683,0.4463,0.1829,0.1512,0.0244,0.2707,0.5,0.5,0.0244,0.291
27881,0.3439,0.2317,0.4683,0.4463,0.1829,0.139,0.0244,0.2707,0.5,0.5,0.0244,0.2897
27882,0.3439,0.2317,0.4683,0.2927,0.1829,0.139,0.0244,0.2707,0.5,0.5,0.0244,0.2726
27883,0.3439,0.2317,0.4683,0.2927,0.1829,0.1195,0.0244,0.2707,0.5,0.5,0.0244,0.2705
27884,0.3439,0.2317,0.4683,0.2927,0.1829,0.1195,0.0244,0.2707,0.4805,0.4805,0.0244,0.2683
27890,0.3439,0.2317,0.4683,0.2927,0.1829,0.1415,0.0244,0.2707,0.4805,0.4805,0.0244,0.2707
27891,0.3439,0.2317,0.4683,0.2927,0.1829,0.1049,0.0244,0.2707,0.4805,0.4805,0.0244,0.2667
27894,0.3439,0.2317,0.4683,0.5341,0.1829,0.1049,0.0244,0.2707,0.4805,0.5341,0.0244,0.2935
27899,0.3439,0.2317,0.4683,0.5341,0.1829,0.3829,0.0244,0.2707,0.4805,0.5341,0.0244,0.3244
27900,0.3439,0.2317,0.4683,0.5341,0.1829,0.1585,0.0244,0.2707,0.4805,0.5341,0.0244,0.2994
27903,0.3439,0.2317,0.4683,0.5341,0.1829,0.1341,0.0244,0.2707,0.4805,0.5341,0.0244,0.2967
27905,0.3439,0.2317,0.4683,0.5341,0.1829,0.0244,0.422,0.2707,0.4805,0.5341,0.0244,0.3287
27906,0.3439,0.2317,0.4683,0.5341,0.1829,0.1049,0.0244,0.2707,0.4805,0.5341,0.0244,0.2935
27908,0.3439,0.2317,0.4683,0.5341,0.1829,0.1049,0.0244,0.2707,0.4805,0.5341,0.0244,0.2935
27912,0.3439,0.2317,0.4683,0.5341,0.1829,0.1049,0.0244,0.2707,0.4366,0.5341,0.0244,0.2886
27914,0.3439,0.2317,0.4683,0.5341,0.1829,0.1049,0.0244,0.2707,0.1171,0.5341,0.0244,0.2531
27915,0.3439,0.2317,0.4683,0.4488,0.1829,0.1049,0.0244,0.2707,0.1171,0.4683,0.0244,0.2436
27916,0.3439,0.2317,0.4683,0.4488,0.1829,0.2317,0.0244,0.2707,0.1171,0.4683,0.0244,0.2577
27917,0.3439,0.2317,0.4683,0.4488,0.1829,0.2317,0.0244,0.2707,0.3707,0.4683,0.0244,0.2859
27921,0.3439,0.2317,0.4683,0.4463,0.1829,0.2317,0.0244,0.2707,0.261,0.4683,0.0244,0.2734
27932,0.3439,0.2317,0.4683,0.4463,0.1829,0.4756,0.0244,0.2707,0.261,0.4756,0.0244,0.3005
27938,0.3439,0.2317,0.4683,0.4463,0.1829,0.4122,0.0244,0.2707,0.261,0.4683,0.0244,0.2935
27940,0.3439,0.2317,0.4683,0.4463,0.1829,0.1293,0.0244,0.2707,0.261,0.4683,0.0244,0.2621
27941,0.3439,0.2317,0.4683,0.4463,0.1829,0.3146,0.0244,0.2707,0.261,0.4683,0.0244,0.2826
27951,0.3439,0.2317,0.4683,0.4463,0.1829,0.1268,0.0244,0.2707,0.261,0.4683,0.0244,0.2618
27952,0.3439,0.2317,0.4683,0.4463,0.1829,0.1268,0.0244,0.2707,0.5073,0.5073,0.0244,0.2891
27958,0.3439,0.2317,0.4683,0.4463,0.1829,0.3293,0.0244,0.2707,0.478,0.478,0.0244,0.3084
27961,0.3439,0.2317,0.4683,0.4463,0.1829,0.2317,0.0244,0.2707,0.478,0.478,0.0244,0.2975
27967,0.3439,0.2317,0.4683,0.4463,0.1829,0.2317,0.0244,0.2707,0.3902,0.4683,0.0244,0.2878
27968,0.3439,0.2317,0.4683,0.4463,0.1829,0.2317,0.0244,0.2707,0.1463,0.4683,0.0244,0.2607
27975,0.3439,0.2317,0.4683,0.4463,0.1829,0.2317,0.0561,0.2707,0.1463,0.4683,0.0561,0.2642
27981,0.3439,0.2317,0.4683,0.4463,0.1829,0.4732,0.0561,0.2707,0.1463,0.4732,0.0561,0.291
27982,0.3439,0.2317,0.4683,0.4463,0.1829,0.1317,0.0561,0.2707,0.1463,0.4683,0.0561,0.2531
27985,0.3439,0.2317,0.4683,0.4463,0.1829,0.2585,0.0561,0.2707,0.1463,0.4683,0.0561,0.2672
27987,0.3439,0.2317,0.4683,0.4463,0.1829,0.1049,0.0561,0.2707,0.4634,0.4683,0.0561,0.2854
27992,0.3439,0.2317,0.4683,0.4463,0.1829,0.1049,0.0561,0.2707,0.4634,0.4683,0.0561,0.2854
27993,0.3439,0.2317,0.4683,0.4463,0.1829,0.3293,0.0561,0.2707,0.4634,0.4683,0.0561,0.3103
27994,0.3439,0.2317,0.4683,0.4463,0.1829,0.0244,0.0561,0.2707,0.4634,0.4683,0.0244,0.2764
27996,0.3439,0.2317,0.4683,0.4463,0.1829,0.0244,0.0561,0.2707,0.178,0.4683,0.0244,0.2447
27997,0.3439,0.2317,0.4683,0.4463,0.1829,0.0244,0.0561,0.2707,0.1415,0.4683,0.0244,0.2406
27998,0.3439,0.2317,0.4683,0.4463,0.1829,0.0244,0.0561,0.2707,0.1927,0.4683,0.0244,0.2463
27999,0.3439,0.2317,0.4683,0.4463,0.1829,0.0244,0.0561,0.2707,0.0244,0.4683,0.0244,0.2276
28001,0.3439,0.2317,0.4683,0.4463,0.1829,0.0244,0.0561,0.2707,0.1537,0.4683,0.0244,0.242
28004,0.3439,0.2317,0.4683,0.4463,0.1829,0.4024,0.0561,0.2707,0.1537,0.4683,0.0561,0.284
28006,0.3439,0.2317,0.4683,0.4463,0.1829,0.2756,0.0561,0.2707,0.0244,0.4683,0.0244,0.2555
28007,0.3439,0.2317,0.4683,0.4463,0.1829,0.2756,0.0561,0.2707,0.1049,0.4683,0.0561,0.2645
28010,0.3439,0.2317,0.4683,0.4463,0.1829,0.2756,0.0561,0.2707,0.2317,0.4683,0.0561,0.2786
28012,0.3439,0.2317,0.4683,0.4463,0.1829,0.2756,0.0561,0.2707,0.2537,0.4683,0.0561,0.281
28013,0.3439,0.2317,0.4683,0.4463,0.1829,0.2585,0.0561,0.2707,0.2707,0.4683,0.0561,0.281
28016,0.3439,0.2317,0.4683,0.4463,0.1829,0.0244,0.0561,0.2707,0.2707,0.4683,0.0244,0.255
28018,0.3439,0.2317,0.4683,0.1878,0.1829,0.0244,0.0561,0.2707,0.2707,0.4683,0.0244,0.2263
28023,0.3439,0.2317,0.4683,0.1878,0.1829,0.0244,0.0561,0.2707,0.4659,0.4683,0.0244,0.248
28025,0.3439,0.2317,0.4683,0.1878,0.1829,0.4683,0.0561,0.2707,0.3195,0.4683,0.0561,0.281
28027,0.3439,0.2317,0.4683,0.4756,0.1829,0.4683,0.0561,0.2707,0.1073,0.4756,0.0561,0.2894
28029,0.3439,0.2317,0.4683,0.3098,0.1829,0.4683,0.0561,0.2707,0.1073,0.4683,0.0561,0.271
28032,0.3439,0.2317,0.4683,0.3098,0.1829,0.4683,0.0561,0.2707,0.1073,0.4683,0.0561,0.271
28036,0.3439,0.2317,0.4683,0.3098,0.1829,0.4683,0.0561,0.2707,0.1512,0.4683,0.0561,0.2759
28038,0.3439,0.2317,0.4683,0.3098,0.1829,0.4683,0.0561,0.2707,0.1049,0.4683,0.0561,0.2707
28039,0.3439,0.2317,0.4683,0.3098,0.1829,0.4683,0.0561,0.2707,0.1049,0.4683,0.0561,0.2707
28040,0.3439,0.2317,0.4683,0.3098,0.1829,0.4683,0.0561,0.2707,0.1049,0.4683,0.0561,0.2707
28041,0.3439,0.2317,0.4683,0.3098,0.1829,0.4683,0.0561,0.2707,0.0244,0.4683,0.0244,0.2618
28042,0.3439,0.2317,0.4683,0.4707,0.1829,0.4683,0.0561,0.2707,0.1049,0.4707,0.0561,0.2886
28044,0.3439,0.2317,0.4683,0.4707,0.1829,0.4683,0.0561,0.2707,0.1049,0.4707,0.0561,0.2886
28045,0.3439,0.2317,0.4683,0.4707,0.1829,0.4976,0.0561,0.2707,0.1049,0.4976,0.0561,0.2919
28047,0.3439,0.2317,0.4683,0.478,0.1829,0.4976,0.0561,0.2707,0.1049,0.4976,0.0561,0.2927
28049,0.3439,0.2317,0.4683,0.1049,0.1829,0.461,0.0561,0.2707,0.1049,0.4683,0.0561,0.2472
28050,0.3439,0.2317,0.4683,0.1049,0.1829,0.461,0.0561,0.2707,0.1049,0.4683,0.0561,0.2472
28056,0.3439,0.2317,0.4683,0.1049,0.1829,0.4195,0.0561,0.2707,0.1049,0.4683,0.0561,0.2425
28058,0.3439,0.2317,0.4683,0.1049,0.1829,0.4195,0.2878,0.2707,0.1049,0.4683,0.1049,0.2683
28060,0.3439,0.2317,0.4683,0.1049,0.1829,0.4195,0.2878,0.2707,0.1049,0.4683,0.1049,0.2683
28070,0.3439,0.2317,0.4683,0.2512,0.1829,0.4195,0.2878,0.2707,0.1049,0.4683,0.1049,0.2845
28072,0.3439,0.2317,0.4683,0.2512,0.1829,0.4024,0.2878,0.2707,0.1049,0.4683,0.1049,0.2826
28074,0.3439,0.2317,0.4683,0.2537,0.1829,0.4024,0.2878,0.2707,0.1049,0.4683,0.1049,0.2829
28081,0.3439,0.2317,0.4683,0.4683,0.1829,0.1049,0.2878,0.2707,0.1049,0.4683,0.1049,0.2737
28082,0.3439,0.2317,0.4683,0.4683,0.1829,0.1049,0.2878,0.2707,0.1049,0.4683,0.1049,0.2737
28083,0.3439,0.2317,0.4683,0.4683,0.1829,0.0244,0.2878,0.2707,0.1049,0.4683,0.0244,0.2648
28084,0.3439,0.2317,0.4683,0.4683,0.1829,0.0244,0.2878,0.2707,0.1049,0.4683,0.0244,0.2648
28088,0.3439,0.2317,0.4683,0.461,0.1829,0.0244,0.2878,0.2707,0.1049,0.4683,0.0244,0.264
28091,0.3439,0.2317,0.4683,0.461,0.1829,0.0244,0.2878,0.2707,0.4805,0.4805,0.0244,0.3057
28093,0.3439,0.2317,0.4683,0.461,0.1829,0.0244,0.2878,0.2707,0.1317,0.4683,0.0244,0.2669
28094,0.3439,0.2317,0.4683,0.3976,0.1829,0.0244,0.2878,0.2707,0.1317,0.4683,0.0244,0.2599
28095,0.3439,0.2317,0.4683,0.3976,0.1829,0.139,0.2878,0.2707,0.1317,0.4683,0.1317,0.2726
28096,0.3439,0.2317,0.4683,0.3976,0.1829,0.139,0.2878,0.2707,0.3244,0.4683,0.139,0.294
28099,0.3439,0.2317,0.4683,0.3976,0.1829,0.3366,0.2878,0.2707,0.3244,0.4683,0.1829,0.316
28103,0.3439,0.2317,0.4683,0.2805,0.1829,0.0244,0.2878,0.2707,0.3244,0.4683,0.0244,0.2683
28106,0.3439,0.2317,0.4683,0.1463,0.1829,0.0244,0.2878,0.2707,0.1561,0.4683,0.0244,0.2347
28107,0.3439,0.2317,0.4683,0.1463,0.1829,0.0244,0.2878,0.2707,0.1293,0.4683,0.0244,0.2317
28109,0.3439,0.2317,0.4683,0.1463,0.1829,0.0244,0.2878,0.2707,0.0244,0.4683,0.0244,0.22
28110,0.3439,0.2317,0.4683,0.1463,0.1829,0.1049,0.2878,0.2707,0.1244,0.4683,0.1049,0.2401
28113,0.3439,0.2317,0.4683,0.1463,0.1829,0.1488,0.2878,0.2707,0.1244,0.4683,0.1244,0.245
28115,0.3439,0.2317,0.4683,0.1463,0.1829,0.1317,0.2878,0.2707,0.1244,0.4683,0.1244,0.2431
28116,0.3439,0.2317,0.4683,0.1463,0.1829,0.1317,0.2878,0.2707,0.1244,0.4683,0.1244,0.2431
28117,0.3439,0.2317,0.4683,0.1463,0.1829,0.1049,0.2878,0.2707,0.1244,0.4683,0.1049,0.2401
28118,0.3439,0.2317,0.4683,0.1463,0.1829,0.1049,0.2878,0.2707,0.3732,0.4683,0.1049,0.2677
28119,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4122,0.2707,0.3732,0.4683,0.1049,0.2913
28127,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4122,0.2707,0.1463,0.4683,0.1049,0.2661
28128,0.3439,0.2317,0.4683,0.2341,0.1829,0.4317,0.4122,0.2707,0.1463,0.4683,0.1463,0.3024
28129,0.3439,0.2317,0.4683,0.2341,0.1829,0.4317,0.4122,0.2707,0.3195,0.4683,0.1829,0.3217
28131,0.3439,0.2317,0.4683,0.2341,0.1829,0.4317,0.4122,0.2707,0.0244,0.4683,0.0244,0.2889
28134,0.3439,0.2317,0.4683,0.2341,0.1829,0.1585,0.4122,0.2707,0.0244,0.4683,0.0244,0.2585
28136,0.3439,0.2317,0.4683,0.2341,0.1829,0.1585,0.4122,0.2707,0.2341,0.4683,0.1585,0.2818
28137,0.3439,0.2317,0.4683,0.2341,0.1829,0.1488,0.4122,0.2707,0.2341,0.4683,0.1488,0.2807
28139,0.3439,0.2317,0.4683,0.2341,0.1829,0.1488,0.4122,0.2707,0.2415,0.4683,0.1488,0.2816
28140,0.3439,0.2317,0.4683,0.2341,0.1829,0.161,0.4122,0.2707,0.2415,0.4683,0.161,0.2829
28142,0.3439,0.2317,0.4683,0.2341,0.1829,0.161,0.4122,0.2707,0.1268,0.4683,0.1268,0.2702
28145,0.3439,0.2317,0.4683,0.2341,0.1829,0.161,0.4122,0.2707,0.2829,0.4683,0.161,0.2875
28150,0.3439,0.2317,0.4683,0.2341,0.1829,0.3244,0.4122,0.2707,0.2829,0.4683,0.1829,0.3057
28153,0.3439,0.2317,0.4683,0.2341,0.1829,0.3244,0.4829,0.2707,0.2829,0.4829,0.1829,0.3135
28156,0.3439,0.2317,0.4683,0.2341,0.1829,0.3244,0.4829,0.2707,0.4512,0.4829,0.1829,0.3322
28163,0.3439,0.2317,0.4683,0.2341,0.1829,0.4951,0.4829,0.2707,0.4512,0.4951,0.1829,0.3512
28165,0.3439,0.2317,0.4683,0.2341,0.1829,0.1439,0.4829,0.2707,0.4512,0.4829,0.1439,0.3122
28167,0.3439,0.2317,0.4683,0.2341,0.1829,0.2707,0.4829,0.2707,0.4512,0.4829,0.1829,0.3263
28168,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4829,0.2707,0.1415,0.4829,0.1049,0.2734
28177,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4829,0.2707,0.4854,0.4854,0.1049,0.3116
28178,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4829,0.2707,0.1049,0.4829,0.1049,0.2694
28180,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4829,0.2707,0.2805,0.4829,0.1049,0.2889
28181,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4829,0.2707,0.261,0.4829,0.1049,0.2867
28183,0.3439,0.2317,0.4683,0.2341,0.1829,0.1049,0.4829,0.2707,0.239,0.4829,0.1049,0.2843
28186,0.3439,0.2317,0.4683,0.2341,0.1829,0.4683,0.4829,0.2707,0.2976,0.4829,0.1829,0.3312
28187,0.3439,0.2317,0.4683,0.2341,0.1829,0.2878,0.4829,0.2707,0.2756,0.4829,0.1829,0.3087
28190,0.3439,0.2317,0.4683,0.2341,0.1829,0.2659,0.4829,0.2707,0.2756,0.4829,0.1829,0.3062
28191,0.3439,0.2317,0.4683,0.2341,0.1829,0.2317,0.4829,0.2707,0.2756,0.4829,0.1829,0.3024
28194,0.3439,0.2317,0.4683,0.2341,0.1829,0.1293,0.4829,0.2707,0.2756,0.4829,0.1293,0.291
28195,0.3439,0.2317,0.4683,0.2341,0.1829,0.2829,0.4829,0.2707,0.3707,0.4829,0.1829,0.3187
28196,0.3439,0.2317,0.4683,0.2341,0.1829,0.2829,0.4829,0.2707,0.1049,0.4829,0.1049,0.2891
28199,0.3439,0.2317,0.4683,0.322,0.1829,0.2829,0.4829,0.2707,0.1049,0.4829,0.1049,0.2989
28200,0.3439,0.2317,0.4683,0.322,0.1829,0.2829,0.4878,0.2707,0.1049,0.4878,0.1049,0.2995
28203,0.3439,0.2317,0.4683,0.322,0.1829,0.2829,0.4878,0.2707,0.4146,0.4878,0.1829,0.3339
28205,0.3439,0.2317,0.4683,0.322,0.1829,0.4317,0.4878,0.2707,0.4146,0.4878,0.1829,0.3504
28206,0.3439,0.2317,0.4683,0.322,0.1829,0.4317,0.4878,0.2707,0.3171,0.4878,0.1829,0.3396
28212,0.3439,0.2317,0.4683,0.322,0.1829,0.4317,0.5098,0.2707,0.3171,0.5098,0.1829,0.342
28214,0.3439,0.2317,0.4683,0.2902,0.1829,0.4317,0.5098,0.2707,0.3171,0.5098,0.1829,0.3385
28215,0.3439,0.2317,0.4683,0.2902,0.1829,0.4317,0.5098,0.2707,0.1268,0.5098,0.1268,0.3173
28216,0.3439,0.2317,0.4683,0.2659,0.1829,0.4317,0.5098,0.2707,0.1268,0.5098,0.1268,0.3146
28218,0.3439,0.2317,0.4683,0.2951,0.1829,0.4317,0.5098,0.2707,0.1268,0.5098,0.1268,0.3179
28223,0.3439,0.2317,0.4683,0.2951,0.1829,0.478,0.5098,0.2707,0.1268,0.5098,0.1268,0.323
28230,0.3439,0.2317,0.4683,0.2951,0.1829,0.478,0.5098,0.2707,0.4732,0.5098,0.1829,0.3615
28233,0.3439,0.2317,0.4683,0.2951,0.1829,0.2341,0.5098,0.2707,0.4732,0.5098,0.1829,0.3344
28234,0.3439,0.2317,0.4683,0.361,0.1829,0.2341,0.5098,0.2707,0.4732,0.5098,0.1829,0.3417
28237,0.3439,0.2317,0.4683,0.361,0.1829,0.0244,0.5098,0.2707,0.4732,0.5098,0.0244,0.3184
28238,0.3439,0.2317,0.4683,0.361,0.1829,0.0244,0.5098,0.2707,0.4732,0.5098,0.0244,0.3184
28239,0.3439,0.2317,0.4683,0.4561,0.1829,0.0244,0.5098,0.2707,0.4732,0.5098,0.0244,0.329
28241,0.3439,0.2317,0.4683,0.2976,0.1829,0.0244,0.5098,0.2707,0.4732,0.5098,0.0244,0.3114
28242,0.3439,0.2317,0.4683,0.2976,0.1829,0.0244,0.5098,0.2707,0.5146,0.5146,0.0244,0.316
28247,0.3439,0.2317,0.4683,0.1049,0.1829,0.0244,0.5098,0.2707,0.5146,0.5146,0.0244,0.2946
28250,0.3439,0.2317,0.4683,0.3439,0.1829,0.0244,0.5098,0.2707,0.4732,0.5098,0.0244,0.3165
28252,0.3439,0.2317,0.4683,0.361,0.1829,0.0244,0.5098,0.2707,0.4732,0.5098,0.0244,0.3184
28261,0.3439,0.2317,0.4683,0.361,0.1829,0.0244,0.5098,0.2707,0.4732,0.5098,0.0244,0.3184
28263,0.3439,0.2317,0.4683,0.361,0.1829,0.3244,0.5098,0.2707,0.4732,0.5098,0.1829,0.3518
28265,0.3439,0.2317,0.4683,0.361,0.1829,0.3244,0.5098,0.2707,0.4,0.5098,0.1829,0.3436
28266,0.3439,0.2317,0.4683,0.361,0.1829,0.3244,0.5098,0.2707,0.2439,0.5098,0.1829,0.3263
28270,0.3439,0.2317,0.4683,0.1366,0.1829,0.3244,0.5098,0.2707,0.2439,0.5098,0.1366,0.3014
28271,0.3439,0.2317,0.4683,0.1366,0.1829,0.3244,0.5098,0.2707,0.139,0.5098,0.1366,0.2897
28273,0.3439,0.2317,0.4683,0.1366,0.1829,0.3244,0.5098,0.2707,0.0244,0.5098,0.0244,0.277
28274,0.3439,0.2317,0.4683,0.1366,0.1829,0.3244,0.5098,0.2707,0.1049,0.5098,0.1049,0.2859
28278,0.3439,0.2317,0.4683,0.439,0.1829,0.3244,0.5098,0.2707,0.1049,0.5098,0.1049,0.3195
28281,0.3439,0.2317,0.4683,0.439,0.1829,0.3244,0.5098,0.2707,0.4341,0.5098,0.1829,0.3561
28282,0.3439,0.2317,0.4683,0.439,0.1829,0.3244,0.5098,0.2707,0.1049,0.5098,0.1049,0.3195
28284,0.3439,0.2317,0.4683,0.439,0.1829,0.3244,0.4122,0.2707,0.3366,0.4683,0.1829,0.3344
28285,0.3439,0.2317,0.4683,0.439,0.1829,0.3244,0.4122,0.2707,0.2732,0.4683,0.1829,0.3274
28289,0.3439,0.2317,0.4683,0.439,0.1829,0.3244,0.4122,0.2707,0.1293,0.4683,0.1293,0.3114
28291,0.3439,0.2317,0.4683,0.439,0.1829,0.3244,0.4122,0.2707,0.1049,0.4683,0.1049,0.3087
28292,0.3439,0.2317,0.4683,0.4829,0.1829,0.3244,0.4122,0.2707,0.1049,0.4829,0.1049,0.3135
28295,0.3439,0.2317,0.4683,0.1049,0.1829,0.3244,0.4122,0.2707,0.1049,0.4683,0.1049,0.2715
28296,0.3439,0.2317,0.4683,0.1049,0.1829,0.0244,0.4122,0.2707,0.1049,0.4683,0.0244,0.2382
28297,0.3439,0.2317,0.4683,0.0244,0.1829,0.0244,0.4122,0.2707,0.1049,0.4683,0.0244,0.2293
28298,0.3439,0.2317,0.4683,0.0244,0.1829,0.2341,0.4122,0.2707,0.1049,0.4683,0.0244,0.2526
28300,0.3439,0.2317,0.4683,0.0244,0.1829,0.1049,0.4122,0.2707,0.1049,0.4683,0.0244,0.2382
28303,0.3439,0.2317,0.4683,0.0244,0.1829,0.3268,0.4122,0.2707,0.1049,0.4683,0.0244,0.2629
28304,0.3439,0.2317,0.4683,0.0244,0.1829,0.3268,0.4683,0.2707,0.1049,0.4683,0.0244,0.2691
