timestamp,ati3,ati5,ati4,ati8,ati9,ati2,ati7,ati6,ati1,ati0,max,min,avg
425,0.7897,0.8155,0.7961,0.8069,0.8197,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8056
426,0.7897,0.8155,0.7961,0.8069,0.8197,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8056
427,0.7897,0.8155,0.7961,0.8069,0.8197,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8056
428,0.7897,0.8155,0.7961,0.8069,0.8197,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8056
429,0.7897,0.8155,0.7961,0.8112,0.8197,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.806
430,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
431,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
432,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
433,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
434,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
435,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
436,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
437,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
438,0.7897,0.8155,0.7961,0.8112,0.8219,0.8004,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8062
439,0.7897,0.8155,0.7961,0.8133,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8067
440,0.7897,0.8155,0.7961,0.8155,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8069
441,0.7897,0.8176,0.7961,0.8155,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8071
442,0.7897,0.8176,0.7961,0.8197,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8075
443,0.7897,0.8176,0.7961,0.8197,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8075
444,0.7897,0.8176,0.7961,0.8197,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8075
445,0.7897,0.8176,0.7961,0.8197,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8075
446,0.7897,0.8176,0.7961,0.8197,0.8219,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8075
447,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
448,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
449,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
450,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
451,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
452,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
453,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
454,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
455,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
456,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
457,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
458,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
459,0.7897,0.8176,0.7961,0.8197,0.824,0.8026,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8077
460,0.7897,0.8176,0.7961,0.8197,0.824,0.8069,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8082
461,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
462,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
463,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
464,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
465,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
466,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
467,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
468,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
469,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
470,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
471,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
472,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
473,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
474,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
475,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
476,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
477,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
478,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
479,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
480,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
481,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
482,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
483,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
484,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
485,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
486,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
487,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
488,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
489,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7897,0.8069,0.824,0.7897,0.8084
490,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
491,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
492,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
493,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
494,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
495,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
496,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
497,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
498,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
499,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8069,0.7918,0.8069,0.824,0.7897,0.8086
500,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.809,0.7918,0.8069,0.824,0.7897,0.8088
501,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.809,0.7918,0.8069,0.824,0.7897,0.8088
502,0.7897,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.809,0.7918,0.8069,0.824,0.7897,0.8088
503,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.809,0.7918,0.8069,0.824,0.7918,0.809
504,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
505,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
506,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
507,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
508,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
509,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
510,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
511,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8112,0.7918,0.8069,0.824,0.7918,0.8092
512,0.7918,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8094
513,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
514,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
515,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
516,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
517,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
518,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
519,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
520,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8133,0.7918,0.8069,0.824,0.7918,0.8096
521,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
522,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
523,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
524,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
525,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
526,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
527,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
528,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
529,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
530,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
531,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.8069,0.824,0.7918,0.8099
532,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8101
533,0.794,0.8176,0.7961,0.8197,0.824,0.809,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8101
534,0.794,0.8176,0.7961,0.8219,0.824,0.809,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8103
535,0.794,0.8176,0.7961,0.8219,0.824,0.809,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8103
536,0.794,0.8176,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8105
537,0.794,0.8176,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8105
538,0.7983,0.8176,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8109
539,0.7983,0.8197,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8111
540,0.7983,0.8197,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8111
541,0.7983,0.8197,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8111
542,0.7983,0.8197,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8111
543,0.7983,0.8197,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8111
544,0.7983,0.8197,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8111
545,0.7983,0.8197,0.7961,0.8219,0.824,0.8112,0.824,0.8155,0.7918,0.809,0.824,0.7918,0.8111
546,0.7983,0.8197,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8116
547,0.7983,0.8197,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8116
548,0.7983,0.8197,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8116
549,0.7983,0.8197,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8116
550,0.7983,0.8197,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8116
551,0.7983,0.824,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.812
552,0.7983,0.824,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.812
553,0.7983,0.824,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.812
554,0.7983,0.824,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.812
555,0.7983,0.824,0.7961,0.824,0.824,0.8112,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.812
556,0.7983,0.824,0.7961,0.824,0.824,0.8133,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8122
557,0.7983,0.824,0.7961,0.824,0.824,0.8133,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8122
558,0.7983,0.824,0.7961,0.824,0.824,0.8133,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8122
559,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
560,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
561,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
562,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
563,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
564,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
565,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
566,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
567,0.8004,0.824,0.7961,0.824,0.824,0.8155,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8126
568,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
569,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
570,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
571,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
572,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
573,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
574,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
575,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
576,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
577,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
578,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
579,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
580,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
581,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.809,0.8262,0.7918,0.8129
582,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
583,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
584,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
585,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
586,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
587,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
588,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
589,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8112,0.8262,0.7918,0.8131
590,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8133,0.8262,0.7918,0.8133
591,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.7918,0.8133,0.8262,0.7918,0.8133
592,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
593,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
594,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
595,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
596,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
597,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
598,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
599,0.8004,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8135
600,0.8026,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8155,0.794,0.8133,0.8262,0.794,0.8137
601,0.8026,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8139
602,0.8026,0.824,0.7961,0.824,0.824,0.8176,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8139
603,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
604,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
605,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
606,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
607,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
608,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
609,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
610,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
611,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
612,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
613,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
614,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
615,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
616,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
617,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
618,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
619,0.8026,0.824,0.7961,0.824,0.824,0.8197,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8141
620,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.794,0.8133,0.8262,0.794,0.8146
621,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8133,0.8262,0.7961,0.8148
622,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8133,0.8262,0.7961,0.8148
623,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8133,0.8262,0.7961,0.8148
624,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8133,0.8262,0.7961,0.8148
625,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8133,0.8262,0.7961,0.8148
626,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
627,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
628,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
629,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
630,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
631,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
632,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
633,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8176,0.8262,0.7961,0.8152
634,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8197,0.8262,0.7961,0.8154
635,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8197,0.8262,0.7961,0.8154
636,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8197,0.8262,0.7961,0.8154
637,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8197,0.8262,0.7961,0.8154
638,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8197,0.8262,0.7961,0.8154
639,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8197,0.8262,0.7961,0.8154
640,0.8026,0.824,0.7961,0.824,0.824,0.824,0.8262,0.8176,0.7961,0.8197,0.8262,0.7961,0.8154
641,0.8026,0.824,0.7961,0.824,0.824,0.8262,0.8262,0.8176,0.7983,0.8197,0.8262,0.7961,0.8159
642,0.8026,0.824,0.7961,0.824,0.824,0.8262,0.8262,0.8176,0.7983,0.8197,0.8262,0.7961,0.8159
643,0.8026,0.824,0.7961,0.824,0.824,0.8262,0.8262,0.8176,0.7983,0.8197,0.8262,0.7961,0.8159
644,0.8026,0.824,0.7961,0.824,0.824,0.8262,0.8262,0.8176,0.7983,0.8197,0.8262,0.7961,0.8159
645,0.8026,0.824,0.7961,0.824,0.824,0.8262,0.8262,0.8176,0.7983,0.8197,0.8262,0.7961,0.8159
