timestamp,legacy_cs4231a4,legacy_cs4231a5,legacy_cs4231a9,legacy_cs4231a8,legacy_cs4231a0,legacy_cs4231a1,legacy_cs4231a2,legacy_cs4231a3,legacy_cs4231a6,max,min,avg
65531,0.6739,0.4855,0.4928,0.6159,0.4928,0.587,0.4348,0.471,0.3261,0.6739,0.3261,0.5089
65593,0.6739,0.4855,0.4928,0.6159,0.4928,0.3261,0.4348,0.471,0.3261,0.6739,0.3261,0.4799
65664,0.6739,0.4855,0.7101,0.6159,0.4928,0.3261,0.4348,0.471,0.3261,0.7101,0.3261,0.504
65757,0.6739,0.4855,0.4855,0.6159,0.4928,0.3261,0.4348,0.471,0.3261,0.6739,0.3261,0.4791
65810,0.6739,0.4855,0.4855,0.6159,0.4928,0.3261,0.529,0.471,0.3261,0.6739,0.3261,0.4895
65852,0.6739,0.4855,0.4855,0.6159,0.4928,0.3261,0.529,0.6304,0.3261,0.6739,0.3261,0.5072
65977,0.6739,0.4855,0.4855,0.6159,0.4928,0.3261,0.529,0.6304,0.3261,0.6739,0.3261,0.5072
66124,0.6739,0.5797,0.4855,0.6159,0.4928,0.3261,0.529,0.6304,0.3261,0.6739,0.3261,0.5177
66131,0.6739,0.6232,0.4855,0.6159,0.4928,0.3261,0.529,0.6304,0.3261,0.6739,0.3261,0.5225
66238,0.6739,0.6232,0.4855,0.6377,0.4928,0.3261,0.529,0.6304,0.3261,0.6739,0.3261,0.525
66359,0.6739,0.6232,0.4855,0.6377,0.4928,0.3261,0.529,0.6304,0.5217,0.6739,0.3261,0.5467
66368,0.6739,0.6232,0.4855,0.4638,0.4928,0.3261,0.529,0.6304,0.5217,0.6739,0.3261,0.5274
66399,0.6739,0.6232,0.4855,0.4638,0.4928,0.3261,0.4493,0.6304,0.5217,0.6739,0.3261,0.5185
66679,0.6739,0.6232,0.4855,0.4638,0.4928,0.3261,0.4275,0.6304,0.5217,0.6739,0.3261,0.5161
66681,0.6739,0.6232,0.4855,0.4638,0.4928,0.3261,0.4275,0.6304,0.5217,0.6739,0.3261,0.5161
66712,0.3986,0.6232,0.4855,0.4638,0.4928,0.3261,0.4275,0.6304,0.5217,0.6304,0.3261,0.4855
66854,0.3986,0.6232,0.4855,0.4638,0.4493,0.3261,0.4275,0.6304,0.5217,0.6304,0.3261,0.4807
66867,0.3986,0.6232,0.4855,0.4638,0.442,0.3261,0.4275,0.6304,0.5217,0.6304,0.3261,0.4799
66988,0.3986,0.6232,0.4855,0.4638,0.442,0.471,0.4275,0.6304,0.5217,0.6304,0.3986,0.496
66993,0.3986,0.6232,0.4855,0.4638,0.442,0.471,0.6812,0.6304,0.5217,0.6812,0.3986,0.5242
67056,0.3986,0.6232,0.4855,0.6884,0.442,0.471,0.6812,0.6304,0.5217,0.6884,0.3986,0.5491
67067,0.3986,0.6232,0.4855,0.6884,0.442,0.471,0.6812,0.6304,0.5435,0.6884,0.3986,0.5515
67248,0.3986,0.6232,0.4855,0.6884,0.442,0.471,0.6812,0.6957,0.5435,0.6957,0.3986,0.5588
67266,0.3986,0.6232,0.4855,0.6884,0.442,0.471,0.6812,0.3478,0.5435,0.6884,0.3478,0.5201
67272,0.3986,0.6232,0.4855,0.6884,0.4928,0.471,0.6812,0.3478,0.5435,0.6884,0.3478,0.5258
67282,0.3986,0.5362,0.4855,0.6884,0.4928,0.471,0.6812,0.3478,0.5435,0.6884,0.3478,0.5161
67469,0.3986,0.5362,0.4855,0.6884,0.4928,0.471,0.6812,0.529,0.5435,0.6884,0.3986,0.5362
67475,0.3986,0.5362,0.4855,0.6884,0.4928,0.5362,0.6812,0.529,0.5435,0.6884,0.3986,0.5435
67483,0.471,0.5362,0.4855,0.6884,0.4928,0.5362,0.6812,0.529,0.5435,0.6884,0.471,0.5515
67555,0.471,0.5362,0.4855,0.6884,0.4928,0.529,0.6812,0.529,0.5435,0.6884,0.471,0.5507
67566,0.471,0.5362,0.4855,0.6884,0.4928,0.529,0.6667,0.529,0.5435,0.6884,0.471,0.5491
67591,0.471,0.5362,0.4855,0.6884,0.4928,0.6449,0.6667,0.529,0.5435,0.6884,0.471,0.562
67614,0.471,0.5362,0.4855,0.6884,0.4928,0.6594,0.6667,0.529,0.5435,0.6884,0.471,0.5636
67716,0.471,0.6232,0.4855,0.6884,0.4928,0.6594,0.6667,0.529,0.5435,0.6884,0.471,0.5733
67797,0.471,0.6232,0.4855,0.6884,0.4928,0.6594,0.6667,0.5217,0.5435,0.6884,0.471,0.5725
67811,0.471,0.6232,0.5362,0.6884,0.4928,0.6594,0.6667,0.5217,0.5435,0.6884,0.471,0.5781
67840,0.471,0.6232,0.587,0.6884,0.4928,0.6594,0.6667,0.5217,0.5435,0.6884,0.471,0.5837
67842,0.471,0.6232,0.587,0.6884,0.4928,0.6594,0.6667,0.3478,0.5435,0.6884,0.3478,0.5644
67894,0.471,0.6232,0.587,0.6884,0.4928,0.6594,0.7174,0.3478,0.5435,0.7174,0.3478,0.5701
67901,0.471,0.6232,0.587,0.6884,0.442,0.6594,0.7174,0.3478,0.5435,0.7174,0.3478,0.5644
67942,0.529,0.6232,0.587,0.6884,0.442,0.6594,0.7174,0.3478,0.5435,0.7174,0.3478,0.5709
67945,0.5217,0.6232,0.587,0.6884,0.442,0.6594,0.7174,0.3478,0.5435,0.7174,0.3478,0.57
67949,0.5217,0.6232,0.587,0.6884,0.5217,0.6594,0.7174,0.3478,0.5435,0.7174,0.3478,0.5789
67950,0.5217,0.6232,0.587,0.6884,0.5217,0.6594,0.7174,0.3478,0.5435,0.7174,0.3478,0.5789
68004,0.5217,0.6232,0.587,0.4638,0.5217,0.6594,0.7174,0.3478,0.5435,0.7174,0.3478,0.5539
68007,0.5217,0.6232,0.587,0.4638,0.5217,0.6594,0.7174,0.3478,0.6159,0.7174,0.3478,0.562
68010,0.5217,0.6232,0.587,0.4638,0.5217,0.6594,0.7174,0.3478,0.6159,0.7174,0.3478,0.562
68104,0.5217,0.558,0.587,0.4638,0.5217,0.6594,0.7174,0.3478,0.6159,0.7174,0.3478,0.5547
68144,0.5217,0.558,0.6304,0.4638,0.5217,0.6594,0.7174,0.3478,0.6159,0.7174,0.3478,0.5596
68172,0.5217,0.558,0.3551,0.413,0.5217,0.6594,0.7174,0.3478,0.6159,0.7174,0.3478,0.5233
68182,0.5217,0.558,0.3551,0.413,0.5217,0.4348,0.7174,0.3478,0.6159,0.7174,0.3478,0.4984
68188,0.5217,0.558,0.3551,0.413,0.5217,0.4348,0.7174,0.3478,0.6159,0.7174,0.3478,0.4984
68216,0.5217,0.558,0.3551,0.413,0.5217,0.4348,0.7174,0.5217,0.6159,0.7174,0.3551,0.5177
68248,0.5217,0.558,0.3551,0.4493,0.5217,0.4348,0.7174,0.5217,0.6159,0.7174,0.3551,0.5217
68257,0.5217,0.558,0.3551,0.4493,0.5217,0.4348,0.7174,0.5072,0.6159,0.7174,0.3551,0.5201
68293,0.5217,0.558,0.3551,0.4493,0.5217,0.4348,0.471,0.5072,0.6159,0.6159,0.3551,0.4927
68336,0.5217,0.558,0.3551,0.4493,0.5072,0.4348,0.471,0.5072,0.6159,0.6159,0.3551,0.4911
68398,0.5217,0.558,0.3551,0.4493,0.6739,0.4348,0.471,0.5072,0.6159,0.6739,0.3551,0.5097
68460,0.5217,0.5072,0.3551,0.4493,0.6739,0.4348,0.471,0.5072,0.6159,0.6739,0.3551,0.504
68483,0.6739,0.5072,0.3551,0.4493,0.6739,0.4348,0.471,0.5072,0.6159,0.6739,0.3551,0.5209
68493,0.6739,0.6232,0.3551,0.4493,0.6739,0.4348,0.471,0.5072,0.6159,0.6739,0.3551,0.5338
68637,0.6739,0.6232,0.3551,0.4493,0.5942,0.4348,0.471,0.5072,0.6159,0.6739,0.3551,0.525
68671,0.6739,0.6232,0.3551,0.4493,0.5942,0.3261,0.471,0.5072,0.6159,0.6739,0.3261,0.5129
68674,0.6739,0.5362,0.3551,0.4493,0.5942,0.3261,0.471,0.5072,0.6159,0.6739,0.3261,0.5032
68742,0.6739,0.5362,0.3551,0.4493,0.5942,0.3261,0.6812,0.5072,0.6159,0.6812,0.3261,0.5266
68764,0.6739,0.5145,0.3551,0.4493,0.5942,0.3261,0.6812,0.5072,0.6159,0.6812,0.3261,0.5242
68787,0.5797,0.5145,0.3551,0.4493,0.5942,0.3261,0.6812,0.5072,0.6159,0.6812,0.3261,0.5137
68824,0.5797,0.4783,0.3551,0.4493,0.5942,0.3261,0.6812,0.5072,0.6159,0.6812,0.3261,0.5097
68881,0.5217,0.4783,0.3551,0.4493,0.5942,0.3261,0.6812,0.5072,0.6159,0.6812,0.3261,0.5032
68904,0.5217,0.4783,0.3551,0.4493,0.5942,0.3261,0.6159,0.5072,0.6159,0.6159,0.3261,0.496
68937,0.6304,0.4783,0.3551,0.4493,0.5942,0.3261,0.6159,0.5072,0.6159,0.6304,0.3261,0.508
69008,0.6304,0.4783,0.3551,0.4493,0.5942,0.3261,0.6159,0.5072,0.4565,0.6304,0.3261,0.4903
69027,0.6304,0.4783,0.6884,0.4493,0.5942,0.3261,0.6159,0.5072,0.4565,0.6884,0.3261,0.5274
69079,0.6304,0.4783,0.6884,0.4493,0.5942,0.3261,0.5072,0.5072,0.4565,0.6884,0.3261,0.5153
69085,0.6087,0.4783,0.6884,0.4493,0.5942,0.3261,0.5072,0.5072,0.4565,0.6884,0.3261,0.5129
69107,0.6087,0.4783,0.6884,0.4493,0.442,0.3261,0.5072,0.5072,0.4565,0.6884,0.3261,0.496
69208,0.6087,0.5362,0.6884,0.4493,0.442,0.3261,0.5072,0.5072,0.4565,0.6884,0.3261,0.5024
69304,0.6087,0.5362,0.6884,0.4493,0.442,0.3261,0.5072,0.6449,0.4565,0.6884,0.3261,0.5177
69352,0.6087,0.5362,0.6884,0.5507,0.442,0.3261,0.5072,0.6449,0.4565,0.6884,0.3261,0.529
69592,0.6087,0.5362,0.5362,0.5507,0.442,0.3261,0.5072,0.6449,0.4565,0.6449,0.3261,0.5121
69659,0.6087,0.5362,0.5362,0.5507,0.442,0.3261,0.5072,0.6884,0.4565,0.6884,0.3261,0.5169
69736,0.6087,0.5362,0.5362,0.5507,0.442,0.3261,0.5072,0.6884,0.4565,0.6884,0.3261,0.5169
69754,0.5725,0.5362,0.5362,0.5507,0.442,0.3261,0.5072,0.6884,0.4565,0.6884,0.3261,0.5129
69758,0.5725,0.5362,0.5362,0.5507,0.442,0.3261,0.5072,0.6884,0.587,0.6884,0.3261,0.5274
69798,0.5725,0.5362,0.5362,0.5507,0.442,0.3261,0.5072,0.5217,0.587,0.587,0.3261,0.5088
69841,0.5725,0.5362,0.5362,0.4638,0.442,0.3261,0.5072,0.5217,0.587,0.587,0.3261,0.4992
69851,0.5725,0.5362,0.5507,0.4638,0.442,0.3261,0.5072,0.5217,0.587,0.587,0.3261,0.5008
69854,0.5725,0.5362,0.5362,0.4638,0.442,0.3261,0.5072,0.5217,0.587,0.587,0.3261,0.4992
69930,0.5725,0.5362,0.5362,0.4638,0.442,0.3261,0.5072,0.6449,0.587,0.6449,0.3261,0.5129
69938,0.5725,0.5362,0.5362,0.4638,0.6884,0.3261,0.5072,0.6449,0.587,0.6884,0.3261,0.5403
69955,0.5725,0.5362,0.5362,0.4638,0.6884,0.587,0.5072,0.6449,0.587,0.6884,0.4638,0.5692
70052,0.5725,0.5362,0.5362,0.4638,0.6884,0.587,0.6232,0.6449,0.587,0.6884,0.4638,0.5821
70067,0.5725,0.5362,0.4348,0.4638,0.6884,0.587,0.6232,0.6449,0.587,0.6884,0.4348,0.5709
70154,0.5725,0.6884,0.4348,0.4638,0.6884,0.587,0.6232,0.6449,0.587,0.6884,0.4348,0.5878
70275,0.5725,0.6884,0.4348,0.4638,0.6884,0.587,0.6087,0.6449,0.587,0.6884,0.4348,0.5862
70282,0.5725,0.6884,0.4348,0.4638,0.6884,0.587,0.6087,0.6449,0.587,0.6884,0.4348,0.5862
70284,0.5725,0.6884,0.4348,0.4638,0.6884,0.4348,0.6087,0.6449,0.587,0.6884,0.4348,0.5693
70405,0.5725,0.6014,0.4348,0.4638,0.6884,0.4348,0.6087,0.6449,0.587,0.6884,0.4348,0.5596
70472,0.5725,0.6014,0.4348,0.4638,0.6884,0.4348,0.6159,0.6449,0.587,0.6884,0.4348,0.5604
70513,0.5725,0.6014,0.4348,0.4638,0.6884,0.471,0.6159,0.6449,0.587,0.6884,0.4348,0.5644
70576,0.5725,0.6014,0.4348,0.4638,0.6884,0.471,0.6159,0.5072,0.587,0.6884,0.4348,0.5491
70612,0.5725,0.6014,0.4348,0.4638,0.6884,0.3261,0.6159,0.5072,0.587,0.6884,0.3261,0.533
70615,0.5725,0.6014,0.4348,0.4638,0.6884,0.3261,0.6159,0.5072,0.587,0.6884,0.3261,0.533
70674,0.5725,0.6014,0.4348,0.4638,0.6884,0.3261,0.6159,0.6304,0.587,0.6884,0.3261,0.5467
70691,0.5725,0.6014,0.4348,0.4638,0.6884,0.3261,0.6159,0.6667,0.587,0.6884,0.3261,0.5507
70816,0.5725,0.6014,0.4348,0.4203,0.6884,0.3261,0.6159,0.6667,0.587,0.6884,0.3261,0.5459
70830,0.5725,0.6014,0.413,0.4203,0.6884,0.3261,0.6159,0.6667,0.587,0.6884,0.3261,0.5435
70868,0.5725,0.6014,0.413,0.4203,0.6884,0.3261,0.4348,0.6667,0.587,0.6884,0.3261,0.5234
70919,0.471,0.6014,0.413,0.4203,0.6884,0.3261,0.4348,0.6667,0.587,0.6884,0.3261,0.5121
70933,0.471,0.6014,0.413,0.4203,0.6884,0.3261,0.4348,0.6667,0.5362,0.6884,0.3261,0.5064
71106,0.471,0.5362,0.413,0.4203,0.6884,0.3261,0.4348,0.6667,0.5362,0.6884,0.3261,0.4992
71109,0.5797,0.5362,0.413,0.4203,0.6884,0.3261,0.4348,0.6667,0.5362,0.6884,0.3261,0.5113
71120,0.5797,0.5362,0.413,0.4203,0.6884,0.5362,0.4348,0.6667,0.5362,0.6884,0.413,0.5346
71142,0.5797,0.5362,0.413,0.4203,0.6884,0.5362,0.4348,0.6667,0.5362,0.6884,0.413,0.5346
71144,0.5797,0.5362,0.413,0.4203,0.6884,0.5362,0.4275,0.6667,0.5362,0.6884,0.413,0.5338
71290,0.5797,0.5362,0.413,0.4203,0.6884,0.5362,0.529,0.6667,0.5362,0.6884,0.413,0.5451
71307,0.5797,0.5362,0.413,0.4203,0.2754,0.5362,0.529,0.6667,0.5362,0.6667,0.2754,0.4992
71404,0.5797,0.5362,0.413,0.4203,0.4928,0.5362,0.529,0.6667,0.5362,0.6667,0.413,0.5233
71441,0.5797,0.5362,0.413,0.4203,0.4928,0.5362,0.529,0.6667,0.5362,0.6667,0.413,0.5233
71455,0.5797,0.5362,0.413,0.4203,0.4928,0.5362,0.529,0.6667,0.5,0.6667,0.413,0.5193
71486,0.2971,0.5362,0.413,0.4203,0.4928,0.5362,0.529,0.6667,0.5,0.6667,0.2971,0.4879
71487,0.2971,0.5362,0.413,0.4203,0.4928,0.5362,0.4275,0.6667,0.5,0.6667,0.2971,0.4766
71506,0.2971,0.5362,0.413,0.4203,0.4493,0.5362,0.4275,0.6667,0.5,0.6667,0.2971,0.4718
71514,0.2971,0.5362,0.413,0.4203,0.6812,0.5362,0.4275,0.6667,0.5,0.6812,0.2971,0.4976
71567,0.2971,0.5362,0.413,0.4203,0.5217,0.5362,0.4275,0.6667,0.5,0.6667,0.2971,0.4799
71585,0.2971,0.5362,0.5797,0.4203,0.5217,0.5362,0.4275,0.6667,0.5,0.6667,0.2971,0.4984
71687,0.2971,0.5362,0.5797,0.6232,0.5217,0.5362,0.4275,0.6667,0.5,0.6667,0.2971,0.5209
71815,0.2971,0.5362,0.5797,0.6232,0.5217,0.5362,0.4275,0.471,0.5,0.6232,0.2971,0.4992
71876,0.6449,0.5362,0.5797,0.6232,0.5217,0.5362,0.4275,0.471,0.5,0.6449,0.4275,0.5378
71877,0.6449,0.5362,0.5797,0.6232,0.558,0.5362,0.4275,0.471,0.5,0.6449,0.4275,0.5419
71939,0.6449,0.5362,0.5797,0.6232,0.558,0.5362,0.4275,0.471,0.5,0.6449,0.4275,0.5419
71981,0.6449,0.5362,0.5797,0.6232,0.558,0.5362,0.4275,0.5217,0.5,0.6449,0.4275,0.5475
72000,0.6449,0.5072,0.5797,0.6232,0.558,0.5362,0.4275,0.5217,0.5,0.6449,0.4275,0.5443
72029,0.6449,0.5072,0.4855,0.6232,0.558,0.5362,0.4275,0.5217,0.5,0.6449,0.4275,0.5338
72075,0.6449,0.6594,0.4855,0.6232,0.558,0.5362,0.4275,0.5217,0.5,0.6594,0.4275,0.5507
72111,0.6449,0.6594,0.4855,0.6232,0.558,0.5362,0.4275,0.6159,0.5,0.6594,0.4275,0.5612
72151,0.6449,0.6594,0.6087,0.6232,0.558,0.5362,0.4275,0.6159,0.5,0.6594,0.4275,0.5749
72175,0.6449,0.6594,0.6087,0.6232,0.558,0.5362,0.4275,0.6159,0.4565,0.6594,0.4275,0.57
72205,0.6449,0.5362,0.6087,0.6232,0.558,0.5362,0.4275,0.6159,0.4565,0.6449,0.4275,0.5563
72213,0.6449,0.5362,0.6087,0.6232,0.558,0.5362,0.4275,0.6159,0.4565,0.6449,0.4275,0.5563
72317,0.6449,0.5362,0.6087,0.6232,0.558,0.529,0.4275,0.6159,0.4565,0.6449,0.4275,0.5555
72324,0.6449,0.5362,0.6087,0.6232,0.558,0.529,0.4275,0.5072,0.4565,0.6449,0.4275,0.5435
72325,0.6449,0.5362,0.6087,0.6232,0.558,0.529,0.4275,0.4928,0.4565,0.6449,0.4275,0.5419
72358,0.5652,0.5362,0.6087,0.6232,0.558,0.529,0.4275,0.4928,0.4565,0.6232,0.4275,0.533
72372,0.3768,0.5362,0.6087,0.6232,0.558,0.529,0.4275,0.4928,0.4565,0.6232,0.3768,0.5121
72559,0.3768,0.5362,0.6087,0.4638,0.558,0.529,0.4275,0.4928,0.4565,0.6087,0.3768,0.4944
72567,0.3768,0.5362,0.6087,0.5797,0.558,0.529,0.4275,0.4928,0.4565,0.6087,0.3768,0.5072
72572,0.3768,0.5362,0.6087,0.4638,0.558,0.529,0.4275,0.4928,0.4565,0.6087,0.3768,0.4944
72603,0.3768,0.5362,0.6087,0.4638,0.558,0.529,0.4275,0.6522,0.4565,0.6522,0.3768,0.5121
72630,0.3768,0.5362,0.6087,0.5072,0.558,0.529,0.4275,0.6522,0.4565,0.6522,0.3768,0.5169
72636,0.3768,0.5362,0.6087,0.4493,0.558,0.529,0.4275,0.6522,0.4565,0.6522,0.3768,0.5105
72637,0.3768,0.5362,0.6087,0.4493,0.558,0.529,0.4275,0.6522,0.4565,0.6522,0.3768,0.5105
72658,0.3768,0.5362,0.6087,0.4493,0.6159,0.529,0.4275,0.6522,0.4565,0.6522,0.3768,0.5169
72751,0.3768,0.5362,0.6087,0.4493,0.5217,0.529,0.4275,0.6522,0.4565,0.6522,0.3768,0.5064
72766,0.3768,0.4855,0.6087,0.4493,0.5217,0.529,0.4275,0.6522,0.4565,0.6522,0.3768,0.5008
72777,0.5217,0.4855,0.6087,0.4493,0.5217,0.529,0.4275,0.6522,0.4565,0.6522,0.4275,0.5169
72811,0.5217,0.4855,0.3551,0.4493,0.5217,0.529,0.4275,0.6522,0.4565,0.6522,0.3551,0.4887
72836,0.4638,0.4855,0.3551,0.4493,0.5217,0.529,0.4275,0.6522,0.4565,0.6522,0.3551,0.4823
72963,0.4638,0.4855,0.3551,0.4493,0.5217,0.471,0.4275,0.6522,0.4565,0.6522,0.3551,0.4758
73051,0.4638,0.4855,0.413,0.4493,0.5217,0.471,0.4275,0.6522,0.4565,0.6522,0.413,0.4823
73162,0.4638,0.4855,0.413,0.4493,0.5217,0.471,0.4275,0.6522,0.5435,0.6522,0.413,0.4919
73205,0.4638,0.4855,0.413,0.413,0.5217,0.471,0.4275,0.6522,0.5435,0.6522,0.413,0.4879
73252,0.4638,0.4855,0.413,0.413,0.5217,0.471,0.4275,0.5217,0.5435,0.5435,0.413,0.4734
73253,0.4638,0.4855,0.413,0.413,0.5217,0.471,0.4275,0.5217,0.5435,0.5435,0.413,0.4734
73349,0.4638,0.4855,0.413,0.413,0.5217,0.471,0.4275,0.5217,0.6449,0.6449,0.413,0.4847
73352,0.4638,0.4855,0.413,0.2899,0.5217,0.471,0.4275,0.5217,0.6449,0.6449,0.2899,0.471
73359,0.4638,0.4855,0.413,0.6087,0.5217,0.471,0.4275,0.5217,0.6449,0.6449,0.413,0.5064
73375,0.4638,0.4855,0.413,0.6087,0.5217,0.4348,0.4275,0.5217,0.6449,0.6449,0.413,0.5024
73393,0.4638,0.4855,0.413,0.6522,0.5217,0.4348,0.4275,0.5217,0.6449,0.6522,0.413,0.5072
73400,0.4638,0.4855,0.471,0.6522,0.5217,0.4348,0.4275,0.5217,0.6449,0.6522,0.4275,0.5137
73407,0.4638,0.4855,0.471,0.4638,0.5217,0.4348,0.4275,0.5217,0.6449,0.6449,0.4275,0.4927
73418,0.4638,0.4855,0.471,0.4638,0.5217,0.4348,0.5435,0.5217,0.6449,0.6449,0.4348,0.5056
73492,0.4638,0.4203,0.471,0.4638,0.5217,0.4348,0.5435,0.5217,0.6449,0.6449,0.4203,0.4984
73518,0.4638,0.4203,0.471,0.4638,0.5217,0.4348,0.5435,0.5217,0.6449,0.6449,0.4203,0.4984
73541,0.4638,0.4203,0.471,0.4638,0.5217,0.5072,0.5435,0.5217,0.6449,0.6449,0.4203,0.5064
73557,0.4638,0.4203,0.3551,0.4638,0.5217,0.5072,0.5435,0.5217,0.6449,0.6449,0.3551,0.4936
73599,0.4638,0.4203,0.3551,0.4638,0.5217,0.5072,0.5435,0.6232,0.6449,0.6449,0.3551,0.5048
73650,0.4638,0.4203,0.3551,0.4638,0.5217,0.5072,0.4275,0.6232,0.6449,0.6449,0.3551,0.4919
73792,0.4638,0.5145,0.3551,0.4638,0.5217,0.5072,0.4275,0.6232,0.6449,0.6449,0.3551,0.5024
73799,0.4638,0.6667,0.3551,0.4638,0.5217,0.5072,0.4275,0.6232,0.6449,0.6667,0.3551,0.5193
73802,0.4638,0.6667,0.3551,0.4638,0.5217,0.5072,0.4275,0.6232,0.5652,0.6667,0.3551,0.5105
73900,0.4638,0.6667,0.3551,0.4638,0.5217,0.6159,0.4275,0.6232,0.5652,0.6667,0.3551,0.5225
73942,0.4638,0.6667,0.3551,0.4638,0.5217,0.6159,0.5072,0.6232,0.5652,0.6667,0.3551,0.5314
73976,0.4638,0.6667,0.3551,0.4638,0.5217,0.6159,0.5072,0.6232,0.3406,0.6667,0.3406,0.5064
74002,0.4638,0.6667,0.3551,0.4638,0.5217,0.4348,0.5072,0.6232,0.3406,0.6667,0.3406,0.4863
74006,0.4638,0.6667,0.3551,0.4638,0.5217,0.4348,0.5072,0.6232,0.3406,0.6667,0.3406,0.4863
74074,0.4638,0.6667,0.442,0.4638,0.5217,0.4348,0.5072,0.6232,0.3406,0.6667,0.3406,0.496
74155,0.4638,0.6232,0.442,0.4638,0.5217,0.4348,0.5072,0.6232,0.3406,0.6232,0.3406,0.4911
74157,0.4638,0.6232,0.5362,0.4638,0.5217,0.4348,0.5072,0.6232,0.3406,0.6232,0.3406,0.5016
74162,0.4638,0.6232,0.5362,0.4638,0.5217,0.4348,0.5072,0.6232,0.3406,0.6232,0.3406,0.5016
74241,0.4638,0.6232,0.5362,0.4638,0.5217,0.4348,0.5072,0.5072,0.3406,0.6232,0.3406,0.4887
74291,0.4638,0.5145,0.5362,0.4638,0.5217,0.4348,0.5072,0.5072,0.3406,0.5362,0.3406,0.4766
74343,0.4638,0.5145,0.6087,0.4638,0.5217,0.4348,0.5072,0.5072,0.3406,0.6087,0.3406,0.4847
74345,0.4638,0.5145,0.5072,0.4638,0.5217,0.4348,0.5072,0.5072,0.3406,0.5217,0.3406,0.4734
74348,0.5797,0.5145,0.5072,0.4638,0.5217,0.4348,0.5072,0.5072,0.3406,0.5797,0.3406,0.4863
74384,0.5797,0.5145,0.5072,0.4638,0.4928,0.4348,0.5072,0.5072,0.3406,0.5797,0.3406,0.4831
74405,0.5797,0.5145,0.5072,0.4638,0.4928,0.4348,0.6232,0.5072,0.3406,0.6232,0.3406,0.496
74462,0.5797,0.5145,0.5072,0.4638,0.4928,0.4348,0.2464,0.5072,0.3406,0.5797,0.2464,0.4541
74471,0.471,0.5145,0.5072,0.4638,0.4928,0.4348,0.2464,0.5072,0.3406,0.5145,0.2464,0.442
74641,0.471,0.5145,0.6884,0.4638,0.4928,0.4348,0.2464,0.5072,0.3406,0.6884,0.2464,0.4622
74678,0.471,0.5145,0.6884,0.4638,0.4928,0.471,0.2464,0.5072,0.3406,0.6884,0.2464,0.4662
74702,0.471,0.5145,0.6884,0.4638,0.4638,0.471,0.2464,0.5072,0.3406,0.6884,0.2464,0.463
74705,0.471,0.5145,0.6884,0.4638,0.4638,0.471,0.2464,0.5072,0.3406,0.6884,0.2464,0.463
74754,0.471,0.5145,0.6884,0.4638,0.4638,0.471,0.6739,0.5072,0.3406,0.6884,0.3406,0.5105
74783,0.471,0.5145,0.6884,0.4638,0.4638,0.471,0.6739,0.5072,0.3406,0.6884,0.3406,0.5105
74823,0.471,0.5145,0.6884,0.4638,0.4638,0.471,0.6739,0.4928,0.3406,0.6884,0.3406,0.5089
74830,0.471,0.5145,0.6884,0.4638,0.4638,0.471,0.6739,0.6667,0.3406,0.6884,0.3406,0.5282
74843,0.471,0.5145,0.6884,0.4638,0.4638,0.471,0.529,0.6667,0.3406,0.6884,0.3406,0.5121
74877,0.471,0.5145,0.5942,0.4638,0.4638,0.471,0.529,0.6667,0.3406,0.6667,0.3406,0.5016
74971,0.471,0.6014,0.5942,0.4638,0.4638,0.471,0.529,0.6667,0.3406,0.6667,0.3406,0.5113
75012,0.471,0.6014,0.5942,0.4638,0.4638,0.471,0.6594,0.6667,0.3406,0.6667,0.3406,0.5258
75038,0.471,0.6014,0.5942,0.4348,0.4638,0.471,0.6594,0.6667,0.3406,0.6667,0.3406,0.5225
75218,0.471,0.6014,0.5942,0.4348,0.4638,0.471,0.4493,0.6667,0.3406,0.6667,0.3406,0.4992
75234,0.6232,0.6014,0.5942,0.4348,0.4638,0.471,0.4493,0.6667,0.3406,0.6667,0.3406,0.5161
75302,0.6232,0.6232,0.5942,0.4348,0.4638,0.471,0.4493,0.6667,0.3406,0.6667,0.3406,0.5185
75462,0.6232,0.6232,0.5942,0.4348,0.4638,0.3261,0.4493,0.6667,0.3406,0.6667,0.3261,0.5024
75513,0.6232,0.6232,0.5942,0.4348,0.4638,0.5362,0.4493,0.6667,0.3406,0.6667,0.3406,0.5258
75517,0.6232,0.6232,0.5942,0.4348,0.4638,0.5362,0.4493,0.6667,0.3406,0.6667,0.3406,0.5258
75733,0.4275,0.6232,0.5942,0.4348,0.4638,0.5362,0.4493,0.6667,0.3406,0.6667,0.3406,0.504
75844,0.4275,0.6232,0.5942,0.4348,0.4638,0.5362,0.6159,0.6667,0.3406,0.6667,0.3406,0.5225
75850,0.4275,0.6232,0.5942,0.4348,0.4638,0.5362,0.6232,0.6667,0.3406,0.6667,0.3406,0.5234
75863,0.4275,0.6232,0.5362,0.4348,0.4638,0.5362,0.6232,0.6667,0.3406,0.6667,0.3406,0.5169
75867,0.4275,0.6232,0.5362,0.4348,0.4638,0.5362,0.6232,0.6667,0.3406,0.6667,0.3406,0.5169
75870,0.4275,0.6232,0.5362,0.4348,0.4638,0.5362,0.6232,0.6667,0.3406,0.6667,0.3406,0.5169
75875,0.4275,0.6232,0.5362,0.4348,0.558,0.5362,0.6232,0.6667,0.3406,0.6667,0.3406,0.5274
75878,0.4275,0.6232,0.5362,0.4493,0.558,0.5362,0.6232,0.6667,0.3406,0.6667,0.3406,0.529
