timestamp,legacy_intel_hda5,legacy_intel_hda1,legacy_intel_hda0,legacy_intel_hda9,legacy_intel_hda2,legacy_intel_hda3,legacy_intel_hda8,legacy_intel_hda4,legacy_intel_hda7,legacy_intel_hda6,max,min,avg
42510,0.513,0.4609,0.4348,0.3435,0.3043,0.4696,0.5043,0.5609,0.3391,0.4739,0.5609,0.3043,0.4404
42522,0.513,0.4609,0.4348,0.3435,0.3043,0.4913,0.5043,0.5609,0.3391,0.4739,0.5609,0.3043,0.4426
42555,0.513,0.4609,0.4043,0.3435,0.3043,0.4913,0.5043,0.5609,0.3391,0.4739,0.5609,0.3043,0.4395
42575,0.513,0.4348,0.4043,0.3435,0.3043,0.4913,0.5043,0.5609,0.3391,0.4739,0.5609,0.3043,0.4369
42628,0.513,0.4348,0.4043,0.3435,0.3043,0.4913,0.5043,0.5609,0.3391,0.3304,0.5609,0.3043,0.4226
42662,0.513,0.4348,0.4043,0.4739,0.3043,0.4913,0.5043,0.5609,0.3391,0.3304,0.5609,0.3043,0.4356
42668,0.513,0.4348,0.4043,0.4739,0.3043,0.4913,0.5043,0.5609,0.3391,0.513,0.5609,0.3043,0.4539
42684,0.513,0.4348,0.4043,0.4522,0.3043,0.4913,0.5043,0.5609,0.3391,0.513,0.5609,0.3043,0.4517
42695,0.513,0.4522,0.4043,0.4522,0.3043,0.4913,0.4,0.5609,0.3391,0.513,0.5609,0.3043,0.443
42700,0.513,0.4522,0.4043,0.4522,0.3043,0.4913,0.4,0.5609,0.4783,0.513,0.5609,0.3043,0.4569
42748,0.513,0.4522,0.2783,0.4522,0.3043,0.4913,0.4,0.487,0.4783,0.513,0.513,0.2783,0.437
42777,0.513,0.4522,0.2783,0.4522,0.3043,0.4913,0.4,0.487,0.4783,0.513,0.513,0.2783,0.437
42809,0.513,0.4522,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.4783,0.513,0.513,0.2783,0.4296
42832,0.513,0.4957,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.4783,0.513,0.513,0.2783,0.4339
42862,0.4957,0.4957,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.4783,0.513,0.513,0.2783,0.4322
42864,0.4957,0.5043,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.4783,0.513,0.513,0.2783,0.433
42870,0.4957,0.513,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.4783,0.513,0.513,0.2783,0.4339
42881,0.4957,0.513,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.4522,0.513,0.513,0.2783,0.4313
42882,0.4957,0.513,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.4522,0.513,0.513,0.2783,0.4313
42897,0.4957,0.513,0.2783,0.3783,0.3043,0.4913,0.4,0.487,0.5522,0.513,0.5522,0.2783,0.4413
42908,0.4957,0.513,0.2783,0.3783,0.3043,0.3783,0.4,0.487,0.5522,0.513,0.5522,0.2783,0.43
42921,0.4957,0.513,0.2783,0.3783,0.3043,0.3783,0.4,0.487,0.3652,0.513,0.513,0.2783,0.4113
42927,0.4957,0.513,0.2783,0.3783,0.3043,0.3783,0.487,0.487,0.3652,0.513,0.513,0.2783,0.42
42934,0.4957,0.513,0.2783,0.3783,0.3043,0.3783,0.4957,0.487,0.3652,0.513,0.513,0.2783,0.4209
43001,0.4957,0.313,0.2783,0.3783,0.3043,0.3783,0.4957,0.487,0.3652,0.513,0.513,0.2783,0.4009
43004,0.4957,0.313,0.2783,0.5304,0.3043,0.3783,0.4957,0.487,0.3652,0.513,0.5304,0.2783,0.4161
43019,0.4957,0.487,0.2783,0.5304,0.3043,0.3783,0.4957,0.487,0.3652,0.513,0.5304,0.2783,0.4335
43021,0.4957,0.487,0.2783,0.4304,0.3043,0.3783,0.4957,0.487,0.3652,0.513,0.513,0.2783,0.4235
43109,0.4957,0.487,0.2783,0.4304,0.3043,0.3783,0.4957,0.487,0.4652,0.513,0.513,0.2783,0.4335
43114,0.4348,0.487,0.2783,0.4304,0.3043,0.3783,0.4957,0.487,0.4652,0.513,0.513,0.2783,0.4274
43150,0.4348,0.487,0.5,0.4304,0.3043,0.3783,0.4957,0.487,0.4652,0.5217,0.5217,0.3043,0.4504
43151,0.4348,0.487,0.5,0.2391,0.3043,0.3783,0.4957,0.487,0.4652,0.5217,0.5217,0.2391,0.4313
43155,0.4348,0.487,0.5,0.2391,0.3043,0.3783,0.4957,0.487,0.4652,0.5174,0.5174,0.2391,0.4309
43181,0.4348,0.487,0.5,0.2391,0.3043,0.3783,0.4957,0.487,0.4652,0.4609,0.5,0.2391,0.4252
43191,0.4348,0.487,0.5,0.3522,0.3043,0.3783,0.4957,0.487,0.4652,0.4609,0.5,0.3043,0.4365
43204,0.4565,0.487,0.5,0.3522,0.3043,0.3783,0.4957,0.487,0.4652,0.4609,0.5,0.3043,0.4387
43209,0.4565,0.487,0.5,0.3522,0.4391,0.5174,0.4957,0.487,0.4652,0.4609,0.5174,0.3522,0.4661
43219,0.4565,0.487,0.5,0.4609,0.4391,0.5174,0.4957,0.487,0.4652,0.4609,0.5174,0.4391,0.477
43221,0.4565,0.487,0.5,0.4609,0.4391,0.5174,0.4957,0.5652,0.4652,0.4609,0.5652,0.4391,0.4848
43226,0.4957,0.487,0.5,0.4609,0.4391,0.5174,0.4957,0.5652,0.4652,0.4609,0.5652,0.4391,0.4887
43243,0.4957,0.487,0.2957,0.4609,0.4391,0.5174,0.4957,0.4739,0.4652,0.5087,0.5174,0.2957,0.4639
43247,0.4957,0.487,0.2304,0.4609,0.4391,0.5174,0.4957,0.4739,0.4652,0.5087,0.5174,0.2304,0.4574
43248,0.4957,0.487,0.2304,0.4609,0.4391,0.5174,0.4957,0.4739,0.4652,0.5087,0.5174,0.2304,0.4574
43262,0.5565,0.487,0.2304,0.4609,0.4391,0.5174,0.4957,0.4739,0.4652,0.5087,0.5565,0.2304,0.4635
43328,0.5565,0.487,0.5391,0.4609,0.4391,0.5174,0.4957,0.4739,0.4652,0.5087,0.5565,0.4391,0.4943
43330,0.5565,0.487,0.5391,0.4609,0.4391,0.5174,0.4739,0.4739,0.4652,0.5087,0.5565,0.4391,0.4922
43334,0.5565,0.487,0.487,0.4609,0.4391,0.5174,0.4739,0.4739,0.4652,0.5087,0.5565,0.4391,0.487
43336,0.5565,0.487,0.487,0.4609,0.4391,0.5174,0.487,0.4739,0.4652,0.5087,0.5565,0.4391,0.4883
43341,0.5565,0.487,0.487,0.4609,0.4391,0.5174,0.4739,0.4739,0.4652,0.5087,0.5565,0.4391,0.487
43382,0.5565,0.4652,0.487,0.4609,0.4391,0.5174,0.4739,0.4739,0.4652,0.5087,0.5565,0.4391,0.4848
43388,0.5565,0.4652,0.487,0.4609,0.4391,0.5174,0.4739,0.4739,0.3696,0.5087,0.5565,0.3696,0.4752
43439,0.5565,0.4652,0.5,0.4609,0.4391,0.5174,0.4739,0.4739,0.3696,0.5087,0.5565,0.3696,0.4765
43454,0.5565,0.4652,0.4696,0.4609,0.4391,0.5174,0.4739,0.4739,0.3696,0.5087,0.5565,0.3696,0.4735
43455,0.5565,0.4652,0.4696,0.4609,0.4391,0.5174,0.4739,0.4913,0.3696,0.5087,0.5565,0.3696,0.4752
43464,0.5565,0.4652,0.4696,0.4609,0.4391,0.3696,0.4739,0.4913,0.3696,0.5087,0.5565,0.3696,0.4604
43468,0.5565,0.4652,0.4696,0.4609,0.4391,0.5217,0.4739,0.4913,0.3696,0.5087,0.5565,0.3696,0.4757
43472,0.5565,0.4652,0.4696,0.4609,0.4391,0.5217,0.4739,0.4913,0.3696,0.5087,0.5565,0.3696,0.4757
43474,0.5565,0.4652,0.4696,0.4609,0.4391,0.3739,0.4739,0.4913,0.3696,0.5087,0.5565,0.3696,0.4609
43486,0.5043,0.4652,0.4696,0.4609,0.4391,0.3739,0.4739,0.4913,0.3696,0.5087,0.5087,0.3696,0.4556
43497,0.5043,0.4652,0.4696,0.4609,0.4391,0.3739,0.4739,0.513,0.3696,0.5087,0.513,0.3696,0.4578
43502,0.5043,0.4652,0.4696,0.4609,0.4391,0.3739,0.2174,0.513,0.3696,0.5087,0.513,0.2174,0.4322
43551,0.5043,0.4652,0.4696,0.4609,0.4391,0.3739,0.2174,0.513,0.3696,0.487,0.513,0.2174,0.43
43571,0.5043,0.4652,0.4696,0.4609,0.4391,0.3739,0.4739,0.513,0.3696,0.487,0.513,0.3696,0.4556
43582,0.5043,0.4652,0.4696,0.4609,0.4391,0.3739,0.4739,0.513,0.3696,0.5087,0.513,0.3696,0.4578
43583,0.4652,0.4652,0.4696,0.4609,0.4391,0.3739,0.4739,0.513,0.3696,0.5087,0.513,0.3696,0.4539
43630,0.4652,0.4652,0.4,0.4609,0.4391,0.3739,0.4739,0.513,0.3696,0.5087,0.513,0.3696,0.447
43645,0.4652,0.4652,0.4391,0.4609,0.4391,0.3739,0.4739,0.513,0.3696,0.5087,0.513,0.3696,0.4509
43740,0.4652,0.3,0.4391,0.4609,0.4391,0.3739,0.4739,0.513,0.3696,0.5087,0.513,0.3,0.4343
43754,0.4652,0.3,0.4391,0.4609,0.4391,0.3739,0.3478,0.513,0.3696,0.5087,0.513,0.3,0.4217
43783,0.4652,0.3,0.4348,0.4609,0.4391,0.3739,0.3478,0.513,0.3696,0.5087,0.513,0.3,0.4213
43799,0.4652,0.3,0.3261,0.4609,0.4391,0.3739,0.3478,0.513,0.3696,0.5087,0.513,0.3,0.4104
43821,0.4652,0.4783,0.3261,0.4609,0.4391,0.3739,0.3478,0.513,0.3696,0.5087,0.513,0.3261,0.4283
43828,0.4652,0.4783,0.3261,0.4609,0.4391,0.3739,0.3478,0.5478,0.3696,0.5087,0.5478,0.3261,0.4317
43836,0.4652,0.4783,0.3435,0.4609,0.4391,0.3739,0.3478,0.5478,0.3696,0.5087,0.5478,0.3435,0.4335
43847,0.4652,0.4783,0.3435,0.4609,0.4391,0.5565,0.3478,0.5478,0.3696,0.5087,0.5565,0.3435,0.4517
43863,0.4652,0.4783,0.3435,0.4609,0.3696,0.5565,0.3478,0.5478,0.3696,0.5087,0.5565,0.3435,0.4448
43868,0.5217,0.4783,0.3435,0.4609,0.3696,0.5565,0.3478,0.5478,0.3696,0.5087,0.5565,0.3435,0.4504
43873,0.5217,0.4957,0.3435,0.4609,0.3696,0.5565,0.3478,0.5478,0.3696,0.5087,0.5565,0.3435,0.4522
43886,0.5217,0.4609,0.3435,0.4609,0.3696,0.5565,0.3478,0.5478,0.3696,0.5087,0.5565,0.3435,0.4487
43890,0.5217,0.4565,0.3435,0.4609,0.3696,0.5565,0.3478,0.5478,0.3696,0.5087,0.5565,0.3435,0.4483
43902,0.5217,0.4565,0.3435,0.4609,0.5217,0.5565,0.3478,0.5478,0.3696,0.5087,0.5565,0.3435,0.4635
43905,0.5217,0.4565,0.3435,0.4609,0.5217,0.5565,0.3478,0.3435,0.3696,0.5087,0.5565,0.3435,0.443
43919,0.5217,0.4565,0.2391,0.4609,0.5217,0.5565,0.3478,0.3435,0.3696,0.5087,0.5565,0.2391,0.4326
43925,0.5217,0.4565,0.3,0.4609,0.5217,0.5565,0.3478,0.3435,0.3696,0.5087,0.5565,0.3,0.4387
43935,0.5217,0.4565,0.3,0.4435,0.5217,0.5565,0.3478,0.3435,0.3696,0.5087,0.5565,0.3,0.437
43983,0.5217,0.4565,0.3,0.4435,0.5217,0.5565,0.3478,0.3435,0.3391,0.5087,0.5565,0.3,0.4339
43986,0.5217,0.4565,0.3,0.4435,0.5217,0.5565,0.3478,0.3435,0.3391,0.213,0.5565,0.213,0.4043
43994,0.5217,0.4565,0.3,0.4435,0.5217,0.3739,0.3478,0.3435,0.3391,0.213,0.5217,0.213,0.3861
43998,0.5217,0.4565,0.3,0.4435,0.5217,0.3739,0.3478,0.3435,0.3391,0.4609,0.5217,0.3,0.4109
44006,0.5217,0.4565,0.3,0.4435,0.5217,0.3739,0.3478,0.5565,0.3391,0.4609,0.5565,0.3,0.4322
44008,0.5217,0.4565,0.3,0.4435,0.3826,0.3739,0.3478,0.5565,0.3391,0.4609,0.5565,0.3,0.4182
44010,0.5217,0.4565,0.3826,0.4435,0.3826,0.3739,0.3478,0.5565,0.3391,0.4609,0.5565,0.3391,0.4265
44014,0.5217,0.4565,0.3826,0.4435,0.3826,0.3609,0.3478,0.5565,0.3391,0.4609,0.5565,0.3391,0.4252
44044,0.5217,0.4565,0.3826,0.4435,0.3826,0.3609,0.3478,0.5565,0.3391,0.4174,0.5565,0.3391,0.4209
44073,0.5217,0.4565,0.3826,0.4435,0.3826,0.5478,0.3478,0.5565,0.3391,0.4174,0.5565,0.3391,0.4395
44100,0.5217,0.4565,0.3957,0.4435,0.3826,0.5478,0.3478,0.5565,0.3391,0.4174,0.5565,0.3391,0.4409
44102,0.5217,0.4565,0.3304,0.4435,0.3826,0.5478,0.3478,0.5565,0.3391,0.4174,0.5565,0.3304,0.4343
44107,0.5217,0.4565,0.3478,0.4435,0.3826,0.5478,0.3478,0.5565,0.3391,0.4174,0.5565,0.3391,0.4361
44120,0.5217,0.4565,0.3478,0.4435,0.5304,0.5478,0.3478,0.5565,0.3391,0.4174,0.5565,0.3391,0.4508
44121,0.4957,0.4565,0.3478,0.4435,0.5304,0.5478,0.3478,0.5565,0.3391,0.4174,0.5565,0.3391,0.4482
44122,0.4957,0.4565,0.3478,0.4435,0.5304,0.5478,0.3478,0.5304,0.3391,0.4174,0.5478,0.3391,0.4456
44123,0.4957,0.4565,0.3478,0.4435,0.2957,0.5478,0.3478,0.5304,0.3391,0.4174,0.5478,0.2957,0.4222
44128,0.5087,0.4565,0.3478,0.4435,0.2957,0.5478,0.3478,0.5304,0.3391,0.4174,0.5478,0.2957,0.4235
44129,0.5087,0.513,0.3478,0.4435,0.2957,0.5478,0.3478,0.5304,0.3391,0.4174,0.5478,0.2957,0.4291
44137,0.5043,0.513,0.3478,0.4435,0.2957,0.5478,0.3478,0.5304,0.3391,0.4174,0.5478,0.2957,0.4287
44149,0.5043,0.513,0.3478,0.4435,0.2957,0.5478,0.3478,0.5304,0.3391,0.4174,0.5478,0.2957,0.4287
44155,0.5043,0.513,0.3478,0.4435,0.2957,0.5478,0.3478,0.5304,0.5217,0.4174,0.5478,0.2957,0.4469
44170,0.5043,0.513,0.3478,0.4435,0.2957,0.2957,0.3478,0.5304,0.5217,0.4174,0.5304,0.2957,0.4217
44176,0.5043,0.513,0.3478,0.4435,0.2957,0.3783,0.3478,0.5304,0.5217,0.4174,0.5304,0.2957,0.43
44189,0.5043,0.513,0.4522,0.4435,0.2957,0.3783,0.3478,0.5304,0.5217,0.4174,0.5304,0.2957,0.4404
44196,0.5043,0.513,0.4522,0.4435,0.3478,0.3783,0.3478,0.5304,0.5217,0.4174,0.5304,0.3478,0.4456
44210,0.5043,0.513,0.4522,0.4435,0.3478,0.3783,0.3478,0.387,0.5217,0.4174,0.5217,0.3478,0.4313
44214,0.5043,0.513,0.4522,0.4435,0.3478,0.3783,0.3478,0.2391,0.5217,0.4174,0.5217,0.2391,0.4165
44223,0.5043,0.513,0.4522,0.4435,0.3478,0.3783,0.3478,0.4261,0.5217,0.4174,0.5217,0.3478,0.4352
44228,0.5043,0.513,0.5304,0.4435,0.3478,0.3783,0.3478,0.4261,0.5217,0.4174,0.5304,0.3478,0.443
44234,0.5217,0.513,0.5348,0.4435,0.3478,0.3783,0.3478,0.4261,0.5217,0.4174,0.5348,0.3478,0.4452
44257,0.5217,0.513,0.5348,0.4435,0.3478,0.3783,0.3478,0.4261,0.5217,0.4391,0.5348,0.3478,0.4474
44272,0.5,0.513,0.5348,0.4435,0.3478,0.3783,0.3478,0.4261,0.5217,0.4391,0.5348,0.3478,0.4452
44288,0.5,0.513,0.5348,0.4435,0.3478,0.3783,0.513,0.4261,0.5217,0.4391,0.5348,0.3478,0.4617
44296,0.5,0.513,0.3913,0.4435,0.3478,0.3783,0.513,0.4261,0.5217,0.4391,0.5217,0.3478,0.4474
44307,0.5,0.513,0.3913,0.4435,0.3478,0.3783,0.513,0.4261,0.4783,0.4391,0.513,0.3478,0.443
44321,0.5,0.4174,0.3913,0.4435,0.3478,0.3783,0.513,0.4261,0.4783,0.4391,0.513,0.3478,0.4335
44342,0.5,0.4174,0.3913,0.4435,0.4522,0.3783,0.513,0.4261,0.4783,0.4391,0.513,0.3783,0.4439
44346,0.5,0.4174,0.4435,0.4435,0.4522,0.3783,0.513,0.4261,0.4783,0.4391,0.513,0.3783,0.4491
44351,0.5,0.4174,0.5261,0.4435,0.4522,0.3783,0.513,0.4261,0.4783,0.4391,0.5261,0.3783,0.4574
44360,0.5,0.4174,0.5261,0.4435,0.487,0.3783,0.513,0.4261,0.4783,0.4391,0.5261,0.3783,0.4609
44367,0.5,0.4174,0.5261,0.4435,0.487,0.3783,0.513,0.5348,0.4783,0.4391,0.5348,0.3783,0.4718
44369,0.5,0.4174,0.5261,0.4435,0.487,0.3391,0.513,0.5348,0.4783,0.4391,0.5348,0.3391,0.4678
44379,0.5,0.4174,0.5261,0.4826,0.487,0.3391,0.513,0.5348,0.4783,0.4391,0.5348,0.3391,0.4717
44382,0.5,0.4174,0.5261,0.4826,0.3696,0.3391,0.513,0.5348,0.4783,0.4391,0.5348,0.3391,0.46
44401,0.5,0.4174,0.5261,0.4826,0.3696,0.3391,0.513,0.413,0.4783,0.4391,0.5261,0.3391,0.4478
44418,0.5,0.4174,0.3261,0.4826,0.3696,0.3609,0.513,0.413,0.4783,0.4391,0.513,0.3261,0.43
44435,0.5,0.4174,0.3261,0.4826,0.3696,0.487,0.513,0.413,0.4783,0.4391,0.513,0.3261,0.4426
44439,0.5,0.4174,0.4261,0.4826,0.3696,0.487,0.513,0.413,0.4783,0.4391,0.513,0.3696,0.4526
44445,0.5,0.3522,0.4261,0.4826,0.3696,0.487,0.513,0.413,0.4783,0.4391,0.513,0.3522,0.4461
44461,0.5,0.3522,0.4261,0.4826,0.3696,0.487,0.513,0.413,0.4783,0.5,0.513,0.3522,0.4522
44468,0.5,0.4957,0.5087,0.4826,0.3696,0.487,0.513,0.413,0.4783,0.5,0.513,0.3696,0.4748
44483,0.5,0.4957,0.5087,0.4826,0.3696,0.487,0.513,0.413,0.4783,0.5,0.513,0.3696,0.4748
44515,0.213,0.4957,0.5087,0.4826,0.3696,0.487,0.513,0.413,0.4783,0.5,0.513,0.213,0.4461
44518,0.213,0.4957,0.5087,0.4826,0.3696,0.487,0.513,0.2478,0.4783,0.5,0.513,0.213,0.4296
44526,0.213,0.4957,0.5087,0.4826,0.3696,0.487,0.513,0.4609,0.4783,0.5,0.513,0.213,0.4509
44527,0.213,0.4957,0.5087,0.4826,0.3696,0.487,0.513,0.4609,0.4739,0.5,0.513,0.213,0.4504
44529,0.213,0.4957,0.5087,0.3783,0.3696,0.487,0.513,0.4609,0.4739,0.5,0.513,0.213,0.44
44547,0.213,0.4957,0.5087,0.4826,0.3696,0.487,0.513,0.4609,0.4739,0.5,0.513,0.213,0.4504
44588,0.213,0.4957,0.5087,0.4826,0.3696,0.487,0.3391,0.4609,0.4739,0.5,0.5087,0.213,0.4331
44631,0.4565,0.4957,0.5087,0.4826,0.3696,0.487,0.3391,0.4609,0.4739,0.5,0.5087,0.3391,0.4574
44634,0.4565,0.4348,0.5087,0.4826,0.3696,0.487,0.3391,0.4609,0.4739,0.5,0.5087,0.3391,0.4513
44714,0.4565,0.4826,0.5087,0.4826,0.3696,0.487,0.3391,0.4609,0.4739,0.5,0.5087,0.3391,0.4561
44719,0.4565,0.4826,0.5087,0.4826,0.3696,0.487,0.3391,0.4913,0.4739,0.5,0.5087,0.3391,0.4591
44767,0.4565,0.4826,0.5087,0.4826,0.3696,0.487,0.3391,0.4913,0.4739,0.3913,0.5087,0.3391,0.4483
44770,0.4565,0.4565,0.5087,0.4826,0.3696,0.487,0.3391,0.4913,0.4739,0.3913,0.5087,0.3391,0.4456
44775,0.4565,0.4565,0.5087,0.4826,0.3391,0.487,0.3391,0.4913,0.4739,0.3913,0.5087,0.3391,0.4426
44805,0.4565,0.4565,0.5087,0.4826,0.3391,0.487,0.3391,0.4913,0.4739,0.4783,0.5087,0.3391,0.4513
44807,0.4565,0.4565,0.5087,0.3739,0.3391,0.487,0.3391,0.4913,0.4739,0.4783,0.5087,0.3391,0.4404
44827,0.4565,0.4565,0.5087,0.3739,0.3435,0.487,0.3391,0.4913,0.4739,0.4783,0.5087,0.3391,0.4409
44889,0.4348,0.4565,0.5087,0.3739,0.3435,0.487,0.3391,0.4913,0.4739,0.4783,0.5087,0.3391,0.4387
44894,0.4348,0.4565,0.5087,0.4565,0.3435,0.487,0.3391,0.4913,0.4739,0.4783,0.5087,0.3391,0.447
44912,0.4348,0.4565,0.3,0.4565,0.3435,0.487,0.3391,0.4913,0.4739,0.4783,0.4913,0.3,0.4261
44918,0.4348,0.4565,0.3,0.4565,0.3435,0.3522,0.3391,0.4913,0.4739,0.4783,0.4913,0.3,0.4126
44962,0.4348,0.4565,0.3,0.4565,0.3435,0.3522,0.3391,0.4913,0.4739,0.4783,0.4913,0.3,0.4126
44964,0.487,0.4565,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.4739,0.4783,0.513,0.3,0.4352
44969,0.487,0.3,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.4739,0.4783,0.513,0.3,0.4196
44975,0.487,0.3,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.3826,0.4783,0.513,0.3,0.4104
44995,0.487,0.3,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.3826,0.5174,0.5174,0.3,0.4143
44999,0.487,0.3,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.3391,0.5174,0.5174,0.3,0.41
45059,0.487,0.4826,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.3391,0.5174,0.5174,0.3,0.4283
45069,0.487,0.4826,0.3,0.4565,0.3,0.3522,0.513,0.4913,0.3391,0.5174,0.5174,0.3,0.4239
45081,0.4435,0.4826,0.3,0.4565,0.3,0.3522,0.513,0.4913,0.3391,0.5174,0.5174,0.3,0.4196
45097,0.4435,0.4826,0.3,0.4565,0.3,0.3522,0.513,0.4913,0.513,0.5174,0.5174,0.3,0.4369
45100,0.4435,0.4826,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.513,0.5174,0.5174,0.3,0.4413
45107,0.4435,0.3435,0.3,0.4565,0.3435,0.3522,0.513,0.4913,0.513,0.5174,0.5174,0.3,0.4274
45135,0.4435,0.3435,0.4304,0.4565,0.3435,0.3522,0.513,0.4913,0.513,0.5174,0.5174,0.3435,0.4404
45144,0.4435,0.3435,0.4304,0.2217,0.3435,0.3522,0.513,0.4913,0.513,0.5174,0.5174,0.2217,0.4169
45167,0.4435,0.3435,0.4304,0.2217,0.3435,0.3522,0.513,0.4913,0.513,0.5174,0.5174,0.2217,0.4169
45176,0.5087,0.3435,0.4304,0.2217,0.3435,0.3522,0.513,0.4913,0.513,0.5174,0.5174,0.2217,0.4235
45179,0.5087,0.3435,0.4304,0.2217,0.3435,0.3522,0.513,0.4913,0.513,0.4609,0.513,0.2217,0.4178
45182,0.5087,0.3435,0.4435,0.2217,0.3435,0.3522,0.513,0.4913,0.513,0.4609,0.513,0.2217,0.4191
45219,0.5087,0.3435,0.4435,0.2217,0.3435,0.3522,0.513,0.2174,0.513,0.4609,0.513,0.2174,0.3917
45221,0.4304,0.3435,0.4435,0.2217,0.3435,0.3522,0.4783,0.2174,0.513,0.4609,0.513,0.2174,0.3804
45229,0.4391,0.3435,0.4435,0.2217,0.3435,0.3522,0.4783,0.2174,0.513,0.4609,0.513,0.2174,0.3813
45241,0.4391,0.3435,0.4435,0.2217,0.3435,0.3522,0.4783,0.2174,0.513,0.3957,0.513,0.2174,0.3748
45242,0.4391,0.4478,0.4435,0.2217,0.3435,0.3522,0.4783,0.2174,0.513,0.3957,0.513,0.2174,0.3852
45246,0.4391,0.4478,0.4435,0.2217,0.3435,0.3522,0.4783,0.2174,0.4783,0.3957,0.4783,0.2174,0.3817
45247,0.4391,0.4478,0.4435,0.2217,0.3435,0.4087,0.4783,0.2174,0.4783,0.3957,0.4783,0.2174,0.3874
45284,0.4391,0.4478,0.4435,0.2217,0.5261,0.4087,0.4783,0.2174,0.4783,0.3957,0.5261,0.2174,0.4057
45298,0.4391,0.4478,0.3261,0.2217,0.5261,0.4087,0.4783,0.2174,0.4783,0.3957,0.5261,0.2174,0.3939
45305,0.5957,0.4478,0.3261,0.2217,0.5261,0.4087,0.4783,0.2174,0.4783,0.3957,0.5957,0.2174,0.4096
45310,0.5957,0.4478,0.3261,0.2217,0.5261,0.4087,0.3652,0.2174,0.4783,0.3957,0.5957,0.2174,0.3983
45313,0.4652,0.4478,0.3261,0.2217,0.5261,0.4087,0.3652,0.2174,0.4783,0.3957,0.5261,0.2174,0.3852
45329,0.4652,0.4478,0.3261,0.2217,0.5261,0.4087,0.3652,0.2174,0.4783,0.4783,0.5261,0.2174,0.3935
45354,0.4652,0.4391,0.3261,0.2217,0.5261,0.4087,0.3652,0.2174,0.4783,0.4783,0.5261,0.2174,0.3926
45358,0.4652,0.4391,0.3261,0.2217,0.5261,0.4087,0.3652,0.3043,0.4783,0.4783,0.5261,0.2217,0.4013
45362,0.4652,0.4391,0.3261,0.2217,0.2391,0.4087,0.3652,0.3043,0.4783,0.4783,0.4783,0.2217,0.3726
45381,0.4652,0.4391,0.3261,0.2217,0.2391,0.4087,0.3652,0.5217,0.4783,0.4783,0.5217,0.2217,0.3943
45404,0.4652,0.4391,0.3261,0.2217,0.2391,0.4087,0.3652,0.5217,0.4783,0.4957,0.5217,0.2217,0.3961
45411,0.4652,0.5174,0.3261,0.2217,0.2391,0.4087,0.3652,0.5217,0.4783,0.4957,0.5217,0.2217,0.4039
45413,0.4652,0.5174,0.3261,0.2217,0.2391,0.4087,0.4087,0.5217,0.4783,0.4957,0.5217,0.2217,0.4083
45453,0.4652,0.5174,0.3261,0.2217,0.2391,0.4087,0.3739,0.5217,0.4783,0.4957,0.5217,0.2217,0.4048
45503,0.4652,0.5174,0.5261,0.2217,0.2391,0.4087,0.3739,0.5217,0.4783,0.4957,0.5261,0.2217,0.4248
45513,0.4652,0.4478,0.5261,0.2217,0.2391,0.4087,0.3739,0.5217,0.4783,0.4957,0.5261,0.2217,0.4178
45554,0.4652,0.4478,0.5261,0.2217,0.2696,0.4087,0.3739,0.5217,0.4783,0.4957,0.5261,0.2217,0.4209
45576,0.4652,0.4478,0.5261,0.2217,0.2696,0.4087,0.3739,0.5217,0.4783,0.4609,0.5261,0.2217,0.4174
45596,0.4652,0.4478,0.5261,0.2217,0.2696,0.4087,0.3739,0.5217,0.3391,0.4609,0.5261,0.2217,0.4035
45602,0.4652,0.4478,0.5261,0.2217,0.2696,0.4087,0.3739,0.4435,0.3391,0.4609,0.5261,0.2217,0.3957
45671,0.4652,0.4478,0.5261,0.2217,0.2696,0.4565,0.3739,0.4435,0.3391,0.4609,0.5261,0.2217,0.4004
45689,0.4652,0.4478,0.5435,0.2217,0.2696,0.4565,0.3739,0.4435,0.3391,0.4609,0.5435,0.2217,0.4022
45720,0.4652,0.4478,0.5435,0.4261,0.2696,0.4565,0.3739,0.4435,0.3391,0.4609,0.5435,0.2696,0.4226
45731,0.4652,0.4478,0.5435,0.4261,0.2696,0.4565,0.3739,0.4783,0.3391,0.4609,0.5435,0.2696,0.4261
45736,0.4652,0.4478,0.5435,0.4261,0.2696,0.4565,0.5391,0.4783,0.3391,0.4609,0.5435,0.2696,0.4426
45740,0.4652,0.4478,0.3565,0.4261,0.2696,0.4565,0.5391,0.4783,0.3391,0.4609,0.5391,0.2696,0.4239
