timestamp,legacy_pcnet3,legacy_pcnet7,legacy_pcnet0,legacy_pcnet4,legacy_pcnet8,legacy_pcnet5,legacy_pcnet1,legacy_pcnet2,legacy_pcnet6,max,min,avg
9777,0.3394,0.3905,0.3285,0.3431,0.2026,0.3285,0.4343,0.3193,0.3029,0.4343,0.2026,0.3321
9787,0.3394,0.3905,0.3285,0.3577,0.2026,0.3285,0.4343,0.3193,0.3029,0.4343,0.2026,0.3337
9797,0.3394,0.4197,0.3285,0.3577,0.2026,0.3285,0.3358,0.3193,0.3029,0.4197,0.2026,0.326
9809,0.3394,0.3139,0.3285,0.3577,0.2026,0.3285,0.3358,0.3193,0.3029,0.3577,0.2026,0.3143
9813,0.3394,0.3139,0.3285,0.3577,0.2026,0.3285,0.3358,0.3175,0.3029,0.3577,0.2026,0.3141
9815,0.3394,0.3139,0.3285,0.3266,0.2026,0.3285,0.3358,0.3175,0.3029,0.3394,0.2026,0.3106
9826,0.3394,0.3139,0.3285,0.3266,0.2026,0.3285,0.3358,0.4069,0.3029,0.4069,0.2026,0.3206
9827,0.3394,0.3978,0.3285,0.3266,0.2026,0.3285,0.3358,0.4069,0.3029,0.4069,0.2026,0.3299
9829,0.3394,0.3978,0.3285,0.3266,0.2026,0.3285,0.3358,0.4069,0.2391,0.4069,0.2026,0.3228
9833,0.3394,0.3978,0.3285,0.3266,0.2026,0.3285,0.3394,0.4069,0.2391,0.4069,0.2026,0.3232
9840,0.3394,0.3978,0.3285,0.3266,0.3905,0.3285,0.3394,0.4069,0.2391,0.4069,0.2391,0.3441
9844,0.3394,0.3978,0.3285,0.3266,0.3905,0.3285,0.3394,0.4069,0.2391,0.4069,0.2391,0.3441
9847,0.3394,0.3978,0.3285,0.3266,0.4343,0.3285,0.3394,0.4069,0.2391,0.4343,0.2391,0.3489
9850,0.3394,0.3978,0.3285,0.3266,0.4343,0.3285,0.4161,0.4069,0.2391,0.4343,0.2391,0.3575
9852,0.3394,0.3978,0.3285,0.3266,0.3485,0.3285,0.4161,0.4069,0.2391,0.4161,0.2391,0.3479
9853,0.1934,0.3978,0.3285,0.3266,0.3485,0.3285,0.4161,0.4069,0.2391,0.4161,0.1934,0.3317
9858,0.1934,0.3978,0.3285,0.3266,0.1807,0.3285,0.4161,0.4069,0.2391,0.4161,0.1807,0.3131
9865,0.1934,0.3978,0.3285,0.3266,0.1807,0.3285,0.4161,0.4069,0.312,0.4161,0.1807,0.3212
9866,0.1934,0.3978,0.3285,0.3431,0.1807,0.3285,0.4161,0.4069,0.312,0.4161,0.1807,0.323
9885,0.1934,0.3978,0.3285,0.3431,0.1807,0.3285,0.3394,0.4069,0.312,0.4069,0.1807,0.3145
9886,0.1934,0.3978,0.3285,0.3431,0.3631,0.3285,0.3394,0.4069,0.312,0.4069,0.1934,0.3347
9889,0.1934,0.3978,0.3285,0.3431,0.3631,0.3285,0.3522,0.4069,0.312,0.4069,0.1934,0.3362
9890,0.1934,0.3978,0.3285,0.3431,0.3631,0.3285,0.3522,0.4069,0.4015,0.4069,0.1934,0.3461
9892,0.396,0.3978,0.3285,0.3431,0.3631,0.3285,0.3522,0.4069,0.4015,0.4069,0.3285,0.3686
9921,0.3595,0.3978,0.3285,0.3431,0.3631,0.3285,0.3522,0.4069,0.4015,0.4069,0.3285,0.3646
9926,0.3595,0.3978,0.3285,0.3431,0.3631,0.3285,0.4599,0.4069,0.4015,0.4599,0.3285,0.3765
9931,0.3595,0.3978,0.3285,0.3431,0.3631,0.3285,0.4599,0.323,0.4015,0.4599,0.323,0.3672
9953,0.3595,0.3978,0.3285,0.2482,0.3631,0.3285,0.4599,0.323,0.4015,0.4599,0.2482,0.3567
9958,0.4526,0.3978,0.3285,0.2482,0.3631,0.3285,0.4599,0.323,0.4015,0.4599,0.2482,0.367
9965,0.4526,0.3978,0.3285,0.2482,0.3631,0.3285,0.4599,0.4069,0.2737,0.4599,0.2482,0.3621
9967,0.4526,0.3978,0.3285,0.2482,0.3631,0.3285,0.3777,0.4069,0.2737,0.4526,0.2482,0.353
9971,0.4124,0.3978,0.3285,0.2482,0.3631,0.3285,0.3777,0.4069,0.2737,0.4124,0.2482,0.3485
9975,0.4124,0.3978,0.3285,0.2482,0.3631,0.3285,0.3777,0.4124,0.2737,0.4124,0.2482,0.3491
9989,0.4124,0.3978,0.3285,0.3102,0.3631,0.3285,0.3777,0.4124,0.2737,0.4124,0.2737,0.356
9996,0.4124,0.4562,0.3285,0.3102,0.3631,0.3285,0.3777,0.4124,0.2737,0.4562,0.2737,0.3625
9997,0.4124,0.4562,0.3285,0.3102,0.3631,0.3285,0.3777,0.4106,0.2737,0.4562,0.2737,0.3623
9998,0.4124,0.4562,0.3285,0.3266,0.3631,0.3285,0.3777,0.4106,0.2737,0.4562,0.2737,0.3641
9999,0.4124,0.2518,0.3285,0.3266,0.3631,0.3285,0.3777,0.4106,0.2737,0.4124,0.2518,0.3414
10008,0.4124,0.354,0.3285,0.3266,0.3631,0.3285,0.3777,0.4106,0.2737,0.4124,0.2737,0.3528
10014,0.4124,0.354,0.3285,0.3266,0.4088,0.3285,0.3777,0.4106,0.2737,0.4124,0.2737,0.3579
10019,0.4124,0.354,0.3285,0.3266,0.2226,0.3285,0.3777,0.4106,0.2737,0.4124,0.2226,0.3372
10025,0.4124,0.3047,0.3285,0.3266,0.2226,0.3285,0.3777,0.4106,0.2737,0.4124,0.2226,0.3317
10030,0.4124,0.3266,0.3285,0.3266,0.2226,0.3285,0.3777,0.4106,0.2737,0.4124,0.2226,0.3341
10047,0.4124,0.3266,0.3285,0.3266,0.2226,0.3285,0.3777,0.2391,0.2737,0.4124,0.2226,0.3151
10048,0.4124,0.3266,0.3285,0.3266,0.2226,0.3285,0.3777,0.2391,0.3139,0.4124,0.2226,0.3195
10049,0.4124,0.3266,0.3285,0.4179,0.2226,0.3285,0.3777,0.2573,0.3139,0.4179,0.2226,0.3317
10055,0.385,0.3266,0.3285,0.4179,0.2226,0.3285,0.3777,0.2573,0.3595,0.4179,0.2226,0.3337
10069,0.385,0.3266,0.3285,0.4179,0.3102,0.3285,0.3777,0.2573,0.3595,0.4179,0.2573,0.3435
10073,0.4781,0.3266,0.3285,0.4179,0.3102,0.3285,0.3777,0.2573,0.3595,0.4781,0.2573,0.3538
10080,0.4781,0.3266,0.3285,0.4179,0.3102,0.3285,0.3777,0.4872,0.3595,0.4872,0.3102,0.3794
10084,0.4124,0.3266,0.3285,0.4179,0.3102,0.3285,0.3777,0.4872,0.3595,0.4872,0.3102,0.3721
10086,0.4124,0.3266,0.3285,0.3759,0.3102,0.3285,0.3777,0.4872,0.2774,0.4872,0.2774,0.3583
10087,0.4124,0.3266,0.3285,0.3759,0.3102,0.3285,0.4051,0.4872,0.2774,0.4872,0.2774,0.3613
10093,0.4124,0.3266,0.3285,0.438,0.3102,0.3285,0.4051,0.4872,0.2774,0.4872,0.2774,0.3682
10096,0.4124,0.3266,0.3285,0.438,0.3102,0.3285,0.4051,0.3376,0.2774,0.438,0.2774,0.3516
10102,0.4124,0.3266,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.2774,0.438,0.2062,0.337
10110,0.3759,0.3266,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.2774,0.438,0.2062,0.3329
10119,0.3449,0.3266,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.2774,0.438,0.2062,0.3295
10121,0.2737,0.3266,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.2774,0.438,0.2062,0.3216
10130,0.2737,0.3467,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.2774,0.438,0.2062,0.3238
10141,0.5128,0.3467,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.2774,0.5128,0.2062,0.3504
10148,0.5128,0.3467,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.4015,0.5128,0.2062,0.3642
10162,0.3358,0.3467,0.3285,0.438,0.3102,0.3285,0.4051,0.2062,0.4015,0.438,0.2062,0.3445
10166,0.3358,0.3467,0.3285,0.3558,0.3102,0.3285,0.4051,0.2062,0.4015,0.4051,0.2062,0.3354
10168,0.3358,0.3467,0.3285,0.3558,0.3212,0.3285,0.4051,0.2062,0.4015,0.4051,0.2062,0.3366
10171,0.3394,0.3467,0.3285,0.3558,0.3212,0.3285,0.4051,0.2062,0.3449,0.4051,0.2062,0.3307
10172,0.3394,0.3467,0.3285,0.3558,0.3212,0.3285,0.4708,0.2062,0.3449,0.4708,0.2062,0.338
10178,0.3394,0.3467,0.3285,0.2938,0.3212,0.3285,0.4708,0.2062,0.3449,0.4708,0.2062,0.3311
10184,0.3394,0.3467,0.3285,0.2938,0.3212,0.3285,0.4708,0.2062,0.292,0.4708,0.2062,0.3252
10186,0.3613,0.3467,0.3285,0.2938,0.3212,0.3285,0.4708,0.2062,0.292,0.4708,0.2062,0.3277
10189,0.3613,0.3467,0.3285,0.2938,0.3504,0.3285,0.4708,0.2062,0.292,0.4708,0.2062,0.3309
10198,0.3613,0.3467,0.3285,0.2938,0.3504,0.3285,0.4708,0.3577,0.292,0.4708,0.292,0.3477
10199,0.3613,0.4069,0.3285,0.2938,0.3504,0.3285,0.4708,0.2609,0.292,0.4708,0.2609,0.3437
10205,0.4544,0.292,0.3285,0.2938,0.3504,0.3285,0.4708,0.2609,0.292,0.4708,0.2609,0.3413
10221,0.4544,0.292,0.3285,0.2938,0.3504,0.3285,0.4708,0.2609,0.0201,0.4708,0.0201,0.311
10224,0.4544,0.292,0.3285,0.2938,0.3504,0.3285,0.4708,0.4069,0.0201,0.4708,0.0201,0.3273
10229,0.2208,0.292,0.3285,0.2938,0.3504,0.3285,0.4708,0.4069,0.0201,0.4708,0.0201,0.3013
10232,0.2208,0.292,0.3285,0.2938,0.3504,0.3285,0.2427,0.4069,0.0201,0.4069,0.0201,0.276
10244,0.2208,0.292,0.3285,0.4964,0.3504,0.3285,0.2427,0.4069,0.0201,0.4964,0.0201,0.2985
10252,0.2208,0.292,0.3285,0.4964,0.3504,0.3285,0.3157,0.4069,0.0201,0.4964,0.0201,0.3066
10256,0.2208,0.292,0.3285,0.4964,0.3504,0.3285,0.3157,0.3832,0.0201,0.4964,0.0201,0.304
10259,0.2208,0.292,0.3285,0.4964,0.3504,0.3285,0.2208,0.3832,0.0201,0.4964,0.0201,0.2934
10273,0.385,0.292,0.3285,0.4964,0.3504,0.3285,0.2208,0.3832,0.0201,0.4964,0.0201,0.3117
10275,0.385,0.292,0.3285,0.3832,0.3504,0.3285,0.2208,0.3832,0.0201,0.385,0.0201,0.2991
10277,0.385,0.292,0.3285,0.3832,0.3504,0.3285,0.2208,0.3832,0.3814,0.385,0.2208,0.3392
10281,0.385,0.292,0.3285,0.3832,0.3504,0.3285,0.2208,0.396,0.3814,0.396,0.2208,0.3406
10287,0.385,0.292,0.3285,0.3832,0.3504,0.3285,0.2208,0.3193,0.3814,0.385,0.2208,0.3321
10295,0.385,0.292,0.3285,0.3832,0.3504,0.3285,0.2208,0.3193,0.4124,0.4124,0.2208,0.3356
10299,0.385,0.292,0.3285,0.3832,0.3504,0.3285,0.3942,0.3193,0.4124,0.4124,0.292,0.3548
10304,0.385,0.292,0.3285,0.3832,0.3504,0.3285,0.3942,0.3193,0.3558,0.3942,0.292,0.3485
10306,0.385,0.292,0.3285,0.3704,0.3504,0.3285,0.3942,0.3193,0.3558,0.3942,0.292,0.3471
10307,0.385,0.292,0.3285,0.3704,0.3504,0.3285,0.3942,0.3193,0.3412,0.3942,0.292,0.3455
10308,0.385,0.292,0.3285,0.2901,0.3504,0.3285,0.3942,0.3193,0.3412,0.3942,0.2901,0.3366
10311,0.385,0.292,0.3285,0.2901,0.3248,0.3285,0.3942,0.3193,0.3412,0.3942,0.2901,0.3337
10312,0.385,0.292,0.3285,0.2901,0.3248,0.3285,0.3467,0.3193,0.3412,0.385,0.2901,0.3285
10317,0.385,0.4051,0.3285,0.2901,0.3248,0.3285,0.3467,0.3193,0.3412,0.4051,0.2901,0.341
10319,0.385,0.4051,0.3285,0.2901,0.3248,0.3285,0.3467,0.3193,0.4471,0.4471,0.2901,0.3528
10333,0.385,0.4051,0.3285,0.2901,0.3248,0.3285,0.3467,0.3193,0.427,0.427,0.2901,0.3506
10334,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3467,0.3193,0.427,0.427,0.3193,0.357
10339,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3157,0.3193,0.427,0.427,0.3157,0.3536
10342,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3376,0.3193,0.427,0.427,0.3193,0.356
10347,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3376,0.2536,0.427,0.427,0.2536,0.3487
10349,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3376,0.2536,0.3285,0.4051,0.2536,0.3378
10361,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3814,0.2536,0.3285,0.4051,0.2536,0.3427
10371,0.4288,0.4051,0.3285,0.3485,0.3248,0.3285,0.3814,0.2536,0.3285,0.4288,0.2536,0.3475
10381,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3814,0.2536,0.3285,0.4051,0.2536,0.3427
10383,0.385,0.4051,0.3285,0.3485,0.3248,0.3285,0.3814,0.2536,0.3832,0.4051,0.2536,0.3487
10398,0.3595,0.4051,0.3285,0.3485,0.3248,0.3285,0.3814,0.2536,0.3832,0.4051,0.2536,0.3459
10406,0.3595,0.4051,0.3285,0.3485,0.2318,0.3285,0.3814,0.2536,0.3832,0.4051,0.2318,0.3356
10410,0.3595,0.4051,0.3285,0.3485,0.2318,0.3285,0.4763,0.2536,0.3832,0.4763,0.2318,0.3461
10411,0.3595,0.4051,0.3285,0.4653,0.2318,0.3285,0.4763,0.2536,0.3832,0.4763,0.2318,0.3591
10423,0.3595,0.4051,0.3285,0.4653,0.2318,0.3285,0.4763,0.2536,0.3759,0.4763,0.2318,0.3583
10426,0.3595,0.4051,0.3285,0.4653,0.2318,0.3285,0.4763,0.2701,0.3759,0.4763,0.2318,0.3601
10428,0.3595,0.4051,0.3285,0.4653,0.2318,0.3285,0.4763,0.3102,0.3759,0.4763,0.2318,0.3646
10429,0.3595,0.2956,0.3285,0.4653,0.2318,0.3285,0.4763,0.3102,0.3759,0.4763,0.2318,0.3524
10432,0.3595,0.2956,0.3285,0.4653,0.2318,0.3285,0.3522,0.3102,0.3796,0.4653,0.2318,0.339
10437,0.3595,0.2956,0.3285,0.4653,0.2318,0.3285,0.3522,0.3558,0.3796,0.4653,0.2318,0.3441
10439,0.3595,0.2956,0.3285,0.3449,0.2318,0.3285,0.3522,0.3558,0.3796,0.3796,0.2318,0.3307
10443,0.3741,0.2956,0.3285,0.3449,0.2318,0.3285,0.3522,0.3558,0.3796,0.3796,0.2318,0.3323
10461,0.312,0.2956,0.3285,0.3558,0.2318,0.3285,0.3522,0.3558,0.3796,0.3796,0.2318,0.3266
10469,0.312,0.2956,0.3285,0.3558,0.3248,0.3285,0.3522,0.3558,0.3285,0.3558,0.2956,0.3313
10472,0.312,0.2956,0.3285,0.3558,0.3248,0.3285,0.3522,0.3431,0.3285,0.3558,0.2956,0.3299
10491,0.312,0.2956,0.3285,0.3558,0.3248,0.3285,0.3157,0.3431,0.3285,0.3558,0.2956,0.3258
10507,0.312,0.2956,0.3285,0.3558,0.3248,0.3285,0.3157,0.3832,0.3285,0.3832,0.2956,0.3303
10517,0.2646,0.2956,0.3285,0.3558,0.3248,0.3285,0.3157,0.3832,0.3285,0.3832,0.2646,0.325
10518,0.2646,0.2956,0.3285,0.3558,0.3248,0.3285,0.3157,0.3832,0.3431,0.3832,0.2646,0.3266
10519,0.2646,0.2956,0.3285,0.3558,0.3248,0.3285,0.3157,0.365,0.3431,0.365,0.2646,0.3246
10523,0.2646,0.2956,0.3285,0.3558,0.3942,0.3285,0.3157,0.365,0.3431,0.3942,0.2646,0.3323
10550,0.2646,0.2956,0.3285,0.4562,0.3942,0.3285,0.3157,0.365,0.3431,0.4562,0.2646,0.3435
10557,0.2646,0.2956,0.3285,0.4562,0.427,0.3285,0.3157,0.365,0.3431,0.4562,0.2646,0.3471
10558,0.2646,0.2956,0.3285,0.4562,0.427,0.3285,0.3814,0.365,0.3431,0.4562,0.2646,0.3544
10559,0.2646,0.2956,0.3285,0.4562,0.427,0.3285,0.3814,0.365,0.4069,0.4562,0.2646,0.3615
10562,0.2682,0.2956,0.3285,0.4562,0.427,0.3285,0.3814,0.365,0.4069,0.4562,0.2682,0.3619
10566,0.2682,0.3285,0.3285,0.4562,0.427,0.3285,0.3814,0.365,0.4069,0.4562,0.2682,0.3656
10570,0.2682,0.3285,0.3285,0.4562,0.427,0.3285,0.3814,0.385,0.4069,0.4562,0.2682,0.3678
10574,0.2682,0.3285,0.3285,0.4562,0.3996,0.3285,0.3814,0.385,0.4069,0.4562,0.2682,0.3648
10584,0.2682,0.3285,0.3285,0.4562,0.3996,0.3285,0.3412,0.385,0.4069,0.4562,0.2682,0.3603
10587,0.2682,0.3285,0.3285,0.4562,0.3996,0.3285,0.3412,0.3741,0.4069,0.4562,0.2682,0.3591
10596,0.2682,0.2828,0.3285,0.4562,0.3996,0.3285,0.3412,0.3741,0.4069,0.4562,0.2682,0.354
10597,0.2956,0.2828,0.3285,0.4562,0.3996,0.3285,0.3412,0.3741,0.4069,0.4562,0.2828,0.357
10600,0.3467,0.2828,0.3285,0.4562,0.3996,0.3285,0.3412,0.3741,0.4069,0.4562,0.2828,0.3627
10606,0.3467,0.2828,0.3285,0.4562,0.3613,0.3285,0.3412,0.3741,0.4069,0.4562,0.2828,0.3585
10614,0.4161,0.2828,0.3285,0.4562,0.3613,0.3285,0.3412,0.3741,0.4069,0.4562,0.2828,0.3662
10616,0.4161,0.2828,0.3285,0.4562,0.3266,0.3285,0.3412,0.3741,0.4069,0.4562,0.2828,0.3623
10617,0.4161,0.2828,0.3285,0.4562,0.3266,0.3285,0.4215,0.3741,0.4069,0.4562,0.2828,0.3712
10618,0.4161,0.2828,0.3285,0.4562,0.3084,0.3285,0.4215,0.3741,0.4069,0.4562,0.2828,0.3692
10620,0.4161,0.2828,0.3285,0.4562,0.208,0.3285,0.4215,0.3741,0.4069,0.4562,0.208,0.3581
10633,0.4161,0.2828,0.3285,0.4562,0.208,0.3285,0.4215,0.3741,0.4069,0.4562,0.208,0.3581
10640,0.4161,0.2828,0.3285,0.4562,0.208,0.3285,0.4215,0.3741,0.281,0.4562,0.208,0.3441
10645,0.4161,0.2828,0.3285,0.4562,0.208,0.3285,0.3285,0.3741,0.281,0.4562,0.208,0.3337
10659,0.4161,0.2828,0.3285,0.4562,0.208,0.3285,0.3412,0.3741,0.281,0.4562,0.208,0.3352
10660,0.3723,0.2828,0.3285,0.4562,0.208,0.3285,0.3412,0.3741,0.281,0.4562,0.208,0.3303
10663,0.3723,0.2828,0.3285,0.4562,0.208,0.3285,0.3704,0.3741,0.281,0.4562,0.208,0.3335
10664,0.3723,0.2828,0.3285,0.4562,0.3066,0.3285,0.3704,0.3741,0.281,0.4562,0.281,0.3445
10671,0.3723,0.2828,0.3285,0.4562,0.3066,0.3285,0.3704,0.3741,0.3485,0.4562,0.2828,0.352
10688,0.3723,0.2828,0.3285,0.4562,0.3066,0.3285,0.3704,0.3741,0.4088,0.4562,0.2828,0.3587
10690,0.3723,0.2828,0.3285,0.4562,0.3066,0.3285,0.3887,0.3741,0.4088,0.4562,0.2828,0.3607
10691,0.3723,0.2828,0.3285,0.4562,0.3066,0.3285,0.3741,0.3741,0.4088,0.4562,0.2828,0.3591
10693,0.3814,0.2828,0.3285,0.4562,0.3066,0.3285,0.3741,0.3741,0.4088,0.4562,0.2828,0.3601
10707,0.3814,0.2828,0.3285,0.4562,0.2464,0.3285,0.3741,0.3741,0.4088,0.4562,0.2464,0.3534
10716,0.3814,0.2828,0.3285,0.4562,0.323,0.3285,0.3741,0.3741,0.4088,0.4562,0.2828,0.3619
10729,0.3814,0.2828,0.3285,0.4562,0.323,0.3285,0.4069,0.3741,0.4088,0.4562,0.2828,0.3656
10733,0.3814,0.2828,0.3285,0.3504,0.323,0.3285,0.4069,0.3741,0.4088,0.4088,0.2828,0.3538
10743,0.3814,0.2828,0.3285,0.3504,0.323,0.3285,0.4069,0.3741,0.4599,0.4599,0.2828,0.3595
10748,0.3814,0.2828,0.3285,0.3504,0.323,0.3285,0.3467,0.3741,0.4599,0.4599,0.2828,0.3528
10750,0.3814,0.3814,0.3285,0.3504,0.323,0.3285,0.3467,0.3741,0.4599,0.4599,0.323,0.3638
10755,0.3814,0.2883,0.3285,0.3504,0.323,0.3285,0.3467,0.3741,0.4599,0.4599,0.2883,0.3534
10769,0.3814,0.2883,0.3285,0.3613,0.323,0.3285,0.3467,0.3741,0.4599,0.4599,0.2883,0.3546
10772,0.2591,0.2883,0.3285,0.3613,0.323,0.3285,0.3467,0.3741,0.4599,0.4599,0.2591,0.341
10782,0.2591,0.2883,0.3285,0.3613,0.323,0.3285,0.3467,0.2609,0.4599,0.4599,0.2591,0.3285
10794,0.2591,0.2883,0.3285,0.3613,0.4234,0.3285,0.3467,0.2609,0.4599,0.4599,0.2591,0.3396
10796,0.2591,0.2883,0.3285,0.3613,0.4234,0.3285,0.3321,0.2609,0.4599,0.4599,0.2591,0.338
10810,0.2591,0.2883,0.3285,0.3613,0.4234,0.3285,0.3321,0.323,0.4599,0.4599,0.2591,0.3449
10819,0.2591,0.2883,0.3285,0.3613,0.4234,0.3285,0.3321,0.323,0.4599,0.4599,0.2591,0.3449
10821,0.4307,0.2883,0.3285,0.3613,0.4234,0.3285,0.3321,0.323,0.4599,0.4599,0.2883,0.364
10824,0.4307,0.2883,0.3285,0.3613,0.4234,0.3285,0.3321,0.323,0.2427,0.4307,0.2427,0.3398
10828,0.4307,0.2883,0.3285,0.3887,0.4234,0.3285,0.3321,0.323,0.2427,0.4307,0.2427,0.3429
10836,0.4307,0.3376,0.3285,0.3887,0.4234,0.3285,0.3321,0.323,0.2427,0.4307,0.2427,0.3484
10850,0.4307,0.3376,0.3285,0.3887,0.3814,0.3285,0.3321,0.323,0.2427,0.4307,0.2427,0.3437
10857,0.4307,0.3376,0.3285,0.3376,0.3814,0.3285,0.3321,0.323,0.2427,0.4307,0.2427,0.338
10863,0.4069,0.3376,0.3285,0.3376,0.3814,0.3285,0.3321,0.323,0.2427,0.4069,0.2427,0.3354
10868,0.4069,0.4434,0.3285,0.3376,0.3814,0.3285,0.3321,0.323,0.2427,0.4434,0.2427,0.3471
10873,0.4069,0.4434,0.3285,0.3376,0.3814,0.3285,0.4617,0.323,0.2427,0.4617,0.2427,0.3615
10883,0.4069,0.4434,0.3285,0.3376,0.3814,0.3285,0.4617,0.3613,0.2427,0.4617,0.2427,0.3658
10888,0.4069,0.4434,0.3285,0.3376,0.3814,0.3285,0.385,0.3613,0.2427,0.4434,0.2427,0.3573
10891,0.4069,0.4434,0.3285,0.3376,0.3814,0.3285,0.3814,0.3613,0.2427,0.4434,0.2427,0.3569
10893,0.4069,0.4434,0.3285,0.4325,0.3814,0.3285,0.3814,0.3613,0.2427,0.4434,0.2427,0.3674
10905,0.4069,0.4489,0.3285,0.4325,0.3814,0.3285,0.3814,0.3613,0.2427,0.4489,0.2427,0.368
10906,0.4069,0.4489,0.3285,0.4325,0.3814,0.3285,0.3193,0.3613,0.2427,0.4489,0.2427,0.3611
10916,0.4069,0.4489,0.3285,0.4325,0.3814,0.3285,0.3796,0.3613,0.2427,0.4489,0.2427,0.3678
10923,0.4069,0.4489,0.3285,0.4325,0.3814,0.3285,0.3796,0.188,0.2427,0.4489,0.188,0.3486
10926,0.4069,0.4489,0.3285,0.4325,0.3376,0.3285,0.3796,0.188,0.2427,0.4489,0.188,0.3437
10930,0.4069,0.4489,0.3285,0.4325,0.3376,0.3285,0.3796,0.3376,0.2427,0.4489,0.2427,0.3603
10936,0.4069,0.4489,0.3285,0.323,0.3376,0.3285,0.3796,0.3376,0.2427,0.4489,0.2427,0.3481
10939,0.4069,0.4489,0.3285,0.323,0.3376,0.3285,0.4161,0.3376,0.2427,0.4489,0.2427,0.3522
10949,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.4161,0.3376,0.2427,0.4489,0.2427,0.351
10958,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.4161,0.3175,0.2427,0.4489,0.2427,0.3488
10975,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.4161,0.3175,0.2427,0.4489,0.2427,0.3488
10980,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.2281,0.3175,0.2427,0.4489,0.2281,0.3279
10981,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.2281,0.3212,0.2427,0.4489,0.2281,0.3283
10982,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.2281,0.3212,0.292,0.4489,0.2281,0.3338
10989,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.3449,0.3212,0.292,0.4489,0.292,0.3467
10994,0.396,0.4489,0.3285,0.323,0.3376,0.3285,0.323,0.3212,0.292,0.4489,0.292,0.3443
11000,0.396,0.4489,0.3285,0.323,0.3193,0.3285,0.323,0.3212,0.292,0.4489,0.292,0.3423
11006,0.396,0.3248,0.3285,0.323,0.3193,0.3285,0.323,0.3212,0.292,0.396,0.292,0.3285
11018,0.396,0.3248,0.3285,0.323,0.3193,0.3285,0.3102,0.4015,0.292,0.4015,0.292,0.336
11020,0.396,0.3248,0.3285,0.4799,0.3193,0.3285,0.3102,0.4015,0.292,0.4799,0.292,0.3534
11022,0.396,0.3248,0.3285,0.4799,0.3777,0.3285,0.3102,0.4015,0.292,0.4799,0.292,0.3599
11028,0.396,0.3248,0.3285,0.4799,0.3777,0.3285,0.3102,0.4653,0.292,0.4799,0.292,0.367
11034,0.396,0.3248,0.3285,0.4799,0.3777,0.3285,0.3102,0.3449,0.292,0.4799,0.292,0.3536
11036,0.396,0.3248,0.3285,0.4799,0.3777,0.3285,0.3102,0.3449,0.4179,0.4799,0.3102,0.3676
11045,0.3686,0.3248,0.3285,0.4799,0.3777,0.3285,0.3102,0.3449,0.4179,0.4799,0.3102,0.3646
11047,0.3686,0.3248,0.3285,0.4799,0.3777,0.3285,0.3887,0.3449,0.4179,0.4799,0.3248,0.3733
11058,0.3686,0.3248,0.3285,0.4799,0.4434,0.3285,0.3887,0.3449,0.4179,0.4799,0.3248,0.3806
11088,0.3686,0.3248,0.3285,0.4799,0.4434,0.3285,0.3887,0.3412,0.4179,0.4799,0.3248,0.3802
11105,0.3686,0.3157,0.3285,0.4799,0.4434,0.3285,0.3887,0.3412,0.4179,0.4799,0.3157,0.3792
11110,0.3686,0.3157,0.3285,0.4799,0.4434,0.3285,0.3084,0.3412,0.4179,0.4799,0.3084,0.3702
11114,0.3686,0.3157,0.3285,0.4799,0.4434,0.3285,0.3777,0.3412,0.4179,0.4799,0.3157,0.3779
11115,0.3686,0.3157,0.3285,0.4799,0.4434,0.3285,0.3777,0.3686,0.4179,0.4799,0.3157,0.381
11117,0.3686,0.3157,0.3285,0.4799,0.4434,0.3285,0.3777,0.4033,0.4179,0.4799,0.3157,0.3848
11118,0.3686,0.3157,0.3285,0.4799,0.4434,0.3285,0.3777,0.2847,0.4179,0.4799,0.2847,0.3717
11119,0.3686,0.3157,0.3285,0.4799,0.3303,0.3285,0.3777,0.2847,0.4179,0.4799,0.2847,0.3591
11131,0.3686,0.3157,0.3285,0.4799,0.3303,0.3285,0.3777,0.3796,0.4179,0.4799,0.3157,0.3696
11145,0.3686,0.3157,0.3285,0.4799,0.3303,0.3285,0.3777,0.3796,0.4051,0.4799,0.3157,0.3682
