timestamp,rtl81399,rtl81390,rtl81393,rtl81397,rtl81398,rtl81392,rtl81394,rtl81395,rtl81391,rtl81396,max,min,avg
425,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
426,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
427,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
428,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
429,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
430,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
431,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
432,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
433,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
434,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
435,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
436,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
437,0.721,0.75,0.7572,0.7518,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7505
438,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7391,0.7591,0.721,0.7507
439,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7428,0.7591,0.721,0.7511
440,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7428,0.7591,0.721,0.7511
441,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7464,0.7591,0.721,0.7514
442,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7482,0.7591,0.721,0.7516
443,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7482,0.7591,0.721,0.7516
444,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.75,0.7591,0.721,0.7518
445,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7554,0.7591,0.721,0.7523
446,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7554,0.7591,0.721,0.7523
447,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7554,0.7591,0.721,0.7523
448,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7554,0.7591,0.721,0.7523
449,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7554,0.7591,0.721,0.7523
450,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7554,0.7591,0.721,0.7523
451,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7525
452,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7525
453,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7525
454,0.721,0.75,0.7572,0.7536,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7525
455,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
456,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
457,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
458,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
459,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
460,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
461,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
462,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
463,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
464,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
465,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
466,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
467,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
468,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
469,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
470,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
471,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
472,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7572,0.7591,0.721,0.7529
473,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
474,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
475,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
476,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
477,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
478,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
479,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
480,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
481,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
482,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
483,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
484,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
485,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
486,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
487,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
488,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
489,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
490,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
491,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
492,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
493,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
494,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
495,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
496,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
497,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
498,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
499,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
500,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
501,0.721,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.721,0.7531
502,0.7355,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.7355,0.7545
503,0.7355,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.7355,0.7545
504,0.7355,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.7355,0.7545
505,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.7373,0.7547
506,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7591,0.7591,0.7373,0.7547
507,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
508,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
509,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
510,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
511,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
512,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
513,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
514,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
515,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
516,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
517,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
518,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
519,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
520,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
521,0.7373,0.75,0.7572,0.7572,0.7591,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7551
522,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
523,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
524,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
525,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
526,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
527,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
528,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
529,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
530,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
531,0.7373,0.75,0.7572,0.7572,0.7609,0.7572,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7552
532,0.7373,0.7536,0.7572,0.7572,0.7609,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7558
533,0.7373,0.7536,0.7572,0.7572,0.7609,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.7558
534,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
535,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
536,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
537,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
538,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
539,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
540,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
541,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7536,0.7627,0.7627,0.7373,0.756
542,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7554,0.7627,0.7627,0.7373,0.7561
543,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7554,0.7627,0.7627,0.7373,0.7561
544,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7554,0.7627,0.7627,0.7373,0.7561
545,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7554,0.7627,0.7627,0.7373,0.7561
546,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7554,0.7627,0.7627,0.7373,0.7561
547,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7554,0.7627,0.7627,0.7373,0.7561
548,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
549,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
550,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
551,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
552,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
553,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
554,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
555,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
556,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
557,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
558,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
559,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
560,0.7373,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7373,0.7565
561,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
562,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
563,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
564,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
565,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
566,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
567,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
568,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
569,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
570,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
571,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
572,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
573,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
574,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
575,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
576,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
577,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
578,0.7464,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.7464,0.7574
579,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
580,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
581,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
582,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
583,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
584,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
585,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
586,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
587,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
588,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
589,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
590,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
591,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
592,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
593,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
594,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
595,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
596,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
597,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
598,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
599,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
600,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
601,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
602,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
603,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
604,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
605,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
606,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
607,0.75,0.7536,0.7572,0.7572,0.7627,0.7591,0.7572,0.7591,0.7591,0.7627,0.7627,0.75,0.7578
1207,0.7554,0.7572,0.7591,0.7591,0.7627,0.7591,0.7627,0.7627,0.7627,0.7645,0.7645,0.7554,0.7605
1807,0.7554,0.7627,0.7609,0.7591,0.7627,0.7591,0.7663,0.7627,0.7627,0.7645,0.7663,0.7554,0.7616
2407,0.7572,0.7645,0.7609,0.7591,0.7627,0.7609,0.7663,0.7627,0.7627,0.7645,0.7663,0.7572,0.7621
3007,0.7572,0.7645,0.7609,0.7591,0.7627,0.7609,0.7663,0.7627,0.7627,0.7645,0.7663,0.7572,0.7621
3607,0.7572,0.7645,0.7609,0.7591,0.7627,0.7609,0.7663,0.7627,0.7627,0.7645,0.7663,0.7572,0.7621
4207,0.7572,0.7645,0.7609,0.7591,0.7627,0.7609,0.7663,0.7627,0.7627,0.7645,0.7663,0.7572,0.7621
4807,0.7609,0.7645,0.7609,0.7591,0.7699,0.7627,0.7663,0.7627,0.7645,0.7645,0.7699,0.7591,0.7636
5407,0.7609,0.7645,0.7609,0.7609,0.7699,0.7627,0.7663,0.7627,0.7645,0.7645,0.7699,0.7609,0.7638
6007,0.7609,0.7645,0.7627,0.7609,0.7699,0.7627,0.7663,0.7627,0.7645,0.7645,0.7699,0.7609,0.764
6607,0.7627,0.7645,0.7627,0.7609,0.7699,0.7627,0.7663,0.7627,0.7645,0.7645,0.7699,0.7609,0.7641
7207,0.7681,0.7645,0.7627,0.7609,0.7699,0.7627,0.7663,0.7627,0.7681,0.7645,0.7699,0.7609,0.765
7807,0.7681,0.7645,0.7627,0.7627,0.7699,0.7627,0.7681,0.7645,0.7681,0.7645,0.7699,0.7627,0.7656
8407,0.7699,0.7645,0.7645,0.7627,0.7699,0.7627,0.7681,0.7645,0.7681,0.7645,0.7699,0.7627,0.7659
9007,0.7699,0.7645,0.7645,0.7663,0.7717,0.7627,0.7681,0.7645,0.7681,0.7645,0.7717,0.7627,0.7665
9607,0.7699,0.7645,0.7645,0.7663,0.7717,0.7627,0.7681,0.7645,0.7681,0.7645,0.7717,0.7627,0.7665
10207,0.7699,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7645,0.7681,0.7645,0.7717,0.7645,0.7674
10807,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7645,0.7681,0.7645,0.7717,0.7645,0.7676
11407,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
12007,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
12607,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
13207,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
13208,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
13807,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
13808,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
14407,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
14408,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
15007,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
15008,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
15607,0.7717,0.7645,0.7645,0.7663,0.7717,0.7717,0.7681,0.7681,0.7681,0.7645,0.7717,0.7645,0.7679
