timestamp,legacy_ee100pro8,legacy_ee100pro5,legacy_ee100pro4,legacy_ee100pro9,legacy_ee100pro0,legacy_ee100pro1,legacy_ee100pro6,legacy_ee100pro2,legacy_ee100pro7,legacy_ee100pro3,max,min,avg
14489,0.0116,0.0116,0.5694,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5694,0.0116,0.0674
14499,0.0116,0.0116,0.5694,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5694,0.0116,0.0674
14500,0.0116,0.0116,0.5694,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5694,0.0116,0.0674
14501,0.0116,0.0116,0.5694,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5694,0.0116,0.0674
14505,0.0116,0.0116,0.5694,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5694,0.0116,0.0674
14506,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14507,0.0116,0.0116,0.0116,0.0116,0.0116,0.4792,0.0116,0.0116,0.0116,0.0116,0.4792,0.0116,0.0584
14512,0.0116,0.0116,0.0116,0.0116,0.0116,0.4792,0.0116,0.0116,0.0116,0.0116,0.4792,0.0116,0.0584
14517,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14525,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14529,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14540,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14551,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14554,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14558,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14559,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14562,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14571,0.0116,0.0116,0.0116,0.0116,0.0,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0,0.0104
14572,0.0116,0.0116,0.0116,0.0116,0.0,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0,0.0104
14579,0.0116,0.0116,0.0116,0.0116,0.0,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0,0.0104
14582,0.0116,0.0116,0.0116,0.0116,0.0,0.0116,0.0116,0.1389,0.0116,0.0116,0.1389,0.0,0.0232
14583,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1389,0.0116,0.0116,0.1389,0.0116,0.0243
14587,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1389,0.0116,0.0116,0.1389,0.0116,0.0243
14598,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1389,0.0116,0.0116,0.1389,0.0116,0.0243
14603,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1389,0.0116,0.0116,0.1389,0.0116,0.0243
14606,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1389,0.0116,0.0116,0.1389,0.0116,0.0243
14613,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1389,0.0116,0.0116,0.1389,0.0116,0.0243
14625,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14626,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14628,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14633,0.0116,0.0116,0.1898,0.0116,0.3912,0.0116,0.0116,0.0116,0.0116,0.0116,0.3912,0.0116,0.0674
14635,0.0116,0.0116,0.1898,0.0116,0.3912,0.0116,0.0116,0.0116,0.0116,0.0116,0.3912,0.0116,0.0674
14641,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14646,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14651,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14653,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14664,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14668,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14669,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14675,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14679,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14688,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14692,0.0116,0.0116,0.1898,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1898,0.0116,0.0294
14700,0.0116,0.0116,0.1898,0.0116,0.0116,0.5579,0.0116,0.0116,0.0116,0.0116,0.5579,0.0116,0.084
14706,0.0116,0.0116,0.1898,0.0116,0.0116,0.5579,0.0116,0.0116,0.0116,0.0116,0.5579,0.0116,0.084
14709,0.0116,0.0116,0.3773,0.0116,0.0116,0.5579,0.0116,0.0116,0.0116,0.0116,0.5579,0.0116,0.1028
14712,0.0116,0.0116,0.3773,0.0116,0.0116,0.5579,0.0116,0.0116,0.0116,0.0116,0.5579,0.0116,0.1028
14714,0.0116,0.0116,0.3773,0.0116,0.0116,0.5579,0.0116,0.0116,0.0116,0.0116,0.5579,0.0116,0.1028
14717,0.0116,0.0116,0.3773,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.0482
14724,0.0116,0.0116,0.3773,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3773,0.0116,0.0482
14725,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14734,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14741,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14745,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14749,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14758,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14759,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14762,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14772,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14780,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14793,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14806,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14807,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14811,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14816,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
14818,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3241,0.0116,0.0428
14826,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3241,0.0116,0.0428
14836,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3241,0.0116,0.0428
14849,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3981,0.0116,0.0815
14854,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3981,0.0116,0.0815
14856,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3981,0.0116,0.0815
14865,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3981,0.0116,0.0815
14875,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3981,0.0116,0.0815
14876,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3981,0.0116,0.0815
14898,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3241,0.3981,0.0116,0.0815
14900,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.5069,0.0116,0.3241,0.5069,0.0116,0.131
14902,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.5069,0.0116,0.0116,0.5069,0.0116,0.0998
14909,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.5069,0.0116,0.0116,0.5069,0.0116,0.0998
14916,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0502
14921,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0502
14931,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0502
14946,0.0116,0.0116,0.3981,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0502
14952,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14956,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14963,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14964,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14967,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14972,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14987,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14991,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14998,0.0116,0.0116,0.3981,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3981,0.0116,0.0834
14999,0.0116,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0447
15004,0.0116,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0447
15008,0.0116,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0447
15012,0.0116,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0447
15014,0.0116,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0447
15016,0.1944,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.063
15023,0.1944,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.063
15029,0.1944,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.063
15043,0.1944,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.063
15047,0.1944,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.0116,0.0116,0.0116,0.3426,0.0116,0.063
15051,0.1944,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1944,0.0116,0.0299
15054,0.1944,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1944,0.0116,0.0299
15065,0.1944,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1944,0.0116,0.0299
15066,0.1944,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1944,0.0116,0.0299
15069,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15071,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15072,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15075,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15078,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15081,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15085,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15095,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15107,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15109,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15111,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15121,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15122,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15123,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15125,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15126,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15129,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15131,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15136,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15137,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15139,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15148,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15149,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15153,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15157,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15166,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15170,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15172,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15187,0.0116,0.0116,0.0116,0.1505,0.0,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0,0.0243
15194,0.0116,0.0116,0.0116,0.1505,0.0,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0,0.0243
15196,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15205,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15214,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15218,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15220,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15223,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15225,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15227,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15233,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15234,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15236,0.0116,0.0116,0.0116,0.1505,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.1505,0.0116,0.0255
15240,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15245,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15248,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15252,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15257,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15261,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15264,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15272,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15276,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15280,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15284,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15286,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15290,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15293,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15298,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15302,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15305,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15307,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15308,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3519,0.0116,0.0116,0.3519,0.0116,0.0456
15318,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3519,0.0116,0.0116,0.3519,0.0116,0.0456
15319,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3519,0.0116,0.0116,0.3519,0.0116,0.0456
15331,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3519,0.0116,0.0116,0.3519,0.0116,0.0456
15333,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3519,0.0116,0.0116,0.3519,0.0116,0.0456
15336,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116
15338,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15345,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15348,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15359,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15363,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15369,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15374,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15377,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15381,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15390,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15392,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15396,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15398,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15405,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15409,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15417,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5347,0.0116,0.0996
15428,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5347,0.0116,0.0996
15442,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5347,0.0116,0.0996
15446,0.0116,0.3681,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5463,0.0116,0.153
15449,0.0116,0.3681,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5463,0.0116,0.153
15455,0.0116,0.3681,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5463,0.0116,0.153
15460,0.0116,0.3681,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5463,0.0116,0.153
15463,0.0116,0.3681,0.5463,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5463,0.0116,0.153
15465,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5347,0.0116,0.0996
15467,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5347,0.0116,0.0996
15471,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.5347,0.0116,0.5347,0.0116,0.0996
15474,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15475,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15479,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15483,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15485,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15488,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
15492,0.0116,0.3681,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.3681,0.0116,0.0473
