timestamp,legacy_pcnet1,legacy_pcnet8,legacy_pcnet5,legacy_pcnet2,legacy_pcnet6,legacy_pcnet3,legacy_pcnet0,legacy_pcnet9,legacy_pcnet7,max,min,avg
21684,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21695,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21711,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21712,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21719,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21725,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21727,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21736,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21738,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21743,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21744,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21746,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21765,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21767,0.7737,0.7591,0.7938,0.7609,0.75,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7561
21772,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21792,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21803,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21821,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21829,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21831,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21836,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21838,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21842,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21869,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21884,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21886,0.7737,0.7591,0.7938,0.7609,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7563
21887,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21892,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21895,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21903,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21904,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21918,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21921,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21924,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21928,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21929,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21933,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21943,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21959,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21968,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21977,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21979,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
21986,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22007,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22013,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22018,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22020,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22038,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22048,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22053,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22054,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22064,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22071,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22074,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22091,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22108,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22116,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22125,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22134,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22144,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22166,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22168,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22178,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22183,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22223,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22233,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22235,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22237,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22244,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22251,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22257,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22267,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22268,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22282,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22284,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22290,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22308,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22311,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22318,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22325,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22333,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22342,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22349,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22354,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22356,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22361,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22366,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22369,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22373,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22379,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22382,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22390,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22396,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22397,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22399,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22407,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22423,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22425,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22426,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22428,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22432,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22446,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22463,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22484,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22518,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22539,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22545,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22547,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22561,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22590,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22614,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22626,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22628,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22630,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22633,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22635,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22647,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22653,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22666,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22667,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22679,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22681,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22689,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22706,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22707,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22738,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22742,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22748,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22763,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22787,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22789,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22801,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22848,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22849,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22863,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22882,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22883,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22889,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22890,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22896,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22916,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22917,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22928,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22931,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22941,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22947,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22949,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22989,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
22997,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23004,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23006,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23009,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23033,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23053,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23058,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23063,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23069,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23099,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23120,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23157,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23182,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23203,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23205,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23210,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23219,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23221,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23225,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23227,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23239,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23245,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23251,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23253,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23265,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23281,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23291,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23306,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23318,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23340,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23344,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23345,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23347,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23367,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23373,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23382,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23386,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23388,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23407,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23451,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23467,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23472,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23478,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23479,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23493,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23497,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23500,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23503,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23528,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23531,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23547,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23560,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23565,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23566,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23593,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23602,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23603,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23606,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23612,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23620,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23631,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23632,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23634,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23638,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23640,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23655,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23665,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23668,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23671,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23688,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23693,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
23705,0.7737,0.7591,0.7938,0.7646,0.7518,0.7609,0.7792,0.6898,0.7372,0.7938,0.6898,0.7567
