timestamp,rtl81396,rtl81393,rtl81391,rtl81392,rtl81394,rtl81398,rtl81399,rtl81395,rtl81390,rtl81397,max,min,avg
421,0.44,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.44,0.3418,0.3795
422,0.44,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3491,0.3927,0.3636,0.44,0.3418,0.3795
423,0.44,0.3618,0.3764,0.3418,0.3855,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3796
424,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
425,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
426,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
427,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
428,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
429,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
430,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
431,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
432,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
433,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3509,0.3927,0.3636,0.44,0.3418,0.3798
434,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
435,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
436,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
437,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
438,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
439,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
440,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
441,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
442,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
443,0.44,0.3618,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3802
444,0.44,0.3636,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3803
445,0.44,0.3636,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3803
446,0.44,0.3636,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3803
447,0.44,0.3636,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3803
448,0.44,0.3636,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3803
449,0.44,0.3655,0.3764,0.3418,0.3873,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3805
450,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
451,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
452,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
453,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
454,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
455,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
456,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
457,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
458,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3927,0.3636,0.44,0.3418,0.3807
459,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
460,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
461,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
462,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
463,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
464,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
465,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
466,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
467,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
468,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
469,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
470,0.44,0.3655,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3636,0.44,0.3418,0.3809
471,0.44,0.3673,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3418,0.3813
472,0.44,0.3673,0.3764,0.3418,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3418,0.3813
473,0.44,0.3673,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3814
474,0.44,0.3673,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3814
475,0.44,0.3673,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3814
476,0.44,0.3691,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3816
477,0.44,0.3691,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3816
478,0.44,0.3691,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3816
479,0.44,0.3691,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3816
480,0.44,0.3691,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3816
481,0.44,0.3691,0.3764,0.3436,0.3891,0.3818,0.4018,0.3545,0.3945,0.3655,0.44,0.3436,0.3816
482,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
483,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
484,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
485,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
486,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
487,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
488,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
489,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
490,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
491,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
492,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
493,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
494,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
495,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
496,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
497,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
498,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
499,0.44,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.44,0.3436,0.382
500,0.4418,0.3691,0.3764,0.3436,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3436,0.3822
501,0.4418,0.3691,0.3764,0.3509,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3829
502,0.4418,0.3691,0.3764,0.3509,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3829
503,0.4418,0.3691,0.3764,0.3509,0.3909,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3829
504,0.4418,0.3691,0.3764,0.3509,0.3927,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3831
505,0.4418,0.3691,0.3764,0.3509,0.3927,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3831
506,0.4418,0.3691,0.3764,0.3509,0.3927,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3831
507,0.4418,0.3691,0.3764,0.3509,0.3927,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3831
508,0.4418,0.3691,0.3764,0.3509,0.3945,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3833
509,0.4418,0.3691,0.3764,0.3509,0.3945,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3833
510,0.4418,0.3691,0.3764,0.3509,0.3945,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3833
511,0.4418,0.3691,0.3764,0.3509,0.3945,0.3818,0.4018,0.3545,0.3945,0.3673,0.4418,0.3509,0.3833
512,0.4418,0.3691,0.3764,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3835
513,0.4418,0.3691,0.3764,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3835
514,0.4418,0.3691,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3836
515,0.4418,0.3691,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3836
516,0.4418,0.3691,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3836
517,0.4418,0.3691,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3836
518,0.4418,0.3691,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3836
519,0.4418,0.3691,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3836
520,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
521,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
522,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
523,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
524,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
525,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
526,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
527,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
528,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
529,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
530,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
531,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4018,0.3564,0.3945,0.3673,0.4418,0.3509,0.3851
532,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3853
533,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3853
534,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3853
535,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3853
536,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3853
537,0.4418,0.3836,0.3782,0.3509,0.3945,0.3818,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3853
538,0.4418,0.3836,0.3782,0.3509,0.3945,0.3855,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3856
539,0.4418,0.3836,0.3782,0.3509,0.3945,0.3855,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3856
540,0.4418,0.3836,0.3782,0.3509,0.3945,0.3855,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3856
541,0.4418,0.3836,0.3782,0.3509,0.3945,0.3855,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3856
542,0.4418,0.3836,0.3782,0.3509,0.3945,0.3855,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3856
543,0.4418,0.3836,0.3782,0.3509,0.3945,0.3855,0.4036,0.3564,0.3945,0.3673,0.4418,0.3509,0.3856
544,0.4418,0.3836,0.3782,0.3509,0.3945,0.3855,0.4036,0.3582,0.3945,0.3673,0.4418,0.3509,0.3858
545,0.4418,0.3836,0.38,0.3509,0.3945,0.3855,0.4036,0.3582,0.3945,0.3673,0.4418,0.3509,0.386
546,0.4418,0.3836,0.38,0.3509,0.3945,0.3855,0.4036,0.3582,0.3945,0.3673,0.4418,0.3509,0.386
547,0.4418,0.3836,0.38,0.3509,0.3945,0.3855,0.4036,0.3582,0.3945,0.3673,0.4418,0.3509,0.386
548,0.4418,0.3836,0.38,0.3509,0.3945,0.3855,0.4036,0.3582,0.3945,0.3673,0.4418,0.3509,0.386
549,0.4418,0.3836,0.38,0.3509,0.3945,0.3855,0.4036,0.3582,0.3945,0.3691,0.4418,0.3509,0.3862
550,0.4418,0.3836,0.38,0.3509,0.3945,0.3855,0.4036,0.3582,0.3945,0.3691,0.4418,0.3509,0.3862
551,0.4418,0.3836,0.38,0.3509,0.3945,0.3855,0.4036,0.36,0.3945,0.3691,0.4418,0.3509,0.3863
552,0.4418,0.3836,0.38,0.3527,0.3945,0.3855,0.4036,0.36,0.3945,0.3691,0.4418,0.3527,0.3865
553,0.4418,0.3836,0.38,0.3527,0.3945,0.3855,0.4036,0.36,0.3945,0.3691,0.4418,0.3527,0.3865
554,0.4418,0.3836,0.38,0.3527,0.3945,0.3855,0.4036,0.36,0.3945,0.3691,0.4418,0.3527,0.3865
555,0.4418,0.3836,0.38,0.3527,0.3945,0.3855,0.4036,0.36,0.3945,0.3691,0.4418,0.3527,0.3865
556,0.4418,0.3836,0.38,0.3527,0.3945,0.3855,0.4036,0.36,0.3945,0.3691,0.4418,0.3527,0.3865
557,0.4418,0.3836,0.38,0.3527,0.3982,0.3855,0.4036,0.36,0.3945,0.3691,0.4418,0.3527,0.3869
558,0.4418,0.3836,0.38,0.3527,0.3982,0.3855,0.4036,0.36,0.4073,0.3691,0.4418,0.3527,0.3882
559,0.4418,0.3836,0.38,0.3527,0.3982,0.3855,0.4036,0.36,0.4073,0.3691,0.4418,0.3527,0.3882
560,0.4418,0.3836,0.38,0.3527,0.3982,0.3855,0.4036,0.36,0.4091,0.3691,0.4418,0.3527,0.3884
561,0.4418,0.3836,0.38,0.3527,0.3982,0.3855,0.4036,0.36,0.4091,0.3691,0.4418,0.3527,0.3884
562,0.4418,0.3836,0.38,0.3527,0.3982,0.3855,0.4036,0.3618,0.4091,0.3691,0.4418,0.3527,0.3885
563,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4091,0.3691,0.4436,0.3564,0.3891
564,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
565,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
566,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
567,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
568,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
569,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
570,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
571,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
572,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
573,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
574,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
575,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
576,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
577,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
578,0.4436,0.3836,0.38,0.3564,0.3982,0.3855,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3893
579,0.4436,0.3836,0.38,0.3564,0.3982,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3894
580,0.4436,0.3836,0.38,0.3564,0.3982,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3894
581,0.4436,0.3836,0.38,0.3564,0.3982,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3894
582,0.4436,0.3836,0.38,0.3564,0.3982,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3894
583,0.4436,0.3836,0.38,0.3564,0.3982,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3894
584,0.4436,0.3836,0.38,0.3564,0.3982,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3894
585,0.4436,0.3836,0.38,0.3564,0.3982,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3894
586,0.4436,0.3836,0.38,0.3564,0.4,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3896
587,0.4436,0.3836,0.38,0.3564,0.4,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3896
588,0.4436,0.3836,0.38,0.3564,0.4,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3896
589,0.4436,0.3836,0.38,0.3564,0.4,0.3873,0.4036,0.3618,0.4109,0.3691,0.4436,0.3564,0.3896
590,0.4436,0.3836,0.38,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3898
591,0.4436,0.3836,0.38,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3898
592,0.4436,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3904
593,0.4436,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3904
594,0.4436,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3904
595,0.4436,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3904
596,0.4436,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3904
597,0.4436,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3904
598,0.4436,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4436,0.3564,0.3904
599,0.4455,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.3564,0.3905
600,0.4455,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.3564,0.3905
601,0.4455,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.3564,0.3905
602,0.4455,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.3564,0.3905
603,0.4455,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.3564,0.3905
604,0.4455,0.3836,0.3855,0.3564,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.3564,0.3905
605,0.4455,0.3836,0.3855,0.36,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.36,0.3909
606,0.4455,0.3836,0.3855,0.36,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.36,0.3909
607,0.4455,0.3836,0.3855,0.36,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.36,0.3909
608,0.4455,0.3836,0.3855,0.36,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.36,0.3909
609,0.4455,0.3836,0.3855,0.36,0.4,0.3873,0.4036,0.3636,0.4109,0.3691,0.4455,0.36,0.3909
1207,0.4455,0.3836,0.4091,0.36,0.4,0.3873,0.4036,0.3636,0.5091,0.3691,0.5091,0.36,0.4031
1208,0.4873,0.4055,0.4091,0.4091,0.4255,0.3873,0.4364,0.3636,0.5091,0.4018,0.5091,0.3636,0.4235
1209,0.4873,0.4055,0.4091,0.4091,0.4255,0.4218,0.4364,0.4145,0.5091,0.4018,0.5091,0.4018,0.432
1807,0.4873,0.4055,0.4364,0.4091,0.4255,0.4218,0.4364,0.4145,0.5527,0.4018,0.5527,0.4018,0.4391
1808,0.5164,0.4345,0.4364,0.4309,0.4527,0.4218,0.4491,0.4145,0.5527,0.4327,0.5527,0.4145,0.4542
1809,0.5164,0.4345,0.4364,0.4309,0.4527,0.4345,0.4491,0.4618,0.5527,0.4327,0.5527,0.4309,0.4602
2407,0.5164,0.4345,0.4691,0.4309,0.4527,0.4345,0.4491,0.4618,0.5709,0.4327,0.5709,0.4309,0.4653
2408,0.5236,0.4436,0.4691,0.4509,0.4982,0.4345,0.46,0.4618,0.5709,0.4545,0.5709,0.4345,0.4767
2409,0.5236,0.4436,0.4691,0.4509,0.4982,0.4836,0.46,0.5,0.5709,0.4545,0.5709,0.4436,0.4854
3007,0.5236,0.4436,0.5364,0.4509,0.4982,0.4836,0.46,0.5,0.5764,0.4545,0.5764,0.4436,0.4927
3008,0.5364,0.4691,0.5364,0.4582,0.5109,0.4836,0.5,0.5,0.5764,0.4745,0.5764,0.4582,0.5045
3009,0.5364,0.4691,0.5364,0.4582,0.5109,0.5018,0.5,0.5073,0.5764,0.4745,0.5764,0.4582,0.5071
3607,0.5364,0.4691,0.5673,0.4582,0.5109,0.5018,0.5,0.5073,0.5782,0.4745,0.5782,0.4582,0.5104
3608,0.54,0.4909,0.5673,0.4709,0.5273,0.5018,0.5164,0.5073,0.5782,0.4818,0.5782,0.4709,0.5182
3609,0.54,0.4909,0.5673,0.4709,0.5273,0.5236,0.5164,0.5145,0.5782,0.4818,0.5782,0.4709,0.5211
4207,0.54,0.4909,0.5709,0.4709,0.5273,0.5236,0.5164,0.5145,0.5836,0.4818,0.5836,0.4709,0.522
4208,0.5745,0.5,0.5709,0.5273,0.5327,0.5236,0.52,0.5145,0.5836,0.4927,0.5836,0.4927,0.534
4209,0.5745,0.5,0.5709,0.5273,0.5327,0.5364,0.52,0.5273,0.5836,0.4927,0.5836,0.4927,0.5365
4807,0.5745,0.5,0.5727,0.5273,0.5327,0.5364,0.52,0.5273,0.5836,0.4927,0.5836,0.4927,0.5367
4808,0.5836,0.5145,0.5727,0.5564,0.5545,0.5364,0.5382,0.5273,0.5836,0.4964,0.5836,0.4964,0.5464
4809,0.5836,0.5145,0.5727,0.5564,0.5545,0.5527,0.5382,0.5418,0.5836,0.4964,0.5836,0.4964,0.5494
5407,0.5836,0.5145,0.5818,0.5564,0.5545,0.5527,0.5382,0.5418,0.5836,0.4964,0.5836,0.4964,0.5504
