timestamp,legacy_ee100pro4,legacy_ee100pro3,legacy_ee100pro6,legacy_ee100pro7,legacy_ee100pro0,legacy_ee100pro9,legacy_ee100pro2,legacy_ee100pro5,max,min,avg
10918,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10920,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10923,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10930,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10931,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10939,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10942,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10946,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10951,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10952,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10956,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10957,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10959,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10961,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10962,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10963,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10964,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10975,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10976,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10977,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10978,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10981,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10982,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10984,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10987,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10989,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10996,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
10997,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11001,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11005,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11008,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11010,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11012,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11013,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11014,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11018,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11020,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11022,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11023,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11026,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11027,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11029,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11030,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11031,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11033,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11036,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11037,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11038,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11039,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11045,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11047,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11048,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11051,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11053,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11055,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11056,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11060,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11063,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11064,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11067,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11071,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11073,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11077,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11081,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11082,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11092,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11093,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11094,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11095,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11096,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11097,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11099,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11101,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11102,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11103,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11104,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11106,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11110,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11111,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11115,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11118,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11123,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11126,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11127,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11129,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11131,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11135,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11138,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11139,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11141,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11144,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11147,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11148,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11149,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11151,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11152,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11153,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11156,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11159,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11162,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11164,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11165,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11167,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11168,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11169,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11172,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11178,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11179,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11182,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11184,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11185,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11188,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11189,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11195,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11198,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11201,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11205,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11207,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11208,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11209,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11215,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11217,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11218,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11222,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11223,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11225,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11226,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11232,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11233,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11234,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11236,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11240,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11247,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11252,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11256,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11259,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11263,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11264,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11270,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11274,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11278,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11281,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11284,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11293,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11294,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11298,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11305,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11306,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11307,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11311,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11318,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11319,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11320,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11324,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11325,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11328,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11329,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11330,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11332,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11333,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11337,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11341,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11342,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11345,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11349,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11369,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11375,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11376,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11377,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11378,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11379,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11382,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11383,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11384,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11389,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11392,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11396,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11400,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11401,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11402,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11403,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11407,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11410,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11412,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11413,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11415,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11417,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11419,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11420,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11421,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11423,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11424,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11427,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11428,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11433,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11436,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11439,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11442,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11443,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11444,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11447,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11449,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11453,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11459,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11460,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11463,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11464,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11468,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11471,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11473,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11479,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11485,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11490,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11492,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11496,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11497,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11499,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11500,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11502,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11503,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11506,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11507,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11510,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11514,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11515,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11517,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11520,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11521,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11522,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11523,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11524,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11529,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11530,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11532,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11536,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11537,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11538,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11541,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11542,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11545,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11549,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11550,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
11554,0.8274,0.8456,0.8481,0.8324,0.834,0.8465,0.8498,0.8423,0.8498,0.8274,0.8408
