timestamp,legacy_es13704,legacy_es13707,legacy_es13708,legacy_es13705,legacy_es13706,legacy_es13703,legacy_es13702,legacy_es13700,legacy_es13709,legacy_es13701,max,min,avg
73812,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73816,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73872,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73892,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73909,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73919,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73936,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73961,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73967,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73973,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
73974,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74052,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74061,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74083,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74097,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74104,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74141,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74157,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74234,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74257,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74270,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74308,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74309,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74314,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74320,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74323,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74332,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74376,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74386,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74410,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74419,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74446,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74500,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74585,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74590,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74593,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74616,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74624,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74653,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74684,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74699,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74745,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74767,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74819,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74834,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74938,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74939,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
74944,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75000,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75005,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75010,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75036,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75121,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75209,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75211,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75220,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75228,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75233,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75255,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75263,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75279,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75280,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75289,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75336,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75343,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75370,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75381,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75387,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75409,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75412,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75494,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75545,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75573,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75576,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75647,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75652,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75671,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75679,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75715,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75757,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75777,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75783,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75788,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75811,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
75959,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76110,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76116,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76173,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76177,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76194,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76199,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76228,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76262,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76302,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76328,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76329,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76357,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76374,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76393,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76427,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76485,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76602,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76621,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76629,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76648,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76694,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76720,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76739,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76811,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76819,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76826,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76842,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76874,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76947,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76952,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
76960,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77015,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77046,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77051,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77114,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77128,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77151,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77204,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77261,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77264,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77275,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77347,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77355,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77388,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77430,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77432,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77451,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77555,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77591,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77595,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77596,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77618,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77624,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77651,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77729,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77786,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77791,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77831,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77859,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77889,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77895,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77952,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77957,0.8889,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8889,0.8963
77971,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
77978,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
77990,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78082,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78096,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78116,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78122,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78128,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78133,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78144,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78157,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78192,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78202,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78212,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78225,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78231,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78240,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78261,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78263,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78266,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78294,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78372,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78374,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78393,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78419,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78423,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78508,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78517,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78527,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78547,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78558,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78576,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78627,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78638,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78690,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78735,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78743,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78790,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78806,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78812,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78813,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78844,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78846,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78872,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78880,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78887,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78914,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
78949,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79021,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79037,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79056,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79070,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79116,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79117,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79119,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
79121,0.8951,0.8951,0.8951,0.8951,0.9012,0.8951,0.9012,0.8951,0.8951,0.9012,0.9012,0.8951,0.8969
