timestamp,legacy_intelhda4,legacy_intelhda5,legacy_intelhda8,legacy_intelhda0,legacy_intelhda6,legacy_intelhda7,legacy_intelhda1,legacy_intelhda3,legacy_intelhda9,legacy_intelhda2,max,min,avg
11935,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11939,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11941,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11943,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11952,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11956,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11960,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11961,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11962,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11963,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11972,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11974,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11979,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11984,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11987,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11990,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11994,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11997,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
11998,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12004,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12008,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12009,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12014,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12018,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12025,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12033,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12034,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12036,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12041,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12056,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12057,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12058,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12059,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12062,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12063,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12067,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12068,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12072,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12074,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12077,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12082,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12084,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12087,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12088,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12089,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12095,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12099,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12102,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12108,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12113,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12115,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12117,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12123,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12144,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12148,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12149,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12157,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12161,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12164,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12167,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12170,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12171,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12172,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12173,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12177,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12181,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12182,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12183,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12190,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12192,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12197,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12203,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12204,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12205,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12209,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12212,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12218,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12219,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12222,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12224,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12226,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12227,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12231,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12233,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12235,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12240,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12244,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12250,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12253,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12260,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12269,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12274,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12275,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12281,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12283,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12292,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12296,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12302,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12309,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12313,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12318,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12323,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12327,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12331,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12334,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12336,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12341,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12348,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12351,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12355,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12358,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12359,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12362,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12363,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12368,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12370,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12372,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12377,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12387,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12389,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12390,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12396,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12402,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12404,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12412,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12413,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12418,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12423,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12424,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12428,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12431,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12434,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12435,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12441,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12449,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12451,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12459,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12460,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12461,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12462,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12463,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12471,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12474,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12478,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12480,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12485,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12493,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12498,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12500,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12508,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12510,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12518,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12523,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12525,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12526,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12529,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12532,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12535,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12537,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12540,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12546,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12549,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12550,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12556,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12557,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12559,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12560,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12563,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12568,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12571,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12583,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12585,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12588,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12592,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12593,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12603,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12604,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12608,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12611,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12612,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12614,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12622,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12624,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12634,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12639,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12640,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12642,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12643,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12645,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12649,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12655,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12657,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12658,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12659,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12665,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12667,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12669,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12671,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12681,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12684,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12689,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12691,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12695,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
12699,0.6435,0.6174,0.6304,0.6174,0.6174,0.6174,0.6174,0.6174,0.6435,0.6174,0.6435,0.6174,0.6239
