timestamp,legacy_e10004,legacy_e10009,legacy_e10006,legacy_e10008,legacy_e10002,legacy_e10000,legacy_e10007,legacy_e10005,legacy_e10003,max,min,avg
52979,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
52981,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
52983,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53012,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53018,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53031,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53036,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53045,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53050,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53059,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53082,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53102,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53127,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53148,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53149,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53168,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53169,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53186,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53188,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53191,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53197,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53206,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53216,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53224,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53238,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53248,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53256,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53268,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53280,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53324,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53331,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53346,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53375,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53397,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53403,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53422,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53423,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53435,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53465,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53475,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53483,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53511,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53532,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53548,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53550,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53571,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53593,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53594,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53638,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53639,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53654,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53665,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53666,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53686,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53719,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53728,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53741,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53744,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53748,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53795,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53800,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53836,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53877,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53887,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53906,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
53960,0.6437,0.6361,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6413
54008,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54021,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54026,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54036,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54075,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54085,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54118,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54140,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54164,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54176,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54229,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54284,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54346,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54351,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54394,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54402,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54408,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54414,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54417,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54423,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54468,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54470,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54488,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54494,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54525,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54560,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54603,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54611,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54624,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54627,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54653,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54693,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54697,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54731,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54748,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54753,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54763,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54771,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54784,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54802,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54818,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54833,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54837,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54844,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54847,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54873,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54881,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54898,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54901,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54905,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54907,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54933,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54974,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54977,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
54993,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55007,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55010,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55027,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55033,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55042,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55070,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55107,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55115,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55124,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55148,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55156,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55177,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55191,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55192,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55201,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55209,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55259,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55260,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55262,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55267,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55281,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55292,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55304,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55305,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55306,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55312,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55327,0.6437,0.6389,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6416
55332,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55345,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55391,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55394,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55397,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55404,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55412,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55446,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55461,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55490,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55501,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55518,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55522,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55527,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55540,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55542,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55556,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55574,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55606,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55608,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55618,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55634,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55642,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55655,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55664,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55692,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55711,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55728,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55785,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55790,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55793,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55801,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55818,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55841,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55856,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55861,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55881,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55889,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55927,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55928,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55929,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55933,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55940,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55941,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55959,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55964,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55975,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55977,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55980,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
55985,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56006,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56008,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56022,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56038,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56049,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56081,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56096,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56135,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56141,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56156,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56161,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56173,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56185,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56204,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56220,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56231,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56250,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56257,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56267,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56277,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56296,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56304,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56346,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
56350,0.6437,0.6607,0.6437,0.6437,0.6389,0.6437,0.6389,0.6437,0.6389,0.6607,0.6389,0.644
