timestamp,sb166,sb162,sb165,sb164,sb169,sb160,sb163,sb167,sb161,sb168,max,min,avg
213,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
214,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
215,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
216,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
217,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
218,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
219,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
220,0.1195,0.2415,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1724
221,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
222,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
223,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
224,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
225,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
226,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
227,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
228,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.0878,0.1171,0.239,0.2878,0.0756,0.1736
229,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
230,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
231,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
232,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
233,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
234,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
235,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
236,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
237,0.1195,0.2537,0.0878,0.2341,0.2878,0.0756,0.2341,0.2244,0.1171,0.239,0.2878,0.0756,0.1873
238,0.1195,0.2537,0.0878,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1885
239,0.1195,0.2537,0.0951,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1893
240,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
241,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
242,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
243,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
244,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2268,0.1171,0.239,0.2878,0.0878,0.1898
245,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
246,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
247,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
248,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
249,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
250,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
251,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
252,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
253,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
254,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
255,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
256,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
257,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
258,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
259,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
260,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
261,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
262,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
263,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
264,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
265,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
266,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
267,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
268,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
269,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
270,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
271,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
272,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
273,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
274,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
275,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
276,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
277,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
278,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
279,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
280,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
281,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
282,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
283,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
284,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
285,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2341,0.2244,0.1171,0.239,0.2878,0.0878,0.1895
286,0.1195,0.2537,0.0976,0.2341,0.2878,0.0878,0.2488,0.2244,0.1171,0.239,0.2878,0.0878,0.191
287,0.1195,0.2634,0.0976,0.2341,0.2878,0.0878,0.2488,0.2244,0.1171,0.2439,0.2878,0.0878,0.1924
288,0.1195,0.2634,0.0976,0.2341,0.2878,0.0878,0.2488,0.2244,0.1171,0.2439,0.2878,0.0878,0.1924
289,0.1195,0.2634,0.0976,0.2341,0.2878,0.0878,0.2488,0.2244,0.1171,0.2439,0.2878,0.0878,0.1924
290,0.1195,0.2634,0.0976,0.2341,0.2878,0.0878,0.2488,0.2244,0.1171,0.2439,0.2878,0.0878,0.1924
291,0.1195,0.2634,0.0976,0.2341,0.2878,0.0878,0.2488,0.2244,0.1171,0.2439,0.2878,0.0878,0.1924
292,0.1195,0.2634,0.0976,0.2341,0.2927,0.0878,0.2488,0.2244,0.1171,0.2439,0.2927,0.0878,0.1929
293,0.1195,0.2634,0.0976,0.2341,0.2927,0.0878,0.2488,0.2244,0.1171,0.2439,0.2927,0.0878,0.1929
294,0.1195,0.2634,0.0976,0.2341,0.2927,0.0878,0.2488,0.2244,0.1171,0.2439,0.2927,0.0878,0.1929
295,0.1195,0.2634,0.0976,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.1937
296,0.1195,0.2634,0.0976,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.1937
297,0.1195,0.2634,0.0976,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.1937
298,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
299,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
300,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
301,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
302,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
303,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
304,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
305,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
306,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
307,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
308,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
309,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
310,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
311,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
312,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1171,0.2439,0.2927,0.0951,0.2073
313,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.208
314,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.208
315,0.1195,0.2634,0.2341,0.2341,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.208
316,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
317,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
318,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
319,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
320,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
321,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
322,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
323,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
324,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
325,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
326,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
327,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
328,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
329,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
330,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2488,0.2244,0.1244,0.2439,0.2927,0.0951,0.2102
331,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2634,0.2244,0.1244,0.2439,0.2927,0.0951,0.2117
332,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2634,0.2244,0.1244,0.2439,0.2927,0.0951,0.2117
333,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2634,0.2244,0.1244,0.2439,0.2927,0.0951,0.2117
334,0.1195,0.2634,0.2341,0.2561,0.2927,0.0951,0.2634,0.2244,0.1244,0.2439,0.2927,0.0951,0.2117
335,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2634,0.2244,0.1244,0.2439,0.3,0.0951,0.2124
336,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
337,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
338,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
339,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
340,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
341,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
342,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
343,0.1195,0.2634,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2129
344,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
345,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
346,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
347,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
348,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
349,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
350,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
351,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
352,0.1195,0.2707,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2136
353,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
354,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
355,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
356,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
357,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
358,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
359,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
360,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
361,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
362,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
363,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
364,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
365,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
366,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
367,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
368,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
369,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
370,0.1195,0.2756,0.2341,0.2561,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2141
371,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
372,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
373,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
374,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
375,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
376,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
377,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
378,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
379,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
380,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
381,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
382,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
383,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
384,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
385,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2683,0.2244,0.1244,0.2439,0.3,0.0951,0.2149
386,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2156
387,0.1195,0.2756,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2156
388,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
389,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
390,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
391,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
392,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
393,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
394,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
395,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
396,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
397,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
398,0.1195,0.2829,0.2341,0.2634,0.3,0.0951,0.2756,0.2244,0.1244,0.2439,0.3,0.0951,0.2163
399,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
400,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
401,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
402,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
403,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
404,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
405,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
406,0.1195,0.2829,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3,0.1195,0.23
407,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
408,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
409,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
410,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
411,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
412,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
413,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
414,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
415,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
416,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
417,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
418,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
419,0.1195,0.3439,0.2341,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2361
420,0.1195,0.3439,0.2561,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2383
421,0.1195,0.3439,0.2561,0.2634,0.3,0.2317,0.2756,0.2244,0.1244,0.2439,0.3439,0.1195,0.2383
422,0.1195,0.3439,0.2561,0.2634,0.3,0.2537,0.3293,0.2244,0.1244,0.2439,0.3439,0.1195,0.2459
423,0.1195,0.3439,0.2561,0.2634,0.3,0.2537,0.3293,0.2244,0.1317,0.2439,0.3439,0.1195,0.2466
