timestamp,cs4231a8,cs4231a4,cs4231a1,cs4231a3,cs4231a9,cs4231a6,cs4231a5,cs4231a0,cs4231a7,cs4231a2,max,min,avg
0,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072,0.0072
4,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087
5,0.5362,0.3333,0.2826,0.3188,0.3478,0.3116,0.2609,0.3116,0.2754,0.2609,0.5362,0.2609,0.3239
6,0.5362,0.4855,0.2971,0.3478,0.4855,0.4638,0.2609,0.4855,0.2971,0.2899,0.5362,0.2609,0.3949
7,0.558,0.5072,0.4565,0.5797,0.587,0.5,0.3913,0.5,0.4783,0.5217,0.587,0.3913,0.508
8,0.5797,0.6449,0.6159,0.6159,0.6594,0.587,0.5,0.6667,0.5072,0.6232,0.6667,0.5,0.6
9,0.587,0.7826,0.6159,0.6594,0.6739,0.587,0.587,0.6884,0.6957,0.6377,0.7826,0.587,0.6515
10,0.6014,0.8043,0.6232,0.6884,0.6739,0.6087,0.6014,0.7174,0.7101,0.6377,0.8043,0.6014,0.6666
11,0.6014,0.8188,0.6232,0.7174,0.6739,0.6449,0.7246,0.7174,0.7246,0.6884,0.8188,0.6014,0.6935
12,0.6014,0.8188,0.6232,0.7754,0.7029,0.6449,0.7391,0.7174,0.7246,0.6884,0.8188,0.6014,0.7036
13,0.6014,0.8188,0.6232,0.7754,0.7101,0.6449,0.7391,0.7391,0.7319,0.7101,0.8188,0.6014,0.7094
14,0.6014,0.8188,0.6232,0.7754,0.7101,0.6594,0.7681,0.7391,0.7391,0.7101,0.8188,0.6014,0.7145
15,0.6232,0.8261,0.6232,0.7971,0.7101,0.6594,0.7826,0.7391,0.7464,0.7101,0.8261,0.6232,0.7217
16,0.6884,0.8261,0.6232,0.7971,0.7101,0.6594,0.7826,0.7391,0.7464,0.7101,0.8261,0.6232,0.7282
17,0.6957,0.8261,0.6304,0.7971,0.7101,0.6594,0.7826,0.7391,0.7464,0.7101,0.8261,0.6304,0.7297
18,0.7029,0.8261,0.6304,0.8116,0.7319,0.6594,0.7826,0.7391,0.7464,0.7101,0.8261,0.6304,0.734
19,0.7174,0.8333,0.6304,0.8116,0.7319,0.6594,0.7826,0.7391,0.7464,0.7101,0.8333,0.6304,0.7362
20,0.7246,0.8333,0.6304,0.8116,0.7319,0.6667,0.7826,0.7391,0.7464,0.7101,0.8333,0.6304,0.7377
21,0.7246,0.8333,0.6304,0.8116,0.7464,0.6667,0.7826,0.7754,0.7464,0.7101,0.8333,0.6304,0.7427
22,0.7246,0.8406,0.6522,0.8116,0.7464,0.6667,0.7826,0.7754,0.7464,0.7464,0.8406,0.6522,0.7493
23,0.7319,0.8478,0.6522,0.8116,0.7826,0.6667,0.7826,0.7754,0.7609,0.7681,0.8478,0.6522,0.758
24,0.7319,0.8551,0.6522,0.8116,0.7826,0.6884,0.7826,0.7754,0.7609,0.7681,0.8551,0.6522,0.7609
25,0.7319,0.8696,0.6667,0.8116,0.7971,0.7174,0.7826,0.7754,0.7754,0.7681,0.8696,0.6667,0.7696
26,0.7319,0.8768,0.7029,0.8333,0.7971,0.7319,0.7899,0.7754,0.7754,0.7681,0.8768,0.7029,0.7783
27,0.7319,0.8768,0.7029,0.8333,0.8043,0.7391,0.7899,0.7754,0.7826,0.7681,0.8768,0.7029,0.7804
28,0.7319,0.8768,0.7029,0.8406,0.8116,0.7391,0.7899,0.7826,0.7899,0.7681,0.8768,0.7029,0.7833
29,0.7391,0.8768,0.7029,0.8406,0.8188,0.7826,0.7899,0.7826,0.7971,0.7681,0.8768,0.7029,0.7899
30,0.7754,0.8768,0.7174,0.8406,0.8188,0.7826,0.7899,0.7826,0.7971,0.7681,0.8768,0.7174,0.7949
31,0.7826,0.8913,0.7174,0.8406,0.8188,0.7971,0.8188,0.7826,0.7971,0.7681,0.8913,0.7174,0.8014
32,0.7826,0.8913,0.7174,0.8406,0.8188,0.8043,0.8261,0.7971,0.8116,0.7681,0.8913,0.7174,0.8058
33,0.7826,0.8913,0.7174,0.8406,0.8188,0.8116,0.8261,0.7971,0.8333,0.7681,0.8913,0.7174,0.8087
34,0.7826,0.8913,0.7174,0.8406,0.8188,0.8116,0.8261,0.7971,0.8333,0.7681,0.8913,0.7174,0.8087
35,0.7826,0.8986,0.7174,0.8406,0.8188,0.8261,0.8261,0.7971,0.8333,0.7754,0.8986,0.7174,0.8116
36,0.7826,0.8986,0.7174,0.8406,0.8188,0.8261,0.8261,0.7971,0.8333,0.8116,0.8986,0.7174,0.8152
37,0.7826,0.8986,0.7174,0.8406,0.8188,0.8333,0.8261,0.7971,0.8406,0.8116,0.8986,0.7174,0.8167
38,0.7826,0.8986,0.7174,0.8406,0.8188,0.8333,0.8261,0.7971,0.8406,0.8116,0.8986,0.7174,0.8167
39,0.7826,0.8986,0.7174,0.8406,0.8188,0.8333,0.8406,0.7971,0.8406,0.8116,0.8986,0.7174,0.8181
40,0.7826,0.8986,0.7174,0.8406,0.8188,0.8333,0.8406,0.7971,0.8406,0.8116,0.8986,0.7174,0.8181
41,0.8333,0.8986,0.7174,0.8406,0.8188,0.8333,0.8406,0.7971,0.8406,0.8261,0.8986,0.7174,0.8246
42,0.8333,0.8986,0.7174,0.8406,0.8188,0.8333,0.8478,0.7971,0.8406,0.8406,0.8986,0.7174,0.8268
43,0.8333,0.8986,0.7174,0.8406,0.8188,0.8333,0.8478,0.8043,0.8478,0.8406,0.8986,0.7174,0.8283
44,0.8333,0.8986,0.7174,0.8406,0.8188,0.8406,0.8478,0.8043,0.8478,0.8478,0.8986,0.7174,0.8297
45,0.8333,0.8986,0.7319,0.8406,0.8406,0.8406,0.8478,0.8043,0.8478,0.8478,0.8986,0.7319,0.8333
46,0.8333,0.8986,0.7319,0.8406,0.8478,0.8406,0.8478,0.8043,0.8623,0.8551,0.8986,0.7319,0.8362
47,0.8333,0.9058,0.7391,0.8406,0.8478,0.8406,0.8478,0.8043,0.8841,0.8551,0.9058,0.7391,0.8399
48,0.8333,0.9058,0.7464,0.8406,0.8478,0.8406,0.8478,0.8043,0.8841,0.8551,0.9058,0.7464,0.8406
49,0.8333,0.9058,0.7464,0.8406,0.8478,0.8406,0.8551,0.8043,0.8841,0.8551,0.9058,0.7464,0.8413
50,0.8333,0.9058,0.7464,0.8551,0.8478,0.8406,0.8551,0.8043,0.8841,0.8551,0.9058,0.7464,0.8428
51,0.8333,0.9058,0.7464,0.8551,0.8478,0.8406,0.8551,0.8043,0.8841,0.8551,0.9058,0.7464,0.8428
52,0.8478,0.9058,0.7464,0.8551,0.8478,0.8551,0.8551,0.8116,0.8841,0.8551,0.9058,0.7464,0.8464
53,0.8478,0.9058,0.7464,0.8551,0.8551,0.8551,0.8551,0.8116,0.8913,0.8551,0.9058,0.7464,0.8478
54,0.8478,0.9058,0.7464,0.8551,0.8551,0.8551,0.8551,0.8116,0.8913,0.8551,0.9058,0.7464,0.8478
55,0.8478,0.9058,0.7464,0.8551,0.8551,0.8551,0.8551,0.8116,0.8913,0.8551,0.9058,0.7464,0.8478
56,0.8478,0.9058,0.7464,0.8551,0.8551,0.8551,0.8551,0.8116,0.8913,0.8551,0.9058,0.7464,0.8478
57,0.8551,0.9058,0.7754,0.8551,0.8551,0.8551,0.8551,0.8116,0.8986,0.8551,0.9058,0.7754,0.8522
58,0.8551,0.9058,0.7754,0.8551,0.8551,0.8551,0.8551,0.8116,0.8986,0.8551,0.9058,0.7754,0.8522
59,0.8551,0.9058,0.7754,0.8551,0.8551,0.8551,0.8768,0.8116,0.8986,0.8551,0.9058,0.7754,0.8544
60,0.8696,0.9058,0.7754,0.8551,0.8551,0.8623,0.8768,0.8116,0.8986,0.8551,0.9058,0.7754,0.8565
61,0.8696,0.9058,0.7754,0.8551,0.8551,0.8623,0.8768,0.8116,0.8986,0.8551,0.9058,0.7754,0.8565
62,0.8696,0.9058,0.7754,0.8551,0.8551,0.8623,0.8768,0.8116,0.8986,0.8551,0.9058,0.7754,0.8565
63,0.8696,0.9058,0.7754,0.8551,0.8551,0.8623,0.8768,0.8116,0.8986,0.8551,0.9058,0.7754,0.8565
64,0.8696,0.9058,0.7754,0.8623,0.8551,0.8623,0.8768,0.8116,0.8986,0.8551,0.9058,0.7754,0.8573
65,0.8696,0.9058,0.7899,0.8623,0.8551,0.8623,0.8768,0.8116,0.8986,0.8551,0.9058,0.7899,0.8587
66,0.8696,0.9058,0.7899,0.8623,0.8551,0.8623,0.8768,0.8116,0.8986,0.8551,0.9058,0.7899,0.8587
67,0.8696,0.9058,0.7899,0.8623,0.8551,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.7899,0.8602
68,0.8768,0.9058,0.7899,0.8623,0.8551,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.7899,0.8609
69,0.8768,0.9058,0.7899,0.8623,0.8551,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.7899,0.8609
70,0.8768,0.9058,0.7899,0.8623,0.8551,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.7899,0.8609
71,0.8768,0.9058,0.8261,0.8623,0.8551,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8645
72,0.8768,0.9058,0.8261,0.8623,0.8623,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8652
73,0.8768,0.9058,0.8261,0.8623,0.8623,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8652
74,0.8768,0.9058,0.8261,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8667
75,0.8768,0.9058,0.8261,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8667
76,0.8768,0.9058,0.8261,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8667
77,0.8768,0.9058,0.8261,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8667
78,0.8841,0.9058,0.8261,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8674
79,0.8841,0.9058,0.8406,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8689
80,0.8841,0.9058,0.8551,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8703
81,0.8841,0.9058,0.8551,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8551,0.9058,0.8116,0.8703
82,0.8841,0.9058,0.8551,0.8623,0.8768,0.8768,0.8768,0.8116,0.8986,0.8623,0.9058,0.8116,0.871
83,0.8841,0.9058,0.8551,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8623,0.9058,0.8116,0.8732
84,0.8841,0.9058,0.8551,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8623,0.9058,0.8116,0.8732
85,0.8841,0.9058,0.8551,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8623,0.9058,0.8116,0.8732
86,0.8841,0.9058,0.8623,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8623,0.9058,0.8116,0.8739
87,0.8841,0.9058,0.8623,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8623,0.9058,0.8116,0.8739
88,0.8841,0.9058,0.8623,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8623,0.9058,0.8116,0.8739
89,0.8841,0.9058,0.8623,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8841,0.9058,0.8116,0.8761
90,0.8841,0.9058,0.8623,0.8623,0.8768,0.8768,0.8913,0.8116,0.9058,0.8841,0.9058,0.8116,0.8761
91,0.8841,0.9058,0.8623,0.8623,0.8841,0.8768,0.8913,0.8116,0.9058,0.8841,0.9058,0.8116,0.8768
92,0.8841,0.9058,0.8623,0.8623,0.8841,0.8768,0.8913,0.8261,0.9058,0.8841,0.9058,0.8261,0.8783
93,0.8841,0.9058,0.8623,0.8696,0.8841,0.8768,0.8913,0.8261,0.9058,0.8841,0.9058,0.8261,0.879
94,0.8841,0.9058,0.8623,0.8696,0.8913,0.8768,0.8913,0.8261,0.9058,0.8841,0.9058,0.8261,0.8797
95,0.8841,0.9058,0.8623,0.8696,0.8913,0.8768,0.8913,0.8261,0.9058,0.8841,0.9058,0.8261,0.8797
96,0.8841,0.9058,0.8623,0.8696,0.8913,0.8768,0.8913,0.8261,0.9058,0.8913,0.9058,0.8261,0.8804
97,0.8841,0.9058,0.8623,0.8696,0.8913,0.8768,0.8913,0.8261,0.9058,0.8913,0.9058,0.8261,0.8804
98,0.8841,0.9058,0.8623,0.8696,0.8913,0.8768,0.8913,0.8261,0.9058,0.8986,0.9058,0.8261,0.8812
99,0.8841,0.9058,0.8768,0.8696,0.8913,0.8841,0.8913,0.8261,0.9058,0.8986,0.9058,0.8261,0.8834
100,0.8841,0.9058,0.8768,0.8696,0.8913,0.8841,0.8986,0.8261,0.9058,0.8986,0.9058,0.8261,0.8841
101,0.8841,0.9058,0.8768,0.8696,0.8913,0.8841,0.8986,0.8261,0.9058,0.8986,0.9058,0.8261,0.8841
102,0.8841,0.913,0.8768,0.8696,0.8913,0.8841,0.8986,0.8261,0.9058,0.8986,0.913,0.8261,0.8848
103,0.8841,0.913,0.8768,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.887
104,0.8841,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8877
105,0.8841,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8877
106,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
107,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
108,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
109,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
110,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
111,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
112,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
113,0.8913,0.913,0.8841,0.8696,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8884
114,0.8913,0.913,0.8841,0.8768,0.8913,0.8841,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8891
115,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8899
116,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.8986,0.8478,0.9058,0.8986,0.913,0.8478,0.8899
117,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.8906
118,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.8906
119,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.8906
120,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.8906
121,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.8906
122,0.8913,0.913,0.8841,0.8768,0.8913,0.8913,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.8906
123,0.8913,0.913,0.8841,0.8768,0.8913,0.8986,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.8913
124,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.892
125,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.892
126,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8478,0.9058,0.8986,0.913,0.8478,0.892
127,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.8986,0.913,0.8551,0.8928
128,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.8986,0.913,0.8551,0.8928
129,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.8986,0.913,0.8551,0.8928
130,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.8986,0.913,0.8551,0.8928
131,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.9058,0.913,0.8551,0.8935
132,0.8913,0.913,0.8913,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.9058,0.913,0.8551,0.8935
133,0.8913,0.913,0.8986,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.9058,0.913,0.8551,0.8942
134,0.8913,0.913,0.8986,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.9058,0.913,0.8551,0.8942
135,0.8913,0.913,0.8986,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8949
136,0.8913,0.913,0.8986,0.8768,0.8913,0.8986,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8949
137,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8957
138,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8957
139,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8957
140,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8957
141,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8957
142,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8957
143,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8551,0.9058,0.913,0.913,0.8551,0.8957
144,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.9058,0.913,0.913,0.8623,0.8964
145,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.9058,0.913,0.913,0.8623,0.8964
146,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.9058,0.913,0.913,0.8623,0.8964
147,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.9058,0.913,0.913,0.8623,0.8964
148,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.9058,0.913,0.913,0.8623,0.8964
149,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.9058,0.913,0.913,0.8623,0.8964
150,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.9058,0.913,0.913,0.8623,0.8964
151,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
152,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
153,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
154,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
155,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
156,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
157,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
158,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
159,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
160,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
161,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8623,0.913,0.913,0.913,0.8623,0.8971
162,0.8913,0.913,0.8986,0.8768,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8985
163,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8993
164,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8993
165,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8993
166,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8993
167,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8993
168,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8993
169,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8768,0.913,0.913,0.913,0.8768,0.8993
170,0.8913,0.913,0.8986,0.8841,0.8913,0.9058,0.9058,0.8841,0.913,0.913,0.913,0.8841,0.9
171,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
172,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
173,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
174,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
175,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
176,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
177,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
178,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
179,0.8913,0.9203,0.8986,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9015
180,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
181,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
182,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
183,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
184,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
185,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
186,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
187,0.8913,0.9203,0.9058,0.8841,0.8986,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9022
188,0.8913,0.9203,0.9058,0.8841,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9029
189,0.8913,0.9203,0.9058,0.8841,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9029
190,0.8913,0.9203,0.9058,0.8841,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9029
191,0.8913,0.9203,0.9058,0.8841,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9029
192,0.8913,0.9203,0.9058,0.8841,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9029
193,0.8913,0.9203,0.9058,0.8841,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9029
194,0.8913,0.9203,0.9058,0.8913,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9036
195,0.8913,0.9203,0.9058,0.8913,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9036
196,0.8913,0.9203,0.9058,0.8913,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9036
197,0.8913,0.9203,0.9058,0.8913,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9036
198,0.8913,0.9203,0.9058,0.8913,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9036
199,0.8913,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9043
200,0.8913,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9043
201,0.8913,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9043
202,0.8913,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9043
203,0.8913,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9043
204,0.8913,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9043
205,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
206,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
207,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
208,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
209,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
210,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
211,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
212,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
213,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
214,0.8986,0.9203,0.9058,0.8986,0.9058,0.9058,0.9058,0.8841,0.913,0.913,0.9203,0.8841,0.9051
