timestamp,legacy_cs4231a9,legacy_cs4231a6,legacy_cs4231a1,legacy_cs4231a2,legacy_cs4231a5,legacy_cs4231a3,legacy_cs4231a7,legacy_cs4231a4,legacy_cs4231a0,legacy_cs4231a8,max,min,avg
23941,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23955,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23957,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23959,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23960,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23980,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23983,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23987,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23995,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
23999,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24003,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24004,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24005,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24015,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24023,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24033,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24036,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24039,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24054,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24056,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24061,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24070,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24072,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24075,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24079,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24092,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24101,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24110,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24111,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24128,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24134,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24137,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24149,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24162,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24185,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24193,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24262,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24264,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24273,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24277,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24278,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24281,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24287,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24383,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24403,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24436,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24443,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24444,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24449,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24484,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24500,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24510,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24517,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24523,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24537,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24558,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24564,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24618,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24628,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24642,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24643,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24657,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24660,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24728,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24761,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24762,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24769,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24786,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24787,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24798,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24804,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24817,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24850,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24864,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24865,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24914,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24916,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24928,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24934,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24935,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24936,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24938,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24939,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24940,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
24950,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25009,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25015,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25020,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25037,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25038,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25040,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25041,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25091,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25095,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25102,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25111,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25139,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25151,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25163,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25174,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25177,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25180,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25203,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25226,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25235,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25283,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25288,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25345,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25348,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25359,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25375,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25394,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25404,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25412,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25414,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25418,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25444,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25453,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25461,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25473,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25476,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25485,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25498,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25516,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25519,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25553,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25575,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25617,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25619,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25623,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25630,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25643,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25648,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25654,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25678,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25679,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25698,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25700,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25707,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25708,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25715,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25724,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25737,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25753,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25757,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25776,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25782,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25791,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25809,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25810,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25820,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25831,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25837,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25854,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25859,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25866,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25901,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25930,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25946,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25961,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25965,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25968,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
25994,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26003,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26029,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26031,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26043,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26055,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26056,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26057,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26081,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26097,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26127,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26138,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26166,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26177,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26186,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26187,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26217,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26255,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26256,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26257,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26258,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26260,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26268,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26269,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26273,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26275,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26277,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26288,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26295,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26306,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26311,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26317,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26320,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26337,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26348,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26349,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26393,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26394,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26397,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26402,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26411,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
26415,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576,0.7576
