timestamp,i825503,i825500,i825505,i825507,i825504,i825506,i825501,i825509,i825502,i825508,max,min,avg
421,0.5116,0.4907,0.4653,0.4653,0.5324,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4868
422,0.5116,0.4907,0.4653,0.4653,0.5324,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4868
423,0.5116,0.4907,0.4676,0.4653,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4873
424,0.5116,0.4907,0.4676,0.4653,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4873
425,0.5116,0.4907,0.4676,0.4653,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4873
426,0.5116,0.4907,0.4676,0.4653,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4873
427,0.5116,0.4907,0.4676,0.4653,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4873
428,0.5116,0.4907,0.4676,0.4653,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4873
429,0.5116,0.4907,0.4676,0.4653,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4873
430,0.5116,0.4907,0.4676,0.4676,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4875
431,0.5116,0.4907,0.4676,0.4676,0.5347,0.4907,0.537,0.3981,0.5255,0.4514,0.537,0.3981,0.4875
432,0.5116,0.4931,0.4676,0.4676,0.5347,0.4907,0.537,0.4097,0.5255,0.4514,0.537,0.4097,0.4889
433,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.4097,0.5278,0.4514,0.537,0.4097,0.4903
434,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.4097,0.5278,0.4514,0.537,0.4097,0.4903
435,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.4097,0.5278,0.4514,0.537,0.4097,0.4903
436,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.4097,0.5278,0.4514,0.537,0.4097,0.4903
437,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.4097,0.5278,0.4514,0.537,0.4097,0.4903
438,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.4097,0.5278,0.4514,0.537,0.4097,0.4903
439,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.4097,0.5278,0.4514,0.537,0.4097,0.4903
440,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5278,0.4514,0.537,0.412,0.4905
441,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5278,0.4514,0.537,0.412,0.4905
442,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5278,0.4514,0.537,0.412,0.4905
443,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5278,0.4514,0.537,0.412,0.4905
444,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4907
445,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4907
446,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4907
447,0.5116,0.4931,0.4792,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4907
448,0.5116,0.4931,0.4815,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.491
449,0.5116,0.4931,0.4815,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.491
450,0.5116,0.4931,0.4815,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.491
451,0.5116,0.4931,0.4815,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.491
452,0.5116,0.4931,0.4815,0.4676,0.5347,0.4907,0.537,0.412,0.5301,0.4514,0.537,0.412,0.491
453,0.5116,0.4931,0.4815,0.4676,0.5347,0.4931,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4912
454,0.5116,0.4931,0.4815,0.4676,0.5347,0.4931,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4912
455,0.5116,0.4931,0.4815,0.4676,0.5347,0.4931,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4912
456,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
457,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
458,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
459,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
460,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
461,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
462,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
463,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
464,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
465,0.5116,0.4931,0.4815,0.4699,0.5347,0.4977,0.537,0.412,0.5301,0.4514,0.537,0.412,0.4919
466,0.5116,0.4931,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5347,0.4514,0.537,0.412,0.4926
467,0.5116,0.4931,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5347,0.4514,0.537,0.412,0.4926
468,0.5116,0.4931,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5347,0.4514,0.537,0.412,0.4926
469,0.5116,0.4931,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5347,0.4514,0.537,0.412,0.4926
470,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5347,0.4514,0.537,0.412,0.4928
471,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5347,0.4514,0.537,0.412,0.4928
472,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5347,0.4514,0.537,0.412,0.4928
473,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.537,0.4514,0.537,0.412,0.4931
474,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.537,0.4514,0.537,0.412,0.4931
475,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.537,0.4514,0.537,0.412,0.4931
476,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.537,0.4514,0.537,0.412,0.4931
477,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.5417,0.4514,0.5417,0.412,0.4935
478,0.5116,0.4954,0.4815,0.4722,0.5347,0.4977,0.537,0.412,0.544,0.4514,0.544,0.412,0.4938
479,0.5116,0.4954,0.4815,0.4745,0.5347,0.4977,0.537,0.412,0.544,0.4514,0.544,0.412,0.494
480,0.5116,0.4954,0.4815,0.4745,0.5347,0.4977,0.537,0.412,0.544,0.4514,0.544,0.412,0.494
481,0.5116,0.4954,0.4815,0.4745,0.5347,0.4977,0.537,0.412,0.544,0.456,0.544,0.412,0.4944
482,0.5116,0.4954,0.4815,0.4745,0.5347,0.5,0.537,0.412,0.544,0.456,0.544,0.412,0.4947
483,0.5116,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4949
484,0.5116,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4949
485,0.5116,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4949
486,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
487,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
488,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
489,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
490,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
491,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
492,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
493,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
494,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
495,0.5162,0.4954,0.4815,0.4745,0.5347,0.5,0.5394,0.412,0.544,0.456,0.544,0.412,0.4954
496,0.5162,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4956
497,0.5162,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4956
498,0.5208,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4961
499,0.5208,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4961
500,0.5208,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4961
501,0.5208,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4961
502,0.5208,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4961
503,0.5231,0.4954,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4963
504,0.5231,0.5,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4968
505,0.5231,0.5,0.4815,0.4745,0.5347,0.5023,0.5394,0.412,0.544,0.456,0.544,0.412,0.4968
506,0.5231,0.5,0.4815,0.4745,0.5347,0.5023,0.5394,0.4144,0.544,0.456,0.544,0.4144,0.497
507,0.5231,0.5,0.4815,0.4745,0.5347,0.5023,0.5394,0.4144,0.544,0.456,0.544,0.4144,0.497
508,0.5231,0.5,0.4815,0.4838,0.5347,0.5023,0.5394,0.4144,0.544,0.456,0.544,0.4144,0.4979
509,0.5255,0.5,0.4815,0.4838,0.5347,0.5023,0.5394,0.4144,0.544,0.456,0.544,0.4144,0.4982
510,0.5255,0.5046,0.4815,0.4838,0.5347,0.5023,0.5394,0.4144,0.544,0.456,0.544,0.4144,0.4986
511,0.5255,0.5046,0.4815,0.4838,0.5347,0.5023,0.5394,0.4144,0.544,0.456,0.544,0.4144,0.4986
512,0.5255,0.5046,0.4815,0.4838,0.5347,0.5023,0.5394,0.4167,0.544,0.456,0.544,0.4167,0.4989
513,0.5255,0.5046,0.4815,0.4838,0.5347,0.5023,0.5394,0.4167,0.544,0.456,0.544,0.4167,0.4989
514,0.5255,0.5046,0.4815,0.4838,0.5347,0.5023,0.5394,0.4167,0.544,0.456,0.544,0.4167,0.4989
515,0.5255,0.5046,0.4815,0.4838,0.5347,0.5023,0.5394,0.4167,0.544,0.456,0.544,0.4167,0.4989
516,0.5255,0.5046,0.4861,0.4838,0.5347,0.5023,0.5394,0.4167,0.544,0.456,0.544,0.4167,0.4993
517,0.5255,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4995
518,0.5255,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4995
519,0.5255,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4995
520,0.5255,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4995
521,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
522,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
523,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
524,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
525,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
526,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
527,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
528,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
529,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
530,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
531,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
532,0.5278,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.4998
533,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
534,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
535,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
536,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
537,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
538,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
539,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
540,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
541,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
542,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
543,0.5301,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5
544,0.5347,0.5046,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5005
545,0.5347,0.5116,0.4861,0.4838,0.5347,0.5023,0.5417,0.4167,0.544,0.456,0.544,0.4167,0.5012
546,0.5347,0.5116,0.4861,0.4838,0.5347,0.5023,0.5787,0.4167,0.544,0.456,0.5787,0.4167,0.5049
547,0.5347,0.5116,0.4861,0.4838,0.5347,0.5023,0.5787,0.4167,0.544,0.456,0.5787,0.4167,0.5049
548,0.5347,0.5116,0.4861,0.4838,0.5347,0.5023,0.5787,0.4167,0.544,0.456,0.5787,0.4167,0.5049
549,0.5347,0.5116,0.4861,0.4838,0.5347,0.5069,0.5787,0.4167,0.544,0.456,0.5787,0.4167,0.5053
550,0.5347,0.5116,0.4861,0.4838,0.5347,0.5069,0.5787,0.4259,0.544,0.456,0.5787,0.4259,0.5062
551,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4259,0.544,0.456,0.5787,0.4259,0.5067
552,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4259,0.544,0.456,0.5787,0.4259,0.5067
553,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4259,0.544,0.456,0.5787,0.4259,0.5067
554,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4259,0.544,0.456,0.5787,0.4259,0.5067
555,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4306,0.544,0.456,0.5787,0.4306,0.5072
556,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4306,0.544,0.456,0.5787,0.4306,0.5072
557,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4306,0.544,0.456,0.5787,0.4306,0.5072
558,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4306,0.544,0.456,0.5787,0.4306,0.5072
559,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4699,0.544,0.456,0.5787,0.456,0.5111
560,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4699,0.544,0.463,0.5787,0.463,0.5118
561,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4699,0.544,0.463,0.5787,0.463,0.5118
562,0.5347,0.5116,0.4884,0.4861,0.5347,0.5069,0.5787,0.4699,0.544,0.463,0.5787,0.463,0.5118
563,0.5347,0.5116,0.4884,0.4907,0.5347,0.5069,0.5787,0.4699,0.544,0.463,0.5787,0.463,0.5123
564,0.5347,0.5116,0.4884,0.4907,0.5347,0.5069,0.5787,0.4699,0.5486,0.463,0.5787,0.463,0.5127
565,0.5347,0.5116,0.4931,0.4907,0.5347,0.5069,0.5787,0.4699,0.5486,0.4745,0.5787,0.4699,0.5143
566,0.5347,0.5116,0.4931,0.4907,0.5347,0.5069,0.5787,0.4699,0.5486,0.4745,0.5787,0.4699,0.5143
567,0.5347,0.5116,0.4931,0.4907,0.5347,0.5069,0.5787,0.4699,0.5486,0.4745,0.5787,0.4699,0.5143
568,0.5347,0.5116,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5146
569,0.5347,0.5116,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5146
570,0.5347,0.5116,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5146
571,0.5347,0.5116,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5146
572,0.5347,0.5162,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.515
573,0.5347,0.5162,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.515
574,0.5347,0.5162,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.515
575,0.5347,0.5162,0.4931,0.4907,0.5347,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.515
576,0.5347,0.5162,0.4931,0.4907,0.5463,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5162
577,0.5347,0.5162,0.4931,0.4907,0.5463,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5162
578,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5197
579,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5197
580,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5197
581,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5197
582,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5787,0.4722,0.5486,0.4745,0.5787,0.4722,0.5197
583,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5201
584,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5201
585,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5201
586,0.5694,0.5162,0.4931,0.4907,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5201
587,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5213
588,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5213
589,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5213
590,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5213
591,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5213
592,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4722,0.5486,0.4745,0.5833,0.4722,0.5213
593,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4722,0.5486,0.4769,0.5833,0.4722,0.5215
594,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.5218
595,0.5718,0.5162,0.4931,0.5,0.5463,0.5069,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.5218
596,0.5718,0.5162,0.4954,0.5,0.5463,0.5069,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.522
597,0.5718,0.5162,0.4954,0.5,0.5463,0.5069,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.522
598,0.5718,0.5162,0.4954,0.5,0.5463,0.5069,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.522
599,0.5718,0.5162,0.4954,0.5,0.5463,0.5116,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.5225
600,0.5718,0.5185,0.4954,0.5,0.5463,0.5116,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.5227
601,0.5718,0.5185,0.4954,0.5,0.5463,0.5139,0.5833,0.4745,0.5486,0.4769,0.5833,0.4745,0.5229
602,0.5718,0.5185,0.4954,0.5,0.5463,0.5139,0.5833,0.4769,0.5486,0.4769,0.5833,0.4769,0.5232
603,0.5718,0.5185,0.4954,0.5,0.5463,0.5139,0.5833,0.4769,0.5486,0.4769,0.5833,0.4769,0.5232
604,0.5718,0.5185,0.4954,0.5,0.5463,0.5139,0.5833,0.4769,0.5486,0.4769,0.5833,0.4769,0.5232
605,0.5718,0.5185,0.4977,0.5,0.5463,0.5139,0.5833,0.4769,0.5486,0.4769,0.5833,0.4769,0.5234
606,0.5718,0.5185,0.4977,0.5,0.5463,0.5139,0.5833,0.4769,0.5509,0.4769,0.5833,0.4769,0.5236
607,0.5718,0.5185,0.4977,0.5,0.5463,0.5139,0.5833,0.4769,0.5509,0.4769,0.5833,0.4769,0.5236
608,0.5718,0.5185,0.4977,0.5,0.5463,0.5139,0.5833,0.4769,0.5509,0.4769,0.5833,0.4769,0.5236
609,0.5718,0.5185,0.4977,0.5,0.5463,0.5139,0.5833,0.4769,0.5509,0.4769,0.5833,0.4769,0.5236
1207,0.5718,0.5185,0.4977,0.5,0.5463,0.5139,0.5833,0.5093,0.5509,0.4769,0.5833,0.4769,0.5269
1208,0.6528,0.5185,0.5833,0.5694,0.6042,0.6134,0.6505,0.5093,0.6111,0.4769,0.6528,0.4769,0.5789
1209,0.6528,0.5556,0.5833,0.5694,0.6042,0.6134,0.6505,0.5093,0.6111,0.5463,0.6528,0.5093,0.5896
1807,0.6528,0.5556,0.5833,0.5694,0.6042,0.6134,0.6505,0.5856,0.6111,0.5463,0.6528,0.5463,0.5972
1808,0.662,0.5556,0.6042,0.5856,0.6319,0.6458,0.6736,0.5856,0.6296,0.5463,0.6736,0.5463,0.612
1809,0.662,0.6088,0.6042,0.5856,0.6319,0.6458,0.6736,0.5856,0.6296,0.6088,0.6736,0.5856,0.6236
2407,0.662,0.6088,0.6042,0.5856,0.6319,0.6458,0.6736,0.6019,0.6296,0.6088,0.6736,0.5856,0.6252
2408,0.662,0.6088,0.6181,0.6574,0.6435,0.6528,0.6875,0.6019,0.6296,0.6088,0.6875,0.6019,0.637
2409,0.662,0.6574,0.6181,0.6574,0.6435,0.6528,0.6875,0.6019,0.6296,0.6181,0.6875,0.6019,0.6428
3007,0.662,0.6574,0.6181,0.6574,0.6435,0.6528,0.6875,0.6227,0.6296,0.6181,0.6875,0.6181,0.6449
3008,0.6991,0.6574,0.6319,0.6782,0.6574,0.6644,0.7315,0.6227,0.6296,0.6181,0.7315,0.6181,0.659
3009,0.6991,0.6597,0.6319,0.6782,0.6574,0.6644,0.7315,0.6227,0.6296,0.6296,0.7315,0.6227,0.6604
3608,0.7176,0.6597,0.6343,0.6921,0.6574,0.7222,0.7708,0.6273,0.6296,0.6296,0.7708,0.6273,0.6741
3609,0.7176,0.6667,0.6343,0.6921,0.6574,0.7222,0.7708,0.6273,0.6296,0.6319,0.7708,0.6273,0.675
4208,0.7222,0.6667,0.6343,0.7593,0.6644,0.7338,0.787,0.6296,0.6505,0.6319,0.787,0.6296,0.688
4209,0.7222,0.6782,0.6343,0.7593,0.6644,0.7338,0.787,0.6296,0.6505,0.6366,0.787,0.6296,0.6896
4808,0.7245,0.6782,0.6343,0.7639,0.6921,0.75,0.787,0.6319,0.6968,0.6366,0.787,0.6319,0.6995
4809,0.7245,0.6852,0.6343,0.7639,0.6921,0.75,0.787,0.6319,0.6968,0.6389,0.787,0.6319,0.7005
5408,0.7269,0.6852,0.6343,0.7708,0.7037,0.7523,0.787,0.6319,0.7292,0.6389,0.787,0.6319,0.706
5409,0.7269,0.6991,0.6343,0.7708,0.7037,0.7523,0.787,0.6319,0.7292,0.7106,0.787,0.6319,0.7146
6008,0.7269,0.6991,0.6343,0.7708,0.7037,0.7593,0.787,0.6481,0.7384,0.7106,0.787,0.6343,0.7178
6009,0.7269,0.7014,0.6343,0.7708,0.7037,0.7593,0.787,0.6481,0.7384,0.7153,0.787,0.6343,0.7185
6608,0.7269,0.7014,0.6343,0.7986,0.7037,0.7593,0.787,0.6505,0.7593,0.7153,0.7986,0.6343,0.7236
6609,0.7269,0.7014,0.6343,0.7986,0.706,0.7593,0.787,0.6505,0.7593,0.7546,0.7986,0.6343,0.7278
7208,0.7269,0.7014,0.6389,0.8009,0.706,0.7593,0.787,0.6505,0.7593,0.7546,0.8009,0.6389,0.7285
7209,0.7269,0.7593,0.6389,0.8009,0.706,0.7593,0.787,0.6505,0.7593,0.7569,0.8009,0.6389,0.7345
7808,0.7269,0.7593,0.6412,0.8009,0.706,0.7593,0.787,0.6528,0.7616,0.7569,0.8009,0.6412,0.7352
